Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
1,4:19,1,10,DET 46,3,3,Jamaal Williams right tackle for 4 yards (tackle by Armon Watts and Nick Vigil),,
1,3:40,2,6,DET 50,3,3,Jamaal Williams left tackle for 9 yards (tackle by Harrison Smith),,
1,2:59,1,10,MIN 41,3,3,Jared Goff pass incomplete short right,,
1,2:52,2,10,MIN 41,3,3,Jamaal Williams left tackle for 5 yards (tackle by Danielle Hunter and D.J. Wonnum),,
1,2:14,3,5,MIN 36,3,3,Jared Goff pass complete short right to Amon-Ra St. Brown for 13 yards (tackle by Xavier Woods),,
1,1:45,1,10,MIN 23,3,3,Jared Goff sacked by Everson Griffen for -8 yards,,
1,1:01,2,18,MIN 31,3,3,"Jared Goff sacked by Everson Griffen for -4 yards. Jared Goff fumbles (forced by Everson Griffen), recovered by James Lynch at MIN-35 (tackle by Everson Griffen)",,
1,0:54,1,10,MIN 35,3,3,Alexander Mattison left guard for 9 yards (tackle by Dean Marlowe and Will Harris),,
1,0:17,2,1,MIN 44,3,3,Kirk Cousins scrambles left tackle for 4 yards (tackle by Nick Williams),,
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIN 48,3,3,Alexander Mattison right guard for no gain (tackle by Amani Oruwariye),,
2,14:24,2,10,MIN 48,3,3,Kirk Cousins pass incomplete intended for Justin Jefferson,,
2,14:18,3,10,MIN 48,3,3,Kirk Cousins pass complete short left to Justin Jefferson for 17 yards (tackle by Amani Oruwariye and Dean Marlowe),,
2,13:35,1,10,DET 35,3,3,Kirk Cousins pass complete short left to Alexander Mattison for 6 yards (tackle by Derrick Barnes),,
2,12:56,2,4,DET 29,3,3,Alexander Mattison left guard for 5 yards (tackle by Amani Oruwariye and Michael Brockers),,
2,12:16,1,10,DET 24,3,3,"Kirk Cousins pass complete short left to Adam Thielen for 20 yards (tackle by Alex Anzalone). Penalty on Chris Herndon: Offensive Holding, 10 yards (accepted) (no play)",,
2,11:50,1,20,DET 34,3,3,Kirk Cousins pass complete short middle to Alexander Mattison for 3 yards (tackle by Derrick Barnes),,
2,11:16,,,,,,Timeout #1 by Detroit Lions,,
2,11:16,2,17,DET 31,3,3,Alexander Mattison right guard for 5 yards (tackle by Jalen Reeves-Maybin and Nick Williams),,
2,10:37,3,12,DET 26,3,3,Kirk Cousins pass complete short right to Dede Westbrook for 6 yards (tackle by AJ Parker),,
2,9:54,4,6,DET 20,3,6,Greg Joseph 38 yard field goal good,,
2,9:50,,,MIN 35,3,6,"Greg Joseph kicks off 65 yards, touchback.",,
2,9:50,1,10,DET 25,3,6,D'Andre Swift left tackle for 4 yards (tackle by James Lynch),,
2,9:16,2,6,DET 29,3,6,Jared Goff pass complete short left to Amon-Ra St. Brown for 8 yards (tackle by Harrison Smith),,
2,8:45,1,10,DET 37,3,6,Jamaal Williams right tackle for 3 yards (tackle by D.J. Wonnum and James Lynch),,
2,8:07,2,7,DET 40,3,6,Jamaal Williams left tackle for 1 yard (tackle by Eric Kendricks),,
2,7:29,3,6,DET 41,3,6,Jared Goff pass complete short right to Quintez Cephus for 4 yards (tackle by Bashaud Breeland),,
2,6:44,4,2,DET 45,3,6,"Jack Fox punts 43 yards, fair catch by Dede Westbrook at MIN-12",,
2,6:36,1,10,MIN 12,3,6,Alexander Mattison left guard for 11 yards (tackle by Nick Williams and Derrick Barnes),,
2,5:59,1,10,MIN 23,3,6,Alexander Mattison right guard for 3 yards (tackle by Trey Flowers),,
2,5:22,2,7,MIN 26,3,6,Kirk Cousins pass complete short right to Justin Jefferson for 14 yards (tackle by AJ Parker),,
2,4:51,1,10,MIN 40,3,6,Alexander Mattison left tackle for 6 yards (tackle by Jalen Reeves-Maybin and Alex Anzalone),,
2,4:11,2,4,MIN 46,3,6,Kirk Cousins pass complete short right to Justin Jefferson for 22 yards (tackle by Amani Oruwariye),,
2,3:31,1,10,DET 32,3,6,"Kirk Cousins pass complete short left to K.J. Osborn for 2 yards (tackle by AJ Parker). Penalty on Charles Harris: Roughing the Passer, 15 yards (accepted)",,
2,2:58,1,10,DET 15,3,6,Alexander Mattison right end for no gain (tackle by Jerry Jacobs),,
2,2:30,2,10,DET 15,3,12,"Kirk Cousins pass complete short middle to Alexander Mattison for 15 yards, touchdown",,
2,2:20,,,DET 15,3,13,Greg Joseph kicks extra point good,,
2,2:20,,,MIN 35,3,13,"Greg Joseph kicks off 65 yards, touchback.",,
2,2:20,1,10,DET 25,3,13,Jared Goff pass complete to Jamaal Williams for 4 yards (tackle by Patrick Peterson and Nick Vigil),,
2,2:00,2,6,DET 29,3,13,Jared Goff pass complete short left to Amon-Ra St. Brown for 6 yards (tackle by Patrick Peterson),,
2,1:17,1,10,DET 35,3,13,Jared Goff pass incomplete short left intended for Trinity Benson,,
2,1:13,2,10,DET 35,3,13,D'Andre Swift right end for 2 yards (tackle by Xavier Woods),,
2,1:06,,,,,,Timeout #1 by Minnesota Vikings,,
2,1:06,3,8,DET 37,3,13,Jared Goff pass complete to Quintez Cephus for 21 yards (tackle by Xavier Woods and Harrison Smith),,
2,0:59,1,10,MIN 42,3,13,Jared Goff pass incomplete deep right intended for KhaDarel Hodge,,
2,0:55,2,10,MIN 42,3,13,Jared Goff pass incomplete short left,,
2,0:52,3,10,MIN 42,3,13,Jared Goff pass complete short right to Amon-Ra St. Brown for 8 yards (tackle by Bashaud Breeland),,
2,0:45,4,2,MIN 34,6,13,Austin Seibert 52 yard field goal good,,
2,0:41,,,DET 35,6,13,"Austin Seibert kicks off 60 yards, returned by Ameer Abdullah for 14 yards (tackle by Josh Woods)",,
2,0:37,1,10,MIN 19,6,13,Alexander Mattison right guard for 3 yards (tackle by Trey Flowers and Julian Okwara),,
2,0:02,2,7,MIN 22,6,13,Alexander Mattison right end for 3 yards (tackle by Trey Flowers and Tracy Walker),,
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,6,13,"Austin Seibert kicks off 64 yards, returned by Ameer Abdullah for 24 yards (tackle by Godwin Igwebuike and Josh Woods)",,
3,14:54,1,10,MIN 25,6,13,Kirk Cousins sacked by Trey Flowers for -5 yards,,
3,14:19,2,15,MIN 20,6,13,Alexander Mattison right end for 3 yards (tackle by Alex Anzalone),,
3,13:39,3,12,MIN 23,6,13,Kirk Cousins pass complete short right to K.J. Osborn for 4 yards (tackle by Tracy Walker),,
3,12:58,4,8,MIN 27,6,13,"Jordan Berry punts 50 yards, returned by Kalif Raymond for 14 yards (tackle by Nick Vigil and Andrew DePaola)",,
3,12:46,1,10,DET 37,6,13,D'Andre Swift left end for 4 yards (tackle by Eric Kendricks),,
3,12:11,2,6,DET 41,6,13,Jared Goff pass complete short left to T.J. Hockenson for 14 yards (tackle by Nick Vigil),,
3,11:18,1,10,MIN 45,6,13,Jamaal Williams right tackle for 13 yards (tackle by Harrison Smith and Xavier Woods),,
3,10:52,1,10,MIN 32,6,13,Jamaal Williams left tackle for 4 yards (tackle by Mackensie Alexander and Everson Griffen),,
3,10:09,2,6,MIN 28,6,13,Jared Goff pass intended for KhaDarel Hodge is intercepted by Eric Kendricks at MIN-15 and returned for 22 yards (tackle by Jonah Jackson),,
3,9:58,1,10,MIN 37,6,13,Alexander Mattison right guard for no gain (tackle by Levi Onwuzurike),,
3,9:24,2,10,MIN 37,6,13,Kirk Cousins pass complete short middle to Tyler Conklin for 9 yards (tackle by Charles Harris),,
3,8:30,3,1,MIN 46,6,13,"Alexander Mattison right end for 8 yards (tackle by Alex Anzalone and Tracy Walker). Penalty on Chris Herndon: Illegal Crackback, 15 yards (accepted) (no play)",,
3,8:12,3,16,MIN 31,6,13,Kirk Cousins pass complete short left to Alexander Mattison for 2 yards (tackle by AJ Parker),,
3,7:28,4,14,MIN 33,6,13,"Jordan Berry punts 54 yards, returned by Kalif Raymond for no gain (tackle by Kris Boyd)",,
3,7:17,1,10,DET 13,6,13,Jamaal Williams up the middle for 9 yards (tackle by Eric Kendricks),,
3,6:48,2,1,DET 22,6,13,Jamaal Williams left end for no gain (tackle by Danielle Hunter and Dalvin Tomlinson),,
3,6:08,3,1,DET 22,6,13,Jamaal Williams right guard for 3 yards (tackle by Harrison Smith),,
3,5:32,1,10,DET 25,6,13,D'Andre Swift right tackle for 3 yards (tackle by Eric Kendricks and Armon Watts),,
3,4:52,2,7,DET 28,6,13,Jared Goff pass incomplete deep left intended for Kalif Raymond (defended by Harrison Smith),,
3,4:43,3,7,DET 28,6,13,Jared Goff pass incomplete short left intended for Trinity Benson (defended by Patrick Peterson),,
3,4:39,4,7,DET 28,6,13,Jack Fox punts 67 yards downed by Bobby Price,,
3,4:29,1,10,MIN 5,6,13,Kirk Cousins pass complete short left to Justin Jefferson for 11 yards (tackle by Amani Oruwariye),,
3,4:03,1,10,MIN 16,6,13,Alexander Mattison left tackle for 5 yards (tackle by Alim McNeill and Will Harris),,
3,3:25,2,5,MIN 21,6,13,Kirk Cousins pass incomplete short right intended for Adam Thielen (defended by Jerry Jacobs),,
3,3:16,3,5,MIN 21,6,13,Kirk Cousins pass complete short right to Dede Westbrook for 6 yards (tackle by AJ Parker),,
3,2:38,1,10,MIN 27,6,13,Alexander Mattison right guard for 48 yards (tackle by Amani Oruwariye),,
3,1:55,1,10,DET 25,6,13,Ameer Abdullah for 2 yards (tackle by Tracy Walker),,
3,1:20,2,8,DET 23,6,13,Kirk Cousins pass short right (defended by Tracy Walker) intended for K.J. Osborn is intercepted by Alex Anzalone at DET-21 and returned for no gain,,
3,1:12,1,10,DET 21,6,13,D'Andre Swift right end for no gain (tackle by Nick Vigil),,
3,0:33,2,10,DET 21,6,13,Jared Goff pass complete short left to D'Andre Swift for 5 yards (tackle by Xavier Woods),,
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,DET 26,6,13,Jared Goff pass complete to D'Andre Swift for 2 yards (tackle by Bashaud Breeland),,
4,14:13,4,3,DET 28,6,13,"Jack Fox punts 47 yards, returned by Dede Westbrook for 2 yards (tackle by Bobby Price)",,
4,14:06,1,10,MIN 27,6,13,Alexander Mattison left guard for 4 yards (tackle by Levi Onwuzurike and Trey Flowers),,
4,13:30,2,6,MIN 31,6,13,Kirk Cousins pass complete short middle to Alexander Mattison for 3 yards (tackle by Jalen Reeves-Maybin),,
4,12:53,3,3,MIN 34,6,13,Alexander Mattison left end for -1 yards (tackle by AJ Parker and Will Harris),,
4,12:09,4,4,MIN 33,6,13,"Jordan Berry punts 46 yards, fair catch by Kalif Raymond at DET-21",,
4,12:01,1,10,DET 21,6,13,"Jared Goff pass incomplete short right intended for KhaDarel Hodge. Penalty on Bashaud Breeland: Defensive Pass Interference, 14 yards (accepted) (no play)",,
4,11:55,1,10,DET 35,6,13,Jared Goff pass complete short middle to KhaDarel Hodge for 17 yards (tackle by Eric Kendricks),,
4,11:19,1,10,MIN 48,6,13,D'Andre Swift right guard for 4 yards (tackle by Harrison Smith),,
4,10:41,2,6,MIN 44,6,13,Jared Goff pass incomplete short left,,
4,10:37,3,6,MIN 44,6,13,Jared Goff pass complete short left to Amon-Ra St. Brown for 2 yards (tackle by Mackensie Alexander and Xavier Woods),,
4,9:46,4,4,MIN 42,6,13,"Penalty on DET: Delay of Game, 5 yards (accepted) (no play)",,
4,9:46,4,9,MIN 47,6,13,"Jack Fox punts 47 yards, touchback.",,
4,9:39,1,10,MIN 20,6,13,Kirk Cousins pass complete short left to C.J. Ham for 14 yards (tackle by Charles Harris),,
4,9:14,1,10,MIN 34,6,13,Kirk Cousins pass complete short left to Justin Jefferson for 9 yards (tackle by Amani Oruwariye),,
4,8:46,2,1,MIN 43,6,13,Kirk Cousins pass complete short left to Alexander Mattison for 7 yards (tackle by Jalen Reeves-Maybin),,
4,8:16,1,10,MIN 50,6,13,"Alexander Mattison right guard for no gain (tackle by Derrick Barnes). Penalty on Oli Udoh: Offensive Holding, 10 yards (accepted) (no play)",,
4,7:53,1,20,MIN 40,6,13,Kirk Cousins pass complete deep left to Tyler Conklin for 16 yards (tackle by Will Harris),,
4,7:22,2,4,DET 44,6,13,Alexander Mattison up the middle for 3 yards (tackle by Levi Onwuzurike),,
4,6:49,3,1,DET 41,6,13,Alexander Mattison up the middle for 2 yards (tackle by Levi Onwuzurike),,
4,6:09,1,10,DET 39,6,13,Kirk Cousins sacked by Charles Harris for -6 yards,,
4,5:24,2,16,DET 45,6,13,Kirk Cousins pass incomplete short left,,
4,5:16,3,16,DET 45,6,13,Kirk Cousins pass complete short middle to K.J. Osborn for 8 yards (tackle by Tracy Walker),,
4,4:33,4,8,DET 37,6,16,Greg Joseph 55 yard field goal good,,
4,4:28,,,MIN 35,6,16,"Greg Joseph kicks off 65 yards, touchback.",,
4,4:28,1,10,DET 25,6,16,"Jared Goff pass complete short left to D'Andre Swift for 8 yards (tackle by Eric Kendricks). Penalty on Everson Griffen: Roughing the Passer, 15 yards (accepted)",,
4,4:21,1,10,DET 48,6,16,Jared Goff pass complete short middle to D'Andre Swift for 7 yards (tackle by Anthony Barr),,
4,4:01,2,3,MIN 45,6,16,Jared Goff pass incomplete deep right intended for KhaDarel Hodge,,
4,3:56,3,3,MIN 45,6,16,"Jared Goff pass complete short left to KhaDarel Hodge for no gain (tackle by Anthony Barr). Penalty on Jonah Jackson: Offensive Holding, 10 yards (accepted) (no play)",,
4,3:37,3,13,DET 45,6,16,"Jared Goff sacked by Danielle Hunter for -2 yards Penalty on DET: Illegal Shift, 5 yards (declined)",,
4,3:43,4,15,DET 43,6,16,Jared Goff sacked by D.J. Wonnum for -9 yards,,
4,3:39,1,10,DET 34,6,16,Alexander Mattison up the middle for 2 yards (tackle by Tracy Walker),,
4,3:31,,,,,,Timeout #1 by Detroit Lions,,
4,3:31,2,8,DET 32,6,16,Alexander Mattison left guard for 1 yard (tackle by Alex Anzalone and John Penisini),,
4,3:27,,,,,,Timeout #2 by Detroit Lions,,
4,3:27,3,7,DET 31,6,16,Kirk Cousins pass incomplete short right,,
4,3:22,4,7,DET 31,6,16,Greg Joseph 49 yard field goal no good,,
4,3:17,1,10,DET 39,6,16,Jared Goff pass complete short right to Amon-Ra St. Brown for 18 yards (tackle by Anthony Barr and Harrison Smith),,
4,2:53,1,10,MIN 43,6,16,Jared Goff pass complete short right to D'Andre Swift for 21 yards (tackle by Xavier Woods and Anthony Barr),,
4,2:45,1,10,MIN 22,6,16,Jared Goff pass incomplete short right intended for T.J. Hockenson,,
4,2:41,2,10,MIN 22,6,16,Jared Goff pass incomplete deep right intended for Kalif Raymond,,
4,2:37,,,,,,Timeout #1 by Minnesota Vikings,,
4,2:37,3,10,MIN 22,6,16,Jared Goff pass incomplete short left,,
4,2:34,4,10,MIN 22,9,16,Austin Seibert 40 yard field goal good,,
4,2:30,,,DET 35,9,16,"Austin Seibert kicks off 60 yards, returned by Ameer Abdullah for 13 yards (tackle by Derrick Barnes)",,
4,2:17,1,10,MIN 18,9,16,Alexander Mattison left tackle for 2 yards (tackle by Derrick Barnes),,
4,2:23,,,,,,Timeout #3 by Detroit Lions,,
4,2:23,2,8,MIN 20,9,16,C.J. Ham left guard for 1 yard (tackle by Nick Williams and Bobby Price),,
4,1:51,3,6,MIN 21,9,16,"Alexander Mattison left end for -1 yards. Alexander Mattison fumbles (forced by Jalen Reeves-Maybin) (tackle by Amani Oruwariye), recovered by Jalen Reeves-Maybin at MIN-20 (tackle by Jalen Reeves-Maybin) (tackle by Amani Oruwariye) (tackle by Jalen Reeves-Maybin) (tackle by Amani Oruwariye)",,
4,1:56,1,10,MIN 20,9,16,D'Andre Swift right end for 3 yards (tackle by Danielle Hunter),,
4,1:21,2,7,MIN 17,9,16,Jared Goff pass complete short middle to Amon-Ra St. Brown for 10 yards (tackle by Mackensie Alexander),,
4,0:42,1,7,MIN 7,15,16,"D'Andre Swift right tackle for 7 yards, touchdown",,
4,0:37,,,MIN 2,17,16,Two Point Attempt: Jared Goff pass complete to to KhaDarel Hodge for no gain,,
4,0:37,,,DET 35,17,16,"Austin Seibert kicks off 64 yards, returned by Ameer Abdullah for 17 yards (tackle by Josh Woods)",,
4,0:33,1,10,MIN 18,17,16,Kirk Cousins pass complete deep middle to Adam Thielen for 21 yards (tackle by Tracy Walker),,
4,0:27,,,,,,Timeout #2 by Minnesota Vikings,,
4,0:27,1,10,MIN 39,17,16,Kirk Cousins pass complete short left to Dede Westbrook for 6 yards (tackle by Will Harris),,
4,0:19,,,,,,Timeout #3 by Minnesota Vikings,,
4,0:19,2,4,MIN 45,17,16,Kirk Cousins pass complete deep left to Adam Thielen for 19 yards (tackle by Jerry Jacobs),,
4,0:06,1,10,DET 36,17,16,Kirk Cousins spiked the ball,,
4,0:03,2,10,DET 36,17,19,Greg Joseph 54 yard field goal good,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
