Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
1,6:57,1,10,TAM 21,3,0,Chris Ivory left guard for 4 yards (tackle by Barrett Ruud and Adam Hayward),4.170,4.200
1,6:16,2,6,TAM 17,3,0,Drew Brees pass incomplete short right intended for Robert Meachem,4.200,3.460
1,6:08,3,6,TAM 17,3,0,Drew Brees pass complete short right to Jimmy Graham for 11 yards (tackle by Barrett Ruud and Corey Lynch),3.460,5.830
1,5:27,1,6,TAM 6,3,0,Chris Ivory right end for 2 yards (tackle by Roy Miller and Barrett Ruud),5.830,5.340
1,4:49,2,4,TAM 4,3,0,Drew Brees pass incomplete short left intended for Lance Moore (defended by Ronde Barber),5.340,4.490
1,4:45,3,4,TAM 4,3,6,"Drew Brees pass complete short right to Jimmy Graham for 4 yards, touchdown",4.490,7.000
1,,,,TAM 2,3,7,Garrett Hartley kicks extra point good,0.000,0.000
1,,,,NOR 30,3,7,"Thomas Morstead kicks off 69 yards, returned by Micheal Spurlock for 17 yards (tackle by Pierson Prioleau). Penalty on Corey Lynch: Offensive Holding, 9 yards",0.000,-0.380
1,4:36,1,10,TAM 9,3,7,LeGarrette Blount right end for 4 yards (tackle by Darren Sharper),-0.380,-0.480
1,3:55,2,6,TAM 13,3,7,LeGarrette Blount right guard for -1 yards (tackle by Sedrick Ellis),-0.480,-1.070
1,3:11,3,7,TAM 12,3,7,Josh Freeman pass complete short left to Mike Williams for 6 yards (tackle by Patrick Robinson),-1.070,-2.240
1,2:33,4,1,TAM 18,3,7,"Robert Malone punts 46 yards, returned by Reggie Bush for 7 yards (tackle by Maurice Stovall)",-2.240,-1.800
1,2:22,1,10,NOR 43,3,7,Chris Ivory right end for 4 yards (tackle by Barrett Ruud and Sean Jones),1.800,1.790
1,1:41,2,6,NOR 47,3,7,Drew Brees sacked by Geno Hayes for -2 yards,1.790,0.830
1,1:06,3,8,NOR 45,3,7,Drew Brees pass complete short middle to Reggie Bush for 19 yards (tackle by Corey Lynch). Penalty on Myron Lewis: Defensive Holding (Declined),0.830,3.180
1,0:40,1,10,TAM 36,3,7,Drew Brees pass complete short right to Lance Moore for 6 yards (tackle by E.J. Biggers),3.180,3.450
1,0:10,2,4,TAM 30,3,7,Chris Ivory left guard for 7 yards (tackle by Tyrone McKenzie),3.450,4.040
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,TAM 23,3,7,Chris Ivory right guard for 2 yards (tackle by Barrett Ruud),4.040,3.770
2,14:31,2,8,TAM 21,3,7,Chris Ivory left end for 3 yards (tackle by Frank Okam and Geno Hayes),3.770,3.490
2,13:52,,,,3,7,Timeout #3 by Tampa Bay Buccaneers,0.000,3.490
2,13:52,3,5,TAM 18,3,7,Drew Brees pass complete short left to Lance Moore for 6 yards (tackle by Myron Lewis),3.490,4.780
2,13:11,1,10,TAM 12,3,7,Drew Brees pass complete short right to Adrian Arrington for 9 yards (tackle by E.J. Biggers),4.780,5.790
2,12:28,2,1,TAM 3,3,7,Drew Brees pass incomplete short right intended for Lance Moore (defended by Adam Hayward),5.790,5.060
2,12:27,3,1,TAM 3,3,7,"Julius Jones left guard for -1 yards (tackle by Barrett Ruud). Julius Jones fumbles (forced by Barrett Ruud), recovered by Frank Okam at TAM-4 (tackle by Charles Brown)",5.060,0.380
2,12:21,1,10,TAM 4,3,7,Josh Freeman pass complete short left to John Gilmore for 9 yards (tackle by Tracy Porter),-0.380,-0.120
2,11:36,2,1,TAM 13,3,7,Cadillac Williams right guard for 7 yards (tackle by Jonathan Vilma),-0.120,0.280
2,10:57,1,10,TAM 20,3,7,Micheal Spurlock pass incomplete short left intended for Josh Johnson (defended by Scott Shanle),0.280,-0.270
2,10:50,2,10,TAM 20,3,7,Josh Freeman pass complete short left to Maurice Stovall for 7 yards (tackle by Roman Harper),-0.270,-0.030
2,10:15,3,3,TAM 27,3,7,Josh Freeman pass complete short left to Mike Williams for 8 yards (tackle by Jabari Greer),-0.030,1.270
2,9:42,1,10,TAM 35,3,7,Josh Freeman pass complete deep right to Maurice Stovall for 38 yards (tackle by Roman Harper),1.270,3.780
2,8:56,1,10,NOR 27,3,7,Josh Freeman pass complete short left to Kellen Winslow for 9 yards (tackle by Scott Shanle),3.780,4.530
2,8:17,2,1,NOR 18,3,7,LeGarrette Blount right tackle for -1 yards (tackle by Danny Clark),4.530,3.640
2,7:36,3,2,NOR 19,3,7,Josh Freeman pass incomplete deep left intended for Preston Parker (defended by Tracy Porter),3.640,2.310
2,7:30,4,2,NOR 19,3,7,"Connor Barth 37 yard field goal good. Penalty on Tracy Porter: Defensive Offside, 5 yards (no play)",2.310,4.650
2,7:26,1,10,NOR 14,3,7,Josh Freeman pass complete short left to Preston Parker for 12 yards (tackle by Scott Shanle and Roman Harper),4.650,6.740
2,6:45,1,2,NOR 2,9,7,"Josh Freeman pass complete short right to Dezmon Briscoe for 2 yards, touchdown",6.740,7.000
2,,,,NOR 2,10,7,Connor Barth kicks extra point good,0.000,0.000
2,,,,TAM 30,10,7,"Connor Barth kicks off 66 yards, returned by Devery Henderson for 18 yards (tackle by Larry Asante)",0.000,0.410
2,6:34,1,10,NOR 22,10,7,Drew Brees pass complete short middle to Julius Jones for 9 yards (tackle by Dekoda Watson),0.410,1.080
2,6:10,2,1,NOR 31,10,7,Julius Jones left guard for 4 yards (tackle by Dekoda Watson),1.080,1.270
2,5:36,1,10,NOR 35,10,7,Drew Brees pass complete short left to Julius Jones for -6 yards (tackle by Ronde Barber). Penalty on Carl Nicks: Illegal Block Above the (Declined),1.270,-0.090
2,5:20,2,16,NOR 29,10,7,Reggie Bush left end for 11 yards (tackle by Dekoda Watson),-0.090,0.700
2,4:38,3,5,NOR 40,10,7,Drew Brees pass incomplete deep left intended for Devery Henderson (defended by Myron Lewis),0.700,-0.720
2,4:33,4,5,NOR 40,10,7,Thomas Morstead punts 38 yards (tackle by Scott Shanle),-0.720,-0.670
2,4:22,1,10,TAM 26,10,7,LeGarrette Blount left guard for 5 yards (tackle by Scott Shanle),0.670,0.810
2,3:42,2,5,TAM 31,10,7,LeGarrette Blount left tackle for 5 yards (tackle by Scott Shanle and Tracy Porter),0.810,1.330
2,2:59,1,10,TAM 36,10,7,LeGarrette Blount left end for 6 yards (tackle by Jabari Greer),1.330,1.600
2,2:52,,,,10,7,Timeout #1 by New Orleans Saints,0.000,1.600
2,2:52,2,4,TAM 42,10,7,Josh Freeman pass incomplete short right intended for John Gilmore (defended by Jeff Charleston),1.600,0.890
2,2:48,3,4,TAM 42,10,7,Josh Freeman pass complete short right to Preston Parker for 21 yards (tackle by Tracy Porter),0.890,3.120
2,2:15,1,10,NOR 37,10,7,Josh Freeman pass complete short left to Kellen Winslow for 13 yards (tackle by Darren Sharper),3.120,3.970
2,2:00,1,10,NOR 24,10,7,Josh Freeman sacked by Will Smith for -9 yards,3.970,2.220
2,1:53,,,,10,7,Timeout #2 by New Orleans Saints,0.000,2.220
2,1:53,2,19,NOR 33,10,7,"Penalty on Josh Freeman: Delay of Game, 5 yards (no play)",2.220,1.540
2,1:53,2,24,NOR 38,10,7,"Josh Freeman sacked by Jeff Charleston for -10 yards. Josh Freeman fumbles (forced by Jeff Charleston), recovered by Jeff Charleston at NOR-48 (tackle by Josh Freeman)",1.540,-2.130
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
2,1:49,1,10,NOR 48,10,7,Drew Brees pass complete short left to Reggie Bush for 6 yards (tackle by Geno Hayes),2.130,2.390
2,1:23,2,4,TAM 46,10,7,Drew Brees pass complete short right to Adrian Arrington for 16 yards (tackle by Elbert Mack),2.390,3.580
2,1:06,1,10,TAM 30,10,7,Drew Brees pass incomplete short right intended for Reggie Bush,3.580,3.030
2,1:04,2,10,TAM 30,10,7,"Drew Brees pass incomplete short right intended for Tory Humphrey. Penalty on Sean Jones: Defensive Holding, 5 yards (no play)",3.030,3.910
2,1:01,1,10,TAM 25,10,7,Drew Brees pass incomplete short left intended for Reggie Bush,3.910,3.360
2,0:57,2,10,TAM 25,10,7,Drew Brees pass incomplete deep middle intended for Adrian Arrington (defended by Corey Lynch),3.360,2.680
2,0:52,3,10,TAM 25,10,7,Drew Brees pass incomplete deep right intended for Lance Moore is intercepted by Larry Asante at TAM-4 and returned for 4 yards,2.680,0.380
2,0:45,1,10,TAM 8,10,7,Josh Freeman kneels for no gain,-0.380,-0.780
2,0:10,2,10,TAM 8,10,7,Josh Freeman kneels for -1 yards,-0.780,-1.540
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 30,10,7,--,0.000,0.940
3,14:54,1,10,NOR 30,10,7,Drew Brees pass incomplete short right intended for Julius Jones,0.940,0.390
3,14:46,2,10,NOR 30,10,7,Reggie Bush left tackle for 7 yards (tackle by Michael Bennett),0.390,0.630
3,14:05,3,3,NOR 37,10,7,Drew Brees pass complete short left to Adrian Arrington for 17 yards (tackle by E.J. Biggers),0.630,2.520
3,13:26,1,10,TAM 46,10,7,Drew Brees pass incomplete deep left intended for Devery Henderson,2.520,1.980
3,13:18,2,10,TAM 46,10,7,Reggie Bush right tackle for 6 yards (tackle by Adam Hayward),1.980,2.080
3,12:45,3,4,TAM 40,10,7,Drew Brees pass complete short right to Lance Moore for 10 yards (tackle by Elbert Mack),2.080,3.580
3,12:04,1,10,TAM 30,10,7,Julius Jones right guard for 1 yard (tackle by Frank Okam),3.580,3.170
3,11:27,2,9,TAM 29,10,7,Reggie Bush right tackle for 2 yards (tackle by Geno Hayes),3.170,2.740
3,10:44,3,7,TAM 27,10,7,Drew Brees pass incomplete,2.740,1.670
3,10:35,4,7,TAM 27,10,10,Garrett Hartley 45 yard field goal good,1.670,3.000
3,,,,NOR 30,10,10,"Thomas Morstead kicks off 72 yards, returned by Micheal Spurlock for 69 yards (tackle by Thomas Morstead)",0.000,3.380
3,10:21,1,10,NOR 33,10,10,Josh Freeman pass complete short left to Erik Lorig for 10 yards (tackle by Tracy Porter and Scott Shanle),3.380,4.040
3,9:41,1,10,NOR 23,10,10,LeGarrette Blount left tackle for 6 yards (tackle by Sedrick Ellis),4.040,4.380
3,8:56,2,4,NOR 17,10,10,Josh Freeman pass complete short left to LeGarrette Blount for 2 yards (tackle by Tracy Porter),4.380,4.050
3,8:11,3,2,NOR 15,10,10,Josh Freeman pass incomplete short left intended for Dezmon Briscoe,4.050,2.570
3,8:05,4,2,NOR 15,13,10,Connor Barth 32 yard field goal good,2.570,3.000
3,,,,TAM 30,13,10,"Connor Barth kicks off 64 yards, returned by Devery Henderson for 23 yards (tackle by Niko Koutouvides)",0.000,0.870
3,7:56,1,10,NOR 29,13,10,Reggie Bush right end for 8 yards (tackle by E.J. Biggers and Barrett Ruud),0.870,1.410
3,7:28,2,2,NOR 37,13,10,Reggie Bush left end for 3 yards (tackle by Al Woods),1.410,1.600
3,6:58,1,10,NOR 40,13,10,Drew Brees pass complete short right to Lance Moore for 5 yards (tackle by Barrett Ruud),1.600,1.730
3,6:18,2,5,NOR 45,13,10,"Penalty on Zach Strief: False Start, 5 yards (no play)",1.730,1.050
3,6:03,2,10,NOR 40,13,10,Drew Brees pass complete short middle to Heath Evans for 2 yards (tackle by Geno Hayes),1.050,0.630
3,5:18,3,8,NOR 42,13,10,"Drew Brees sacked by Alex Magee for -4 yards. Drew Brees fumbles (forced by Alex Magee), recovered by Tim Crowder at NOR-38",0.630,-3.050
3,5:11,1,10,NOR 38,13,10,Josh Freeman right end for 11 yards (tackle by Alex Brown),3.050,3.780
3,4:34,1,10,NOR 27,13,10,LeGarrette Blount right guard for 4 yards (tackle by Scott Shanle),3.780,3.770
3,3:47,2,6,NOR 23,13,10,Josh Freeman pass complete short right to Dezmon Briscoe for -1 yards (tackle by Tracy Porter),3.770,2.940
3,3:01,3,7,NOR 24,13,10,Josh Freeman pass complete short left to Kellen Winslow for 6 yards (tackle by Roman Harper),2.940,2.400
3,2:15,,,,13,10,Timeout #1 by Tampa Bay Buccaneers,0.000,2.400
3,2:15,4,1,NOR 18,19,10,"Josh Freeman pass complete deep right to Mike Williams for 18 yards, touchdown",2.400,7.000
3,,,,NOR 2,20,10,Connor Barth kicks extra point good,0.000,0.000
3,,,,TAM 30,20,10,"Connor Barth kicks off 67 yards, returned by Devery Henderson for 24 yards (tackle by Niko Koutouvides)",0.000,0.740
3,2:02,1,10,NOR 27,20,10,"Reggie Bush right tackle for -1 yards (tackle by Roy Miller). Penalty on Jahri Evans: Offensive Holding, 10 yards (no play)",0.740,-0.170
3,1:44,1,20,NOR 17,20,10,Reggie Bush right guard for 23 yards (tackle by Sean Jones),-0.170,1.600
3,1:05,1,10,NOR 40,20,10,"Drew Brees sacked by Roy Miller for -7 yards. Penalty on Roy Miller: Face Mask (15 Yards), 15 yards",1.600,2.130
3,0:46,1,10,NOR 48,20,10,Drew Brees pass complete short left to Reggie Bush for no gain,2.130,1.580
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,NOR 48,20,10,Drew Brees pass complete deep left to Reggie Bush for 20 yards (tackle by Geno Hayes),1.580,3.450
4,14:30,1,10,TAM 32,20,10,Drew Brees pass incomplete short left intended for Reggie Bush (defended by Ronde Barber),3.450,2.900
4,14:27,2,10,TAM 32,20,10,Drew Brees pass complete short left to Robert Meachem for 5 yards (tackle by Myron Lewis),2.900,2.870
4,13:58,3,5,TAM 27,20,10,Drew Brees pass complete short middle to Adrian Arrington for 12 yards (tackle by Dekoda Watson),2.870,4.580
4,13:15,1,10,TAM 15,20,10,Robert Meachem left end for -3 yards (tackle by Ronde Barber),4.580,3.560
4,12:35,,,,20,10,Timeout #2 by Tampa Bay Buccaneers,0.000,3.560
4,12:35,2,13,TAM 18,20,10,"Julius Jones left guard for no gain (tackle by Tim Crowder). Penalty on Jon Stinchcomb: Offensive Holding, 10 yards (no play)",3.560,2.270
4,12:10,2,23,TAM 28,20,10,Drew Brees pass complete short right to Adrian Arrington for 9 yards (tackle by Dekoda Watson),2.270,2.790
4,11:27,3,14,TAM 19,20,10,Drew Brees pass incomplete deep right intended for Tory Humphrey,2.790,2.180
4,11:21,4,14,TAM 19,20,13,Garrett Hartley 38 yard field goal good,2.180,3.000
4,,,,NOR 30,20,13,"Thomas Morstead kicks off 73 yards, touchback",0.000,0.280
4,11:17,1,10,TAM 20,20,13,LeGarrette Blount right guard for 1 yard (tackle by Danny Clark),0.280,-0.130
4,10:38,2,9,TAM 21,20,13,LeGarrette Blount right guard for 2 yards (tackle by Sedrick Ellis),-0.130,-0.560
4,9:53,3,7,TAM 23,20,13,"Josh Freeman sacked by Alex Brown for -3 yards. Penalty on Alex Brown: Horse Collar Tackle, 15 yards",-0.560,1.270
4,9:26,1,10,TAM 35,20,13,"Josh Freeman pass complete short middle to LeGarrette Blount for no gain. LeGarrette Blount fumbles (forced by Alex Brown), recovered by Jo-Lonn Dunbar at TAM-37",1.270,-3.120
4,9:15,1,10,TAM 37,20,13,Chase Daniel pass complete short right to Adrian Arrington for 7 yards (tackle by Adam Hayward),3.120,3.520
4,8:51,2,3,TAM 30,20,13,Julius Jones left end for 2 yards (tackle by Stylez G. White),3.520,3.070
4,8:09,3,1,TAM 28,20,13,"Chase Daniel for no gain. Chase Daniel fumbles, recovered by Reggie Bush at TAM-39",3.070,0.660
4,7:18,4,12,TAM 39,20,13,"Thomas Morstead punts 39 yards, touchback. Penalty on E.J. Biggers: Offensive Holding, 10 yards",0.660,0.380
4,7:11,1,10,TAM 10,20,13,Josh Freeman pass complete short right to Mike Williams for 8 yards (tackle by Patrick Robinson),-0.380,0.070
4,6:31,2,2,TAM 18,20,13,LeGarrette Blount left end for -4 yards (tackle by Junior Galette),0.070,-0.950
4,5:43,,,,20,13,Timeout #3 by Tampa Bay Buccaneers,0.000,-0.950
4,5:43,3,6,TAM 14,20,13,Josh Freeman pass complete deep right to Dezmon Briscoe for 54 yards (tackle by Tracy Porter),-0.950,3.450
4,4:57,1,10,NOR 32,20,13,LeGarrette Blount left guard for 3 yards (tackle by Remi Ayodele),3.450,3.310
4,4:15,2,7,NOR 29,20,13,LeGarrette Blount right guard for -1 yards (tackle by Remi Ayodele),3.310,2.480
4,4:11,,,,20,13,Timeout #1 by New Orleans Saints,0.000,2.480
4,4:11,3,8,NOR 30,20,13,Josh Freeman pass incomplete deep left intended for Mike Williams,2.480,1.410
4,4:06,4,8,NOR 30,23,13,Connor Barth 48 yard field goal good,1.410,3.000
4,,,,TAM 30,23,13,"Connor Barth kicks off 67 yards, returned by Devery Henderson for 27 yards (tackle by E.J. Biggers)",0.000,0.940
4,3:53,1,10,NOR 30,23,13,Reggie Bush left tackle for 10 yards (tackle by Barrett Ruud),0.940,1.600
4,3:19,1,10,NOR 40,23,13,Chase Daniel pass complete short right to Adrian Arrington for 9 yards (tackle by Ronde Barber),1.600,2.270
4,2:46,2,1,NOR 49,23,13,Reggie Bush left tackle for no gain (tackle by Alex Magee),2.270,1.550
4,2:13,,,,23,13,Timeout #2 by New Orleans Saints,0.000,1.550
4,2:13,3,1,NOR 49,23,13,Chase Daniel pass incomplete short left intended for Reggie Bush (defended by Ronde Barber),1.550,-0.130
4,2:08,4,1,NOR 49,23,13,Thomas Morstead punts 36 yards,-0.130,0.220
4,2:00,1,10,TAM 15,23,13,LeGarrette Blount left tackle for 5 yards (tackle by Jo-Lonn Dunbar),-0.220,0.080
4,1:25,2,5,TAM 20,23,13,LeGarrette Blount right end for 12 yards (tackle by Patrick Robinson and Matt Giordano),0.080,1.070
4,0:43,1,10,TAM 32,23,13,LeGarrette Blount right guard for 3 yards (tackle by Jo-Lonn Dunbar),1.070,0.930
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
