Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
2,11:14,2,10,DAL 39,6,0,Quincy Carter pass incomplete intended for Jason Witten,0.990,0.300
2,11:08,3,10,DAL 39,6,0,Quincy Carter pass complete to Terry Glenn for 21 yards (tackle by Ifeanyi Ohalete),0.300,2.920
2,10:29,1,10,WAS 40,6,0,"Troy Hambrick right end for 3 yards (tackle by Bernard Holsey). Penalty on Peppi Zellner: Personal Foul, 15 yards",2.920,4.110
2,10:04,1,10,WAS 22,6,0,Troy Hambrick up the middle for 13 yards (tackle by Ifeanyi Ohalete),4.110,5.140
2,9:32,1,9,WAS 9,6,0,Troy Hambrick up the middle for 1 yard (tackle by Regan Upshaw),5.140,4.570
2,8:51,2,8,WAS 8,6,0,Quincy Carter pass incomplete intended for Terry Glenn,4.570,3.580
2,8:46,3,8,WAS 8,6,0,Quincy Carter pass complete to Antonio Bryant for 4 yards (tackle by LaVar Arrington),3.580,3.030
2,8:02,4,4,WAS 4,6,0,"no good. Penalty on Antonio Pierce: Unsportsmanlike Conduct, 2 yards (no play)",3.030,6.740
2,7:48,1,2,WAS 2,6,0,Troy Hambrick left tackle for no gain (tackle by Jeremiah Trotter),6.740,5.720
2,7:14,2,2,WAS 2,6,6,"Troy Hambrick left tackle for 2 yards, touchdown",5.720,7.000
2,,,,WAS 2,6,7,Billy Cundiff kicks extra point good,0.000,0.000
2,,,,DAL 30,6,7,"Toby Gowin kicks off 68 yards, returned by Patrick Johnson for 25 yards (tackle by Randal Williams)",0.000,0.740
2,7:00,1,10,WAS 27,6,7,Rock Cartwright left tackle for 6 yards (tackle by Dexter Coakley),0.740,1.010
2,6:24,2,4,WAS 33,6,7,Rock Cartwright up the middle for 4 yards (tackle by Willie Blade and Daleroy Stewart),1.010,1.400
2,5:46,1,10,WAS 37,6,7,Patrick Ramsey pass incomplete intended for Rod Gardner,1.400,0.860
2,5:43,2,10,WAS 37,6,7,Patrick Ramsey pass incomplete intended for Rod Gardner,0.860,0.170
2,5:39,,,,6,7,Timeout #2 by Washington Redskins,0.000,0.170
2,5:39,3,10,WAS 37,6,7,Patrick Ramsey pass incomplete intended for Rod Gardner,0.170,-0.910
2,5:34,4,10,WAS 37,6,7,"Bryan Barker punts 43 yards, returned by Joey Galloway for 15 yards (tackle by Bryan Johnson)",-0.910,-1.270
2,5:24,1,10,DAL 35,6,7,Quincy Carter pass incomplete intended for Joey Galloway,1.270,0.720
2,5:20,2,10,DAL 35,6,7,Troy Hambrick up the middle for 3 yards (tackle by Jeremiah Trotter),0.720,0.430
2,4:40,3,7,DAL 38,6,7,Quincy Carter pass complete to Joey Galloway for 14 yards (tackle by Champ Bailey),0.430,2.390
2,4:10,1,10,WAS 48,6,7,Quincy Carter pass incomplete intended for Antonio Bryant,2.390,1.850
2,4:03,2,10,WAS 48,6,7,Quincy Carter pass complete to Terry Glenn for 17 yards,1.850,3.510
2,3:34,1,10,WAS 31,6,7,"Troy Hambrick up the middle for 3 yards (tackle by Darrell Russell). Troy Hambrick fumbles (forced by Darrell Russell), recovered by Jeremiah Trotter at WAS-28 (tackle by Troy Hambrick)",3.510,-0.810
2,3:29,1,10,WAS 28,6,7,Rock Cartwright right tackle for 15 yards (tackle by Randal Williams),0.810,1.800
2,2:50,1,10,WAS 43,6,7,Patrick Ramsey pass incomplete intended for Laveranues Coles,1.800,1.250
2,2:44,2,10,WAS 43,6,7,Patrick Ramsey sacked by Randal Williams for -9 yards,1.250,-0.620
2,2:12,3,19,WAS 34,6,7,Sultan McCullough up the middle for 9 yards (tackle by Dat Nguyen),-0.620,-0.520
2,2:00,4,10,WAS 43,6,7,Bryan Barker punts 46 yards (tackle by Todd Franz),-0.520,-0.810
2,1:46,1,10,DAL 28,6,7,Quincy Carter pass incomplete intended for Joey Galloway,0.810,0.260
2,1:38,2,10,DAL 28,6,7,Aveion Cason right end for 8 yards (tackle by Fred Smoot),0.260,0.630
2,1:12,3,2,DAL 36,6,7,Quincy Carter up the middle for 4 yards (tackle by Bruce Smith),0.630,1.600
2,1:03,,,,6,7,Timeout #2 by Dallas Cowboys,0.000,1.600
2,1:03,1,10,DAL 40,6,7,Quincy Carter pass incomplete intended for Aveion Cason,1.600,1.050
2,0:59,2,10,DAL 40,6,7,Aveion Cason up the middle for no gain (tackle by Jessie Armstead),1.050,0.370
2,0:40,3,10,DAL 40,6,7,Quincy Carter pass complete to Daniel Campbell for 6 yards (tackle by Daryl Terrell),0.370,-0.320
2,0:25,,,,6,7,Timeout #3 by Dallas Cowboys,0.000,-0.320
2,0:25,4,4,DAL 46,6,7,"Penalty on Quincy Carter: False Start, 5 yards (no play)",-0.320,-0.650
2,0:25,4,9,DAL 41,6,7,"Toby Gowin punts 59 yards, touchback",-0.650,-0.280
2,0:18,1,10,WAS 20,6,7,Tim Hasselbeck for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,6,7,"Toby Gowin kicks off 68 yards, returned by Patrick Johnson for 22 yards (tackle by Lynn Scott)",0.000,0.540
3,14:56,1,10,WAS 24,6,7,Rock Cartwright left end for 3 yards (tackle by Randal Williams and Ebenezer Ekuban),0.540,0.400
3,14:21,2,7,WAS 27,6,7,Rock Cartwright up the middle for 9 yards (tackle by Darren Woodson),0.400,1.330
3,13:50,1,10,WAS 36,6,7,"Penalty on Zeron Flemister: False Start, 5 yards (no play)",1.330,1.000
3,13:23,1,15,WAS 31,6,7,Rock Cartwright right end for -2 yards (tackle by Greg Ellis),1.000,-0.160
3,12:44,2,17,WAS 29,6,7,Patrick Ramsey pass incomplete intended for Bryan Johnson,-0.160,-0.820
3,12:39,3,17,WAS 29,6,7,Patrick Ramsey pass complete to Rock Cartwright for 1 yard (tackle by Terence Newman),-0.820,-1.370
3,12:03,4,16,WAS 30,6,7,"Bryan Barker punts 54 yards, returned by Joey Galloway for 36 yards (tackle by Bryan Barker)",-1.370,-2.390
3,11:48,1,10,WAS 48,6,7,Troy Hambrick up the middle for 7 yards (tackle by Jeremiah Trotter),2.390,2.790
3,11:16,2,3,WAS 41,6,7,Troy Hambrick up the middle for 8 yards (tackle by Bernard Holsey),2.790,3.380
3,10:40,1,10,WAS 33,6,7,Quincy Carter pass incomplete intended for Daniel Campbell (defended by LaVar Arrington),3.380,2.840
,,,,,,,"DAL challenged the ruling, and the original play was overturned.",,
3,10:36,2,10,WAS 33,6,7,Quincy Carter pass complete to Terry Glenn for 2 yards (tackle by Fred Smoot). Penalty on Troy Hambrick: Illegal Motion (Declined),2.840,2.410
3,10:11,3,8,WAS 31,6,7,Quincy Carter pass complete to Antonio Bryant for 12 yards (tackle by Fred Smoot),2.410,4.310
3,9:31,1,10,WAS 19,6,7,Troy Hambrick up the middle for 4 yards (tackle by Bernard Holsey),4.310,4.350
3,8:57,2,6,WAS 15,6,7,Troy Hambrick left guard for 1 yard (tackle by Bernard Holsey),4.350,3.760
3,8:14,3,5,WAS 14,6,7,Quincy Carter up the middle for 6 yards (tackle by Jeremiah Trotter and Daryl Terrell),3.760,5.370
3,7:32,1,8,WAS 8,6,7,Troy Hambrick left tackle for 7 yards (tackle by Ifeanyi Ohalete),5.370,5.910
3,6:49,2,1,WAS 1,6,13,"Troy Hambrick left tackle for 1 yard, touchdown",5.910,7.000
3,,,,WAS 2,6,14,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,DAL 30,6,14,"Toby Gowin kicks off 64 yards, returned by Patrick Johnson for 21 yards (tackle by Tony Dixon)",0.000,0.740
3,6:40,1,10,WAS 27,6,14,Patrick Ramsey pass complete to Laveranues Coles for 14 yards (tackle by Mario Edwards),0.740,1.660
3,6:15,1,10,WAS 41,6,14,Rock Cartwright up the middle for 5 yards (tackle by Alshermond Singleton and Greg Ellis),1.660,1.800
3,5:37,2,5,WAS 46,6,14,Patrick Ramsey pass complete to Bryan Johnson for 12 yards (tackle by Dat Nguyen),1.800,2.790
3,5:04,1,10,DAL 42,6,14,"Penalty on Patrick Ramsey: Delay of Game, 5 yards (no play)",2.790,2.460
3,4:38,1,15,DAL 47,6,14,Patrick Ramsey pass incomplete intended for Laveranues Coles (defended by Mario Edwards),2.460,1.570
3,4:33,2,15,DAL 47,6,14,Patrick Ramsey pass complete to Sultan McCullough for 2 yards (tackle by Alshermond Singleton),1.570,1.160
3,3:46,3,13,DAL 45,6,14,Patrick Ramsey pass incomplete intended for Laveranues Coles,1.160,0.270
3,3:46,4,13,DAL 45,6,14,"Bryan Barker punts 36 yards, fair catch by Joey Galloway",0.270,0.380
3,3:39,1,10,DAL 9,6,14,Adrian Murrell right tackle for no gain (tackle by Champ Bailey),-0.380,-0.780
3,3:07,2,10,DAL 9,6,14,Quincy Carter pass incomplete intended for Terry Glenn,-0.780,-1.420
3,3:01,3,10,DAL 9,6,14,Quincy Carter left end for 13 yards (tackle by Matt Bowen),-1.420,0.410
3,2:17,1,10,DAL 22,6,14,Adrian Murrell left tackle for 3 yards (tackle by Renaldo Wynn),0.410,0.270
3,1:35,2,7,DAL 25,6,14,Quincy Carter pass complete to Adrian Murrell for 8 yards (tackle by Daryl Terrell),0.270,1.140
3,0:54,1,10,DAL 33,6,14,Adrian Murrell up the middle for 1 yard (tackle by Lional Dalton and Regan Upshaw),1.140,0.730
3,0:13,2,9,DAL 34,6,14,Quincy Carter pass complete to Antonio Bryant for 8 yards (tackle by Matt Bowen),0.730,1.090
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,DAL 42,6,14,Quincy Carter pass complete to Daniel Campbell for 23 yards (tackle by Ifeanyi Ohalete),1.090,3.250
4,14:28,1,10,WAS 35,6,14,Adrian Murrell up the middle for 2 yards (tackle by Andre Lott and Jeremiah Trotter),3.250,2.970
4,13:50,2,8,WAS 33,6,14,Quincy Carter pass incomplete intended for Terry Glenn (defended by Champ Bailey),2.970,2.280
4,13:43,3,8,WAS 33,6,14,Quincy Carter pass complete to Antonio Bryant for 8 yards (tackle by Fred Smoot),2.280,3.910
4,12:56,1,10,WAS 25,6,14,Adrian Murrell left end for -4 yards (tackle by Fred Smoot),3.910,2.820
4,12:11,2,14,WAS 29,6,14,Aveion Cason up the middle for 10 yards (tackle by Daryl Terrell),2.820,3.490
4,11:29,3,4,WAS 19,6,20,"Quincy Carter pass complete to Terry Glenn for 19 yards, touchdown",3.490,7.000
4,,,,WAS 2,6,21,Billy Cundiff kicks extra point good,0.000,0.000
4,,,,DAL 30,6,21,"Toby Gowin kicks off 67 yards, returned by Patrick Johnson for 27 yards (tackle by Darren Woodson). Patrick Johnson fumbles (forced by Darren Woodson), recovered by Patrick Johnson at WAS-32",0.000,1.070
4,11:13,1,10,WAS 32,6,21,Rock Cartwright left tackle for 4 yards (tackle by Leonardo Carson),1.070,1.070
4,10:39,2,6,WAS 36,6,21,Patrick Ramsey pass complete to Laveranues Coles for -1 yards (tackle by Dexter Coakley),1.070,0.230
4,9:52,3,7,WAS 35,6,21,Patrick Ramsey pass complete to Patrick Johnson for 18 yards (tackle by Darren Woodson),0.230,2.460
4,9:14,1,10,DAL 47,6,21,Patrick Ramsey pass incomplete intended for Laveranues Coles,2.460,1.910
4,9:09,2,10,DAL 47,6,21,"Sultan McCullough right end for no gain (tackle by Dat Nguyen). Penalty on Kevin Ware: Offensive Holding, 10 yards (no play)",1.910,0.560
4,8:44,2,20,WAS 43,6,21,Patrick Ramsey pass complete to Rock Cartwright for 8 yards (tackle by Dat Nguyen),0.560,0.960
4,8:00,3,12,DAL 49,6,21,Patrick Ramsey pass incomplete intended for Laveranues Coles (defended by Darren Woodson),0.960,0.000
4,7:56,,,,6,21,Timeout #1 by Washington Redskins,0.000,0.000
4,7:56,4,12,DAL 49,6,21,Patrick Ramsey pass incomplete intended for Laveranues Coles,0.000,-2.260
4,7:47,1,10,WAS 50,6,21,Troy Hambrick right tackle for 1 yard (tackle by LaVar Arrington),2.260,1.850
4,7:10,2,9,WAS 49,6,21,Quincy Carter pass complete to Jamar Martin for 6 yards (tackle by Ifeanyi Ohalete),1.850,1.950
4,6:29,3,3,WAS 43,6,21,Quincy Carter pass complete to Terry Glenn for 2 yards (tackle by Matt Bowen),1.950,0.530
4,5:36,,,,6,21,Timeout #1 by Dallas Cowboys,0.000,0.530
4,5:36,4,1,WAS 41,6,21,"Penalty on Quincy Carter: Delay of Game, 5 yards (no play)",0.530,0.200
4,5:36,4,6,WAS 46,6,21,"Toby Gowin punts 33 yards, returned by Patrick Johnson for 6 yards (tackle by Pete Hunter)",0.200,-0.150
4,5:26,1,10,WAS 19,6,21,Patrick Ramsey pass complete to Sultan McCullough for 8 yards (tackle by Mario Edwards),0.150,0.750
4,4:48,2,2,WAS 27,6,21,Tim Hasselbeck pass complete to Patrick Johnson for 6 yards (tackle by Mario Edwards),0.750,1.140
4,4:16,1,10,WAS 33,6,21,Tim Hasselbeck pass complete to Rod Gardner for 14 yards (tackle by Terence Newman),1.140,2.060
4,3:39,1,10,WAS 47,6,21,Tim Hasselbeck pass incomplete intended for Laveranues Coles (defended by Terence Newman),2.060,1.520
4,3:33,2,10,WAS 47,6,21,Patrick Ramsey pass incomplete intended for Taylor Jacobs,1.520,0.830
4,3:23,3,10,WAS 47,6,21,Patrick Ramsey pass complete to Sultan McCullough for 3 yards (tackle by Dexter Coakley),0.830,-0.060
4,2:43,4,7,DAL 50,6,21,Patrick Ramsey pass complete to Patrick Johnson for 31 yards (tackle by Derek Ross),-0.060,4.310
4,2:33,1,10,DAL 19,12,21,"Patrick Ramsey pass complete to Taylor Jacobs for 19 yards, touchdown",4.310,7.000
4,,,,,14,21,"Two Point Attempt: Patrick Ramsey pass complete to Darnerien McCants, conversion succeeds",1.000,1.000
4,,,,WAS 30,14,21,"John Hall kicks off 70 yards, touchback",0.000,0.280
4,2:30,1,10,DAL 20,14,21,Troy Hambrick up the middle for 4 yards (tackle by Regan Upshaw and Jessie Armstead),0.280,0.270
4,2:25,,,,14,21,Timeout #2 by Washington Redskins,0.000,0.270
4,2:25,2,6,DAL 24,14,21,Terry Glenn right end for 47 yards (tackle by LaVar Arrington),0.270,3.640
4,2:00,1,10,WAS 29,14,21,Troy Hambrick right tackle for 8 yards (tackle by Ifeanyi Ohalete),3.640,4.180
4,1:46,,,,14,21,Timeout #3 by Washington Redskins,0.000,4.180
4,1:46,2,2,WAS 21,14,21,Jamar Martin up the middle for 3 yards (tackle by Jeremiah Trotter),4.180,4.370
4,1:20,1,10,WAS 18,14,21,Quincy Carter for -1 yards,4.370,3.670
4,0:22,2,11,WAS 19,14,21,Quincy Carter for -2 yards,3.670,2.740
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
