#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 20,1,0:07,0,Interception
2,1,13:04,NYG 20,5,1:31,72,Fumble
3,1,10:14,NYG 38,4,1:24,13,Interception
4,1,4:00,DAL 1,4,1:58,-1,Field Goal
5,2,10:02,NYG 19,3,2:10,6,Punt
6,2,2:55,NYG 20,3,1:05,80,Touchdown
7,2,0:14,NYG 15,1,0:14,-1,End of Half
8,3,13:13,NYG 29,2,0:42,-2,Fumble
9,3,12:31,NYG 20,6,3:53,27,Punt
10,3,4:55,NYG 20,8,3:11,80,Touchdown
11,4,12:10,NYG 10,7,3:23,90,Touchdown
12,4,5:49,NYG 45,3,0:42,-7,Punt
13,4,2:41,NYG 17,4,0:51,31,Interception
14,4,1:50,NYG 20,9,1:39,80,Touchdown
