Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
1,1:04,3,3,NWE 32,7,14,Shane Vereen up the middle for 5 yards (tackle by Jerrell Freeman),0.300,1.400
1,0:26,1,10,NWE 37,7,14,Stevan Ridley up the middle for 1 yard (tackle by Ricky Jean-Francois),1.400,0.990
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,NWE 38,7,14,Shane Vereen left tackle for 8 yards (tackle by Antoine Bethea),0.990,1.360
2,14:25,3,1,NWE 46,7,14,LeGarrette Blount up the middle for 2 yards (tackle by Kelvin Sheppard and Cory Redding),1.360,2.130
2,13:44,1,10,NWE 48,7,14,Tom Brady pass complete short middle to Julian Edelman for 27 yards (tackle by Antoine Bethea),2.130,3.910
2,13:18,1,10,IND 25,7,14,Tom Brady pass incomplete short left intended for Kenbrell Thompkins,3.910,3.360
2,13:14,2,10,IND 25,7,14,Tom Brady pass incomplete short left intended for Danny Amendola,3.360,2.680
2,13:11,3,10,IND 25,7,14,Tom Brady pass complete short right to Julian Edelman for 13 yards (tackle by Vontae Davis),2.680,4.780
2,12:46,1,10,IND 12,7,14,Shane Vereen left tackle for 2 yards (tackle by Ricardo Mathews and Erik Walden),4.780,4.450
2,12:15,2,8,IND 10,7,14,Stevan Ridley left tackle for 5 yards (tackle by LaRon Landry and Antoine Bethea),4.450,4.610
2,11:29,3,3,IND 5,7,14,Shane Vereen up the middle for 3 yards (tackle by Bjoern Werner),4.610,6.740
2,10:58,1,2,IND 2,7,20,"LeGarrette Blount up the middle for 2 yards, touchdown",6.740,7.000
2,10:58,,,IND 2,7,21,Stephen Gostkowski kicks extra point good,0.000,0.000
2,10:58,,,NWE 35,7,21,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
2,10:54,1,10,IND 20,7,21,Donald Brown up the middle for 3 yards (tackle by Jamie Collins and Chris Jones),0.280,0.140
2,10:16,2,7,IND 23,7,21,Andrew Luck pass complete deep right to Coby Fleener for 29 yards (tackle by Aqib Talib). Penalty on Steve Gregory: Illegal Contact (Declined),0.140,2.390
2,9:45,1,10,NWE 48,7,21,Donald Brown left guard for 7 yards (tackle by Dane Fletcher and Steve Gregory),2.390,2.790
2,9:25,2,3,NWE 41,7,21,Andrew Luck for 5 yards,2.790,3.180
2,8:50,1,10,NWE 36,7,21,Donald Brown left tackle for 2 yards (tackle by Sealver Siliga),3.180,2.910
2,8:17,2,8,NWE 34,7,21,Andrew Luck pass complete short middle to Donald Brown for 3 yards (tackle by Dont'a Hightower and Jamie Collins),2.910,2.610
2,7:33,3,5,NWE 31,7,21,Andrew Luck pass complete short middle to Griff Whalen for 9 yards (tackle by Kyle Arrington),2.610,4.110
2,7:07,1,10,NWE 22,7,21,Andrew Luck pass complete short middle to Stanley Havili for 4 yards (tackle by Jamie Collins and Dont'a Hightower),4.110,4.130
2,6:26,2,6,NWE 18,7,21,Donald Brown left tackle for no gain (tackle by Dont'a Hightower),4.130,3.400
2,5:45,3,6,NWE 18,7,21,Andrew Luck pass incomplete short right intended for T.Y. Hilton,3.400,2.270
2,5:40,4,6,NWE 18,10,21,Adam Vinatieri 36 yard field goal good,2.270,3.000
2,5:40,,,IND 35,10,21,"Pat McAfee kicks off 62 yards, returned by LeGarrette Blount for 22 yards (tackle by Andy Studebaker)",0.000,-0.610
2,5:28,1,10,NWE 25,10,21,LeGarrette Blount right guard for 8 yards (tackle by Jerrell Freeman and Erik Walden),0.610,1.140
2,4:58,2,2,NWE 33,10,21,LeGarrette Blount up the middle for 8 yards (tackle by Antoine Bethea and Darius Butler),1.140,1.660
2,4:18,1,10,NWE 41,10,21,LeGarrette Blount up the middle for 4 yards (tackle by Josh Chapman),1.660,1.660
2,3:45,2,6,NWE 45,10,21,Tom Brady pass complete short right to Julian Edelman for 4 yards (tackle by Darius Butler),1.660,1.490
2,3:29,3,2,NWE 49,10,21,LeGarrette Blount left tackle for no gain (tackle by Ricky Jean-Francois and Darius Butler),1.490,-0.130
2,2:42,4,2,NWE 49,10,21,"Penalty on Ryan Allen: Delay of Game, 5 yards (no play)",-0.130,-0.460
2,2:28,4,7,NWE 44,12,21,"Ryan Allen for no gain. Danny Aiken fumbles, recovered by Danny Aiken at NWE-NE, safety",-0.460,-2.000
2,2:28,,,NWE 20,12,21,"Ryan Allen kicks off 68 yards, returned by Griff Whalen for 16 yards (tackle by Matt Slater)",0.000,-0.810
2,2:12,1,10,IND 28,12,21,Andrew Luck pass incomplete deep right intended for LaVon Brazill (defended by Alfonzo Dennard),0.810,0.260
2,2:04,2,10,IND 28,12,21,Donald Brown left end for no gain (tackle by Logan Ryan),0.260,-0.430
2,2:00,3,10,IND 28,12,21,Andrew Luck pass complete deep left to T.Y. Hilton for 16 yards,-0.430,1.860
2,1:53,1,10,IND 44,12,21,Andrew Luck pass incomplete short right intended for Stanley Havili. Penalty on Mike McGlynn: Ineligible Downfield Pass (Declined),1.860,1.320
2,1:49,2,10,IND 44,12,21,Andrew Luck pass complete deep right to Griff Whalen for 17 yards (tackle by Logan Ryan),1.320,2.980
2,1:24,1,10,NWE 39,12,21,Andrew Luck pass incomplete short middle intended for Stanley Havili is intercepted by Dont'a Hightower at NWE-33 and returned for 3 yards (tackle by Hugh Thornton),2.980,-1.330
2,1:14,1,10,NWE 36,12,21,Stevan Ridley left guard for 5 yards (tackle by Kelvin Sheppard and Antoine Bethea),1.330,1.330
2,1:04,1,10,NWE 36,12,21,Timeout #1 by New England Patriots,1.330,1.470
2,1:04,2,5,NWE 41,12,21,Shane Vereen left tackle for -1 yards (tackle by Erik Walden),1.470,1.470
2,0:56,2,5,NWE 41,12,21,Timeout #1 by Indianapolis Colts,1.470,0.630
2,0:56,3,6,NWE 40,12,21,Tom Brady pass incomplete short left intended for Shane Vereen,0.630,-0.720
2,0:51,4,6,NWE 40,12,21,"Stephen Gostkowski punts 53 yards, returned by Griff Whalen for 9 yards (tackle by Matt Slater)",-0.720,0.140
2,0:37,1,10,IND 16,12,21,Donald Brown right guard for 2 yards (tackle by Joe Vellano),-0.140,-0.350
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,12,21,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,NWE 20,12,21,LeGarrette Blount left guard for 2 yards (tackle by Kelvin Sheppard and Cory Redding),0.280,0.000
3,14:29,2,8,NWE 22,12,21,Tom Brady pass complete short left to Michael Hoomanawanui for 6 yards (tackle by Kelvin Sheppard and Jerrell Freeman),0.000,0.100
3,13:46,3,2,NWE 28,12,21,Tom Brady pass incomplete short left intended for Shane Vereen,0.100,-1.500
3,13:42,4,2,NWE 28,12,21,Stephen Gostkowski punts 35 yards,-1.500,-1.400
3,13:30,1,10,IND 37,12,21,Donald Brown up the middle for 3 yards (tackle by Chandler Jones),1.400,1.260
3,12:48,2,7,IND 40,12,21,Andrew Luck pass incomplete short left intended for Coby Fleener,1.260,0.560
3,12:43,3,7,IND 40,12,21,Andrew Luck pass complete deep right to T.Y. Hilton for 40 yards (tackle by Aqib Talib),0.560,4.240
3,12:04,1,10,NWE 20,12,21,Andrew Luck pass complete short right to Coby Fleener for 16 yards,4.240,6.280
3,11:41,1,4,NWE 4,12,21,Donald Brown right guard for 1 yard (tackle by Steve Gregory),6.280,5.530
3,10:58,2,3,NWE 3,12,21,Trent Richardson right guard for no gain (tackle by Joe Vellano and Dane Fletcher),5.530,4.720
3,10:09,3,3,NWE 3,12,21,Andrew Luck pass incomplete short right intended for Coby Fleener,4.720,3.040
3,10:06,4,3,NWE 3,15,21,Adam Vinatieri 21 yard field goal good,3.040,3.000
3,10:06,,,IND 35,15,21,"Pat McAfee kicks off 68 yards, returned by LeGarrette Blount for 15 yards (tackle by Cam Johnson)",0.000,0.350
3,9:59,1,10,NWE 12,15,21,Tom Brady pass complete deep right to Danny Amendola for 53 yards (tackle by Darius Butler),-0.350,3.250
3,9:25,1,10,IND 35,15,21,Stevan Ridley right guard for 3 yards (tackle by Bjoern Werner and Josh McNary),3.250,3.110
3,8:53,2,7,IND 32,15,21,Tom Brady pass incomplete deep right intended for Shane Vereen,3.110,2.410
3,8:48,3,7,IND 32,15,21,Tom Brady pass complete short right to Julian Edelman for 8 yards (tackle by Erik Walden and Josh McNary),2.410,3.970
3,8:02,1,10,IND 24,15,21,Stevan Ridley right guard for 2 yards (tackle by Josh Chapman and LaRon Landry),3.970,3.700
3,7:18,2,8,IND 22,15,21,Tom Brady pass incomplete short left intended for Julian Edelman,3.700,3.010
3,7:12,3,8,IND 22,15,21,"Tom Brady pass incomplete deep right intended for Julian Edelman. Penalty on Josh Gordy: Defensive Pass Interference, 17 yards (no play)",3.010,6.060
3,7:07,1,5,IND 5,15,21,Tom Brady pass incomplete short right intended for Julian Edelman,6.060,5.150
3,7:01,2,5,IND 5,15,21,Stevan Ridley up the middle for 2 yards (tackle by Antoine Bethea),5.150,4.720
3,6:23,3,3,IND 3,15,27,"Stevan Ridley right tackle for 3 yards, touchdown",4.720,7.000
3,6:23,,,,15,29,"Two Point Attempt: Stevan Ridley left tackle, conversion succeeds. Penalty on Darius Butler: Unnecessary Roughness, 15 yards",0.000,1.000
3,6:23,,,IND 3,15,29,"Stephen Gostkowski kicks off 50 yards, touchback",0.000,-0.280
3,6:18,1,10,IND 20,15,29,Trent Richardson left end for -1 yards (tackle by Jamie Collins),0.280,-0.460
3,5:41,2,11,IND 19,15,29,Andrew Luck pass complete deep left to T.Y. Hilton for 46 yards (tackle by Alfonzo Dennard),-0.460,3.250
3,5:08,1,10,NWE 35,21,29,"Andrew Luck pass complete deep middle to LaVon Brazill for 35 yards, touchdown",3.250,7.000
3,5:08,,,NWE 2,22,29,Adam Vinatieri kicks extra point good,0.000,0.000
3,5:08,,,IND 35,22,29,"Pat McAfee kicks off 65 yards, touchback",0.000,-0.280
3,5:01,1,10,NWE 20,22,29,LeGarrette Blount left guard for 7 yards (tackle by LaRon Landry),0.280,0.680
3,4:29,2,3,NWE 27,22,29,LeGarrette Blount right tackle for no gain (tackle by Kelvin Sheppard),0.680,-0.030
3,3:53,3,3,NWE 27,22,29,Tom Brady pass incomplete short middle intended for Kenbrell Thompkins,-0.030,-1.570
3,3:46,4,3,NWE 27,22,29,"Stephen Gostkowski punts 43 yards, fair catch by Griff Whalen",-1.570,-0.940
3,3:40,1,10,IND 30,22,29,Donald Brown up the middle for 2 yards (tackle by Sealver Siliga and Joe Vellano),0.940,0.660
3,3:05,2,8,IND 32,22,29,Andrew Luck sacked by Jamie Collins for -8 yards,0.660,-1.090
3,2:26,3,16,IND 24,22,29,Andrew Luck pass incomplete short left intended for Griff Whalen,-1.090,-1.770
3,2:20,4,16,IND 24,22,29,"Pat McAfee punts 58 yards, returned by Julian Edelman for 6 yards (tackle by Andy Studebaker)",-1.770,-0.540
3,2:05,1,10,NWE 24,22,29,Tom Brady pass incomplete short right intended for Kenbrell Thompkins,0.540,0.000
3,1:59,2,10,NWE 24,22,29,Stevan Ridley up the middle for 9 yards (tackle by Josh McNary),0.000,0.500
3,1:24,3,1,NWE 33,22,29,James Develin left guard for no gain (tackle by LaRon Landry and Antoine Bethea),0.500,-1.180
3,0:44,4,1,NWE 33,22,29,"Stephen Gostkowski punts 52 yards, returned by Griff Whalen for -3 yards (tackle by Kanorris Davis)",-1.180,0.350
3,0:34,1,10,IND 12,22,29,Donald Brown up the middle for 4 yards (tackle by Dont'a Hightower),-0.350,-0.370
Quarter,Time,Down,ToGo,Location,IND,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,IND 16,22,29,Donald Brown left guard for 8 yards (tackle by Dont'a Hightower),-0.370,0.540
4,14:34,1,10,IND 24,22,29,Donald Brown up the middle for 1 yard (tackle by Dane Fletcher and Joe Vellano),0.540,0.130
4,13:56,2,9,IND 25,22,29,Andrew Luck sacked by Joe Vellano for -1 yards,0.130,-0.690
4,13:25,3,10,IND 24,22,29,Andrew Luck pass incomplete deep right intended for LaVon Brazill,-0.690,-1.770
4,13:21,4,10,IND 24,22,29,"Pat McAfee punts 58 yards, returned by Julian Edelman for 9 yards (tackle by Matt Overton)",-1.770,-0.740
4,13:08,1,10,NWE 27,22,35,"LeGarrette Blount right guard for 73 yards, touchdown",0.740,7.000
4,13:08,,,IND 2,22,36,Stephen Gostkowski kicks extra point good,0.000,0.000
4,13:08,,,NWE 35,22,36,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.280
4,12:55,1,10,IND 20,22,36,"Penalty on Anthony Castonzo: False Start, 5 yards (no play)",0.280,-0.310
4,12:55,1,15,IND 15,22,36,Andrew Luck pass incomplete deep middle intended for Coby Fleener is intercepted by Jamie Collins at IND-38 and returned for 20 yards (tackle by Hugh Thornton),-0.310,-4.370
4,12:45,1,10,IND 18,22,36,Tom Brady pass incomplete short right intended for Shane Vereen,4.370,3.800
4,12:40,2,10,IND 18,22,36,Tom Brady pass incomplete deep right intended for Julian Edelman (defended by Antoine Bethea),3.800,3.050
4,12:34,3,10,IND 18,22,36,Tom Brady pass complete short middle to Austin Collie for 15 yards (tackle by Josh Gordy),3.050,6.510
4,11:41,1,3,IND 3,22,36,Stevan Ridley for 2 yards,6.510,5.910
4,11:15,2,1,IND 1,22,42,"Stevan Ridley right tackle for 1 yard, touchdown",5.910,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,11:15,,,IND 2,22,43,"Stephen Gostkowski kicks extra point good. Penalty on Sergio Brown: Defensive Offside, 5 yards",0.000,0.000
4,11:15,,,NWE 40,22,43,"Stephen Gostkowski kicks off 60 yards, touchback",0.000,-0.280
4,11:12,1,10,IND 20,22,43,Andrew Luck pass complete short right to Coby Fleener for 9 yards (tackle by Rob Ninkovich),0.280,0.950
4,10:40,2,1,IND 29,22,43,Andrew Luck pass incomplete deep right intended for LaVon Brazill,0.950,0.230
4,10:34,3,1,IND 29,22,43,Andrew Luck pass incomplete short right intended for Griff Whalen,0.230,-1.440
4,10:30,4,1,IND 29,22,43,"Pat McAfee punts 47 yards. Penalty on Tavon Wilson: Illegal Block Above the Waist, 10 yards",-1.440,0.140
4,10:16,1,10,NWE 16,22,43,LeGarrette Blount left tackle for 8 yards (tackle by Jerrell Freeman),-0.140,0.550
4,9:40,2,2,NWE 24,22,43,LeGarrette Blount left guard for -1 yards (tackle by Ricardo Mathews and Robert Mathis),0.550,-0.450
4,8:55,3,3,NWE 23,22,43,Tom Brady pass complete short left to Danny Amendola for 8 yards,-0.450,1.000
4,8:17,1,10,NWE 31,22,43,LeGarrette Blount left tackle for 2 yards (tackle by Jerrell Freeman),1.000,0.730
4,7:33,2,8,NWE 33,22,43,Tom Brady pass complete short middle to Julian Edelman for 7 yards (tackle by Josh Gordy),0.730,0.960
4,6:55,3,1,NWE 40,22,43,LeGarrette Blount up the middle for 2 yards (tackle by Jerrell Freeman),0.960,1.730
4,6:16,1,10,NWE 42,22,43,LeGarrette Blount for 30 yards,1.730,3.710
4,5:38,1,10,IND 28,22,43,Stevan Ridley right guard for 10 yards (tackle by LaRon Landry),3.710,4.370
4,4:53,1,10,IND 18,22,43,LeGarrette Blount right guard for 3 yards (tackle by Erik Walden),4.370,4.370
4,4:07,1,10,IND 18,22,43,Timeout #1 by New England Patriots,4.370,4.250
4,4:07,2,7,IND 15,22,43,LeGarrette Blount left end for -3 yards (tackle by Aubrayo Franklin),4.250,3.050
4,3:28,3,10,IND 18,22,43,"Tom Brady sacked by Robert Mathis for -8 yards. Tom Brady fumbles (forced by Robert Mathis), recovered by Logan Mankins at IND-26",3.050,3.050
4,2:41,3,10,IND 18,22,43,Timeout #2 by New England Patriots,3.050,1.740
4,2:41,4,18,IND 26,22,43,"Stephen Gostkowski punts 26 yards, touchback",1.740,-0.280
4,2:34,1,10,IND 20,22,43,Andrew Luck pass incomplete short left intended for T.Y. Hilton,0.280,-0.270
4,2:30,2,10,IND 20,22,43,Andrew Luck pass complete short right to Coby Fleener for 8 yards (tackle by Logan Ryan),-0.270,0.100
4,2:24,3,2,IND 28,22,43,Andrew Luck pass complete short left to Coby Fleener for 3 yards (tackle by Jamie Collins),0.100,1.000
4,2:00,1,10,IND 31,22,43,Andrew Luck pass complete short right to Griff Whalen for 9 yards,1.000,1.680
4,1:54,2,1,IND 40,22,43,Andrew Luck pass incomplete deep right intended for Da'Rick Rogers,1.680,0.960
4,1:49,3,1,IND 40,22,43,Andrew Luck sacked by Chris Jones for -5 yards,0.960,-1.040
4,1:15,4,6,IND 35,22,43,Andrew Luck pass complete short right to Griff Whalen for 10 yards (tackle by Logan Ryan),-1.040,1.930
4,1:09,1,10,IND 45,22,43,Andrew Luck pass incomplete short middle intended for Da'Rick Rogers,1.930,1.380
4,1:04,2,10,IND 45,22,43,Donald Brown up the middle for 16 yards (tackle by Steve Gregory and Aqib Talib),1.380,2.980
4,0:44,1,10,NWE 39,22,43,Andrew Luck pass incomplete deep left intended for LaVon Brazill is intercepted by Alfonzo Dennard at NWE-22,2.980,-0.410
4,0:37,1,10,NWE 22,22,43,Tom Brady kneels for -1 yards,0.410,-0.270
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
