Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
1,7:33,2,10,BUF 29,0,0,Tom Brady pass complete short left to James White for 11 yards (tackle by Jordan Poyer),3.100,4.370
1,6:58,,,,,,Timeout #1 by Buffalo Bills,,
1,6:58,1,10,BUF 18,0,0,Tom Brady pass complete short left to Julian Edelman for 7 yards,4.370,5.010
1,6:30,2,3,BUF 11,0,0,Cordarrelle Patterson up the middle for 6 yards (tackle by Micah Hyde),5.010,6.060
1,6:00,1,5,BUF 5,0,0,Cordarrelle Patterson up the middle for 1 yard (tackle by Shaq Lawson),6.060,5.340
1,5:20,2,4,BUF 4,0,0,"Tom Brady sacked by Lorenzo Alexander for -7 yards. Tom Brady fumbles (forced by Lorenzo Alexander), recovered by David Andrews at BUF-7 (tackle by Jordan Poyer) Penalty on NWE: Illegal Formation (Declined)",5.340,3.810
1,4:54,3,7,BUF 7,0,0,Tom Brady pass incomplete short right intended for Rob Gronkowski (defended by Matt Milano),3.810,2.970
1,4:49,4,7,BUF 7,3,0,Stephen Gostkowski 25 yard field goal good,2.970,3.000
1,4:46,,,NWE 35,3,0,"Stephen Gostkowski kicks off 60 yards, returned by Marcus Murphy for no gain (tackle by Nicholas Grigsby)",0.000,0.410
1,4:43,1,10,BUF 22,3,0,LeSean McCoy left guard for -3 yards (tackle by Keionta Davis),0.410,-0.600
1,4:03,2,13,BUF 19,3,0,Derek Anderson pass complete deep right to LeSean McCoy for 24 yards (tackle by Kyle Van Noy),-0.600,1.800
1,3:18,,,,,,Timeout #2 by Buffalo Bills,,
1,3:18,1,10,BUF 43,3,0,LeSean McCoy right tackle for -3 yards (tackle by Trey Flowers),1.800,0.850
1,2:38,2,13,BUF 40,3,0,Derek Anderson pass incomplete short right intended for Jason Croom (defended by Trey Flowers),0.850,0.170
1,2:34,3,13,BUF 40,3,0,Derek Anderson pass complete short right to Charles Clay for 7 yards (tackle by Patrick Chung),0.170,-0.260
1,1:49,4,6,BUF 47,3,0,"Corey Bojorquez punts 53 yards, touchback.",-0.260,-0.280
1,1:40,1,10,NWE 20,3,0,James White right guard for 3 yards (tackle by Harrison Phillips),0.280,0.140
1,1:00,2,7,NWE 23,3,0,Tom Brady pass incomplete short right intended for James White,0.140,-0.560
1,0:57,3,7,NWE 23,3,0,Tom Brady right guard for 8 yards (tackle by TreDavious White),-0.560,1.000
1,0:12,,,,,,Timeout #1 by New England Patriots,,
1,0:12,1,10,NWE 31,3,0,James White left guard for 2 yards (tackle by Tremaine Edmunds),1.000,0.730
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,NWE 33,3,0,Tom Brady pass complete deep middle to Chris Hogan for 29 yards (tackle by Jordan Poyer),0.730,3.050
2,14:22,1,10,BUF 38,3,0,Tom Brady pass incomplete short left,3.050,2.510
2,14:16,2,10,BUF 38,3,0,"Penalty on LaAdrian Waddle: False Start, 5 yards (no play)",2.510,1.830
2,14:16,2,15,BUF 43,3,0,Tom Brady pass complete short middle to Julian Edelman for 18 yards (tackle by Phillip Gaines),1.830,3.910
2,13:38,1,10,BUF 25,3,0,Kenjon Barner right guard for 2 yards (tackle by Tremaine Edmunds),3.910,3.630
2,12:58,2,8,BUF 23,3,0,Tom Brady pass complete short left to James White for -3 yards (tackle by Tremaine Edmunds),3.630,2.540
2,12:24,3,11,BUF 26,3,0,Tom Brady pass complete short right to Julian Edelman for 4 yards (tackle by Jordan Phillips),2.540,1.990
2,11:51,4,7,BUF 22,6,0,Stephen Gostkowski 40 yard field goal good,1.990,3.000
2,11:47,,,NWE 35,6,0,"Stephen Gostkowski kicks off no gain, touchback. Penalty on NWE: Illegal Formation, 5 yards (no play)",0.000,0.000
2,11:47,,,NWE 30,6,0,"Stephen Gostkowski kicks off 67 yards, returned by Marcus Murphy for no gain (tackle by Brandon King)",0.000,1.070
2,11:40,1,10,BUF 32,6,0,Derek Anderson pass incomplete deep right intended for Kelvin Benjamin (defended by Stephon Gilmore),1.070,0.530
2,11:35,2,10,BUF 32,6,0,LeSean McCoy right guard for 1 yard (tackle by Elandon Roberts),0.530,-0.030
2,10:53,3,9,BUF 33,6,0,Derek Anderson pass complete short middle to Zay Jones for 3 yards (tackle by Jason McCourty),-0.030,-0.980
2,10:20,4,6,BUF 36,6,0,"Corey Bojorquez for no gain. Corey Bojorquez fumbles, recovered by Corey Bojorquez at BUF-21 Corey Bojorquez punts 26 yards downed by Patrick DiMarco",-0.980,-1.470
2,10:09,1,10,NWE 38,6,0,Tom Brady pass complete short right to James Develin for 7 yards (tackle by Matt Milano and Tremaine Edmunds),1.470,1.870
2,9:46,2,3,NWE 45,6,0,"Tom Brady pass incomplete short middle intended for Julian Edelman. Penalty on Tremaine Edmunds: Defensive Holding, 5 yards (no play)",1.870,2.260
2,9:41,1,10,NWE 50,6,0,Kenjon Barner up the middle for 2 yards (tackle by Matt Milano),2.260,1.980
2,9:00,2,8,BUF 48,6,0,Tom Brady pass complete short left to James White for 15 yards (tackle by TreDavious White),1.980,3.380
2,8:14,1,10,BUF 33,6,0,Tom Brady pass complete short left to Rob Gronkowski for 11 yards (tackle by Micah Hyde),3.380,4.110
2,7:29,1,10,BUF 22,6,0,Tom Brady sacked by Lorenzo Alexander for -6 yards,4.110,2.750
2,6:48,2,16,BUF 28,6,0,Tom Brady pass incomplete short right intended for James Develin,2.750,2.080
2,6:42,3,16,BUF 28,6,0,Tom Brady pass complete short middle to Julian Edelman for 8 yards (tackle by Micah Hyde and Jordan Poyer),2.080,2.120
2,5:46,4,8,BUF 20,9,0,Stephen Gostkowski 38 yard field goal good,2.120,3.000
2,5:42,,,NWE 35,9,0,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
2,5:42,1,10,BUF 25,9,0,LeSean McCoy right end for 4 yards (tackle by Trey Flowers),0.610,0.600
2,5:08,2,6,BUF 29,9,0,LeSean McCoy right guard for no gain (tackle by Keionta Davis),0.600,-0.100
2,4:24,3,6,BUF 29,9,0,Derek Anderson pass complete deep left to Andre Holmes for 21 yards (tackle by Jason McCourty),-0.100,2.260
2,3:45,1,10,BUF 50,9,0,Derek Anderson pass incomplete short left intended for LeSean McCoy,2.260,1.710
2,3:40,2,10,BUF 50,9,0,Chris Ivory left guard for 6 yards (tackle by Trey Flowers and Elandon Roberts),1.710,1.820
2,2:57,3,4,NWE 44,9,0,Derek Anderson pass complete short left to Zay Jones for 11 yards (tackle by J.C. Jackson),1.820,3.380
2,2:19,,,,,,Timeout #3 by Buffalo Bills,,
2,2:19,1,10,NWE 33,9,0,Derek Anderson pass complete short right to LeSean McCoy for 2 yards (tackle by Elandon Roberts),3.380,3.110
2,2:00,2,8,NWE 31,9,0,Derek Anderson pass complete short left to Patrick DiMarco for no gain (tackle by Patrick Chung),3.110,2.410
2,1:48,,,,,,Timeout #2 by New England Patriots,,
2,1:48,3,8,NWE 31,9,0,LeSean McCoy left guard for 2 yards (tackle by Patrick Chung),2.410,1.520
2,1:44,,,,,,Timeout #3 by New England Patriots,,
2,1:44,4,6,NWE 29,9,3,Stephen Hauschka 47 yard field goal good,1.520,3.000
2,1:39,,,BUF 35,9,3,"Stephen Hauschka kicks off 61 yards, returned by Cordarrelle Patterson for no gain (tackle by Ramon Humber and Ryan Lewis)",0.000,0.610
2,1:33,1,10,NWE 25,9,3,Tom Brady pass complete short middle to Julian Edelman for 20 yards (tackle by Tremaine Edmunds),0.610,1.930
2,1:11,1,10,NWE 45,9,3,Tom Brady pass complete short right to Josh Gordon for 9 yards (tackle by TreDavious White and Tremaine Edmunds),1.930,2.600
2,0:49,2,1,BUF 46,9,3,Tom Brady pass complete short left to Rob Gronkowski for 10 yards (tackle by Tremaine Edmunds),2.600,3.180
2,0:32,1,10,BUF 36,9,3,Tom Brady pass complete short middle to James White for 4 yards (tackle by Matt Milano),3.180,3.180
2,0:17,2,6,BUF 32,9,3,Tom Brady spiked the ball,3.180,2.480
2,0:15,3,6,BUF 32,9,3,Tom Brady pass incomplete deep left intended for Rob Gronkowski,2.480,1.250
2,0:10,4,6,BUF 32,9,3,Stephen Gostkowski 50 yard field goal no good. Penalty on Lawrence Guy: Offensive Holding (Declined),1.250,-1.600
2,0:05,1,10,BUF 40,9,3,Derek Anderson kneels for -1 yards,1.600,0.920
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,9,3,"Stephen Gostkowski kicks off 60 yards, returned by Marcus Murphy for no gain (tackle by Brandon King and Devin McCourty). Penalty on Logan Thomas: Unnecessary Roughness, 11 yards",0.000,-0.370
3,14:53,1,10,BUF 11,9,3,LeSean McCoy up the middle for 4 yards (tackle by Trey Flowers and Kyle Van Noy),-0.370,-0.430
3,14:17,2,6,BUF 15,9,3,LeSean McCoy up the middle for 3 yards (tackle by Malcom Brown),-0.430,-0.600
3,13:36,3,3,BUF 18,9,3,"Derek Anderson pass complete short left to LeSean McCoy for 18 yards (tackle by Stephon Gilmore). Penalty on Kelvin Benjamin: Illegal Blindside Block, 15 yards",-0.600,0.340
3,13:08,1,10,BUF 21,9,3,Derek Anderson pass complete deep left to Kelvin Benjamin for 40 yards (tackle by Stephon Gilmore),0.340,2.980
3,12:22,1,10,NWE 39,9,3,LeSean McCoy right tackle for -5 yards (tackle by Nicholas Grigsby),2.980,1.770
3,11:36,2,15,NWE 44,9,3,Derek Anderson pass incomplete short middle intended for Chris Ivory,1.770,1.090
3,11:31,3,15,NWE 44,9,3,Derek Anderson pass incomplete short right intended for Kelvin Benjamin. Penalty on Kelvin Benjamin: Offensive Pass Interference (Declined),1.090,0.330
3,11:26,4,15,NWE 44,9,3,"Penalty on Patrick DiMarco: False Start, 5 yards (no play)",0.330,0.000
3,11:26,4,20,NWE 49,9,3,"Corey Bojorquez punts 40 yards. Penalty on Julian Edelman: Unnecessary Roughness, 4 yards",0.000,0.380
3,11:15,1,10,NWE 5,9,3,James White up the middle for no gain (tackle by Taron Johnson),-0.380,-0.780
3,10:39,2,10,NWE 5,9,3,Tom Brady pass complete short right to Josh Gordon for 7 yards (tackle by TreDavious White),-0.780,-0.600
3,10:09,3,3,NWE 12,9,3,Cordarrelle Patterson right end for -1 yards (tackle by Julian Stanford and TreDavious White),-0.600,-2.490
3,9:29,4,4,NWE 11,9,3,"Ryan Allen punts 55 yards, returned by Micah Hyde for 31 yards (tackle by Ryan Allen and Brandon King)",-2.490,-3.250
3,9:16,1,10,NWE 35,9,3,"Derek Anderson aborted snap, recovered by Derek Anderson at NE-35 Derek Anderson pass incomplete short right intended for LeSean McCoy (defended by Patrick Chung)",3.250,2.700
3,9:10,2,10,NWE 35,9,3,LeSean McCoy up the middle for -3 yards (tackle by Trey Flowers),2.700,1.620
3,8:27,3,13,NWE 38,9,3,Derek Anderson pass complete short left to Kelvin Benjamin for 5 yards (tackle by Stephon Gilmore),1.620,1.150
3,7:42,4,8,NWE 33,9,6,Stephen Hauschka 51 yard field goal good,1.150,3.000
3,7:39,,,BUF 35,9,6,"Stephen Hauschka kicks off 65 yards, touchback.",0.000,0.610
3,7:39,1,10,NWE 25,9,6,Julian Edelman right end for 7 yards (tackle by Lorenzo Alexander and Taron Johnson),0.610,1.010
3,7:03,2,3,NWE 32,9,6,Tom Brady pass complete short right to Julian Edelman for 7 yards (tackle by TreDavious White),1.010,1.530
3,6:23,1,10,NWE 39,9,6,"Tom Brady pass complete short left to Chris Hogan for 9 yards (tackle by Taron Johnson). Penalty on Chris Hogan: Offensive Pass Interference, 10 yards (no play)",1.530,0.870
3,5:52,1,20,NWE 29,9,6,Tom Brady pass complete deep middle to Josh Gordon for 18 yards (tackle by Phillip Gaines),0.870,2.070
3,5:11,2,2,NWE 47,9,6,James White left guard for 5 yards (tackle by Lorenzo Alexander and Micah Hyde),2.070,2.390
3,4:38,1,10,BUF 48,9,6,James White left guard for 2 yards (tackle by Kyle Williams),2.390,2.120
3,4:01,2,8,BUF 46,9,6,Tom Brady pass incomplete deep left intended for Rob Gronkowski,2.120,1.420
3,3:55,3,8,BUF 46,9,6,Tom Brady pass incomplete short middle intended for Julian Edelman,1.420,0.200
3,3:50,4,8,BUF 46,9,6,"Ryan Allen punts 28 yards, returned by Micah Hyde for 2 yards (tackle by Jonathan Jones)",0.200,-0.280
3,3:42,1,10,BUF 20,9,6,Chris Ivory up the middle for 13 yards (tackle by Kyle Van Noy),0.280,1.140
3,3:04,1,10,BUF 33,9,6,"Derek Anderson sacked by Kyle Van Noy for -4 yards. Derek Anderson fumbles (forced by Kyle Van Noy), recovered by Patrick Chung at BUF-29. Penalty on Vlad Ducasse: Offensive Holding (Declined)",1.140,-3.640
3,2:55,1,10,BUF 29,9,6,Tom Brady pass complete deep left to Rob Gronkowski for 22 yards (tackle by Phillip Gaines),3.640,5.600
3,2:50,1,7,BUF 7,9,6,James White left guard for no gain (tackle by Micah Hyde),5.600,4.760
3,2:15,2,7,BUF 7,9,6,Tom Brady pass incomplete short left intended for James White,4.760,3.810
3,2:11,3,7,BUF 7,9,6,Tom Brady pass incomplete short right. Penalty on Trent Brown: Offensive Holding (Declined),3.810,2.970
3,2:06,4,7,BUF 7,12,6,Stephen Gostkowski 25 yard field goal good,2.970,3.000
3,2:03,,,NWE 35,12,6,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
3,2:03,1,10,BUF 25,12,6,Chris Ivory left guard for 4 yards (tackle by Elandon Roberts),0.610,0.600
3,1:21,2,6,BUF 29,12,6,Derek Anderson pass complete short right to Zay Jones for 13 yards (tackle by Elandon Roberts),0.600,1.730
3,0:44,1,10,BUF 42,12,6,Derek Anderson pass incomplete short right,1.730,1.190
3,0:39,2,10,BUF 42,12,6,Chris Ivory left tackle for 7 yards (tackle by Kyle Van Noy and Elandon Roberts),1.190,1.420
Quarter,Time,Down,ToGo,Location,NWE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,BUF 49,12,6,Derek Anderson pass incomplete short right intended for Charles Clay (defended by Elandon Roberts),1.420,-0.130
4,14:56,4,3,BUF 49,12,6,"Corey Bojorquez punts 36 yards, fair catch by Julian Edelman at NE-15",-0.130,0.220
4,14:48,1,10,NWE 15,12,6,Tom Brady pass complete short left to Julian Edelman for 3 yards (tackle by Julian Stanford),-0.220,-0.280
4,14:27,2,7,NWE 18,12,6,"Tom Brady pass complete short middle to Julian Edelman for 9 yards (tackle by Taron Johnson). Penalty on LaAdrian Waddle: Offensive Holding, 9 yards (no play)",-0.280,-1.220
4,14:09,2,16,NWE 9,12,6,Tom Brady pass complete short middle to James White for 10 yards (tackle by Matt Milano),-1.220,-0.880
4,13:23,3,6,NWE 19,12,6,Tom Brady pass complete deep left to Julian Edelman for 26 yards (tackle by Micah Hyde),-0.880,1.930
4,12:49,1,10,NWE 45,12,6,James White right guard for 2 yards (tackle by Phillip Gaines),1.930,1.650
4,12:08,2,8,NWE 47,12,6,Tom Brady pass incomplete short right intended for James White (defended by Matt Milano),1.650,0.960
4,12:03,3,8,NWE 47,12,6,Tom Brady pass complete short left to James White for 9 yards (tackle by Lorenzo Alexander),0.960,2.650
4,11:30,1,10,BUF 44,12,6,Cordarrelle Patterson right end for 22 yards (tackle by Phillip Gaines),2.650,4.110
4,10:55,1,10,BUF 22,12,6,Cordarrelle Patterson left tackle for 1 yard (tackle by Harrison Phillips and Matt Milano),4.110,3.700
4,10:11,2,9,BUF 21,12,6,Tom Brady pass complete deep left to Chris Hogan for 20 yards (tackle by Phillip Gaines),3.700,6.970
4,10:01,1,1,BUF 1,18,6,"James White up the middle for 1 yard, touchdown",6.970,7.000
4,9:58,,,BUF 2,18,6,"Two Point Attempt: Tom Brady pass incomplete intended for Cordarrelle Patterson, conversion fails. Interception by Julian Stanford",0.000,-1.000
4,9:58,,,NWE 35,18,6,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
4,9:58,1,10,BUF 25,18,6,"Derek Anderson pass incomplete short right intended for Andre Holmes. Penalty on LeSean McCoy: Offensive Holding, 10 yards (no play)",0.610,-0.410
4,9:53,1,20,BUF 15,18,6,Derek Anderson pass complete short left to Zay Jones for 6 yards (tackle by Patrick Chung),-0.410,-0.480
4,9:15,2,14,BUF 21,18,6,Derek Anderson pass complete short left to Cam Phillips for 9 yards (tackle by Kyle Van Noy),-0.480,0.040
4,8:30,3,5,BUF 30,18,6,Derek Anderson pass complete short right to Zay Jones for 14 yards (tackle by Jonathan Jones),0.040,1.860
4,7:51,1,10,BUF 44,18,6,Derek Anderson pass incomplete deep right intended for Kelvin Benjamin,1.860,1.320
4,7:46,2,10,BUF 44,18,6,Derek Anderson pass complete short left to LeSean McCoy for 10 yards (tackle by Kyle Van Noy),1.320,2.520
4,7:02,1,10,NWE 46,18,6,Derek Anderson pass complete deep left to Charles Clay for 21 yards (tackle by Devin McCourty),2.520,3.910
4,6:19,1,10,NWE 25,18,6,Derek Anderson pass incomplete deep left intended for Zay Jones (defended by Jason McCourty),3.910,3.360
4,6:14,2,10,NWE 25,18,6,Derek Anderson pass incomplete deep left intended for Jason Croom,3.360,2.680
4,6:09,3,10,NWE 25,18,6,"Penalty on Charles Clay: False Start, 5 yards (no play)",2.680,2.010
4,6:09,3,15,NWE 30,24,6,"Derek Anderson pass short right intended for Charles Clay is intercepted by Devin McCourty at NE-16 and returned for 84 yards, touchdown",2.010,-7.000
4,5:54,,,NWE 35,25,6,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
4,5:54,1,10,BUF 25,25,6,Derek Anderson pass complete deep right to Andre Holmes for 24 yards (tackle by J.C. Jackson),0.610,2.190
4,5:30,1,10,BUF 49,25,6,Derek Anderson pass complete short left to Chris Ivory for 11 yards (tackle by Adrian Clayborn),2.190,2.920
4,4:58,1,10,NWE 40,25,6,Derek Anderson pass complete short right to Charles Clay for 8 yards (tackle by Devin McCourty),2.920,3.450
4,4:30,2,2,NWE 32,25,6,Chris Ivory up the middle for no gain (tackle by Trey Flowers),3.450,2.740
4,3:59,3,2,NWE 32,25,6,Derek Anderson pass incomplete deep right intended for Zay Jones,2.740,1.300
4,3:55,,,,,,Timeout #1 by New England Patriots,,
4,3:55,4,2,NWE 32,25,6,Derek Anderson pass incomplete short middle intended for Kelvin Benjamin (defended by Stephon Gilmore),1.300,-1.070
4,3:52,1,10,NWE 32,25,6,Cordarrelle Patterson left guard for 3 yards (tackle by Shaq Lawson),1.070,0.930
4,3:47,,,,,,Timeout #2 by Buffalo Bills,,
4,3:47,2,7,NWE 35,25,6,Cordarrelle Patterson left tackle for no gain (tackle by Harrison Phillips and Shaq Lawson),0.930,0.230
4,3:41,,,,,,Timeout #3 by Buffalo Bills,,
4,3:41,3,7,NWE 35,25,6,Cordarrelle Patterson left tackle for 4 yards (tackle by Harrison Phillips),0.230,-0.780
4,3:00,4,3,NWE 39,25,6,Ryan Allen punts 31 yards out of bounds,-0.780,-0.940
4,2:54,1,10,BUF 30,25,6,Derek Anderson pass incomplete deep right intended for Andre Holmes,0.940,0.390
4,2:48,2,10,BUF 30,25,6,Derek Anderson pass complete short left to LeSean McCoy for 19 yards,0.390,2.190
4,2:38,1,10,BUF 49,25,6,Derek Anderson pass complete short middle to Ray-Ray McCloud for 16 yards (tackle by Jason McCourty),2.190,3.250
4,2:12,1,10,NWE 35,25,6,Derek Anderson sacked by Adrian Clayborn for -12 yards,3.250,1.080
4,2:00,2,22,NWE 47,25,6,Derek Anderson sacked by Kyle Van Noy for -10 yards,1.080,-0.890
4,1:21,3,32,BUF 43,25,6,Nathan Peterman pass complete short right to Jason Croom for 14 yards (tackle by John Simon and Jason McCourty),-0.890,0.400
4,0:58,4,18,NWE 43,25,6,Nathan Peterman pass complete short left to LeSean McCoy for 9 yards (tackle by Jonathan Jones),0.400,-1.200
4,0:48,1,10,NWE 34,25,6,Brian Hoyer kneels for -1 yards,1.200,0.520
4,0:24,2,11,NWE 33,25,6,Brian Hoyer kneels for -1 yards,0.520,-0.300
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
