Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kenny Moore,IND,1,8,5,62.5%,86,17.2,10.8,1,99.0,10.6,42,44,3,0,1,0.0,1,3,2,40.0%
Shaquille Leonard,IND,0,4,4,100.0%,26,6.5,6.5,0,93.7,4.5,18,8,13,0,1,1.0,2,9,0,0.0%
Bobby Okereke,IND,0,6,4,66.7%,57,14.3,9.5,0,97.2,5.2,28,29,4,0,1,0.0,1,7,0,0.0%
Xavier Rhodes,IND,0,9,4,44.4%,85,21.3,9.4,1,115.5,12.2,61,24,0,0,0,0.0,0,3,0,0.0%
Julian Blackmon,IND,0,5,3,60.0%,44,14.7,8.8,0,88.7,14.8,42,2,1,0,0,0.0,0,4,0,0.0%
Anthony Walker,IND,0,3,2,66.7%,32,16.0,10.7,1,141.7,1.0,0,32,2,0,0,0.0,0,1,1,50.0%
Khari Willis,IND,0,1,1,100.0%,15,15.0,15.0,0,118.7,12.0,12,3,8,2,1,0.0,3,7,0,0.0%
Rock Ya-Sin,IND,0,4,1,25.0%,6,6.0,1.5,0,39.6,13.3,3,3,0,0,0,0.0,0,2,0,0.0%
Tyquan Lewis,IND,0,0,0,,,,,,,,,,0,3,0,2.0,5,3,0,0.0%
Denico Autry,IND,0,0,0,,,,,,,,,,0,2,0,2.0,4,2,0,0.0%
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%
Sheldon Day,IND,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Justin Houston,IND,0,0,0,,,,,,,,,,6,1,0,0.0,1,1,0,0.0%
T.J. Carrie,IND,0,1,0,0.0%,,,0.0,,39.6,18.0,,,0,0,0,0.0,0,1,0,0.0%
Al-Quadin Muhammad,IND,0,1,0,0.0%,,,0.0,,39.6,6.0,,,0,0,0,0.0,0,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jeff Okudah,DET,0,5,4,80.0%,41,10.3,8.2,1,140.4,7.0,24,17,0,0,0,0.0,0,5,0,0.0%
Tracy Walker,DET,0,4,4,100.0%,57,14.3,14.3,1,158.3,10.5,42,15,2,0,0,0.0,0,11,1,8.3%
Justin Coleman,DET,0,4,4,100.0%,52,13.0,13.0,0,118.7,8.0,32,20,1,0,0,0.0,0,5,1,16.7%
Amani Oruwariye,DET,0,7,3,42.9%,58,19.3,8.3,0,72.3,6.7,3,55,1,0,0,0.0,0,3,1,25.0%
Jahlani Tavai,DET,0,3,3,100.0%,28,9.3,9.3,1,145.1,0.3,1,27,4,0,0,0.0,0,4,1,20.0%
Christian Jones,DET,0,2,2,100.0%,7,3.5,3.5,0,81.2,2.0,4,3,3,0,0,0.0,0,5,0,0.0%
Jamie Collins,DET,0,4,1,25.0%,20,20.0,5.0,0,47.9,7.5,14,6,5,0,0,0.0,0,11,0,0.0%
Reggie Ragland,DET,0,3,1,33.3%,4,4.0,1.3,0,42.4,2.0,-2,6,3,0,0,0.0,0,2,0,0.0%
Duron Harmon,DET,0,1,1,100.0%,18,18.0,18.0,0,118.7,16.0,16,2,0,0,0,0.0,0,3,0,0.0%
Danny Shelton,DET,0,0,0,,,,,,,,,,0,0,1,1.0,2,5,0,0.0%
Romeo Okwara,DET,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%
Jayron Kearse,DET,0,2,0,0.0%,,,0.0,,39.6,14.5,,,1,0,1,0.0,1,2,0,0.0%
Da'Shawn Hand,DET,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
John Penisini,DET,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Jalen Reeves-Maybin,DET,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Jarrad Davis,DET,0,0,0,,,,,,,,,,3,0,0,0.0,0,1,0,0.0%
