Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
2,10:51,3,8,ATL 30,0,14,Matt Ryan pass complete short left to Jason Snelling for 7 yards (tackle by Elbert Mack and Curtis Lofton),-0.160,-0.910
2,10:06,4,1,ATL 37,0,14,Matt Bosher punts 49 yards (tackle by Matt Bosher),-0.910,-1.270
2,9:52,1,10,NOR 35,0,14,Drew Brees pass incomplete short left intended for Chris Ivory is intercepted by Sean Weatherspoon at NOR-35 and returned for 6 yards (tackle by Chris Ivory),1.270,-3.640
2,9:44,1,10,NOR 29,0,14,Michael Turner right end for 2 yards (tackle by Patrick Robinson),3.640,3.370
2,9:07,2,8,NOR 27,0,14,Matt Ryan pass incomplete short right intended for Tony Gonzalez,3.370,2.680
2,9:03,3,8,NOR 27,0,14,Matt Ryan pass incomplete deep right intended for Harry Douglas,2.680,1.670
2,8:58,4,8,NOR 27,0,17,Matt Bryant 45 yard field goal good,1.670,3.000
2,8:53,,,ATL 35,0,17,"Matt Bosher kicks off 65 yards, touchback",0.000,0.280
2,8:53,1,10,NOR 20,0,17,Mark Ingram right guard for 1 yard (tackle by Dunta Robinson),0.280,-0.130
2,8:17,2,9,NOR 21,0,17,Drew Brees pass incomplete short left intended for Marques Colston (defended by Robert McClain),-0.130,0.000
2,8:12,,,,0,17,Timeout #1 by New Orleans Saints,0.000,-0.820
2,8:12,3,9,NOR 21,0,17,Drew Brees pass complete deep middle to Lance Moore for 32 yards (tackle by William Moore),-0.820,2.460
2,7:31,1,10,ATL 47,0,17,Mark Ingram right guard for 2 yards (tackle by Cliff Matthews),2.460,2.180
2,6:51,2,8,ATL 45,0,17,Drew Brees pass incomplete deep middle intended for Joe Morgan (defended by Christopher Owens),2.180,1.490
2,6:44,3,8,ATL 45,0,17,Drew Brees pass complete short left to Marques Colston for 12 yards (tackle by Christopher Owens),1.490,3.380
2,6:05,1,10,ATL 33,0,17,Mark Ingram left guard for 1 yard (tackle by Akeem Dent),3.380,2.970
2,5:31,2,9,ATL 32,0,17,Chris Ivory left end for 6 yards (tackle by Dunta Robinson),2.970,3.070
2,4:48,3,3,ATL 26,0,17,"Drew Brees pass incomplete deep right intended for Devery Henderson. Penalty on Kroy Biermann: Defensive Offside, 5 yards (no play)",3.070,4.170
2,4:26,1,10,ATL 21,0,17,Drew Brees pass complete short middle to Marques Colston for 11 yards (tackle by Thomas DeCoud),4.170,4.910
2,3:46,1,10,ATL 10,0,17,Pierre Thomas right guard for 9 yards (tackle by William Moore). Penalty on William Moore: Face Mask (15 Yards),4.910,6.970
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
2,3:25,1,1,ATL 1,6,17,"Mark Ingram right guard for 1 yard, touchdown",6.970,7.000
2,3:25,,,ATL 2,7,17,Garrett Hartley kicks extra point good,0.000,0.000
2,3:17,,,NOR 35,7,17,"Thomas Morstead kicks off 65 yards, touchback",0.000,0.280
2,3:17,1,10,ATL 20,7,17,Matt Ryan pass complete short right to Jason Snelling for no gain,0.280,-0.270
2,2:39,2,10,ATL 20,7,17,Matt Ryan sacked by Cameron Jordan for -6 yards,-0.270,0.000
2,2:35,,,,7,17,Timeout #2 by New Orleans Saints,0.000,-2.030
2,2:27,3,16,ATL 14,7,17,Matt Ryan pass complete short right to Jason Snelling for 15 yards (tackle by Roman Harper),-2.030,0.000
2,2:24,,,,7,17,Timeout #3 by New Orleans Saints,0.000,-1.440
2,2:24,4,1,ATL 29,7,17,"Matt Bosher punts 57 yards, returned by Darren Sproles for 15 yards (tackle by Chris Hope)",-1.440,-0.870
2,2:13,1,10,NOR 29,7,17,Drew Brees pass complete deep right to Lance Moore for 29 yards (tackle by Christopher Owens),0.870,2.790
2,2:00,1,10,ATL 42,7,17,Drew Brees pass complete short middle to Marques Colston for 21 yards (tackle by Thomas DeCoud),2.790,4.170
2,1:38,1,10,ATL 21,7,17,Drew Brees pass incomplete short left intended for Darren Sproles,4.170,3.630
2,1:34,2,10,ATL 21,7,17,Drew Brees pass complete short right to Darren Sproles for 14 yards (tackle by Sean Weatherspoon),3.630,5.600
2,0:51,1,7,ATL 7,7,17,"Drew Brees pass complete short right to Darren Sproles for 7 yards. Penalty on Jimmy Graham: Offensive Pass Interference, 10 yards (no play)",5.600,4.260
2,0:45,1,17,ATL 17,7,17,Drew Brees pass complete short right to Darren Sproles for 12 yards (tackle by William Moore),4.260,5.150
2,0:12,2,5,ATL 5,7,17,Drew Brees pass complete short left to Darren Sproles for 2 yards (tackle by Robert McClain and Sean Weatherspoon),5.150,4.720
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,7,17,"Matt Bosher kicks off 73 yards, returned by Travaris Cadet for 22 yards (tackle by Robert McClain)",0.000,-0.280
3,14:55,1,10,NOR 14,7,17,Pierre Thomas left guard for 7 yards (tackle by William Moore),-0.280,0.280
3,14:25,2,3,NOR 21,7,17,Drew Brees pass complete short left to Marques Colston for 7 yards (tackle by Dunta Robinson),0.280,0.810
3,13:45,1,10,NOR 28,7,17,Pierre Thomas right guard for 11 yards (tackle by Robert McClain),0.810,1.530
3,13:14,1,10,NOR 39,7,17,Drew Brees pass incomplete short left intended for Darren Sproles (defended by John Abraham),1.530,0.990
3,13:10,2,10,NOR 39,7,17,Drew Brees pass complete short left to Lance Moore for 12 yards (tackle by Dunta Robinson),0.990,2.320
3,12:40,1,10,ATL 49,7,17,Pierre Thomas left guard for 13 yards (tackle by Thomas DeCoud),2.320,3.180
3,12:08,1,10,ATL 36,7,17,Pierre Thomas right guard for 6 yards (tackle by Corey Peters),3.180,3.450
3,11:37,2,4,ATL 30,7,17,Drew Brees pass incomplete short right intended for Jimmy Graham (defended by Robert McClain),3.450,2.740
3,11:32,3,4,ATL 30,7,17,"Penalty on Jermon Bushrod: False Start, 5 yards (no play)",2.740,2.080
3,11:32,3,9,ATL 35,7,17,Drew Brees pass complete short right to Darren Sproles for 10 yards (tackle by Robert McClain),2.080,3.910
3,11:04,1,10,ATL 25,7,17,Pierre Thomas right tackle for 1 yard (tackle by Travian Robertson),3.910,3.500
3,10:30,2,9,ATL 24,7,17,Drew Brees pass complete short middle to Jimmy Graham for 17 yards (tackle by Thomas DeCoud),3.500,5.600
3,9:51,1,7,ATL 7,7,17,Drew Brees pass incomplete short middle intended for Lance Moore,5.600,4.760
3,9:46,2,7,ATL 7,7,17,Drew Brees pass complete short left to Mark Ingram for -1 yards (tackle by William Moore),4.760,3.580
3,9:06,3,8,ATL 8,7,17,Drew Brees pass complete short middle to Pierre Thomas for 5 yards (tackle by Robert McClain),3.580,3.040
3,8:28,4,3,ATL 3,10,17,Garrett Hartley 21 yard field goal good,3.040,3.000
3,8:24,,,NOR 35,10,17,"Thomas Morstead kicks off 70 yards, returned by Jacquizz Rodgers for 22 yards (tackle by Ramon Humber)",0.000,-0.060
3,8:19,1,10,ATL 17,10,17,Michael Turner right guard for 5 yards (tackle by Brodrick Bunkley),-0.060,0.210
3,7:49,2,5,ATL 22,10,17,"Michael Turner right tackle for 2 yards. Penalty on Todd McClure: Offensive Holding, 10 yards (no play)",0.210,-1.150
3,7:27,2,15,ATL 12,10,17,Matt Ryan pass complete short right to Julio Jones for 8 yards (tackle by Roman Harper),-1.150,-0.870
3,6:57,3,7,ATL 20,10,17,Matt Ryan pass incomplete short right intended for Roddy White (defended by Jabari Greer),-0.870,-2.030
3,6:53,4,7,ATL 20,10,17,"Matt Bosher punts 56 yards, returned by Darren Sproles for 6 yards (tackle by Akeem Dent)",-2.030,-0.940
3,6:42,1,10,NOR 30,10,17,Drew Brees pass complete short right to Lance Moore for 12 yards,0.940,1.730
3,6:14,1,10,NOR 42,10,17,Pierre Thomas left tackle for 8 yards (tackle by Stephen Nicholas),1.730,2.270
3,5:40,2,2,,10,17,Drew Brees pass incomplete deep left intended for Darren Sproles,2.270,1.550
3,5:33,3,2,,10,17,Pierre Thomas left end for 8 yards (tackle by Thomas DeCoud),1.550,2.790
3,5:09,1,10,ATL 42,10,17,Pierre Thomas right guard for 8 yards (tackle by William Moore and Stephen Nicholas),2.790,3.320
3,4:36,2,2,ATL 34,10,17,Drew Brees pass complete short right to Jed Collins for no gain,3.320,2.610
3,4:03,3,2,ATL 34,10,17,Drew Brees pass incomplete deep middle intended for Marques Colston,2.610,1.100
3,3:58,4,2,ATL 34,13,17,Garrett Hartley 52 yard field goal good,1.100,3.000
3,3:53,,,NOR 35,13,17,"Thomas Morstead kicks off 65 yards, touchback",0.000,0.280
3,3:53,1,10,ATL 20,13,17,Matt Ryan pass incomplete deep left intended for Julio Jones,0.280,-0.270
3,3:46,2,10,ATL 20,13,17,Matt Ryan pass incomplete,-0.270,-0.960
3,3:41,3,10,ATL 20,13,17,Matt Ryan pass incomplete deep middle intended for Roddy White (defended by Curtis Lofton),-0.960,-2.030
3,3:33,4,10,ATL 20,13,17,"Matt Bosher punts 57 yards, returned by Darren Sproles for 20 yards (tackle by Akeem Dent)",-2.030,-1.800
3,3:20,1,10,NOR 43,13,17,Drew Brees pass complete short left to Marques Colston for 5 yards (tackle by Robert McClain),1.800,1.930
3,2:49,2,5,NOR 48,13,17,Drew Brees pass incomplete short right intended for Devery Henderson is intercepted by William Moore at ATL-43 and returned for 16 yards (tackle by Jahri Evans),1.930,-2.850
3,2:38,1,10,NOR 41,13,17,Jacquizz Rodgers right end for -1 yards (tackle by Curtis Lofton and Jonathan Casillas),2.850,2.170
3,2:00,2,11,NOR 42,13,17,Matt Ryan pass complete short middle to Tony Gonzalez for 18 yards (tackle by Roman Harper),2.170,3.970
3,1:38,1,10,NOR 24,13,17,Matt Ryan pass complete deep right to Roddy White for 20 yards,3.970,0.000
3,1:08,,,,13,17,Timeout #1 by Atlanta Falcons,0.000,6.280
3,1:08,1,4,NOR 4,13,17,Michael Turner left end for -2 yards (tackle by Will Smith and Jabari Greer),6.280,4.950
3,0:28,2,6,NOR 6,13,17,"Penalty on Tony Gonzalez: False Start, 5 yards (no play)",4.950,4.020
3,0:03,2,11,NOR 11,13,17,Matt Ryan pass incomplete short middle intended for Jason Snelling,4.020,3.120
Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,11,NOR 11,13,17,Matt Ryan pass incomplete short left intended for Roddy White,3.120,2.700
4,14:53,4,11,NOR 11,13,20,Matt Bryant 29 yard field goal good,2.700,3.000
4,14:48,,,ATL 35,13,20,"Matt Bosher kicks off 71 yards, returned by Travaris Cadet for 26 yards (tackle by Cliff Matthews)",0.000,0.280
4,14:43,1,10,NOR 20,13,20,Pierre Thomas right guard for 5 yards (tackle by Kroy Biermann),0.280,0.410
4,14:10,2,5,NOR 25,13,20,"Penalty on Jahri Evans: False Start, 5 yards (no play)",0.410,-0.270
4,13:51,2,10,NOR 20,13,20,Drew Brees pass complete short left to Jimmy Graham for 5 yards (tackle by Stephen Nicholas),-0.270,-0.300
4,13:09,3,5,NOR 25,13,20,Drew Brees pass complete short left to Lance Moore for 9 yards (tackle by Robert McClain),-0.300,1.200
4,12:26,1,10,NOR 34,13,20,Drew Brees pass complete deep middle to Jimmy Graham for 25 yards (tackle by John Abraham),1.200,2.850
4,11:48,1,10,ATL 41,13,20,Drew Brees pass complete short right to Darren Sproles for 9 yards (tackle by William Moore),2.850,3.520
4,11:26,2,1,ATL 32,13,20,Pierre Thomas left end for -4 yards (tackle by William Moore),3.520,2.280
4,10:40,3,5,ATL 36,13,20,Drew Brees sacked by John Abraham for -6 yards,2.280,0.460
4,10:14,4,11,ATL 42,13,20,"Thomas Morstead punts 42 yards, touchback",0.460,-0.280
4,10:03,1,10,ATL 20,13,20,Matt Ryan pass complete short left to Julio Jones for 4 yards (tackle by Elbert Mack),0.280,0.270
4,9:33,2,6,ATL 24,13,20,Matt Ryan pass complete short left to Tony Gonzalez for 14 yards (tackle by Curtis Lofton),0.270,1.470
4,9:05,1,10,ATL 38,13,20,Matt Ryan pass complete short middle to Michael Turner for 7 yards (tackle by Curtis Lofton and Jonathan Vilma),1.470,1.870
4,8:28,2,3,ATL 45,13,20,Michael Turner left end for 3 yards (tackle by David Hawthorne),1.870,2.130
4,7:47,1,10,ATL 48,13,20,Matt Ryan pass incomplete short right intended for Roddy White (defended by Akiem Hicks),2.130,1.580
4,7:43,2,10,ATL 48,13,20,Jacquizz Rodgers right tackle for 2 yards (tackle by Curtis Lofton),1.580,1.160
4,6:57,3,8,,13,20,Matt Ryan pass complete short left to Julio Jones for 11 yards (tackle by Will Smith),1.160,2.980
4,6:29,1,10,NOR 39,13,20,Matt Ryan pass complete short middle to Jacquizz Rodgers for 2 yards (tackle by Rafael Bush),2.980,2.710
4,5:51,2,8,NOR 37,13,20,Matt Ryan pass complete short right to Jacquizz Rodgers for -6 yards (tackle by Curtis Lofton),2.710,1.220
4,5:10,3,14,NOR 43,13,20,Matt Ryan pass complete short right to Jason Snelling for 6 yards (tackle by Jonathan Casillas),1.220,0.000
4,4:30,,,,13,20,Timeout #1 by New Orleans Saints,0.000,0.790
4,4:29,4,8,NOR 37,13,23,Matt Bryant 55 yard field goal good,0.790,3.000
4,4:25,,,ATL 35,13,23,"Matt Bosher kicks off 71 yards, returned by Travaris Cadet for 27 yards (tackle by Robert James)",0.000,0.340
4,4:19,1,10,NOR 21,13,23,Drew Brees pass incomplete short middle intended for Darren Sproles,0.340,-0.200
4,4:14,2,10,NOR 21,13,23,Drew Brees pass complete short right to Lance Moore for 14 yards (tackle by Christopher Owens),-0.200,1.270
4,3:46,1,10,NOR 35,13,23,Drew Brees pass incomplete short left intended for Lance Moore,1.270,0.720
4,3:42,2,10,NOR 35,13,23,Drew Brees pass incomplete deep right intended for Devery Henderson (defended by Christopher Owens),0.720,0.040
4,3:36,3,10,NOR 35,13,23,Drew Brees pass incomplete is intercepted by Jonathan Babineaux at NOR-33 and returned for -2 yards (tackle by Brian De La Puente),0.040,-3.250
4,3:29,1,10,NOR 35,13,23,Michael Turner right tackle for 1 yard (tackle by Rafael Bush and Cameron Jordan),3.250,2.840
4,2:43,2,9,NOR 34,13,23,"Michael Turner left end for 5 yards (tackle by Rafael Bush). Michael Turner fumbles (forced by Rafael Bush), recovered by Rafael Bush at NOR-29 and returned for 1 yards (tackle by Mike Johnson)",2.840,-0.940
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
4,2:33,1,10,NOR 30,13,23,Drew Brees pass complete short middle to Lance Moore for 15 yards,0.940,1.930
4,2:11,1,10,NOR 45,13,23,Drew Brees pass incomplete short middle intended for Jimmy Graham (defended by Stephen Nicholas),1.930,1.380
4,2:06,2,10,NOR 45,13,23,"Drew Brees pass incomplete short left intended for Darren Sproles is intercepted by Corey Peters at NOR-36 and returned for 3 yards (tackle by Will Robinson). Penalty on John Abraham: Defensive Offside, 5 yards (no play)",1.380,2.060
4,2:00,2,5,,13,23,Drew Brees pass incomplete deep left intended for Lance Moore is intercepted by William Moore at ATL-19,2.060,-0.150
4,1:52,1,10,ATL 19,13,23,Jacquizz Rodgers right end for 4 yards (tackle by Jabari Greer and Curtis Lofton),0.150,0.000
4,1:44,,,,13,23,Timeout #2 by New Orleans Saints,0.000,0.210
4,1:44,2,6,ATL 23,13,23,Jacquizz Rodgers left tackle for 8 yards (tackle by Cameron Jordan),0.210,0.000
4,1:32,,,,13,23,Timeout #3 by New Orleans Saints,0.000,1.000
4,1:32,1,10,ATL 31,13,23,Matt Ryan kneels for -1 yards,1.000,0.320
4,0:50,2,11,ATL 30,13,23,Matt Ryan kneels for no gain,0.320,-0.360
4,0:26,3,11,ATL 30,13,23,Matt Ryan kneels for -1 yards,-0.360,-1.440
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
