0,1
Officials,Officials
Referee,Gene Steratore
Umpire,Bruce Stritesky
Head Linesman,Phil McKinnely
Line Judge,Gary Arthur
Back Judge,Dino Paganelli
Side Judge,Laird Hayes
Field Judge,Bob Waggoner
