0,1
Game Info,Game Info
Won Toss,Chiefs (deferred)
Roof,outdoors
Surface,grass
Duration,3:05
Attendance,51322
Weather,"62 degrees, relative humidity 39%, wind 13 mph"
Vegas Line,Kansas City Chiefs -7.0
Over/Under,54.0 (under)
