Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Godwin,TAM,9,9,88,1,7,61,6.8,27,3.0,6.8,0,,0,0.0,0,144.4
Leonard Fournette,TAM,7,6,47,0,2,6,1.0,41,6.8,2.3,0,,0,0.0,0,94.6
Scott Miller,TAM,9,6,109,1,5,72,12.0,37,6.2,16.3,0,,0,0.0,0,145.1
Rob Gronkowski,TAM,8,5,62,1,3,50,10.0,12,2.4,13.1,0,,0,0.0,0,126.0
Mike Evans,TAM,2,2,37,0,2,28,14.0,9,4.5,14.0,0,,0,0.0,0,118.7
Tyler Johnson,TAM,2,2,4,1,1,-1,-0.5,5,2.5,-0.5,0,,0,0.0,0,118.7
Cameron Brate,TAM,1,1,8,0,1,8,8.0,0,0.0,8.0,0,,0,0.0,0,100.0
Tanner Hudson,TAM,1,1,12,0,1,10,10.0,2,2.0,10.0,0,,0,0.0,0,116.7
Ronald Jones II,TAM,2,1,2,0,0,1,1.0,1,1.0,-1.0,0,,1,50.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darren Waller,LVR,9,6,50,1,5,29,4.8,21,3.5,5.0,0,,0,0.0,0,117.8
Nelson Agholor,LVR,9,5,107,1,3,93,18.6,14,2.8,15.7,0,,1,11.1,1,95.4
Hunter Renfrow,LVR,6,4,42,0,2,6,1.5,36,9.0,5.5,0,,0,0.0,0,86.8
Josh Jacobs,LVR,4,3,14,0,,0,0.0,14,4.7,0.0,0,,0,0.0,0,79.2
Devontae Booker,LVR,2,2,9,0,,6,3.0,3,1.5,3.0,0,,0,0.0,0,85.4
Henry Ruggs III,LVR,3,2,35,0,1,8,4.0,27,13.5,14.3,0,,0,0.0,0,106.2
Jason Witten,LVR,1,1,6,0,,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7
Alec Ingold,LVR,1,1,21,0,1,2,2.0,19,19.0,2.0,1,1.0,0,0.0,0,118.7
Rico Gafford,LVR,1,0,0,0,,0,,0,,42.0,0,,0,0.0,0,39.6
