Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Ravens won the coin toss and deferred, Bengals to receive the opening kickoff.",,
1,15:00,,,BAL 35,0,0,"Justin Tucker kicks off 59 yards, returned by Alex Erickson for no gain (tackle by Kenny Young)",0.000,0.540
1,14:55,1,10,CIN 24,0,0,Andy Dalton pass complete short right to Giovani Bernard for 8 yards (tackle by Tavon Young),0.540,1.080
1,14:22,2,2,CIN 32,0,0,Joe Mixon left guard for -4 yards (tackle by Patrick Onwuasor),1.080,-0.160
1,13:45,3,6,CIN 28,0,0,Andy Dalton pass complete short left to Auden Tate for 5 yards (tackle by Jimmy Smith),-0.160,-1.180
1,13:02,4,1,CIN 33,0,0,"Kevin Huber punts 42 yards, fair catch by Cyrus Jones at BAL-25",-1.180,-0.610
1,12:54,1,10,BAL 25,0,0,Alex Collins left guard for 2 yards (tackle by Michael Johnson),0.610,0.330
1,12:24,2,8,BAL 27,0,0,Lamar Jackson left end for 12 yards (tackle by Jessie Bates),0.330,1.530
1,11:55,1,10,BAL 39,0,0,Alex Collins up the middle for no gain (tackle by Geno Atkins and Hardy Nickerson),1.530,0.990
1,11:30,2,10,BAL 39,0,0,Lamar Jackson right guard for 6 yards (tackle by Shawn Williams),0.990,1.090
1,11:00,3,4,BAL 45,0,0,Lamar Jackson up the middle for 21 yards (tackle by Shawn Williams),1.090,3.310
1,10:26,1,10,CIN 34,0,0,Gus Edwards left tackle for 5 yards (tackle by Shawn Williams),3.310,3.450
1,9:51,2,5,CIN 29,0,0,John Brown left end for no gain (tackle by William Jackson),3.450,2.740
1,9:15,3,5,CIN 29,0,0,Lamar Jackson left end for 6 yards (tackle by William Jackson),2.740,4.040
1,8:45,1,10,CIN 23,0,0,"Gus Edwards up the middle for 6 yards (tackle by Hardy Nickerson and Clayton Fejedelem). Penalty on Dre Kirkpatrick: Unnecessary Roughness, 9 yards",4.040,5.370
1,8:13,1,8,CIN 8,0,0,Lamar Jackson left tackle for 1 yard (tackle by Jessie Bates),5.370,4.760
1,7:37,2,7,CIN 7,0,6,"Alex Collins right guard for 7 yards, touchdown",4.760,7.000
1,7:31,,,CIN 15,0,7,Justin Tucker kicks extra point good,0.000,0.000
1,7:31,,,BAL 35,0,7,"Justin Tucker kicks off 65 yards, returned by Alex Erickson for no gain (tackle by Kenny Young)",0.000,-0.060
1,7:27,1,10,CIN 17,0,7,Andy Dalton pass complete short middle to Joe Mixon for 6 yards (tackle by C.J. Mosley),-0.060,0.350
1,6:59,2,4,CIN 23,0,7,Joe Mixon left guard for 4 yards (tackle by C.J. Mosley and Michael Pierce),0.350,0.740
1,6:30,1,10,CIN 27,0,7,"Penalty on Bobby Hart: False Start, 5 yards (no play)",0.740,0.410
1,6:18,1,15,CIN 22,0,7,Andy Dalton pass complete short left to Jordan Franks for 5 yards (tackle by Tony Jefferson),0.410,0.200
1,5:43,2,10,CIN 27,0,7,Andy Dalton pass incomplete short middle intended for Tyler Boyd (defended by Za'Darius Smith),0.200,-0.490
1,5:40,3,10,CIN 27,0,7,Andy Dalton pass incomplete short middle intended for Tyler Boyd (defended by C.J. Mosley),-0.490,-1.570
1,5:36,4,10,CIN 27,0,7,"Kevin Huber punts 45 yards, fair catch by Cyrus Jones at BAL-28",-1.570,-0.810
1,5:29,1,10,BAL 28,0,7,Chris Moore right end for 8 yards (tackle by Hardy Nickerson),0.810,1.340
1,5:02,2,2,BAL 36,0,7,Lamar Jackson right end for 3 yards (tackle by Sam Hubbard),1.340,1.530
1,4:39,1,10,BAL 39,0,7,Lamar Jackson pass complete short right to Nick Boyle for 4 yards (tackle by Dre Kirkpatrick),1.530,1.530
1,4:00,2,6,BAL 43,0,7,Gus Edwards right guard for 1 yard (tackle by Sam Hubbard),1.530,0.960
1,3:28,3,5,BAL 44,0,7,Lamar Jackson pass incomplete short left intended for Willie Snead (defended by Jordan Evans),0.960,-0.460
1,3:19,4,5,BAL 44,0,7,"Sam Koch punts 39 yards, returned by Alex Erickson for 38 yards (tackle by Sam Koch). Penalty on Clayton Fejedelem: Illegal Block Above the Waist, 10 yards",-0.460,-1.930
1,3:03,1,10,CIN 45,0,7,Andy Dalton pass incomplete deep middle intended for John Ross,1.930,1.380
1,2:58,2,10,CIN 45,0,7,Joe Mixon up the middle for 3 yards (tackle by Patrick Onwuasor and Za'Darius Smith),1.380,1.090
1,2:15,3,7,CIN 48,0,7,Andy Dalton pass incomplete short right intended for Tyler Boyd,1.090,-0.190
1,2:10,4,7,CIN 48,0,7,"Kevin Huber punts 42 yards, returned by Cyrus Jones for 2 yards (tackle by Brandon Wilson)",-0.190,0.350
1,2:00,1,10,BAL 12,0,7,Alex Collins up the middle for no gain (tackle by Michael Johnson),-0.350,-0.780
1,1:26,2,10,BAL 12,0,7,Alex Collins left guard for 3 yards (tackle by Andrew Billings),-0.780,-1.070
1,0:48,3,7,BAL 15,0,7,Lamar Jackson pass complete short right to Nick Boyle for no gain (tackle by Sam Hubbard),-1.070,-2.440
1,0:08,4,7,BAL 15,0,7,"Sam Koch punts 42 yards, fair catch by Darius Phillips at CIN-43",-2.440,-1.800
1,0:03,1,10,CIN 43,0,7,Joe Mixon left guard for 3 yards (tackle by Michael Pierce and Tony Jefferson),1.800,1.660
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,CIN 46,0,7,Andy Dalton pass incomplete short middle intended for John Ross (defended by Michael Pierce),1.660,0.960
2,14:55,3,7,CIN 46,0,7,Andy Dalton pass complete deep right to Tyler Boyd for 29 yards (tackle by Tavon Young),0.960,3.910
2,14:33,1,10,BAL 25,0,7,Andy Dalton pass complete short middle to Joe Mixon for 21 yards (tackle by Eric Weddle),3.910,6.280
2,13:49,1,4,BAL 4,0,7,Joe Mixon up the middle for 2 yards (tackle by Kenny Young),6.280,5.720
2,13:06,2,2,BAL 2,0,7,"Andy Dalton pass incomplete short left. Penalty on Jimmy Smith: Defensive Holding, 1 yard (no play)",5.720,6.970
2,13:00,1,1,BAL 1,6,7,"Joe Mixon right guard for 1 yard, touchdown",6.970,7.000
2,12:57,,,BAL 15,7,7,Randy Bullock kicks extra point good,0.000,0.000
2,12:57,,,CIN 35,7,7,"Randy Bullock kicks off 62 yards, returned by Chris Moore for no gain (tackle by Malik Jefferson and Clayton Fejedelem)",0.000,0.740
2,12:51,1,10,BAL 27,7,7,"Penalty on Nick Boyle: False Start, 5 yards (no play)",0.740,0.410
2,12:51,1,15,BAL 22,7,7,Gus Edwards up the middle for 5 yards (tackle by Hardy Nickerson),0.410,0.200
2,12:20,2,10,BAL 27,7,7,Lamar Jackson pass complete short middle to Willie Snead for 9 yards (tackle by Shawn Williams),0.200,0.700
2,11:36,3,1,BAL 36,7,7,Lamar Jackson up the middle for 2 yards (tackle by Josh Tupou),0.700,1.470
2,11:02,1,10,BAL 38,7,7,Lamar Jackson left end for 1 yard (tackle by Darqueze Dennard),1.470,1.060
2,10:33,2,9,BAL 39,7,7,Lamar Jackson pass complete short middle to Michael Crabtree for 7 yards (tackle by Shawn Williams),1.060,1.290
2,9:55,3,2,BAL 46,7,7,Gus Edwards up the middle for 3 yards (tackle by Carlos Dunlap),1.290,2.190
2,9:21,1,10,BAL 49,7,7,Lamar Jackson pass complete short right to Nick Boyle for 16 yards (tackle by Jessie Bates),2.190,3.250
2,8:38,1,10,CIN 35,7,7,Lamar Jackson left end for 8 yards (tackle by Jessie Bates),3.250,3.780
2,7:56,2,2,CIN 27,7,7,Lamar Jackson sacked by Sam Hubbard for -5 yards,3.780,2.410
2,7:23,3,7,CIN 32,7,7,"Lamar Jackson pass complete short middle to Willie Snead for 10 yards (tackle by Shawn Williams). Penalty on Mark Andrews: Offensive Pass Interference, 10 yards (no play)",2.410,1.090
2,6:56,3,17,CIN 42,7,7,Lamar Jackson pass incomplete deep left intended for Michael Crabtree,1.090,0.460
2,6:48,4,17,CIN 42,7,7,"Sam Koch punts 33 yards, fair catch by Alex Erickson at CIN-9",0.460,0.380
2,6:41,1,10,CIN 9,7,7,Andy Dalton pass complete short right to Giovani Bernard for 2 yards (tackle by Patrick Onwuasor),-0.380,-0.630
2,6:01,2,8,CIN 11,7,7,Giovani Bernard right guard for 2 yards (tackle by C.J. Mosley),-0.630,-0.950
2,5:18,3,6,CIN 13,7,7,Andy Dalton pass incomplete short middle intended for Tyler Boyd,-0.950,-2.490
2,5:13,4,6,CIN 13,7,7,"Kevin Huber punts 53 yards, returned by Cyrus Jones for 12 yards (tackle by Malik Jefferson). Penalty on Brandon Wilson: Illegal Block Above the Waist, 10 yards",-2.490,-2.650
2,5:02,1,10,CIN 44,7,7,Lamar Jackson pass complete short middle to Willie Snead for 9 yards (tackle by Darqueze Dennard and Hardy Nickerson),2.650,3.330
2,4:30,2,1,CIN 35,7,7,Gus Edwards left guard for 6 yards (tackle by Vontaze Burfict),3.330,3.640
2,3:57,1,10,CIN 29,7,7,Gus Edwards left guard for 12 yards (tackle by Michael Johnson),3.640,4.440
2,3:18,1,10,CIN 17,7,7,Alex Collins up the middle for 5 yards (tackle by Vontaze Burfict and Hardy Nickerson),4.440,4.690
2,2:39,2,5,CIN 12,7,7,Lamar Jackson left end for 4 yards (tackle by Darqueze Dennard),4.690,4.800
2,2:02,,,,,,Timeout #1 by Cincinnati Bengals,,
2,2:02,3,1,CIN 8,7,7,"Gus Edwards left guard for no gain (tackle by Vontaze Burfict). Penalty on Patrick Ricard: Offensive Holding, 10 yards (no play)",4.800,3.000
2,1:56,3,11,CIN 18,7,7,Lamar Jackson pass complete short middle to Willie Snead for 8 yards (tackle by Darqueze Dennard),3.000,2.860
2,1:49,,,,,,Timeout #2 by Cincinnati Bengals,,
2,1:47,4,3,CIN 10,7,10,Justin Tucker 28 yard field goal good,2.860,3.000
2,1:46,,,BAL 35,7,10,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
2,1:46,1,10,CIN 25,7,10,Andy Dalton pass incomplete short right intended for John Ross,0.610,0.060
2,1:41,2,10,CIN 25,7,10,Giovani Bernard left guard for 3 yards (tackle by Anthony Levine),0.060,-0.230
2,1:15,3,7,CIN 28,7,10,Andy Dalton up the middle for 20 yards (tackle by Tony Jefferson),-0.230,2.130
2,0:50,1,10,CIN 48,7,10,Andy Dalton pass incomplete short middle intended for C.J. Uzomah,2.130,1.580
2,0:46,2,10,CIN 48,7,10,Andy Dalton sacked by Matt Judon and Tyus Bowser for -4 yards,1.580,0.370
2,0:39,,,,,,Timeout #1 by Baltimore Ravens,,
2,0:39,3,14,CIN 44,7,10,Andy Dalton pass incomplete deep left intended for Cody Core,0.370,-0.460
2,0:33,4,14,CIN 44,7,10,"Kevin Huber punts 31 yards downed by Jordan Franks. Penalty on Malik Jefferson: Offensive Holding, 10 yards",-0.460,-1.270
2,0:22,1,10,BAL 35,7,10,Gus Edwards up the middle for 4 yards (tackle by Michael Johnson),1.270,1.260
2,0:19,,,,,,Timeout #2 by Baltimore Ravens,,
2,0:19,2,6,BAL 39,7,10,Lamar Jackson pass complete short middle to John Brown for 23 yards (tackle by Shawn Williams),1.260,3.050
2,0:08,,,,,,Timeout #3 by Baltimore Ravens,,
