Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
2,13:07,1,10,CAR 21,7,10,DeAngelo Williams right end for 10 yards (tackle by Stephen Nicholas),0.340,1.000
2,12:23,1,10,CAR 31,7,10,DeAngelo Williams right end for 13 yards (tackle by Asante Samuel),1.000,1.860
2,11:40,1,10,CAR 44,7,10,DeAngelo Williams right guard for 2 yards (tackle by Vance Walker),1.860,1.590
2,10:58,2,8,CAR 46,7,10,Cam Newton pass complete short left to Louis Murphy for 8 yards (tackle by Dunta Robinson),1.590,2.520
2,10:14,1,10,ATL 46,7,10,Jonathan Stewart left end for 6 yards (tackle by Akeem Dent),2.520,2.790
2,9:39,2,4,ATL 40,7,10,Cam Newton pass complete deep left to Steve Smith for 27 yards (tackle by Thomas DeCoud),2.790,4.710
2,8:50,1,10,ATL 13,13,10,"DeAngelo Williams left guard for 13 yards, touchdown",4.710,7.000
2,8:50,,,ATL 2,14,10,Justin Medlock kicks extra point good,0.000,0.000
2,8:44,,,CAR 35,14,10,"Justin Medlock kicks off 65 yards, touchback",0.000,0.280
2,8:44,1,10,ATL 20,14,10,Michael Turner right tackle for 1 yard (tackle by Charles Johnson),0.280,-0.130
2,8:00,2,9,ATL 21,14,10,Matt Ryan pass complete short left to Tony Gonzalez for 6 yards (tackle by Captain Munnerlyn),-0.130,-0.030
2,7:30,3,3,ATL 27,14,10,Matt Ryan pass incomplete short left intended for Julio Jones (defended by Charles Godfrey),-0.030,-1.570
2,7:24,4,3,ATL 27,14,10,"Matt Bosher punts 56 yards, returned by Captain Munnerlyn for 2 yards (tackle by Mike Peterson)",-1.570,-0.150
2,7:13,1,10,CAR 19,14,10,Jonathan Stewart right tackle for 7 yards (tackle by Sean Weatherspoon),0.150,0.610
2,6:35,2,3,CAR 26,14,10,DeAngelo Williams right end for -2 yards (tackle by Dunta Robinson),0.610,-0.420
2,5:49,3,5,CAR 24,14,10,Cam Newton pass incomplete short left intended for Brandon LaFell,-0.420,-1.770
2,5:44,4,5,CAR 24,14,10,"Brad Nortman punts 45 yards, returned by Dominique Franks for 18 yards (tackle by Jason Phillips)",-1.770,-2.190
2,5:29,1,10,ATL 49,14,10,Michael Turner right tackle for 3 yards (tackle by Dwan Edwards),2.190,2.050
2,4:47,2,7,CAR 48,14,10,Matt Ryan pass complete short right to Tony Gonzalez for 14 yards (tackle by Chris Gamble),2.050,3.310
2,4:12,1,10,CAR 34,14,10,Matt Ryan pass incomplete deep left intended for Roddy White,3.310,2.770
2,4:05,2,10,CAR 34,14,10,Jacquizz Rodgers right tackle for 5 yards (tackle by Captain Munnerlyn),2.770,2.740
2,3:21,3,5,CAR 29,14,10,Matt Ryan pass complete short middle to Roddy White for 9 yards (tackle by Charles Godfrey),2.740,4.240
2,2:39,1,10,CAR 20,14,10,Matt Ryan pass complete short right to Jason Snelling for 5 yards (tackle by Jon Beason and James Anderson),4.240,4.450
2,2:02,2,5,CAR 15,14,10,Michael Turner right end for 1 yard (tackle by Luke Kuechly and Charles Johnson),4.450,3.890
2,1:55,3,4,CAR 14,14,16,"Matt Ryan pass complete short middle to Roddy White for 14 yards, touchdown. Penalty on Frank Alexander: Defensive Offside (Declined)",3.890,7.000
2,1:55,,,CAR 2,14,17,Matt Bryant kicks extra point good,0.000,0.000
2,1:49,,,ATL 35,14,17,"Matt Bosher kicks off 65 yards, touchback",0.000,0.280
2,1:49,1,10,CAR 20,14,17,Cam Newton pass complete short left to Steve Smith for 8 yards (tackle by Dunta Robinson),0.280,0.810
2,1:25,2,2,CAR 28,14,17,Mike Tolbert right guard for 4 yards (tackle by Stephen Nicholas),0.810,1.070
2,1:02,1,10,CAR 32,14,17,Cam Newton pass complete short middle to Mike Tolbert for 8 yards (tackle by Robert McClain),1.070,1.610
2,0:41,2,2,CAR 40,14,17,Cam Newton pass complete short middle to Greg Olsen for 6 yards (tackle by William Moore),1.610,0.000
2,0:35,,,,14,17,Timeout #1 by Carolina Panthers,0.000,1.990
2,0:35,1,10,CAR 46,14,17,Cam Newton pass incomplete short left intended for Brandon LaFell,1.990,1.450
2,0:31,2,10,CAR 46,14,17,"Cam Newton pass incomplete short left intended for Steve Smith. Penalty on Steve Smith: Offensive Pass Interference, 10 yards (no play)",1.450,0.100
2,0:26,2,20,CAR 36,14,17,Cam Newton right end for 6 yards (tackle by William Moore),0.100,0.000
2,0:17,,,,14,17,Timeout #2 by Carolina Panthers,0.000,0.230
2,0:17,3,14,CAR 42,14,17,Cam Newton right end for 2 yards (tackle by Stephen Nicholas),0.230,-0.460
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,14,17,"Matt Bosher kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,CAR 20,14,17,Cam Newton pass complete short middle to Jonathan Stewart for 8 yards (tackle by Robert McClain),0.280,0.810
3,14:18,2,2,CAR 28,14,17,Jonathan Stewart right guard for 1 yard (tackle by John Abraham),0.810,0.230
3,13:37,3,1,CAR 29,14,17,Jonathan Stewart left guard for 1 yard (tackle by Jonathan Babineaux),0.230,0.940
3,12:55,1,10,CAR 30,14,17,Cam Newton pass incomplete short right intended for Mike Tolbert,0.940,0.390
3,12:49,2,10,CAR 30,14,17,Mike Tolbert up the middle for 1 yard (tackle by Kroy Biermann and Stephen Nicholas),0.390,-0.160
3,12:08,3,9,CAR 31,14,17,Cam Newton pass incomplete short right intended for Greg Olsen,-0.160,-1.310
3,12:01,4,9,CAR 31,14,17,"Brad Nortman punts 41 yards, fair catch by Dominique Franks",-1.310,-0.810
3,11:54,1,10,ATL 28,14,17,Michael Turner right end for 1 yard (tackle by Charles Johnson),0.810,0.400
3,11:09,2,9,ATL 29,14,17,Matt Ryan pass complete short right to Tony Gonzalez for 11 yards (tackle by Haruki Nakamura),0.400,1.600
3,10:29,1,10,ATL 40,14,23,"Matt Ryan pass complete short middle to Michael Turner for 60 yards, touchdown",1.600,7.000
3,10:29,,,CAR 2,14,24,Matt Bryant kicks extra point good,0.000,0.000
3,10:17,,,ATL 35,14,24,"Matt Bosher kicks off 69 yards, returned by Kealoha Pilares for 27 yards (tackle by Robert James)",0.000,0.480
3,10:11,1,10,CAR 23,14,24,DeAngelo Williams right end for 3 yards (tackle by Ray Edwards),0.480,0.340
3,9:31,2,7,CAR 26,14,24,"Penalty on Ryan Kalil: False Start, 5 yards (no play)",0.340,-0.340
3,9:13,2,12,CAR 21,14,24,Cam Newton pass complete deep right to Steve Smith for 17 yards (tackle by Asante Samuel),-0.340,1.470
3,8:31,1,10,CAR 38,14,24,Mike Tolbert left end for 6 yards (tackle by Stephen Nicholas),1.470,1.730
3,7:52,2,4,CAR 44,14,24,Cam Newton left end for 5 yards (tackle by Ray Edwards),1.730,2.190
3,7:12,1,10,CAR 49,14,24,Cam Newton sacked by Sean Weatherspoon for 0 yards,2.190,1.650
3,6:23,2,10,CAR 49,14,24,Cam Newton pass complete short left to Armanti Edwards for 12 yards (tackle by Peria Jerry),1.650,2.980
3,5:45,1,10,ATL 39,14,24,Armanti Edwards pass incomplete deep right intended for Steve Smith,2.980,2.440
3,5:39,2,10,ATL 39,14,24,Cam Newton pass complete short left to Greg Olsen for 18 yards (tackle by Thomas DeCoud),2.440,4.170
3,4:58,1,10,ATL 21,14,24,DeAngelo Williams right end for 2 yards (tackle by Vance Walker),4.170,3.900
3,4:15,2,8,ATL 19,14,24,Cam Newton pass incomplete short right intended for Brandon LaFell,3.900,3.180
3,4:09,3,8,ATL 19,14,24,Cam Newton up the middle for 15 yards (tackle by Robert McClain),3.180,6.280
3,3:23,1,4,ATL 4,20,24,"Cam Newton up the middle for 4 yards, touchdown",6.280,7.000
3,3:23,,,ATL 2,21,24,Justin Medlock kicks extra point good,0.000,0.000
3,3:16,,,CAR 35,21,24,"Justin Medlock kicks off 65 yards, touchback",0.000,0.280
3,3:16,1,10,ATL 20,21,24,Matt Ryan pass incomplete short left intended for Jason Snelling,0.280,-0.270
3,3:10,2,10,ATL 20,21,24,Matt Ryan pass complete short left to Michael Turner for 1 yard (tackle by Josh Norman),-0.270,-0.820
3,2:31,3,9,ATL 21,21,24,Matt Ryan pass complete short left to Roddy White for 13 yards (tackle by Josh Norman),-0.820,1.200
3,1:55,1,10,ATL 34,21,24,Jacquizz Rodgers left tackle for 3 yards (tackle by Charles Johnson),1.200,1.060
3,1:18,2,7,ATL 37,21,24,Matt Ryan sacked by Charles Johnson for -9 yards,1.060,-0.820
3,0:47,3,16,ATL 28,21,24,Matt Ryan pass incomplete short left intended for Harry Douglas,-0.820,-1.500
3,0:42,4,16,ATL 28,21,24,"Matt Bosher punts 59 yards, returned by Captain Munnerlyn for 20 yards (tackle by Kroy Biermann)",-1.500,-1.140
3,0:29,1,10,CAR 33,21,24,DeAngelo Williams right end for -1 yards (tackle by Akeem Dent),1.140,0.460
Quarter,Time,Down,ToGo,Location,CAR,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,CAR 32,21,24,"Penalty on Amini Silatolu: False Start, 5 yards (no play)",0.460,-0.220
4,15:00,2,16,CAR 27,21,24,Cam Newton for 11 yards (tackle by Sean Weatherspoon),-0.220,0.560
4,14:23,3,5,CAR 38,21,24,Cam Newton pass incomplete short right intended for Steve Smith,0.560,-0.850
,,,,,,,"ATL challenged the ruling, and the original play was overturned.",,
4,14:20,4,5,CAR 38,21,24,"Brad Nortman punts 44 yards, fair catch by Dominique Franks",-0.850,-0.040
4,14:13,1,10,ATL 18,21,24,Matt Ryan pass incomplete short middle intended for Michael Turner,0.040,-0.490
4,14:07,2,10,ATL 18,21,24,Michael Turner right tackle for 14 yards (tackle by Jon Beason),-0.490,1.070
4,13:26,1,10,ATL 32,21,24,Michael Turner left end for 27 yards (tackle by Captain Munnerlyn),1.070,0.000
4,12:59,,,,21,24,Timeout #1 by Carolina Panthers,0.000,2.850
4,12:58,1,10,CAR 41,21,24,Jacquizz Rodgers left tackle for 2 yards (tackle by Haruki Nakamura),2.850,2.580
4,12:28,2,8,CAR 39,21,24,Jacquizz Rodgers left guard for 3 yards (tackle by James Anderson and Dwan Edwards),2.580,2.280
4,11:49,3,5,CAR 36,21,24,Matt Ryan sacked by Greg Hardy for -6 yards,2.280,0.460
4,11:25,4,11,CAR 42,21,24,"Matt Bosher punts 30 yards, fair catch by Captain Munnerlyn",0.460,0.350
4,11:18,1,10,CAR 12,21,24,Cam Newton pass complete deep right to Greg Olsen for 34 yards (tackle by William Moore),-0.350,1.990
4,10:47,1,10,CAR 46,21,24,Mike Tolbert right guard for 3 yards (tackle by Ray Edwards and Stephen Nicholas),1.990,1.860
4,10:03,2,7,CAR 49,21,24,Jonathan Stewart right end for 15 yards (tackle by Thomas DeCoud),1.860,3.180
4,9:32,1,10,ATL 36,21,24,Jonathan Stewart left guard for 5 yards (tackle by Akeem Dent and Sean Weatherspoon),3.180,3.310
4,8:51,2,5,ATL 31,21,24,"Cam Newton sacked by Vance Walker for -7 yards. Cam Newton fumbles (forced by Vance Walker), recovered by Ben Hartsock at ATL-36",3.310,0.000
4,8:03,,,,21,24,Timeout #2 by Carolina Panthers,0.000,1.950
4,8:03,3,10,ATL 36,27,24,"Cam Newton pass complete short left to Kealoha Pilares for 36 yards, touchdown. Penalty on Thomas DeCoud: Defensive Offside (Declined)",1.950,7.000
4,8:03,,,ATL 2,28,24,Justin Medlock kicks extra point good,0.000,0.000
4,7:55,,,CAR 35,28,24,"Justin Medlock kicks off 65 yards, touchback",0.000,0.280
4,7:55,1,10,ATL 20,28,24,Matt Ryan pass incomplete short left intended for Julio Jones (defended by Josh Norman),0.280,-0.270
4,7:50,2,10,ATL 20,28,24,Matt Ryan pass incomplete short middle intended for Michael Turner,-0.270,-0.960
4,7:45,3,10,ATL 20,28,24,Matt Ryan pass complete deep middle to Julio Jones for 30 yards (tackle by Charles Godfrey),-0.960,2.260
4,6:59,1,10,,28,24,Matt Ryan pass complete short left to Jacquizz Rodgers for 15 yards (tackle by Thomas Davis),2.260,3.250
4,6:36,1,10,CAR 35,28,24,"Matt Ryan pass complete short left to Jacquizz Rodgers for 9 yards (tackle by Thomas Davis and Josh Norman). Penalty on Josh Norman: Face Mask (15 Yards), 13 yards, Penalty on Frank Alexander: Defensive Offside (Declined)",3.250,4.710
4,6:20,1,10,CAR 13,28,24,Matt Ryan sacked by Frank Alexander for -9 yards,4.710,2.940
4,5:51,2,19,CAR 22,28,24,Matt Ryan pass incomplete short left intended for Julio Jones (defended by Josh Norman),2.940,2.280
4,5:46,3,19,CAR 22,28,24,Matt Ryan pass complete short middle to Jacquizz Rodgers for 7 yards (tackle by Thomas Davis and Jon Beason),2.280,2.440
4,5:00,4,12,CAR 15,28,27,Matt Bryant 33 yard field goal good,2.440,3.000
4,4:57,,,ATL 35,28,27,"Matt Bosher kicks off 65 yards, touchback",0.000,0.280
4,4:57,1,10,CAR 20,28,27,DeAngelo Williams right end for 1 yard (tackle by Stephen Nicholas),0.280,-0.130
4,4:12,2,9,CAR 21,28,27,Jonathan Stewart up the middle for 1 yard (tackle by William Moore),-0.130,-0.690
4,3:31,3,8,CAR 22,28,27,Cam Newton pass incomplete short left intended for Steve Smith,-0.690,-1.900
4,3:25,4,8,CAR 22,28,27,"Brad Nortman punts 48 yards, returned by Dominique Franks for -1 yards (tackle by Jordan Senn)",-1.900,-0.870
4,3:16,1,10,ATL 29,28,27,Matt Ryan pass incomplete deep left intended for Julio Jones,0.870,0.330
4,3:08,2,10,ATL 29,28,27,Matt Ryan pass complete short left to Michael Turner for 7 yards (tackle by Josh Norman),0.330,0.560
4,2:41,3,3,ATL 36,28,27,Matt Ryan sacked by Charles Johnson for -8 yards,0.560,-1.500
4,2:34,4,11,ATL 28,28,27,"Matt Bosher punts 45 yards, fair catch by Captain Munnerlyn. Penalty on Kevin Cone: Player Out of Bounds on Punt, 5 yards",-1.500,-1.070
4,2:26,1,10,CAR 32,28,27,Jonathan Stewart right guard for 4 yards (tackle by Akeem Dent),1.070,0.000
4,2:21,,,,28,27,Timeout #1 by Atlanta Falcons,0.000,1.070
4,2:21,2,6,CAR 36,28,27,Cam Newton left end for 10 yards (tackle by John Abraham),1.070,1.990
4,2:00,1,10,CAR 46,28,27,DeAngelo Williams left guard for 4 yards (tackle by John Abraham),1.990,0.000
4,1:55,,,,28,27,Timeout #2 by Atlanta Falcons,0.000,1.990
4,1:55,2,6,,28,27,DeAngelo Williams right guard for 4 yards (tackle by Stephen Nicholas),1.990,0.000
4,1:51,,,,28,27,Timeout #3 by Atlanta Falcons,0.000,1.820
4,1:51,3,2,ATL 46,28,27,"Cam Newton left tackle for 1 yard (tackle by John Abraham). Cam Newton fumbles (forced by John Abraham), recovered by Mike Tolbert at ATL-45",1.820,0.270
,,,,,,,"Replay Assistant challenged the first down ruling, and the original play was overturned.",,
4,1:44,4,1,ATL 45,28,27,"Penalty on Cam Newton: Delay of Game, 5 yards (no play)",0.270,-0.060
4,1:09,4,6,,28,27,Brad Nortman punts 49 yards,-0.060,0.380
4,0:59,1,10,ATL 1,28,27,Matt Ryan pass complete deep left to Roddy White for 59 yards (tackle by Josh Norman),-0.380,2.920
4,0:27,1,10,CAR 40,28,27,Matt Ryan pass incomplete short left intended for Julio Jones,2.920,2.370
4,0:22,2,10,CAR 40,28,27,"Matt Ryan pass incomplete short left intended for Julio Jones. Penalty on Captain Munnerlyn: Defensive Pass Interference, 5 yards (no play)",2.370,3.250
4,0:19,1,10,CAR 35,28,27,Matt Ryan pass complete short left to Tony Gonzalez for 7 yards (tackle by Josh Norman),3.250,3.650
4,0:14,2,3,CAR 28,28,27,Matt Ryan pass complete short left to Harry Douglas for 6 yards,3.650,0.000
4,0:10,,,,28,27,Timeout #3 by Carolina Panthers,0.000,4.110
4,0:10,1,10,CAR 22,28,30,Matt Bryant 40 yard field goal good,4.110,3.000
4,0:05,,,ATL 35,28,30,"Matt Bosher kicks off 65 yards, touchback",0.000,0.280
4,0:05,1,10,CAR 20,28,30,Cam Newton sacked by John Abraham for -5 yards,0.280,-1.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
