Player,Pos
JaMarcus Russell,QB
Justin Fargas,RB
Luke Lawton,FB
Ronald Curry,WR
Johnnie Lee Higgins,WR
Zach Miller,TE
Kwame Harris,LT
Robert Gallery,LG
John Wade,C
Cooper Carlisle,RG
Cornell Green,RT
Derrick Burgess,DE
Jay Richardson,DE
Gerard Warren,DT
Tommy Kelly,DT
Thomas Howard,OLB
Jon Alston,OLB
Kirk Morrison,MLB
Nnamdi Asomugha,CB
Chris Johnson,CB
Gibril Wilson,SS
Hiram Eugene,FS
