Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
1,9:13,4,3,TEN 48,0,0,"Chris Hanson punts 41 yards, fair catch by Michael Waddell",0.070,0.380
1,9:05,1,10,TEN 7,0,0,Antowain Smith right tackle for 3 yards (tackle by Donovin Darius),-0.380,-0.560
1,8:28,2,7,TEN 10,0,0,Antowain Smith middle for 5 yards (tackle by Rob Meier),-0.560,-0.480
1,7:48,3,2,TEN 15,0,0,Steve McNair pass complete to Drew Bennett for 13 yards (tackle by Dewayne Washington),-0.480,0.810
1,7:03,1,10,TEN 28,0,0,Steve McNair pass complete to Ben Troupe for 7 yards (tackle by Dewayne Washington),0.810,1.210
1,6:29,1,10,TEN 28,,,Timeout #1 by Tennessee Titans,0.810,1.210
1,6:29,2,3,TEN 35,0,0,Steve McNair pass complete to Erron Kinney for 10 yards (tackle by Mike Peterson),1.210,1.930
1,5:48,1,10,TEN 45,0,0,Antowain Smith right tackle for 3 yards (tackle by Rob Meier and Marcus Stroud),1.930,1.790
1,5:10,2,7,TEN 48,0,0,Steve McNair pass incomplete intended for Drew Bennett (defended by Rashean Mathis),1.790,1.090
1,5:02,2,7,TEN 48,,,Timeout #2 by Tennessee Titans,1.790,1.090
1,5:02,3,7,TEN 48,0,0,Steve McNair pass complete to Antowain Smith for 6 yards (tackle by Greg Favors),1.090,0.200
1,4:43,4,1,JAX 46,0,0,"Craig Hentrich punts 46 yards, touchback",0.200,-0.280
1,4:35,1,10,JAX 20,0,0,David Garrard pass complete to Fred Taylor for 1 yard (tackle by Donnie Nickey),0.280,-0.130
1,3:55,2,9,JAX 21,0,0,"David Garrard pass incomplete intended for Todd Yoder. Penalty on Carlos Hall: Roughing the Passer, 15 yards (no play)",-0.130,1.330
1,3:51,1,10,JAX 36,0,0,"Fred Taylor middle for no gain. Fred Taylor fumbles, recovered by Rocky Calmus at JAX-36 (tackle by Fred Taylor)",1.330,-3.180
1,3:44,1,10,JAX 36,0,0,Antowain Smith left tackle for -1 yards (tackle by Rob Meier),3.180,2.500
1,3:09,2,11,JAX 37,0,0,Steve McNair pass complete to Derrick Mason for 14 yards (tackle by Dewayne Washington),2.500,4.040
1,2:41,1,10,JAX 23,0,0,Steve McNair pass complete to Antowain Smith for 6 yards (tackle by Dewayne Washington),4.040,4.380
1,1:57,2,4,JAX 17,0,0,"Steve McNair pass incomplete. Penalty on Steve McNair: Intentional Grounding, 14 yards",4.380,1.750
1,1:50,3,18,JAX 31,0,0,Steve McNair pass complete to Shad Meier for 8 yards (tackle by Akin Ayodele),1.750,1.930
1,1:02,4,10,JAX 23,3,0,Gary Anderson 41 yard field goal good,1.930,3.000
1,1:02,,,TEN 30,3,0,"Craig Hentrich kicks off 68 yards, returned by Troy Edwards for 9 yards (tackle by Justin Ena)",0.000,-0.370
1,0:52,1,10,JAX 11,3,0,David Garrard pass incomplete intended for Jimmy Smith,-0.370,-0.780
1,0:48,2,10,JAX 11,3,0,Fred Taylor middle for 1 yard (tackle by Scott McGarrahan),-0.780,-1.300
1,0:11,3,9,JAX 12,3,0,David Garrard pass complete to Troy Edwards for 13 yards (tackle by Scott McGarrahan),-1.300,0.610
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,JAX 25,3,0,Fred Taylor left tackle for 24 yards (tackle by Lamont Thompson),0.610,2.190
2,14:36,1,10,JAX 49,3,0,Chris Fuamatu-Ma'afala left tackle for 5 yards (tackle by Donnie Nickey),2.190,2.320
2,13:58,2,5,TEN 46,3,0,David Garrard left end for 10 yards (tackle by Brad Kassell),2.320,3.180
2,13:17,1,10,TEN 36,3,0,Chris Fuamatu-Ma'afala middle for 3 yards (tackle by Brad Kassell),3.180,3.040
2,12:40,2,7,TEN 33,3,0,Fred Taylor middle for 1 yard (tackle by Brad Kassell),3.040,2.480
2,11:59,3,6,TEN 32,3,0,David Garrard pass incomplete intended for Jimmy Smith,2.480,1.250
2,11:59,4,6,TEN 32,3,0,David Garrard pass complete to Reggie Williams for 13 yards (tackle by Justin Sandy),1.250,4.310
2,11:07,1,10,TEN 19,3,0,Fred Taylor middle for 2 yards (tackle by Rien Long),4.310,4.030
2,10:28,2,8,TEN 17,3,0,David Garrard pass incomplete intended for Kyle Brady (defended by Keith Bulluck),4.030,3.260
2,10:24,3,8,TEN 17,3,0,David Garrard pass incomplete intended for Jimmy Smith,3.260,2.310
2,10:19,4,8,TEN 17,3,3,Josh Scobee 35 yard field goal good,2.310,3.000
2,10:19,,,JAX 30,3,3,"Josh Scobee kicks off 75 yards, touchback",0.000,0.280
2,10:14,1,10,TEN 20,3,3,Antowain Smith right tackle for 9 yards (tackle by Tommy Hendricks),0.280,0.950
2,9:37,2,1,TEN 29,3,3,Steve McNair pass complete to Drew Bennett for 17 yards (tackle by Rashean Mathis),0.950,1.990
2,8:54,1,10,TEN 46,3,3,Antowain Smith left tackle for 2 yards (tackle by Mike Peterson),1.990,1.720
2,8:16,2,8,TEN 48,3,3,Antowain Smith right tackle for 7 yards (tackle by John Henderson),1.720,1.950
2,7:34,3,1,JAX 45,3,3,Steve McNair pass complete to Troy Fleming for 8 yards (tackle by Mike Peterson),1.950,3.120
2,6:57,1,10,JAX 37,9,3,"Steve McNair pass complete to Derrick Mason for 37 yards, touchdown",3.120,7.000
2,6:57,,,JAX 37,10,3,Gary Anderson kicks extra point good,0.000,0.000
2,6:57,,,TEN 30,10,3,"Craig Hentrich kicks off 69 yards, returned by Troy Edwards for 34 yards (tackle by Justin Sandy)",0.000,1.270
2,6:41,1,10,JAX 35,10,3,David Garrard pass complete to Kyle Brady for 12 yards (tackle by Keith Bulluck),1.270,2.060
2,6:11,1,10,JAX 47,10,3,David Garrard pass complete to Jimmy Smith for 11 yards (tackle by Lamont Thompson),2.060,2.790
2,5:46,1,10,TEN 42,10,3,"Fred Taylor left tackle for no gain (tackle by Brad Kassell). Penalty on Ephraim Salaam: Offensive Holding, 10 yards (no play)",2.790,2.130
2,5:21,1,20,JAX 48,10,3,Chris Fuamatu-Ma'afala middle for 4 yards (tackle by Keith Bulluck),2.130,1.430
2,4:46,2,16,TEN 48,10,3,David Garrard pass complete to Troy Edwards for 11 yards (tackle by Keith Bulluck),1.430,2.210
2,4:07,3,5,TEN 37,10,3,David Garrard pass complete to Cortez Hankton for 9 yards (tackle by Lamont Thompson),2.210,3.710
2,3:38,1,10,TEN 28,10,3,Fred Taylor left tackle for no gain (tackle by Brad Kassell),3.710,3.170
2,3:03,2,10,TEN 28,10,3,David Garrard for 4 yards (tackle by Antwan Odom),3.170,3.010
2,2:20,3,6,TEN 24,10,3,"David Garrard for 8 yards (tackle by Rien Long). Penalty on Ephraim Salaam: Offensive Holding, 10 yards (no play)",3.010,1.680
2,2:00,3,16,TEN 34,10,3,David Garrard pass complete to LaBrandon Toefield for 4 yards (tackle by Andre Woolfolk),1.680,1.410
2,1:11,3,16,TEN 34,,,Timeout #1 by Jacksonville Jaguars,1.680,1.410
2,1:11,4,12,TEN 30,10,6,Josh Scobee 48 yard field goal good,1.410,3.000
2,1:11,,,JAX 30,10,6,"Josh Scobee kicks off 64 yards, returned by Jason McAddley for 23 yards (tackle by Tommy Hendricks)",0.000,0.870
2,0:59,1,10,TEN 29,10,6,Antowain Smith middle for -5 yards (tackle by Bobby McCray),0.870,-0.350
2,0:21,2,15,TEN 24,10,6,Antowain Smith middle for no gain (tackle by Jason Gildon),-0.350,-1.020
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 30,10,6,"Josh Scobee kicks off 57 yards, returned by Jason McAddley for 13 yards (tackle by Brian Jones)",0.000,0.670
3,14:54,1,10,TEN 26,10,6,Steve McNair pass incomplete intended for Derrick Mason,0.670,0.130
3,14:49,2,10,TEN 26,10,6,Antowain Smith right tackle for 4 yards (tackle by Greg Favors),0.130,-0.030
3,14:13,3,6,TEN 30,10,6,"Steve McNair sacked by Marcus Stroud for -6 yards. Steve McNair fumbles (forced by Marcus Stroud), recovered by Justin Hartwig at TEN-24",-0.030,-1.770
3,13:25,4,12,TEN 24,10,6,"Craig Hentrich punts 41 yards, returned by Jermaine Lewis for no gain",-1.770,-1.270
3,13:17,1,10,JAX 35,10,6,Fred Taylor middle for 3 yards (tackle by Randy Starks),1.270,1.130
3,12:45,2,7,JAX 38,10,6,Fred Taylor left tackle for 11 yards (tackle by Scott McGarrahan),1.130,2.190
3,12:18,1,10,JAX 49,10,6,David Garrard left tackle for 4 yards (tackle by Keith Bulluck),2.190,2.190
3,11:32,2,6,TEN 47,10,6,Fred Taylor right tackle for 8 yards (tackle by Kevin Carter),2.190,2.980
3,10:49,1,10,TEN 39,10,6,Fred Taylor right tackle for no gain (tackle by Randy Starks),2.980,2.440
3,10:11,2,10,TEN 39,10,6,Fred Taylor middle for 3 yards (tackle by Keith Bulluck),2.440,2.150
3,9:33,3,7,TEN 36,10,6,David Garrard pass incomplete intended for Troy Edwards (defended by Keith Bulluck),2.150,0.880
3,9:29,4,7,TEN 36,10,6,"Chris Hanson punts 36 yards, touchback",0.880,-0.280
3,9:21,1,10,TEN 20,10,6,Antowain Smith right tackle for 5 yards (tackle by Mike Peterson),0.280,0.410
3,8:42,2,5,TEN 25,10,6,Antowain Smith middle for 5 yards (tackle by Greg Favors),0.410,0.940
3,7:59,1,10,TEN 30,10,6,Steve McNair pass incomplete intended for Drew Bennett (defended by Rashean Mathis),0.940,0.390
3,7:51,2,10,TEN 30,10,6,"Steve McNair pass complete to Ben Troupe for 5 yards (tackle by Akin Ayodele). Penalty on Jason Mathews: Offensive Holding, 10 yards (no play)",0.390,-0.960
3,7:22,2,20,TEN 20,10,6,Steve McNair for 5 yards (tackle by Akin Ayodele),-0.960,-0.960
3,6:47,3,15,TEN 25,10,6,Troy Fleming middle for 4 yards (tackle by Rob Meier and Bobby McCray),-0.960,-1.440
3,6:10,4,11,TEN 29,10,6,"Craig Hentrich punts 35 yards, fair catch by Jermaine Lewis",-1.440,-1.330
3,6:02,1,10,JAX 36,10,6,David Garrard pass complete to Fred Taylor for 11 yards (tackle by Rocky Calmus),1.330,2.060
3,5:23,1,10,JAX 47,10,6,Fred Taylor left tackle for 11 yards (tackle by Rocky Calmus),2.060,2.790
3,4:38,1,10,TEN 42,10,6,David Garrard pass complete to Cortez Hankton for 13 yards (tackle by Andre Dyson),2.790,3.640
3,4:03,1,10,TEN 29,10,6,David Garrard sacked by Travis LaBoy for -3 yards,3.640,2.700
3,3:32,2,13,TEN 32,10,6,Fred Taylor left end for 11 yards (tackle by Lamont Thompson),2.700,3.470
3,3:00,3,2,TEN 21,10,6,Fred Taylor left end for 3 yards (tackle by Donnie Nickey),3.470,4.370
3,2:37,1,10,TEN 18,10,6,Greg Jones middle for 2 yards (tackle by Randy Starks),4.370,4.090
3,2:01,2,8,TEN 16,10,6,David Garrard left end for 11 yards (tackle by Keith Bulluck),4.090,6.060
3,1:10,2,8,TEN 16,,,Timeout #1 by Jacksonville Jaguars,4.090,6.060
3,1:10,1,5,TEN 5,10,6,David Garrard pass incomplete intended for Jimmy Smith,6.060,5.150
3,1:06,2,5,TEN 5,10,12,"David Garrard middle for 5 yards, touchdown",5.150,7.000
3,1:06,,,TEN 5,10,13,Josh Scobee kicks extra point good,0.000,0.000
3,1:06,,,JAX 30,10,13,"Josh Scobee kicks off 75 yards, touchback",0.000,0.280
3,1:01,1,10,TEN 20,10,13,Steve McNair pass incomplete intended for Drew Bennett,0.280,-0.270
3,0:54,2,10,TEN 20,10,13,Antowain Smith left tackle for 8 yards (tackle by Jason Gildon),-0.270,0.100
3,0:13,3,2,TEN 28,10,13,Steve McNair pass complete to Eddie Berlin for 12 yards (tackle by Dewayne Washington),0.100,1.600
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TEN 40,10,13,Steve McNair pass complete to Antowain Smith for 2 yards (tackle by Akin Ayodele),1.600,1.320
4,14:21,2,8,TEN 42,10,13,Antowain Smith middle for 10 yards (tackle by Deon Grant),1.320,2.390
4,13:38,1,10,JAX 48,10,13,Steve McNair pass complete to Troy Fleming for 5 yards (tackle by Tommy Hendricks and Rashean Mathis),2.390,2.520
4,12:49,1,10,JAX 48,,,Timeout #1 by Tennessee Titans,2.390,2.520
4,12:49,2,5,JAX 43,10,13,Steve McNair pass incomplete intended for Drew Bennett (defended by Dewayne Washington),2.520,1.820
4,12:42,3,5,JAX 43,10,13,Steve McNair pass incomplete intended for Drew Bennett is intercepted by Dewayne Washington at JAX-35,1.820,-1.270
4,12:35,1,10,JAX 35,10,13,Fred Taylor right end for 14 yards (tackle by Michael Waddell),1.270,2.190
4,12:05,1,10,JAX 49,10,13,David Garrard pass complete to Fred Taylor for 8 yards (tackle by Rocky Calmus and Brad Kassell),2.190,2.730
4,11:27,2,2,TEN 43,10,13,LaBrandon Toefield left tackle for no gain (tackle by Rien Long),2.730,2.010
4,10:45,3,2,TEN 43,10,13,Greg Jones middle for no gain (tackle by Rocky Calmus),2.010,0.400
4,10:10,4,2,TEN 43,10,13,Chris Hanson punts 39 yards,0.400,0.380
4,9:59,1,10,TEN 4,10,13,Antowain Smith left tackle for 3 yards (tackle by Rob Meier),-0.380,-0.560
4,9:24,2,7,TEN 7,10,13,Steve McNair pass incomplete intended for Shad Meier,-0.560,-1.070
4,9:17,3,7,TEN 7,10,15,"Steve McNair sacked by Greg Favors for -7 yards, safety",-1.070,-2.000
4,9:17,3,7,TEN 7,10,15,--,-1.070,0.000
4,9:17,,,TEN 20,10,15,"Craig Hentrich kicks off 55 yards, returned by Troy Edwards for 26 yards (tackle by Michael Waddell)",0.000,2.320
4,9:03,1,10,TEN 49,10,15,David Garrard pass complete to Jimmy Smith for 18 yards (tackle by Rocky Calmus),2.320,3.510
4,8:19,1,10,TEN 31,10,15,David Garrard pass incomplete intended for Reggie Williams (defended by Keith Bulluck),3.510,2.970
4,8:15,2,10,TEN 31,10,15,Fred Taylor middle for 5 yards (tackle by Carlos Hall),2.970,2.940
4,7:32,3,5,TEN 26,10,15,David Garrard pass incomplete intended for Reggie Williams (defended by Michael Waddell),2.940,1.790
4,7:24,4,5,TEN 26,10,15,Josh Scobee 44 yard field goal no good,1.790,-1.200
4,7:19,1,10,TEN 34,10,15,Steve McNair sacked by Greg Favors for -4 yards,1.200,0.120
4,6:42,2,14,TEN 30,10,15,Antowain Smith right tackle for 9 yards (tackle by Donovin Darius),0.120,0.630
4,6:02,3,5,TEN 39,10,15,Steve McNair pass incomplete intended for Erron Kinney,0.630,-0.780
4,5:57,4,5,TEN 39,10,15,"Craig Hentrich punts 44 yards, fair catch by Jermaine Lewis",-0.780,0.060
4,5:49,1,10,JAX 17,10,15,Fred Taylor left tackle for 4 yards (tackle by Carlos Hall),-0.060,0.080
4,5:04,2,6,JAX 21,10,15,Fred Taylor left tackle for -1 yards (tackle by Justin Ena),0.080,-0.870
4,4:22,3,7,JAX 20,10,15,David Garrard pass incomplete intended for Troy Edwards,-0.870,-2.030
4,4:18,4,7,JAX 20,10,15,"Chris Hanson punts 45 yards, returned by Derrick Mason for 6 yards (tackle by Nick Sorensen)",-2.030,-1.660
4,4:08,1,10,TEN 41,10,15,Steve McNair pass complete to Drew Bennett for 25 yards (tackle by Dewayne Washington),1.660,3.310
4,3:59,1,10,JAX 34,10,15,Steve McNair pass complete to Drew Bennett for 9 yards (tackle by Rashean Mathis),3.310,3.990
4,3:53,2,1,JAX 25,10,15,Steve McNair pass incomplete intended for Drew Bennett (defended by Rashean Mathis),3.990,3.270
4,3:47,3,1,JAX 25,10,15,Steve McNair pass incomplete intended for Drew Bennett (defended by Mike Peterson),3.270,1.950
4,3:42,4,1,JAX 25,10,15,"Steve McNair pass complete to Erron Kinney for 21 yards (tackle by Dewayne Washington and Akin Ayodele). Penalty on Dewayne Washington: Face Mask (5 Yards), 2 yards",1.950,6.740
4,3:34,1,2,JAX 2,16,15,"Antowain Smith middle for 2 yards, touchdown",6.740,7.000
4,3:34,1,,JAX 2,18,15,"Two Point Attempt: Steve McNair middle, conversion succeeds",1.000,1.000
4,3:34,,,TEN 30,18,15,"Craig Hentrich kicks off 73 yards, returned by Troy Edwards for 30 yards (tackle by Eddie Berlin)",0.000,0.740
4,3:24,1,10,JAX 27,18,15,David Garrard pass incomplete intended for Jimmy Smith,0.740,0.200
4,3:19,2,10,JAX 27,18,15,David Garrard pass incomplete intended for Reggie Williams,0.200,-0.490
4,3:11,3,10,JAX 27,18,15,David Garrard sacked by Rien Long for -3 yards,-0.490,-1.770
4,2:49,4,13,JAX 24,18,15,"Chris Hanson punts 45 yards, returned by Derrick Mason for 4 yards (tackle by Todd Yoder)",-1.770,-1.270
4,2:35,1,10,TEN 35,18,15,Antowain Smith right tackle for no gain (tackle by Mike Peterson and John Henderson),1.270,0.720
4,2:27,1,10,TEN 35,,,Timeout #2 by Jacksonville Jaguars,1.270,0.720
4,2:27,2,10,TEN 35,18,15,Antowain Smith left tackle for 11 yards (tackle by Donovin Darius and Tommy Hendricks),0.720,1.990
4,2:13,2,10,TEN 35,,,Timeout #3 by Jacksonville Jaguars,0.720,1.990
4,2:13,1,10,TEN 46,18,15,Antowain Smith middle for 3 yards (tackle by John Henderson),1.990,1.860
4,2:00,2,7,TEN 49,18,15,Antowain Smith middle for 2 yards (tackle by John Henderson),1.860,1.420
4,1:19,3,5,JAX 49,18,15,Antowain Smith left end for -1 yards (tackle by Dewayne Washington),1.420,-0.060
4,0:34,3,5,JAX 49,,,Timeout #2 by Tennessee Titans,1.420,-0.060
4,0:34,4,6,,18,15,"Craig Hentrich punts 50 yards, touchback",-0.060,-0.280
4,0:25,1,10,JAX 20,18,15,David Garrard pass incomplete intended for Troy Edwards is intercepted by Rich Gardner at JAX-38 and returned for -1 yards,0.280,-2.980
4,0:17,1,10,JAX 39,18,15,Steve McNair for -1 yards,2.980,2.300
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
