#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:04,BUF 18,6,2:39,20,Punt
2,1,2:30,BUF 11,3,1:34,-2,Punt
3,2,13:04,BUF 25,6,2:20,30,Punt
4,2,9:07,CHI 49,4,2:00,14,Fumble
5,2,7:07,BUF 25,2,0:46,-1,Interception
6,2,4:59,BUF 11,3,1:27,7,Interception
7,2,3:32,BUF 25,4,2:09,-12,Punt
8,2,0:44,BUF 25,7,0:44,62,End of Half
9,3,15:00,BUF 25,12,3:59,52,Field Goal
10,3,8:13,BUF 25,3,1:19,3,Punt
11,3,6:40,CHI 42,8,4:16,11,Downs
12,3,0:17,BUF 13,2,0:17,0,Interception
13,4,13:33,BUF 25,15,7:52,75,Touchdown
14,4,4:36,BUF 25,10,2:41,35,Downs
