Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Raheem Mostert,SFO,10,69,1,3,56,5.6,13,1.3,0,
Matt Breida,SFO,6,54,0,2,45,7.5,9,1.5,0,
Tevin Coleman,SFO,3,6,0,,2,0.7,4,1.3,0,
Jimmy Garoppolo,SFO,2,1,0,1,1,0.5,0,0.0,0,
Deebo Samuel,SFO,2,33,0,1,26,13.0,7,3.5,0,
Richie James,SFO,1,-1,0,,-1,-1.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Alvin Kamara,NOR,13,25,0,1,9,0.7,16,1.2,0,
Latavius Murray,NOR,7,69,0,5,47,6.7,22,3.1,0,
Taysom Hill,NOR,5,13,0,1,1,0.2,12,2.4,0,
Drew Brees,NOR,1,1,1,1,1,1.0,0,0.0,0,
Deonte Harty,NOR,1,8,0,1,8,8.0,0,0.0,0,
