Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Emmanuel Sanders,SFO,9,7,157,1,4,102,14.6,55,7.9,12.4,0,,1,11.1,1,116.2
George Kittle,SFO,8,6,67,1,3,3,0.5,64,10.7,2.8,1,6.0,1,12.5,0,139.1
Deebo Samuel,SFO,8,5,76,0,3,40,8.0,36,7.2,5.1,0,,2,25.0,0,93.7
Kendrick Bourne,SFO,4,3,18,2,3,17,5.7,1,0.3,5.5,0,,0,0.0,0,122.9
Kyle Juszczyk,SFO,3,3,22,0,1,5,1.7,17,5.7,1.7,0,,0,0.0,0,97.2
Raheem Mostert,SFO,2,2,40,1,1,24,12.0,16,8.0,12.0,0,,0,0.0,0,158.3
Matt Breida,SFO,1,1,4,0,0,3,3.0,1,1.0,3.0,0,,0,0.0,0,83.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Thomas,NOR,15,11,134,1,4,84,7.6,50,4.5,8.3,1,11.0,1,6.7,0,122.6
Ted Ginn Jr.,NOR,6,4,50,0,3,34,8.5,16,4.0,6.7,0,,1,16.7,0,92.4
Alvin Kamara,NOR,6,4,18,0,2,-2,-0.5,20,5.0,-1.3,1,4.0,0,0.0,0,70.1
Jared Cook,NOR,2,2,64,2,2,44,22.0,20,10.0,22.0,0,,0,0.0,0,158.3
Josh Hill,NOR,3,2,4,1,1,0,0.0,4,2.0,6.0,0,,0,0.0,0,109.7
Latavius Murray,NOR,3,2,25,0,1,-7,-3.5,32,16.0,-3.0,0,,0,0.0,0,92.4
Tre'Quan Smith,NOR,4,2,29,1,2,4,2.0,25,12.5,11.0,1,2.0,0,0.0,0,113.5
Deonte Harty,NOR,1,1,13,0,1,-3,-3.0,16,16.0,-3.0,0,,0,0.0,0,118.7
Taysom Hill,NOR,1,1,12,0,1,0,0.0,12,12.0,0.0,0,,0,0.0,0,116.7
