Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jonathan Scott,T,69,100%,0,0%,7,21%
J'Marcus Webb,T,69,100%,0,0%,7,21%
Roberto Garza,C,69,100%,0,0%,7,21%
James Brown,T,69,100%,0,0%,0,0%
Jay Cutler,QB,69,100%,0,0%,0,0%
Chris Spencer,C,69,100%,0,0%,0,0%
Brandon Marshall,WR,66,96%,0,0%,0,0%
Kellen Davis,TE,63,91%,0,0%,2,6%
Matt Forte,RB,56,81%,0,0%,0,0%
Alshon Jeffery,WR,53,77%,0,0%,0,0%
Earl Bennett,WR,24,35%,0,0%,4,12%
Kyle Adams,TE,22,32%,0,0%,22,67%
Evan Rodriguez,FB,20,29%,0,0%,17,52%
Matt Spaeth,TE,14,20%,0,0%,8,24%
Kahlil Bell,RB,12,17%,0,0%,15,45%
Eric Weems,WR,5,7%,0,0%,26,79%
Gabe Carimi,T,4,6%,0,0%,0,0%
Charles Tillman,CB,3,4%,64,100%,4,12%
Devin Hester,WR,3,4%,0,0%,10,30%
Nick Roach,LB,0,0%,64,100%,4,12%
Major Wright,SS,0,0%,64,100%,4,12%
Lance Briggs,LB,0,0%,64,100%,0,0%
Anthony Walters,FS,0,0%,64,100%,0,0%
Tim Jennings,CB,0,0%,64,100%,0,0%
Julius Peppers,DE,0,0%,53,83%,4,12%
Corey Wootton,DE,0,0%,49,77%,11,33%
Henry Melton,DT,0,0%,47,73%,3,9%
Kelvin Hayden,CB,0,0%,38,59%,5,15%
Israel Idonije,DE,0,0%,36,56%,11,33%
Stephen Paea,NT,0,0%,32,50%,0,0%
Shea McClellin,DE,0,0%,26,41%,1,3%
Geno Hayes,LB,0,0%,24,38%,16,48%
Amobi Okoye,DT,0,0%,13,20%,0,0%
D.J. Moore,CB,0,0%,2,3%,12,36%
J.T. Thomas,LB,0,0%,0,0%,26,79%
Zackary Bowman,CB,0,0%,0,0%,23,70%
Jerry Franklin,LB,0,0%,0,0%,22,67%
Dom DeCicco,LB,0,0%,0,0%,22,67%
Joe Anderson,WR,0,0%,0,0%,20,61%
Olindo Mare,K,0,0%,0,0%,14,42%
Adam Podlesh,P,0,0%,0,0%,12,36%
Patrick Mannelly,LS,0,0%,0,0%,12,36%
Edwin Williams,C,0,0%,0,0%,7,21%
Troy Nolan,FS,0,0%,0,0%,4,12%
