#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,,0,0:14,0,Touchdown
2,1,12:48,CHI 35,3,1:28,7,Punt
3,1,6:50,,0,0:07,0,Fumble
4,1,6:34,CHI 43,4,2:00,57,Touchdown
5,1,3:05,CHI 35,2,0:31,8,Fumble
6,1,1:33,CHI 5,3,1:24,8,Punt
7,2,11:17,CHI 22,3,2:00,6,Punt
8,2,6:09,CHI 36,3,2:12,9,Punt
9,2,1:26,CHI 36,1,0:08,-1,Fumble
10,3,7:26,CHI 32,4,2:03,1,Punt
11,3,3:16,IND 40,6,2:02,14,Field Goal
12,4,13:38,CHI 20,3,1:54,18,Interception
13,4,11:44,CHI 20,4,1:49,19,Interception
14,4,7:27,CHI 8,8,2:22,39,Downs
15,4,1:42,CHI 16,5,1:42,48,End of Game
