Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Donald Penn,T,65,100%,0,0%,4,15%
Kelechi Osemele,G,65,100%,0,0%,4,15%
Kolton Miller,T,65,100%,0,0%,4,15%
Derek Carr,QB,65,100%,0,0%,0,0%
Gabe Jackson,G,65,100%,0,0%,0,0%
Rodney Hudson,C,65,100%,0,0%,0,0%
Jordy Nelson,WR,54,83%,0,0%,4,15%
Amari Cooper,WR,54,83%,0,0%,0,0%
Jared Cook,TE,52,80%,0,0%,0,0%
Marshawn Lynch,RB,42,65%,0,0%,0,0%
Martavis Bryant,WR,26,40%,0,0%,0,0%
Lee Smith,TE,22,34%,0,0%,10,38%
Seth Roberts,WR,22,34%,0,0%,0,0%
Doug Martin,RB,16,25%,0,0%,5,19%
Derek Carrier,TE,11,17%,0,0%,22,85%
Keith Smith,FB,8,12%,0,0%,18,69%
Jalen Richard,RB,8,12%,0,0%,10,38%
Brandon LaFell,WR,7,11%,0,0%,0,0%
Jon Feliciano,G,3,5%,0,0%,4,15%
Rashaan Melvin,CB,0,0%,64,97%,7,27%
Gareon Conley,CB,0,0%,64,97%,0,0%
Tahir Whitehead,LB,0,0%,63,95%,4,15%
Leon Hall,CB,0,0%,55,83%,3,12%
Marcus Gilchrist,FS,0,0%,53,80%,9,35%
Clinton McDonald,DT,0,0%,52,79%,4,15%
Bruce Irvin,DE,0,0%,49,74%,4,15%
Reggie Nelson,FS,0,0%,48,73%,4,15%
Derrick Johnson,LB,0,0%,43,65%,0,0%
Arden Key,DE,0,0%,42,64%,1,4%
Maurice Hurst Jr.,DT,0,0%,37,56%,3,12%
Frostee Rucker,DE,0,0%,28,42%,5,19%
Erik Harris,SS,0,0%,26,39%,22,85%
Marquel Lee,LB,0,0%,25,38%,22,85%
Tank Carradine,DE,0,0%,24,36%,3,12%
Johnathan Hankins,DT,0,0%,18,27%,0,0%
Brian Price,DT,0,0%,17,26%,0,0%
Emmanuel Lamur,LB,0,0%,14,21%,8,31%
Karl Joseph,SS,0,0%,3,5%,18,69%
Kyle Wilber,LB,0,0%,0,0%,22,85%
Nicholas Morrow,LB,0,0%,0,0%,18,69%
Dominique Rodgers-Cromartie,CB,0,0%,0,0%,15,58%
Mike Nugent,K,0,0%,0,0%,9,35%
Trent Sieg,LS,0,0%,0,0%,8,31%
Johnny Townsend,P,0,0%,0,0%,8,31%
Brandon Parker,T,0,0%,0,0%,4,15%
