Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
1,3:38,2,13,GNB 20,0,7,Matthew Stafford pass complete short left to Theo Riddick for -3 yards (tackle by Ladarius Gunter),3.490,2.410
1,2:57,3,16,GNB 23,0,7,Matthew Stafford pass incomplete short right intended for Anquan Boldin,2.410,1.930
1,2:49,4,16,GNB 23,3,7,Matt Prater 42 yard field goal good,1.930,3.000
1,2:49,,,DET 35,3,7,"Sam Martin kicks off 25 yards, out of bounds",0.000,-1.600
1,2:45,1,10,GNB 40,3,7,Aaron Rodgers pass complete deep middle to Jordy Nelson for 49 yards (tackle by Tavon Wilson),1.600,4.840
1,1:57,1,10,DET 11,3,7,Eddie Lacy left tackle for 3 yards (tackle by Wallace Gilberry),4.840,4.840
1,1:12,1,10,DET 11,3,7,Timeout #1 by Green Bay Packers,4.840,4.700
1,1:12,2,7,DET 8,3,7,Aaron Rodgers pass incomplete short right intended for Randall Cobb,4.700,3.760
1,1:07,3,7,DET 8,3,13,"Aaron Rodgers pass complete short middle to Jordy Nelson for 8 yards, touchdown",3.760,7.000
1,1:07,,,DET 8,3,14,Mason Crosby kicks extra point good,0.000,0.000
1,1:07,,,GNB 35,3,14,"Mason Crosby kicks off 69 yards, returned by Andre Roberts for 25 yards (tackle by Kyler Fackrell)",0.000,-0.340
1,0:53,1,10,DET 21,3,14,Matthew Stafford pass incomplete short middle intended for Eric Ebron,0.340,-0.200
1,0:49,2,10,DET 21,3,14,Matthew Stafford pass incomplete short middle intended for Theo Riddick (defended by Nick Perry),-0.200,-0.890
1,0:45,3,10,DET 21,3,14,Matthew Stafford pass incomplete short left intended for Golden Tate,-0.890,-1.960
1,0:33,4,10,DET 21,3,14,"Sam Martin punts 46 yards, fair catch by Trevor Davis",-1.960,-1.140
1,0:33,1,10,GNB 33,3,14,Ty Montgomery right end for -1 yards (tackle by Quandre Diggs),1.140,0.460
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,11,GNB 32,3,14,"Aaron Rodgers pass incomplete deep middle intended for Trevor Davis. Penalty on Nevin Lawson: Defensive Pass Interference, 66 yards (no play)",0.460,6.740
2,14:51,1,2,DET 2,3,20,"Aaron Rodgers pass complete short right to Richard Rodgers for 2 yards, touchdown. Penalty on DET: Defensive Holding (Declined)",6.740,7.000
2,14:51,,,DET 2,3,21,Mason Crosby kicks extra point good,0.000,0.000
2,14:51,,,GNB 35,3,21,"Mason Crosby kicks off 70 yards, returned by Andre Roberts for 18 yards (tackle by Joe Thomas)",0.000,0.320
2,14:40,1,10,DET 13,3,21,Dwayne Washington left tackle for 9 yards (tackle by Ha Ha Clinton-Dix and Micah Hyde),-0.320,0.490
2,13:59,2,1,DET 22,3,21,Dwayne Washington right end for 1 yard (tackle by Kenny Clark),0.490,0.480
2,13:19,1,10,DET 23,3,21,Matthew Stafford pass complete deep right to Marvin Jones for 38 yards (tackle by Damarious Randall),0.480,2.980
2,12:33,1,10,GNB 39,3,21,Dwayne Washington right end for 1 yard (tackle by Blake Martinez),2.980,2.580
2,11:52,2,9,GNB 38,3,21,Matthew Stafford pass incomplete short right intended for Eric Ebron is intercepted by Damarious Randall at GNB-31 and returned for 44 yards,2.580,-3.910
2,11:40,1,10,DET 25,3,21,Aaron Rodgers pass incomplete deep middle intended for Jared Cook,3.910,3.360
2,11:35,2,10,DET 25,3,21,Aaron Rodgers pass complete short middle to Richard Rodgers for 7 yards (tackle by Rafael Bush),3.360,3.660
2,10:50,3,3,DET 18,3,21,Aaron Rodgers pass incomplete deep left intended for Jordy Nelson,3.660,2.350
2,10:45,4,3,DET 18,3,24,Mason Crosby 36 yard field goal good,2.350,3.000
2,10:45,,,GNB 35,3,24,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
2,10:41,1,10,DET 25,3,24,Dwayne Washington for 9 yards (tackle by Micah Hyde),0.610,1.280
2,10:15,2,1,DET 34,3,24,Matthew Stafford pass complete short left to Golden Tate for 12 yards (tackle by Micah Hyde),1.280,1.990
2,9:35,1,10,DET 46,3,24,Dwayne Washington left end for 1 yard (tackle by Dean Lowry and Blake Martinez),1.990,1.590
2,8:52,2,9,DET 47,3,24,Matthew Stafford pass incomplete short right intended for Golden Tate (defended by Josh Hawkins),1.590,0.890
2,8:45,3,9,DET 47,3,24,Matthew Stafford pass complete short right to Golden Tate for 10 yards (tackle by Kentrell Brice),0.890,2.720
2,8:00,1,10,GNB 43,3,24,Golden Tate middle for -8 yards (tackle by Jayrone Elliott),2.720,1.100
2,7:16,2,18,DET 49,3,24,Dwayne Washington left end for 7 yards (tackle by Ladarius Gunter and Jake Ryan),1.100,1.360
2,6:32,3,11,GNB 44,3,24,Matthew Stafford pass complete deep middle to Eric Ebron for 20 yards (tackle by Micah Hyde),1.360,3.970
2,5:55,1,10,GNB 24,3,24,Theo Riddick right guard for -1 yards (tackle by Dean Lowry),3.970,3.300
2,5:18,2,11,GNB 25,3,24,Matthew Stafford pass incomplete deep left intended for Marvin Jones (defended by Ladarius Gunter),3.300,2.610
2,5:11,3,11,GNB 25,3,24,Matthew Stafford pass incomplete short left intended for Anquan Boldin,2.610,1.800
2,5:07,4,11,GNB 25,3,24,Matt Prater 43 yard field goal no good,1.800,-1.140
2,5:03,1,10,GNB 33,3,24,"Aaron Rodgers pass complete short right to Aaron Ripkowski for 2 yards. Penalty on Nevin Lawson: Illegal Use of Hands, 5 yards (no play)",1.140,1.470
2,4:37,1,10,GNB 38,3,24,Aaron Rodgers pass incomplete short right intended for Eddie Lacy,1.470,0.920
2,4:34,2,10,GNB 38,3,24,Eddie Lacy right tackle for 25 yards (tackle by Darius Slay),0.920,3.120
2,4:03,1,10,DET 37,3,24,Eddie Lacy right end for 3 yards (tackle by Wallace Gilberry and Tahir Whitehead),3.120,2.980
2,3:28,2,7,DET 34,3,24,Aaron Rodgers pass complete short right to Jordy Nelson for 9 yards (tackle by Darius Slay),2.980,3.910
2,2:54,1,10,DET 25,3,24,Aaron Rodgers pass complete short right to Jordy Nelson for 5 yards (tackle by Darius Slay),3.910,4.040
2,2:25,2,5,DET 20,3,24,"Eddie Lacy middle for 4 yards (tackle by Kerry Hyder). Penalty on J.C. Tretter: Offensive Holding, 10 yards (no play)",4.040,2.690
2,2:00,2,15,DET 30,3,24,Aaron Rodgers pass complete short middle to Jordy Nelson for 13 yards (tackle by Tahir Whitehead),2.690,3.850
2,1:14,3,2,DET 17,3,30,"Aaron Rodgers pass complete deep right to Jordy Nelson for 17 yards, touchdown",3.850,7.000
2,1:14,,,DET 17,3,31,Mason Crosby kicks extra point good,0.000,0.000
2,1:14,,,GNB 35,3,31,"Mason Crosby kicks off 65 yards, touchback",0.000,-0.610
2,1:10,1,10,DET 25,3,31,Matthew Stafford pass complete short right to Theo Riddick for 2 yards (tackle by Joe Thomas),0.610,0.330
2,0:42,2,8,DET 27,9,31,"Matthew Stafford pass complete deep right to Marvin Jones for 73 yards, touchdown",0.330,7.000
2,0:42,,,GNB 27,10,31,Matt Prater kicks extra point good,0.000,0.000
2,0:42,,,DET 35,10,31,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
2,0:32,1,10,GNB 25,10,31,Aaron Rodgers pass incomplete deep left intended for Richard Rodgers,0.610,0.060
2,0:24,2,10,GNB 25,10,31,Aaron Rodgers sacked by Kerry Hyder for -4 yards,0.060,-1.150
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,10,31,"Mason Crosby kicks off 63 yards, returned by Dwayne Washington for 21 yards (tackle by Chris Banjo)",0.000,-0.480
3,14:54,1,10,DET 23,10,31,Matthew Stafford pass complete deep right to Marvin Jones for 23 yards (tackle by Micah Hyde),0.480,1.990
3,14:26,1,10,DET 46,10,31,Theo Riddick right tackle for 8 yards (tackle by Blake Martinez),1.990,2.530
3,13:54,2,2,GNB 46,10,31,Theo Riddick right guard for 1 yard (tackle by Julius Peppers),2.530,1.950
3,13:09,3,1,GNB 45,10,31,Theo Riddick middle for 4 yards (tackle by Kenny Clark),1.950,2.850
3,12:36,1,10,GNB 41,10,31,Matthew Stafford pass complete short middle to Anquan Boldin for 7 yards (tackle by Blake Martinez),2.850,3.250
3,11:57,2,3,GNB 34,10,31,Theo Riddick middle for 7 yards (tackle by Blake Martinez),3.250,3.780
3,11:18,1,10,GNB 27,10,31,Matthew Stafford pass complete short middle to Theo Riddick for 6 yards (tackle by Jake Ryan),3.780,4.040
3,10:40,2,4,GNB 21,10,31,Matthew Stafford pass complete short left to Golden Tate for 15 yards (tackle by Ladarius Gunter and Micah Hyde),4.040,5.830
3,9:54,1,6,GNB 6,10,31,Matthew Stafford pass complete short left to Theo Riddick for 5 yards (tackle by Jake Ryan),5.830,5.910
3,9:13,2,1,GNB 1,10,31,Matthew Stafford pass incomplete short left intended for Marvin Jones,5.910,5.170
3,9:10,3,1,GNB 1,10,31,Dwayne Washington right guard for -1 yards (tackle by Mike Daniels),5.170,3.250
3,8:26,4,2,GNB 2,16,31,"Matthew Stafford pass complete short right to Anquan Boldin for 2 yards, touchdown",3.250,7.000
3,8:26,,,GNB 2,17,31,Matt Prater kicks extra point good,0.000,0.000
3,8:26,,,DET 35,17,31,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
3,8:23,1,10,GNB 25,17,31,Eddie Lacy left tackle for 8 yards (tackle by Tahir Whitehead and Tyrunn Walker),0.610,1.140
3,7:37,2,2,GNB 33,17,31,Eddie Lacy right end for 6 yards,1.140,1.530
3,7:07,1,10,GNB 39,17,31,Eddie Lacy right end for 7 yards (tackle by Glover Quin),1.530,1.930
3,6:30,2,3,GNB 46,17,31,Eddie Lacy left end for 9 yards (tackle by Glover Quin and Rafael Bush),1.930,2.590
3,5:58,1,10,DET 45,17,31,Aaron Rodgers pass complete short left to Justin Perillo for 13 yards (tackle by Glover Quin),2.590,3.450
3,5:23,1,10,DET 32,17,31,Eddie Lacy left end for no gain (tackle by Zaviar Gooden and Nevin Lawson),3.450,2.900
3,4:40,2,10,DET 32,17,31,Aaron Rodgers pass incomplete short left intended for James Starks,2.900,2.210
3,4:35,3,10,DET 32,17,31,"Aaron Rodgers for 19 yards (tackle by Tahir Whitehead). Penalty on Bryan Bulaga: Offensive Holding, 10 yards (no play)",2.210,0.890
3,4:00,3,20,DET 42,17,31,Aaron Rodgers right end for 14 yards (tackle by Brandon Copeland),0.890,1.610
3,3:18,4,6,DET 28,17,34,Mason Crosby 46 yard field goal good,1.610,3.000
3,3:18,,,GNB 35,17,34,"Mason Crosby kicks off 72 yards, returned by Andre Roberts for 25 yards (tackle by Marwin Evans)",0.000,-0.040
3,3:08,1,10,DET 18,17,34,Matthew Stafford pass complete short middle to Eric Ebron for 21 yards (tackle by Nick Perry),0.040,1.530
3,2:25,1,10,DET 39,17,34,Dwayne Washington right end for 1 yard (tackle by Micah Hyde and Kenny Clark),1.530,1.120
3,1:51,2,9,DET 40,17,34,Matthew Stafford pass complete short middle to Cole Wick for 13 yards (tackle by Joe Thomas),1.120,2.460
3,1:12,1,10,GNB 47,17,34,Dwayne Washington left guard for 5 yards (tackle by Ha Ha Clinton-Dix and Micah Hyde),2.460,2.590
3,0:36,2,5,GNB 42,17,34,Matthew Stafford pass complete short right to Dwayne Washington for -3 yards (tackle by Jake Ryan),2.590,1.490
Quarter,Time,Down,ToGo,Location,DET,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,GNB 45,17,34,Matthew Stafford pass complete deep right to Marvin Jones for 17 yards (tackle by Ha Ha Clinton-Dix),1.490,3.710
4,14:28,1,10,GNB 28,17,34,Matthew Stafford pass incomplete deep left intended for Theo Riddick,3.710,3.170
4,14:23,2,10,GNB 28,17,34,"Matthew Stafford pass complete short middle to Eric Ebron for 13 yards (tackle by Ha Ha Clinton-Dix). Penalty on Taylor Decker: Offensive Holding, 10 yards (no play)",3.170,1.820
4,13:59,2,20,GNB 38,17,34,Matthew Stafford pass complete deep right to Marvin Jones for 19 yards (tackle by Micah Hyde),1.820,3.720
4,13:59,3,1,GNB 19,17,34,"Penalty on Laken Tomlinson: False Start, 5 yards (no play)",3.720,3.010
4,13:18,3,6,GNB 24,17,34,Matthew Stafford sacked by Nick Perry for -8 yards,3.010,1.240
4,12:35,4,14,GNB 32,20,34,Matt Prater 50 yard field goal good,1.240,3.000
4,12:35,,,DET 35,20,34,"Sam Martin kicks off 61 yards, returned by Ty Montgomery for 24 yards (tackle by Thurston Armbrister)",0.000,-0.810
4,12:27,1,10,GNB 28,20,34,Eddie Lacy right tackle for 4 yards (tackle by Anthony Zettel and Zaviar Gooden),0.810,0.800
4,11:47,2,6,GNB 32,20,34,Eddie Lacy left tackle for 14 yards (tackle by Zaviar Gooden and Glover Quin),0.800,1.990
4,11:01,1,10,GNB 46,20,34,Eddie Lacy right end for 2 yards (tackle by Kerry Hyder),1.990,1.720
4,10:17,2,8,GNB 48,20,34,Aaron Rodgers sacked by Haloti Ngata for 0 yards,1.720,1.030
4,9:39,3,8,GNB 48,20,34,Aaron Rodgers pass incomplete short middle intended for Randall Cobb (defended by Quandre Diggs),1.030,-0.190
4,9:34,4,8,GNB 48,20,34,"Jake Schum punts 40 yards, returned by Andre Roberts for 1 yard (tackle by Jayrone Elliott)",-0.190,0.320
4,9:25,1,10,DET 13,20,34,Matthew Stafford pass complete short middle to Anquan Boldin for 7 yards (tackle by Micah Hyde),-0.320,0.220
4,8:57,2,3,DET 20,20,34,Dwayne Washington left guard for 5 yards (tackle by Jake Ryan and Joe Thomas),0.220,0.610
4,8:24,1,10,DET 25,20,34,Matthew Stafford sacked by Kyler Fackrell for -9 yards,0.610,-1.290
4,7:42,2,19,DET 16,20,34,Matthew Stafford pass incomplete deep middle intended for Eric Ebron (defended by Joe Thomas),-1.290,-2.140
4,7:38,3,19,DET 16,20,34,Matthew Stafford sacked by Nick Perry for 0 yards,-2.140,-2.390
4,6:52,4,19,DET 16,20,34,"Sam Martin punts 49 yards, returned by Trevor Davis for 34 yards (tackle by Johnson Bademosi). Penalty on Josh Hawkins: Offensive Holding (Declined), Penalty on Marwin Evans: Illegal Block Above the Waist, 10 yards",-2.390,-0.670
4,6:35,1,10,GNB 26,20,34,Aaron Rodgers pass incomplete short left intended for Trevor Davis,0.670,0.130
4,6:31,2,10,GNB 26,20,34,James Starks middle for -1 yards,0.130,-0.690
4,5:49,3,11,GNB 25,20,34,Aaron Rodgers pass complete short left to James Starks for 9 yards (tackle by Rafael Bush),-0.690,-1.110
4,5:15,4,2,GNB 34,20,34,"Jake Schum punts 43 yards, returned by Andre Roberts for 15 yards (tackle by Jeff Janis)",-1.110,-1.470
4,5:05,1,10,DET 38,20,34,Matthew Stafford pass complete short right to Theo Riddick for 9 yards (tackle by Kenny Clark),1.470,2.140
4,4:39,2,1,DET 47,20,34,Matthew Stafford pass complete short middle to Anquan Boldin for 6 yards (tackle by Blake Martinez),2.140,2.460
4,4:17,1,10,GNB 47,20,34,Matthew Stafford for 4 yards (tackle by Jake Ryan),2.460,2.450
4,4:10,2,6,GNB 43,20,34,Matthew Stafford pass incomplete short right intended for Andre Roberts,2.450,1.750
4,4:05,3,6,GNB 43,20,34,Matthew Stafford pass complete short middle to Theo Riddick for 8 yards (tackle by Nick Perry),1.750,3.250
4,3:40,1,10,GNB 35,26,34,"Matthew Stafford pass complete deep right to Marvin Jones for 35 yards, touchdown",3.250,7.000
4,3:40,,,GNB 35,27,34,Matt Prater kicks extra point good,0.000,0.000
4,3:40,,,DET 35,27,34,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
4,3:34,1,10,GNB 25,27,34,Eddie Lacy middle for -1 yards (tackle by A'Shawn Robinson),0.610,0.610
4,3:28,1,10,GNB 25,27,34,Timeout #1 by Detroit Lions,0.610,-0.070
4,3:28,2,11,GNB 24,27,34,Eddie Lacy left tackle for 3 yards,-0.070,-0.070
4,3:22,2,11,GNB 24,27,34,Timeout #2 by Detroit Lions,-0.070,-0.360
4,3:22,3,8,GNB 27,27,34,Aaron Rodgers left end for 11 yards (tackle by Rafael Bush),-0.360,1.470
4,2:30,1,10,GNB 38,27,34,Aaron Rodgers pass complete short left to Davante Adams for 9 yards (tackle by Nevin Lawson),1.470,1.470
4,2:18,1,10,GNB 38,27,34,Timeout #3 by Detroit Lions,1.470,1.470
4,2:18,1,10,GNB 38,27,34,Timeout #1 by Green Bay Packers,1.470,2.140
4,2:18,2,1,GNB 47,27,34,Eddie Lacy left end for 9 yards (tackle by Nevin Lawson),2.140,2.650
4,2:00,1,10,DET 44,27,34,Aaron Rodgers kneels for -1 yards,2.650,1.980
4,1:18,2,11,DET 45,27,34,Aaron Rodgers kneels for -1 yards,1.980,1.160
4,0:39,3,12,DET 46,27,34,Aaron Rodgers kneels for -1 yards,1.160,0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
