Player,Pos
Matthew Stafford,QB
Reggie Bush,RB
Golden Tate,WR
Corey Fuller,WR
Jeremy Ross,WR
Brandon Pettigrew,TE
Riley Reiff,LT
Rob Sims,LG
Dominic Raiola,C
Larry Warford,RG
LaAdrian Waddle,RT
Ezekiel Ansah,DE
Jason Jones,DE
Ndamukong Suh,DT
Nick Fairley,DT
DeAndre Levy,OLB
Tahir Whitehead,MLB
Darius Slay,LCB
Cassius Vaughn,CB
Rashean Mathis,RCB
James Ihedigbo,SS
Glover Quin,FS
