0,1
Game Info,Game Info
Won Toss,Eagles
Roof,outdoors
Surface,grass
Duration,3:18
Attendance,67802
Weather,"56 degrees, relative humidity 77%, wind 3 mph, wind chill 0"
Vegas Line,Philadelphia Eagles -5.5
Over/Under,39.5 (over)
