#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 49,3,1:32,6,Punt
2,1,13:17,GNB 25,6,2:53,12,Punt
3,1,6:58,GNB 25,3,1:33,-6,Punt
4,1,0:08,GNB 25,9,4:19,75,Touchdown
5,2,8:45,GNB 25,8,4:50,64,Field Goal
6,2,1:55,GNB 25,6,1:12,75,Touchdown
7,2,0:10,GNB 40,2,0:10,7,Interception
8,3,13:05,GNB 22,10,4:12,78,Touchdown
9,3,6:27,GNB 34,11,5:30,46,Field Goal
10,4,13:34,GNB 46,5,1:34,13,Downs
11,4,9:56,GNB 25,3,1:01,-9,Interception
12,4,4:52,GNB 20,5,1:20,3,Punt
13,4,0:58,GNB 37,4,0:23,8,Downs
