Quarter,Time,Down,ToGo,Location,ARI,CAR,Detail,EPB,EPA
1,1:44,2,1,ARI 34,0,14,David Johnson left tackle for 2 yards (tackle by Daryl Worley),1.280,1.330
1,1:07,1,10,ARI 36,0,14,David Johnson left tackle for -2 yards (tackle by Shaq Thompson),1.330,0.520
1,0:28,2,12,ARI 34,0,14,"Carson Palmer pass complete short left to Larry Fitzgerald for 6 yards (tackle by Shaq Thompson). Penalty on Mike Iupati: Offensive Holding, 10 yards (no play)",0.520,-0.830
1,0:09,2,22,ARI 24,0,14,Carson Palmer pass complete short left to David Johnson for 2 yards (tackle by Kawann Short and Daryl Worley). Penalty on Jared Veldheer: Illegal Block Above the Waist (Declined),-0.830,-1.220
Quarter,Time,Down,ToGo,Location,ARI,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,20,ARI 26,0,14,Carson Palmer pass incomplete short right intended for Jermaine Gresham (defended by Leonard Johnson),-1.220,-1.630
2,14:53,4,20,ARI 26,0,14,"Ryan Quigley punts 39 yards, returned by Ted Ginn for no gain",-1.630,-1.270
2,14:45,1,10,CAR 35,0,14,Cam Newton pass complete deep right to Kelvin Benjamin for 50 yards (tackle by Tyrann Mathieu),1.270,4.580
2,13:55,1,10,ARI 15,0,14,Cam Newton right end for 4 yards (tackle by D.J. Swearinger and Kevin Minter),4.580,4.580
2,13:13,1,10,ARI 15,0,14,Timeout #1 by Carolina Panthers,4.580,4.640
2,13:13,2,6,ARI 11,0,14,Cam Newton pass incomplete short right intended for Jonathan Stewart,4.640,4.640
2,13:07,2,6,ARI 11,0,14,Timeout #2 by Carolina Panthers,4.640,3.780
2,13:07,3,6,ARI 11,0,14,"Penalty on Kelvin Benjamin: False Start, 5 yards (no play)",3.780,3.040
2,13:07,3,11,ARI 16,0,14,Cam Newton pass complete short right to Greg Olsen for 11 yards (tackle by Tharold Simon),3.040,6.060
2,12:39,1,5,ARI 5,0,14,Mike Tolbert right guard for no gain (tackle by Gabe Martin and Kevin Minter),6.060,5.150
2,11:54,2,5,ARI 5,0,14,Cam Newton left guard for 4 yards (tackle by Kevin Minter),5.150,5.170
2,11:10,3,1,ARI 1,0,20,"Jonathan Stewart right tackle for 1 yard, touchdown",5.170,7.000
2,11:10,,,ARI 1,0,21,Graham Gano kicks extra point good,0.000,0.000
2,11:10,,,CAR 35,0,21,"Graham Gano kicks off 67 yards, returned by Andre Ellington for 16 yards (tackle by David Mayo)",0.000,0.280
2,11:00,1,10,ARI 14,0,21,Carson Palmer sacked by Daryl Worley for -7 yards,-0.280,-1.290
2,10:34,2,17,ARI 7,0,21,Carson Palmer sacked by Star Lotulelei for -6 yards,-1.290,-2.940
2,9:55,3,23,ARI 1,0,21,Carson Palmer pass complete short left to John Brown for 5 yards (tackle by Leonard Johnson and Daryl Worley),-2.940,-2.490
2,9:24,4,18,ARI 6,0,21,"Ryan Quigley punts 54 yards, fair catch by Ted Ginn",-2.490,-1.600
2,9:16,1,10,CAR 40,0,21,Jonathan Stewart left guard for 3 yards (tackle by Deone Bucannon and Rodney Gunter),1.600,1.460
2,8:42,2,7,CAR 43,0,21,Cam Newton pass complete short right to Corey Brown for 3 yards (tackle by Marcus Cooper),1.460,1.160
2,8:11,3,4,CAR 46,0,21,Cam Newton pass complete short middle to Devin Funchess for 5 yards (tackle by Marcus Cooper),1.160,2.320
2,7:31,1,10,ARI 49,0,21,Cam Newton pass complete short right to Fozzy Whittaker for 9 yards (tackle by Kevin Minter),2.320,3.000
2,7:03,2,1,ARI 40,0,21,Fozzy Whittaker right guard for no gain (tackle by Deone Bucannon),3.000,2.280
2,6:22,3,1,ARI 40,0,21,Cam Newton pass incomplete deep right intended for Greg Olsen (defended by Tony Jefferson),2.280,0.590
2,6:14,4,1,ARI 40,0,21,Jonathan Stewart right tackle for 4 yards (tackle by Robert Nkemdiche and Calais Campbell),0.590,3.180
2,5:38,1,10,ARI 36,0,21,Jonathan Stewart right tackle for 7 yards (tackle by Marcus Cooper and Deone Bucannon),3.180,3.580
2,4:53,2,3,ARI 29,0,21,Jonathan Stewart middle for 4 yards (tackle by Deone Bucannon and Calais Campbell),3.580,3.910
2,4:11,1,10,ARI 25,0,21,Mike Tolbert right tackle for 2 yards (tackle by Deone Bucannon and Markus Golden),3.910,3.630
2,3:34,2,8,ARI 23,0,21,Jonathan Stewart right tackle for -2 yards (tackle by Tony Jefferson),3.630,2.680
2,2:56,3,10,ARI 25,0,21,Cam Newton pass incomplete short right intended for Corey Brown,2.680,1.800
2,2:51,4,10,ARI 25,0,24,Graham Gano 43 yard field goal good,1.800,3.000
2,2:51,,,CAR 35,0,24,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
2,2:45,1,10,ARI 25,0,24,Carson Palmer pass complete short middle to David Johnson for 15 yards (tackle by Mario Addison),0.610,1.600
2,2:19,1,10,ARI 40,0,24,Carson Palmer pass complete short left to Larry Fitzgerald for 5 yards (tackle by Daryl Worley),1.600,1.730
2,2:00,2,5,ARI 45,0,24,Carson Palmer pass complete short right to Larry Fitzgerald for 6 yards (tackle by Leonard Johnson),1.730,2.320
2,1:41,1,10,CAR 49,0,24,"Carson Palmer sacked by Leonard Johnson for -10 yards. Penalty on Leonard Johnson: Unnecessary Roughness, 15 yards (no play)",2.320,3.310
2,1:36,1,10,CAR 34,0,24,Carson Palmer pass incomplete deep left intended for JJ Nelson (defended by Daryl Worley),3.310,2.770
2,1:29,2,10,CAR 34,0,24,Carson Palmer pass complete short right to Larry Fitzgerald for 11 yards (tackle by Leonard Johnson and Thomas Davis),2.770,2.770
2,1:22,2,10,CAR 34,0,24,Timeout #1 by Arizona Cardinals,2.770,4.040
2,1:22,1,10,CAR 23,0,24,Carson Palmer sacked by Star Lotulelei for -6 yards,4.040,4.040
2,1:12,1,10,CAR 23,0,24,Timeout #2 by Arizona Cardinals,4.040,2.690
2,1:12,2,16,CAR 29,0,24,Carson Palmer pass complete short right to Brittan Golden for 17 yards (tackle by Luke Kuechly),2.690,4.780
2,0:46,1,10,CAR 12,0,24,Carson Palmer pass complete short middle to JJ Nelson for 7 yards (tackle by Kurt Coleman),4.780,5.410
2,0:26,2,3,CAR 5,6,24,"Carson Palmer pass complete short left to JJ Nelson for 5 yards, touchdown",5.410,7.000
2,0:26,,,CAR 5,7,24,Chandler Catanzaro kicks extra point good,0.000,0.000
2,0:26,,,ARI 35,7,24,"Chandler Catanzaro kicks off 65 yards, returned by Joe Webb for 37 yards (tackle by Justin Bethel). Penalty on Patrick Peterson: Offside on Free Kick, 5 yards",0.000,-1.730
2,0:12,1,10,CAR 42,7,24,Fozzy Whittaker left guard for 1 yard (tackle by Kevin Minter and Frostee Rucker),1.730,1.320
Quarter,Time,Down,ToGo,Location,ARI,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,7,24,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,0.610
3,15:00,1,10,CAR 25,7,24,Jonathan Stewart right guard for 7 yards (tackle by Tharold Simon and Calais Campbell),0.610,1.010
3,14:22,2,3,CAR 32,7,24,Jonathan Stewart left end for 4 yards (tackle by Calais Campbell),1.010,1.330
3,13:47,1,10,CAR 36,7,24,Cam Newton pass incomplete short left intended for Corey Brown (defended by Deone Bucannon),1.330,0.790
3,13:43,2,10,CAR 36,7,24,Cam Newton pass complete deep left to Kelvin Benjamin for 23 yards (tackle by Patrick Peterson),0.790,2.850
3,13:02,1,10,ARI 41,7,24,Jonathan Stewart middle for -3 yards (tackle by Markus Golden),2.850,1.900
3,12:28,2,13,ARI 44,7,24,Cam Newton pass complete short right to Ted Ginn for 10 yards (tackle by Justin Bethel),1.900,2.540
3,12:06,3,3,ARI 34,7,24,Cam Newton pass incomplete short middle intended for Fozzy Whittaker,2.540,1.090
3,12:02,4,3,ARI 34,7,27,Graham Gano 52 yard field goal good,1.090,3.000
3,12:02,,,CAR 35,7,27,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
3,11:56,1,10,ARI 25,7,27,"Penalty on Mike Iupati: False Start, 5 yards (no play)",0.610,0.280
3,11:56,1,15,ARI 20,7,27,David Johnson right tackle for 2 yards (tackle by Thomas Davis and Robert McClain),0.280,-0.340
3,11:18,2,13,ARI 22,7,27,"Carson Palmer sacked by Charles Johnson for -6 yards. Carson Palmer fumbles (forced by Charles Johnson), recovered by Earl Watford at ARI-17",-0.340,-1.930
3,10:35,3,18,ARI 17,7,27,Carson Palmer pass incomplete short right intended for JJ Nelson,-1.930,-2.320
3,10:30,4,18,ARI 17,7,27,"Ryan Quigley punts 40 yards, fair catch by Ted Ginn",-2.320,-1.800
3,10:25,1,10,CAR 43,7,27,Cam Newton pass complete deep left to Ted Ginn for 16 yards (tackle by Justin Bethel),1.800,2.850
3,9:54,1,10,ARI 41,7,27,Jonathan Stewart left guard for 19 yards (tackle by D.J. Swearinger and Patrick Peterson),2.850,4.110
3,9:07,1,10,ARI 22,7,27,Cam Newton pass incomplete deep left intended for Kelvin Benjamin,4.110,3.560
3,9:02,2,10,ARI 22,7,27,Cam Newton pass incomplete short left intended for Devin Funchess,3.560,2.870
3,8:58,3,10,ARI 22,7,27,Cam Newton pass complete short right to Ted Ginn for 13 yards,2.870,5.140
,,,,,,,"ARI challenged the pass completion ruling, and the play was upheld.",,
3,8:47,1,9,ARI 9,7,27,"Cam Newton pass incomplete short left intended for Mike Tolbert. Penalty on Mike Remmers: Offensive Holding (Offsetting), Penalty on Rodney Gunter: Roughing the Passer (Offsetting) (no play)",5.140,5.140
3,8:38,1,9,ARI 9,7,27,Jonathan Stewart middle for 7 yards (tackle by Markus Golden and D.J. Swearinger),5.140,5.720
3,8:08,2,2,ARI 2,7,27,Cam Newton middle for no gain (tackle by Deone Bucannon),5.720,4.950
3,7:27,3,2,ARI 2,7,27,Cam Newton pass incomplete short left intended for Corey Brown,4.950,3.250
3,7:22,4,2,ARI 2,7,30,Graham Gano 21 yard field goal good,3.250,3.000
3,7:22,,,CAR 35,7,30,"Graham Gano kicks off 65 yards, touchback",0.000,-0.610
3,7:18,1,10,ARI 25,7,30,Carson Palmer pass complete short left to David Johnson for 9 yards (tackle by Daryl Worley and Tre Boston),0.610,1.280
3,6:41,2,1,ARI 34,7,30,Carson Palmer pass complete short left to JJ Nelson for 11 yards (tackle by Daryl Worley),1.280,1.930
3,6:01,1,10,ARI 45,7,30,David Johnson left guard for 9 yards (tackle by Leonard Johnson and Kurt Coleman),1.930,2.600
3,5:21,2,1,CAR 46,7,30,Carson Palmer sacked by Leonard Johnson for -7 yards,2.600,0.960
3,4:38,3,8,ARI 47,7,30,Carson Palmer pass complete short right to John Brown for 13 yards (tackle by Thomas Davis),0.960,2.920
3,4:08,1,10,CAR 40,7,30,David Johnson left tackle for 5 yards (tackle by Kurt Coleman and Star Lotulelei),2.920,3.050
3,3:23,2,5,CAR 35,7,30,Carson Palmer pass complete short right to David Johnson for 14 yards (tackle by Robert McClain and Tre Boston),3.050,4.170
3,2:37,1,10,CAR 21,7,30,Carson Palmer pass complete short middle to Larry Fitzgerald for 4 yards (tackle by Thomas Davis),4.170,4.200
3,1:57,2,6,CAR 17,7,30,Carson Palmer pass incomplete short right intended for Ifeanyi Momah,4.200,3.460
3,1:51,3,6,CAR 17,13,30,"Carson Palmer pass complete deep middle to John Brown for 17 yards, touchdown",3.460,7.000
3,1:51,,,CAR 17,14,30,Chandler Catanzaro kicks extra point good,0.000,0.000
3,1:51,,,ARI 35,14,30,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
3,1:45,1,10,CAR 25,14,30,Cam Newton pass incomplete short left intended for Greg Olsen (defended by Deone Bucannon),0.610,0.060
3,1:40,2,10,CAR 25,14,30,Jonathan Stewart middle for 4 yards (tackle by Deone Bucannon and Calais Campbell),0.060,-0.100
3,0:59,3,6,CAR 29,14,30,Cam Newton pass incomplete short right intended for Corey Brown (defended by Justin Bethel),-0.100,-1.440
3,0:54,4,6,CAR 29,14,30,"Andy Lee punts 41 yards, out of bounds",-1.440,-0.940
3,0:46,1,10,ARI 30,14,30,Carson Palmer pass complete short middle to Larry Fitzgerald for 5 yards (tackle by Leonard Johnson),0.940,1.070
3,0:09,2,5,ARI 35,14,30,Carson Palmer pass complete short right to JJ Nelson for 19 yards (tackle by Robert McClain),1.070,2.520
Quarter,Time,Down,ToGo,Location,ARI,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 46,14,30,"David Johnson left tackle for 12 yards (tackle by Kurt Coleman and Zack Sanchez). Penalty on Earl Watford: Offensive Holding, 10 yards (no play)",2.520,1.860
4,14:33,1,20,ARI 44,14,30,"Carson Palmer pass complete short right to David Johnson for 11 yards (tackle by Thomas Davis). Penalty on Jared Veldheer: Illegal Formation, 5 yards (no play)",1.860,1.530
4,14:01,1,25,ARI 39,14,30,Carson Palmer pass complete short right to Jermaine Gresham for 6 yards (tackle by Luke Kuechly),1.530,0.760
4,13:18,2,19,ARI 45,14,30,"Carson Palmer pass complete deep right to Andre Ellington for 27 yards (tackle by Leonard Johnson). Penalty on D.J. Humphries: Illegal Use of Hands, 10 yards, Penalty on Carson Palmer: Unsportsmanlike Conduct, 15 yards (no play)",0.760,-2.610
4,12:55,2,44,ARI 20,14,30,Carson Palmer pass incomplete deep right intended for JJ Nelson,-2.610,-3.200
4,12:49,3,44,ARI 20,14,30,Carson Palmer pass complete short right to Andre Ellington for 16 yards (tackle by Luke Kuechly),-3.200,-0.980
4,12:11,4,28,ARI 36,14,30,"Ryan Quigley punts 47 yards, fair catch by Ted Ginn",-0.980,0.060
4,12:02,1,10,CAR 17,14,30,Jonathan Stewart right tackle for 10 yards (tackle by D.J. Swearinger),-0.060,0.740
4,11:22,1,10,CAR 27,14,30,Jonathan Stewart middle for 1 yard (tackle by Kevin Minter and Chandler Jones),0.740,0.330
4,10:44,2,9,CAR 28,14,30,Cam Newton pass incomplete deep left intended for Kelvin Benjamin,0.330,-0.360
4,10:38,3,9,CAR 28,14,30,"Penalty on Cam Newton: Delay of Game, 5 yards (no play)",-0.360,-1.020
4,10:38,3,14,CAR 23,14,30,Cam Newton pass complete short left to Ted Ginn for 3 yards (tackle by Marcus Cooper),-1.020,-1.630
4,10:04,4,11,CAR 26,14,30,"Andy Lee punts 60 yards, returned by Patrick Peterson for 2 yards (tackle by A.J. Klein). Penalty on Brandon Williams: Offensive Holding, 8 yards",-1.630,0.380
4,9:50,1,10,ARI 8,14,30,Carson Palmer pass complete short right to David Johnson for 2 yards (tackle by Leonard Johnson),-0.380,-0.630
4,9:28,2,8,ARI 10,14,30,Carson Palmer pass complete short left to Larry Fitzgerald for 9 yards (tackle by Kurt Coleman and Daryl Worley),-0.630,0.150
4,9:04,1,10,ARI 19,14,30,Carson Palmer pass incomplete short left intended for JJ Nelson,0.150,-0.390
4,8:59,2,10,ARI 19,14,30,Carson Palmer pass complete short middle to Larry Fitzgerald for 9 yards (tackle by Luke Kuechly),-0.390,0.100
4,8:38,3,1,ARI 28,14,30,Carson Palmer pass complete short left to JJ Nelson for 6 yards (tackle by Daryl Worley),0.100,1.200
4,8:14,1,10,ARI 34,14,30,Carson Palmer pass complete short left to JJ Nelson for 9 yards,1.200,1.870
4,7:51,2,1,ARI 43,14,30,David Johnson middle for 2 yards (tackle by Kyle Love and Thomas Davis),1.870,1.930
4,7:28,1,10,ARI 45,14,30,Carson Palmer pass complete short middle to John Brown for 14 yards (tackle by Luke Kuechly),1.930,1.930
4,7:06,1,10,ARI 45,14,30,Timeout #1 by Carolina Panthers,1.930,2.850
4,7:06,1,10,CAR 41,14,30,Carson Palmer sacked by Kawann Short for -7 yards. Penalty on Mike Iupati: Offensive Holding (Declined),2.850,1.360
4,6:39,2,17,CAR 48,14,30,Carson Palmer pass complete short right to Brittan Golden for 12 yards,1.360,2.280
4,6:07,3,5,CAR 36,14,30,Carson Palmer pass incomplete short right intended for David Johnson,2.280,2.280
4,6:02,3,5,CAR 36,14,30,Timeout #2 by Carolina Panthers,2.280,0.880
4,6:02,4,5,CAR 36,14,30,Carson Palmer pass complete short left to David Johnson for 21 yards (tackle by Star Lotulelei),0.880,4.580
4,5:38,1,10,CAR 15,14,30,Carson Palmer pass complete short right to Larry Fitzgerald for 11 yards (tackle by Kurt Coleman),4.580,6.280
4,5:05,1,4,CAR 4,20,30,"Carson Palmer pass complete short middle to JJ Nelson for 4 yards, touchdown",6.280,7.000
4,5:05,1,,CAR 4,20,30,"Two Point Attempt: Carson Palmer pass incomplete intended for JJ Nelson, conversion fails",6.280,-1.000
4,,,,ARI 35,20,30,Chandler Catanzaro kicks off 39 yards,,
4,4:59,1,10,CAR 26,20,30,Cam Newton middle for 9 yards (tackle by D.J. Swearinger),0.670,1.350
4,4:14,2,1,CAR 35,20,30,Jonathan Stewart middle for 2 yards (tackle by Deone Bucannon and Kevin Minter),1.350,1.400
4,3:28,1,10,CAR 37,20,30,"Jonathan Stewart right guard for 3 yards (tackle by Tony Jefferson). Jonathan Stewart fumbles (forced by Tony Jefferson), recovered by Tony Jefferson at CAR-40 (tackle by Greg Olsen)",1.400,-2.920
4,3:19,1,10,CAR 40,20,30,Carson Palmer pass incomplete short left intended for David Johnson is intercepted by Kony Ealy at CAR-49 and returned for 7 yards,2.920,-2.650
4,3:13,1,10,ARI 44,20,30,Jonathan Stewart right guard for 9 yards (tackle by Tony Jefferson),2.650,3.330
4,2:31,2,1,ARI 35,20,30,Jonathan Stewart middle for -1 yards (tackle by Calais Campbell and Josh Mauro),3.330,3.330
4,2:25,2,1,ARI 35,20,30,Timeout #2 by Arizona Cardinals,3.330,3.330
4,2:25,2,1,ARI 35,20,30,Timeout #3 by Carolina Panthers,3.330,2.480
4,2:25,3,2,ARI 36,20,30,Cam Newton pass complete short right to Jonathan Stewart for 25 yards (tackle by Tony Jefferson),2.480,4.840
4,2:00,1,10,ARI 11,20,30,Cam Newton left end for 4 yards (tackle by Patrick Peterson),4.840,4.840
4,1:54,1,10,ARI 11,20,30,Timeout #3 by Arizona Cardinals,4.840,4.890
4,1:54,2,6,ARI 7,20,30,Jonathan Stewart middle for -3 yards (tackle by Josh Mauro),4.890,3.300
4,1:09,3,9,ARI 10,20,30,Jonathan Stewart right guard for 7 yards (tackle by Kevin Minter and Deone Bucannon),3.300,3.050
4,0:25,4,2,ARI 3,20,30,Jonathan Stewart right guard for -1 yards (tackle by Frostee Rucker and Corey Peters),3.050,0.380
4,0:19,1,10,ARI 4,20,30,Carson Palmer pass complete short left to David Johnson for 21 yards (tackle by Zack Sanchez),-0.380,0.610
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
