#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:40,DEN 14,3,1:50,9,Punt
2,1,6:46,DEN 26,4,1:50,15,Punt
3,1,3:48,DEN 41,5,2:16,59,Touchdown
4,2,13:38,DEN 45,6,3:26,20,Field Goal
5,2,7:32,DEN 29,10,5:35,46,Missed FG
6,2,0:40,DEN 33,4,0:40,18,Punt
7,3,15:00,DEN 20,3,1:17,7,Punt
8,3,11:56,DEN 38,4,1:44,28,Fumble
9,3,5:40,DEN 48,3,0:56,24,Fumble
10,3,2:42,DEN 30,9,3:25,62,Field Goal
11,4,13:16,DEN 32,3,0:51,6,Punt
12,4,10:32,DEN 29,3,1:01,6,Punt
13,4,5:09,DEN 46,4,1:46,54,Touchdown
14,4,1:49,DEN 34,3,1:49,-4,End of Game
