Quarter,Time,Down,ToGo,Location,ATL,LAR,Detail,EPB,EPA
2,10:13,,,,,,Timeout #1 by Los Angeles Rams,,
2,10:13,3,2,ATL 11,0,7,Darrell Henderson right tackle for 3 yards (tackle by Arnold Ebiketie and Ta'Quon Graham),4.430,5.370
2,9:34,1,8,ATL 8,0,13,"Darrell Henderson right guard for 8 yards, touchdown",5.370,7.000
2,9:30,,,ATL 15,0,14,Matt Gay kicks extra point good,0.000,0.000
2,9:30,,,LAR 35,0,14,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
2,9:30,1,10,ATL 25,0,14,Caleb Huntley left tackle for 3 yards (tackle by A'Shawn Robinson and Jordan Fuller),0.610,0.470
2,8:48,2,7,ATL 28,0,14,Marcus Mariota pass complete deep right to KhaDarel Hodge for 39 yards (tackle by Jordan Fuller),0.470,3.380
2,8:08,1,10,LAR 33,0,14,Cordarrelle Patterson left tackle for 11 yards (tackle by Nick Scott),3.380,4.110
2,7:34,1,10,LAR 22,0,14,Cordarrelle Patterson left guard for 6 yards (tackle by Aaron Donald and Ernest Jones),4.110,4.460
2,6:50,2,4,LAR 16,0,14,Marcus Mariota scrambles left end for 3 yards (tackle by Terrell Lewis),4.460,4.390
2,6:10,3,1,LAR 13,0,14,Cordarrelle Patterson right tackle for no gain (tackle by Bobby Wagner),4.390,2.720
2,5:30,4,1,LAR 13,0,14,Marcus Mariota pass complete short right to Parker Hesse for 5 yards (tackle by Jordan Fuller and Ernest Jones),2.720,5.370
2,4:47,1,8,LAR 8,0,14,Tyler Allgeier right guard for 3 yards (tackle by Ernest Jones and Justin Hollins),5.370,5.150
2,4:01,2,5,LAR 5,0,14,"Cordarrelle Patterson left tackle for no gain (tackle by Taylor Rapp). Penalty on Drew Dalman: Offensive Holding, 10 yards (accepted) (no play)",5.150,3.460
2,3:37,2,15,LAR 15,0,14,Marcus Mariota pass complete short right to Drake London for 7 yards (tackle by Bobby Wagner and Cobie Durant),3.460,3.580
2,2:54,3,8,LAR 8,0,14,Marcus Mariota pass incomplete short left intended for Kyle Pitts,3.580,2.950
2,2:47,4,8,LAR 8,3,14,Younghoe Koo 26 yard field goal good,2.950,3.000
2,2:44,,,ATL 35,3,14,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,2:44,1,10,LAR 25,3,14,Cam Akers right tackle for 3 yards (tackle by AJ Terrell),0.610,0.470
2,2:00,2,7,LAR 28,3,14,Matthew Stafford pass complete short right to Cooper Kupp for 9 yards (tackle by Mykal Walker and Jaylinn Hawkins),0.470,1.400
2,1:34,1,10,LAR 37,3,14,Matthew Stafford pass complete deep right to Cooper Kupp for 20 yards (tackle by AJ Terrell),1.400,2.720
2,1:28,1,10,ATL 43,3,14,Matthew Stafford pass complete short middle to Tyler Higbee for 17 yards (tackle by AJ Terrell and Rashaan Evans),2.720,3.840
2,1:05,1,10,ATL 26,3,14,Matthew Stafford pass complete short left to Cooper Kupp for 3 yards (tackle by DeAundre Alford),3.840,3.700
2,1:00,2,7,ATL 23,3,14,"Matthew Stafford pass deep right intended for Tyler Higbee is intercepted by Casey Hayward in end zone and returned for no gain, touchback.",3.700,-0.280
2,0:54,1,10,ATL 20,3,14,"Marcus Mariota pass incomplete deep right intended for Kyle Pitts. Penalty on David Long: Defensive Pass Interference, 36 yards (accepted) (no play)",0.280,2.650
2,0:47,1,10,LAR 44,3,14,Marcus Mariota pass incomplete short left intended for Drake London,2.650,2.110
2,0:44,2,10,LAR 44,3,14,Marcus Mariota pass incomplete short left intended for Drake London,2.110,1.420
2,0:39,3,10,LAR 44,3,14,Marcus Mariota pass short left intended for Cordarrelle Patterson is intercepted by Cobie Durant at LA-40 and returned for 51 yards (tackle by Marcus Mariota and Chris Lindstrom),1.420,-5.140
2,0:28,1,9,ATL 9,3,14,"Matthew Stafford pass complete short right to Tyler Higbee for 2 yards (tackle by AJ Terrell and Arnold Ebiketie). Penalty on AJ Terrell: Low Block, 4 yards (accepted)",5.140,6.510
2,0:23,1,3,ATL 3,3,14,Matthew Stafford pass incomplete short middle intended for Tyler Higbee,6.510,5.530
2,0:18,2,3,ATL 3,3,20,"Matthew Stafford pass complete short left to Cooper Kupp for 3 yards, touchdown",5.530,7.000
2,0:14,,,ATL 15,3,21,Matt Gay kicks extra point good,0.000,0.000
2,0:14,,,LAR 35,3,21,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
2,0:14,1,10,ATL 25,3,21,Marcus Mariota pass complete short middle to Drake London for 19 yards (tackle by Jordan Fuller and David Long),0.610,1.860
2,0:05,,,,,,Timeout #1 by Atlanta Falcons,,
2,0:05,1,10,ATL 44,3,21,Marcus Mariota pass incomplete short left intended for KhaDarel Hodge (defended by Jalen Ramsey),1.860,1.320
2,0:02,,,,,,Timeout #2 by Los Angeles Rams,,
2,0:02,2,10,ATL 44,3,21,Marcus Mariota scrambles left end for 4 yards (tackle by Terrell Lewis),1.320,1.160
Quarter,Time,Down,ToGo,Location,ATL,LAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,3,21,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,LAR 25,3,21,Matthew Stafford pass complete short right to Tyler Higbee for 15 yards (tackle by AJ Terrell and Rashaan Evans),0.610,1.600
3,14:19,1,10,LAR 40,3,21,Cam Akers right tackle for 1 yard (tackle by AJ Terrell),1.600,1.190
3,13:41,2,9,LAR 41,3,21,Matthew Stafford pass complete short left to Cooper Kupp for 19 yards (tackle by Rashaan Evans and Erik Harris),1.190,2.920
3,12:55,1,10,ATL 40,3,21,Matthew Stafford pass complete short right to Cam Akers for 8 yards (tackle by Erik Harris),2.920,3.450
3,12:13,2,2,ATL 32,3,21,Cam Akers up the middle for 1 yard (tackle by Erik Harris and Rashaan Evans),3.450,2.870
3,11:28,3,1,ATL 31,3,21,Cam Akers up the middle for 3 yards (tackle by Jaylinn Hawkins),2.870,3.710
3,10:44,1,10,ATL 28,3,21,Matthew Stafford pass complete short right to Cooper Kupp for 12 yards,3.710,4.510
3,10:06,1,10,ATL 16,3,21,Cam Akers right guard for 6 yards (tackle by Arnold Ebiketie),4.510,4.970
3,9:34,2,4,ATL 10,3,21,Matthew Stafford pass incomplete short left intended for Cam Akers,4.970,4.170
3,9:28,3,4,ATL 10,3,27,"Matthew Stafford pass complete short right to Cooper Kupp for 10 yards, touchdown",4.170,7.000
3,9:22,,,ATL 15,3,28,Matt Gay kicks extra point good,0.000,0.000
3,9:22,,,LAR 35,3,28,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
3,9:22,1,10,ATL 25,3,28,Tyler Allgeier left tackle for 1 yard (tackle by Ernest Jones),0.610,0.200
3,8:43,2,9,ATL 26,3,28,Marcus Mariota sacked by Cobie Durant for -7 yards,0.200,-1.510
3,8:01,3,16,ATL 19,3,28,Marcus Mariota pass complete short right to Avery Williams for 6 yards (tackle by Jordan Fuller),-1.510,-1.700
3,7:26,4,10,ATL 25,3,28,"Bradley Pinion punts 44 yards, returned by Brandon Powell for -1 yards (tackle by Mike Ford)",-1.700,-0.940
3,7:14,1,10,LAR 30,3,28,Cam Akers up the middle for 3 yards (tackle by Abdullah Anderson),0.940,0.800
3,6:33,2,7,LAR 33,3,28,Matthew Stafford pass short middle intended for Cooper Kupp is intercepted by Mykal Walker at LA-41 and returned for 21 yards (tackle by Coleman Shelton and Rob Havenstein),0.800,-4.240
3,6:23,1,10,LAR 20,3,28,"Cordarrelle Patterson up the middle for no gain (tackle by Bobby Wagner and David Long). Penalty on Parker Hesse: Illegal Shift, 5 yards (accepted) (no play)",4.240,3.910
3,5:55,1,15,LAR 25,3,28,Marcus Mariota pass complete short left to Drake London for 8 yards (tackle by Jalen Ramsey),3.910,4.120
3,5:19,2,7,LAR 17,3,28,Marcus Mariota right end for 3 yards (tackle by Jalen Ramsey),4.120,3.890
3,4:39,3,4,LAR 14,3,28,Cordarrelle Patterson right tackle for 5 yards (tackle by Jordan Fuller and Ernest Jones),3.890,5.140
3,4:03,1,9,LAR 9,3,28,Tyler Allgeier up the middle for 5 yards (tackle by Jordan Fuller and Nick Scott),5.140,5.340
3,3:24,2,4,LAR 4,9,28,"Marcus Mariota pass complete short left to Drake London for 4 yards, touchdown",5.340,7.000
3,3:20,,,LAR 15,10,28,Younghoe Koo kicks extra point good,0.000,0.000
3,3:20,,,ATL 35,10,28,"Bradley Pinion kicks off 59 yards, returned by Brandon Powell for 15 yards (tackle by Troy Andersen and Avery Williams)",0.000,0.340
3,3:16,1,10,LAR 21,10,28,Matthew Stafford pass incomplete short left,0.340,-0.200
3,3:10,2,10,LAR 21,10,28,"Matthew Stafford pass incomplete deep right intended for Cooper Kupp. Penalty on Alaric Jackson: Offensive Holding, 10 yards (declined)",-0.200,-0.890
3,3:04,3,10,LAR 21,10,28,Matthew Stafford pass complete short right to Allen Robinson for 29 yards (tackle by Darren Hall),-0.890,2.260
3,2:19,,,,,,Timeout #1 by Los Angeles Rams,,
3,2:19,1,10,LAR 50,10,28,Matthew Stafford pass complete short right to Ben Skowronek for 8 yards (tackle by Darren Hall),2.260,2.790
3,1:43,2,2,ATL 42,10,28,"Penalty on Rob Havenstein: False Start, 5 yards (accepted) (no play)",2.790,2.120
3,1:16,2,7,ATL 47,10,28,Matthew Stafford pass complete short left to Cooper Kupp for 7 yards (tackle by Casey Hayward),2.120,2.920
3,0:32,1,10,ATL 40,10,28,Darrell Henderson right tackle for 4 yards (tackle by DeAngelo Malone),2.920,2.910
Quarter,Time,Down,ToGo,Location,ATL,LAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,ATL 36,10,28,Darrell Henderson left end for 13 yards (tackle by Darren Hall and Richie Grant),2.910,4.040
4,14:17,1,10,ATL 23,10,28,Matthew Stafford pass complete short right to Cooper Kupp for 4 yards (tackle by Richie Grant),4.040,4.050
4,13:53,2,6,ATL 19,10,28,Matthew Stafford pass complete short right to Cooper Kupp for 12 yards (tackle by Mykal Walker and Ta'Quon Graham),4.050,5.600
4,13:07,1,7,ATL 7,10,28,Darrell Henderson up the middle for 6 yards (tackle by Rashaan Evans and Richie Grant),5.600,5.910
4,12:24,2,1,ATL 1,10,28,Matthew Stafford pass incomplete short left intended for Allen Robinson,5.910,5.170
4,12:21,3,1,ATL 1,10,28,Matthew Stafford pass incomplete short right intended for Cooper Kupp (defended by AJ Terrell),5.170,3.550
4,12:16,4,1,ATL 1,10,31,Matt Gay 20 yard field goal good,3.550,3.000
4,12:13,,,LAR 35,10,31,"Matt Gay kicks off 64 yards, returned by Cordarrelle Patterson for 27 yards (tackle by Jake Hummel and Christian Rozeboom)",0.000,0.810
4,12:06,1,10,ATL 28,10,31,Tyler Allgeier left tackle for 9 yards (tackle by Taylor Rapp and Ernest Jones),0.810,1.480
4,11:37,2,1,ATL 37,10,31,Tyler Allgeier left tackle for 2 yards (tackle by Justin Hollins),1.480,1.530
4,11:03,1,10,ATL 39,10,31,Marcus Mariota pass complete short right to Kyle Pitts for 6 yards (tackle by Jordan Fuller),1.530,1.800
4,10:26,2,4,ATL 45,10,31,Marcus Mariota pass complete deep middle to Drake London for 22 yards (tackle by David Long),1.800,3.380
4,9:46,1,10,LAR 33,10,31,Marcus Mariota pass incomplete deep right intended for Drake London,3.380,2.840
4,9:37,2,10,LAR 33,10,31,Marcus Mariota pass complete short left to KhaDarel Hodge for 18 yards (tackle by Ernest Jones),2.840,4.580
4,9:00,1,10,LAR 15,10,31,Cordarrelle Patterson left end for 4 yards (tackle by Ernest Jones and Taylor Rapp),4.580,4.640
4,8:21,2,6,LAR 11,16,31,"Marcus Mariota pass complete short right to Olamide Zaccheaus for 11 yards, touchdown",4.640,7.000
4,8:14,,,LAR 15,17,31,Younghoe Koo kicks extra point good,0.000,0.000
4,8:14,,,ATL 35,17,31,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,8:14,1,10,LAR 25,17,31,Cam Akers up the middle for -1 yards (tackle by Abdullah Anderson),0.610,-0.070
4,7:29,2,11,LAR 24,17,31,Matthew Stafford pass complete short left to Tyler Higbee for 7 yards (tackle by Adetokunbo Ogundeji and Mykal Walker),-0.070,0.170
4,6:44,3,4,LAR 31,17,31,Matthew Stafford pass complete short right to Allen Robinson for 8 yards (tackle by Darren Hall),0.170,1.530
4,6:00,1,10,LAR 39,17,31,Cam Akers right end for 5 yards (tackle by Lorenzo Carter and Arnold Ebiketie),1.530,1.660
4,5:16,2,5,LAR 44,17,31,Cam Akers left end for -3 yards (tackle by Mike Ford and Richie Grant),1.660,0.560
4,5:11,,,,,,Timeout #1 by Atlanta Falcons,,
4,5:11,3,8,LAR 41,17,31,Matthew Stafford pass incomplete short right intended for Ben Skowronek,0.560,-0.650
4,5:06,4,8,LAR 41,23,31,"Riley Dixon punts blocked by Troy Andersen, touchdown",-0.650,-7.000
4,4:57,,,LAR 2,25,31,Two Point Attempt: Marcus Mariota pass complete to to Drake London for no gain,1.000,1.000
4,4:57,,,ATL 35,25,31,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,4:57,1,10,LAR 25,25,31,Cam Akers right guard for 4 yards (tackle by Adetokunbo Ogundeji and Ta'Quon Graham),0.610,0.600
4,4:12,2,6,LAR 29,25,31,Darrell Henderson up the middle for 2 yards (tackle by AJ Terrell),0.600,0.170
4,3:32,3,4,LAR 31,25,31,"Matthew Stafford pass complete short middle to Cooper Kupp for 9 yards. Cooper Kupp fumbles (forced by Darren Hall), recovered by Darren Hall at LA-40 and returned for 3 yards (tackle by Cooper Kupp)",0.170,-3.120
4,3:22,1,10,LAR 37,25,31,Marcus Mariota pass complete short left to Drake London for 7 yards (tackle by Taylor Rapp),3.120,3.520
4,2:44,2,3,LAR 30,25,31,Marcus Mariota pass complete short left to Drake London for 9 yards (tackle by Ernest Jones),3.520,4.170
4,2:38,1,10,LAR 21,25,31,Tyler Allgeier up the middle for 1 yard (tackle by Justin Hollins),4.170,3.760
4,2:00,2,9,LAR 20,25,31,Marcus Mariota for -4 yards (tackle by Justin Hollins),3.760,2.540
4,1:18,,,,,,Timeout #2 by Los Angeles Rams,,
4,1:18,3,13,LAR 24,25,31,Marcus Mariota pass deep middle intended for Bryan Edwards is intercepted by Jalen Ramsey in end zone and returned for 25 yards (tackle by Drew Dalman),2.540,-0.480
4,1:07,1,10,LAR 23,25,31,Darrell Henderson right tackle for 5 yards (tackle by Richie Grant),0.480,0.610
4,1:03,,,,,,Timeout #2 by Atlanta Falcons,,
4,1:03,2,5,LAR 28,25,31,Cam Akers left end for -3 yards (tackle by Lorenzo Carter),0.610,-0.490
4,0:58,,,,,,Timeout #3 by Atlanta Falcons,,
4,0:58,3,8,LAR 25,25,31,Darrell Henderson right tackle for 1 yard (tackle by Mykal Walker),-0.490,-1.630
4,0:12,,,,,,Timeout #3 by Los Angeles Rams,,
4,0:12,4,7,LAR 26,27,31,"Brandon Powell right end for -26 yards (tackle by DeAundre Alford), safety.",-1.630,-2.000
4,0:06,,,LAR 20,27,31,"Riley Dixon kicks off 43 yards, out of bounds",0.000,2.260
4,0:06,1,10,ATL 50,27,31,"Marcus Mariota sacked by Justin Hollins for -11 yards. Marcus Mariota fumbles (forced by Justin Hollins), recovered by Aaron Donald at ATL-39",2.260,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
