Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
1,4:13,2,4,STL 18,0,7,Marc Bulger pass incomplete deep left intended for Isaac Bruce,-0.070,-0.720
1,4:05,3,4,STL 18,0,7,Marc Bulger pass incomplete short left intended for Drew Bennett (defended by Shawntae Spencer),-0.720,-2.240
1,4:02,4,4,STL 18,0,7,"Donnie Jones punts 55 yards, out of bounds. Penalty on Chris Massey: Offensive Holding, 9 yards (no play)",-2.240,-2.490
1,3:52,4,13,STL 9,0,7,"Donnie Jones punts 55 yards. Penalty on Darius Vinnett: Interference with Opportunity to Catch, 15 yards",-2.490,-2.980
1,3:39,1,10,STL 39,0,7,Alex Smith pass complete short right to Frank Gore for 3 yards (tackle by O.J. Atogwe),2.980,2.850
1,3:00,2,7,STL 36,0,7,Alex Smith pass complete short left to Darrell Jackson for 10 yards (tackle by O.J. Atogwe),2.850,3.840
1,2:15,1,10,STL 26,0,7,Alex Smith pass complete short left to Vernon Davis for 19 yards (tackle by Chris Draft),3.840,5.600
1,1:24,1,7,STL 7,0,7,Frank Gore right guard for 6 yards (tackle by Corey Chavous and O.J. Atogwe),5.600,5.910
1,0:43,2,1,STL 1,0,7,Frank Gore up the middle for no gain (tackle by Clifton Ryan and Victor Adeyanju),5.910,5.170
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,1,STL 1,6,7,"Frank Gore left tackle for 1 yard, touchdown",5.170,7.000
2,,,,STL 2,7,7,Joe Nedney kicks extra point good,0.000,0.000
2,,,,SFO 30,7,7,"Joe Nedney kicks off 69 yards, returned by Dante Hall for 20 yards (tackle by Parys Haralson)",0.000,0.340
2,14:50,1,10,STL 21,7,7,Steven Jackson up the middle for 9 yards (tackle by Patrick Willis),0.340,1.020
2,14:12,2,1,STL 30,7,7,"Penalty on Alex Barron: False Start, 5 yards (no play)",1.020,0.340
2,13:51,2,6,STL 25,7,7,Marc Bulger pass complete short right to Torry Holt for 14 yards,0.340,1.530
2,13:27,1,10,STL 39,7,7,Steven Jackson up the middle for 2 yards (tackle by Bryant Young and Patrick Willis),1.530,1.260
2,12:46,2,8,STL 41,7,7,Marc Bulger pass complete deep middle to Isaac Bruce for 22 yards (tackle by Mark Roman),1.260,3.120
2,12:09,1,10,SFO 37,7,7,Steven Jackson right tackle for 4 yards (tackle by Nate Clements),3.120,3.110
2,11:30,2,6,SFO 33,7,7,Marc Bulger pass incomplete short left intended for Isaac Bruce,3.110,2.410
2,11:21,3,6,SFO 33,7,7,"Penalty on Marc Bulger: Delay of Game, 5 yards (no play)",2.410,1.750
2,11:21,3,11,SFO 38,7,7,Marc Bulger pass complete deep middle to Randy McMichael for 26 yards (tackle by Walt Harris),1.750,4.780
2,10:36,1,10,SFO 12,7,7,Steven Jackson right guard for 1 yard (tackle by Michael Lewis),4.780,4.270
2,10:03,2,9,SFO 11,7,7,Steven Jackson up the middle for 2 yards (tackle by Bryant Young and Manny Lawson),4.270,3.700
2,9:14,3,7,SFO 9,7,7,Marc Bulger pass incomplete short middle intended for Drew Bennett (defended by Patrick Willis),3.700,2.830
2,9:08,4,7,SFO 9,7,10,Jeff Wilkins 27 yard field goal good,2.830,3.000
2,,,,STL 30,7,10,"Jeff Wilkins kicks off 52 yards, returned by Maurice Hicks for 10 yards (tackle by Chris Draft)",0.000,0.810
2,9:00,1,10,SFO 28,7,10,Alex Smith pass complete deep right to Darrell Jackson for 34 yards (tackle by Corey Chavous),0.810,3.050
2,8:31,1,10,STL 38,7,10,Frank Gore left guard for -3 yards (tackle by Will Witherspoon),3.050,2.100
2,7:52,2,13,STL 41,7,10,Alex Smith pass complete short right to Arnaz Battle for 9 yards (tackle by Lenny Walls),2.100,2.610
2,7:09,3,4,STL 32,7,10,Alex Smith sacked by Ronald Bartell for -13 yards,2.610,0.270
2,6:40,4,17,STL 45,7,10,"Andy Lee punts 37 yards, fair catch by Dante Hall",0.270,0.380
2,6:32,1,10,STL 8,7,10,Marc Bulger pass complete deep middle to Torry Holt for 18 yards (tackle by Mark Roman),-0.380,0.670
2,5:53,1,10,STL 26,7,10,Marc Bulger pass incomplete short right intended for Randy McMichael,0.670,0.130
2,5:49,2,10,STL 26,7,10,Marc Bulger pass complete short right to Steven Jackson for 20 yards (tackle by Patrick Willis),0.130,1.990
2,5:11,1,10,STL 46,7,10,Marc Bulger pass complete short right to Brian Leonard for 7 yards (tackle by Derek Smith),1.990,2.400
2,4:34,2,3,SFO 47,7,10,Travis Minor up the middle for 4 yards (tackle by Manny Lawson and Michael Lewis),2.400,2.720
2,3:52,1,10,SFO 43,7,10,Marc Bulger pass complete deep left to Isaac Bruce for 27 yards (tackle by Walt Harris),2.720,4.510
2,3:15,,,,7,10,Timeout #1 by St. Louis Rams,0.000,4.510
2,3:15,1,10,SFO 16,7,10,Marc Bulger pass complete short right to Aaron Walker for 8 yards (tackle by Nate Clements),4.510,5.350
2,2:36,2,2,SFO 8,7,10,Steven Jackson right tackle for -3 yards (tackle by Patrick Willis),5.350,3.940
2,2:00,3,5,SFO 11,7,10,Marc Bulger pass incomplete short middle intended for Drew Bennett (defended by Manny Lawson),3.940,2.750
2,1:55,4,5,SFO 11,7,13,Jeff Wilkins 29 yard field goal good,2.750,3.000
2,,,,STL 30,7,13,"Jeff Wilkins kicks off 53 yards, returned by Maurice Hicks for 30 yards (tackle by Jeff Wilkins)",0.000,2.060
2,1:46,1,10,SFO 47,7,13,Alex Smith pass complete short left to Frank Gore for 1 yard (tackle by Leonard Little),2.060,1.650
2,1:01,2,9,SFO 48,7,13,Alex Smith pass incomplete deep right intended for Arnaz Battle (defended by Ronald Bartell),1.650,0.960
2,0:54,3,9,SFO 48,7,13,Michael Robinson right end for 3 yards (tackle by James Hall),0.960,0.000
2,0:13,4,6,STL 49,7,13,Andy Lee punts 27 yards,0.000,2.190
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 30,7,13,"Joe Nedney kicks off 70 yards, returned by Dante Hall for 17 yards (tackle by Jeff Ulbrich)",0.000,-0.060
3,14:56,1,10,STL 17,7,13,Steven Jackson up the middle for 5 yards (tackle by Tully Banta-Cain and Derek Smith),-0.060,0.210
3,14:19,2,5,STL 22,7,13,Marc Bulger pass complete short left to Drew Bennett for 19 yards (tackle by Michael Lewis),0.210,1.660
3,13:52,1,10,STL 41,7,13,Steven Jackson left tackle for 3 yards (tackle by Manny Lawson and Patrick Willis),1.660,1.530
3,13:10,2,7,STL 44,7,13,"Marc Bulger sacked by Bryant Young for -1 yards. Marc Bulger fumbles (forced by Bryant Young), recovered by Derek Smith at STL-43 (tackle by Milford Brown)",1.530,-2.650
3,12:59,1,10,STL 44,7,13,Frank Gore right tackle for 1 yard (tackle by Adam Carriker),2.650,2.250
3,12:22,2,9,STL 43,7,13,Frank Gore right guard for 4 yards (tackle by Will Witherspoon),2.250,2.080
3,11:38,3,5,STL 39,7,13,Alex Smith sacked by James Hall for -5 yards,2.080,0.330
3,11:14,4,10,STL 44,7,13,"Andy Lee punts 31 yards, fair catch by Dante Hall",0.330,0.320
3,11:07,1,10,STL 13,7,13,Marc Bulger pass complete short left to Isaac Bruce for 4 yards (tackle by Walt Harris),-0.320,-0.300
3,10:29,2,6,STL 17,7,13,Steven Jackson left end for 6 yards (tackle by Michael Lewis),-0.300,0.480
3,9:48,1,10,STL 23,7,13,Marc Bulger pass complete deep middle to Isaac Bruce for 37 yards (tackle by Mark Roman),0.480,2.920
3,8:58,1,10,SFO 40,7,13,Steven Jackson right guard for 1 yard (tackle by Bryant Young),2.920,2.510
3,8:21,2,9,SFO 39,7,13,Marc Bulger pass complete short right to Drew Bennett for 11 yards (tackle by Walt Harris),2.510,3.710
3,7:44,1,10,SFO 28,7,13,Marc Bulger pass complete deep middle to Torry Holt for 20 yards (tackle by Nate Clements). Torry Holt fumbles (forced by Nate Clements),3.710,-0.280
3,7:35,1,10,SFO 20,7,13,Alex Smith pass incomplete short right intended for Darrell Jackson,0.280,-0.270
3,7:30,2,10,SFO 20,7,13,Alex Smith pass complete deep middle to Darrell Jackson for 17 yards (tackle by Lenny Walls),-0.270,1.400
3,6:49,1,10,SFO 37,7,13,Alex Smith pass complete short left to Arnaz Battle for 8 yards (tackle by O.J. Atogwe),1.400,1.940
3,6:09,2,2,SFO 45,7,13,Frank Gore up the middle for 1 yard (tackle by James Hall),1.940,1.360
3,5:28,3,1,SFO 46,7,13,Moran Norris up the middle for 2 yards (tackle by Clifton Ryan),1.360,2.130
3,4:44,1,10,SFO 48,7,13,Taylor Jacobs left end for -8 yards (tackle by Ronald Bartell and James Hall),2.130,0.500
3,3:59,2,18,SFO 40,7,13,Maurice Hicks up the middle for 7 yards (tackle by Brandon Chillar),0.500,0.760
3,3:15,3,11,SFO 47,7,13,Alex Smith pass complete short middle to Maurice Hicks for 10 yards (tackle by La'Roi Glover),0.760,0.400
3,2:53,,,,7,13,Timeout #1 by St. Louis Rams,0.000,0.400
3,2:53,4,1,STL 43,13,13,"Frank Gore left guard for 43 yards, touchdown",0.400,7.000
3,,,,STL 2,14,13,Joe Nedney kicks extra point good,0.000,0.000
3,,,,SFO 30,14,13,"Joe Nedney kicks off 71 yards, returned by Dante Hall for 17 yards (tackle by Tarell Brown)",0.000,-0.140
3,2:38,1,10,STL 16,14,13,Marc Bulger pass incomplete short left intended for Isaac Bruce,-0.140,-0.660
3,2:32,2,10,STL 16,14,13,Marc Bulger pass complete deep right to Isaac Bruce for 23 yards (tackle by Walt Harris),-0.660,1.530
3,2:10,1,10,STL 39,14,13,Steven Jackson up the middle for 2 yards (tackle by Marques Douglas),1.530,1.260
3,1:30,2,8,STL 41,14,13,Marc Bulger pass complete short right to Steven Jackson for 9 yards (tackle by Patrick Willis),1.260,2.260
3,1:01,1,10,,14,13,Steven Jackson left end for -2 yards (tackle by Marques Douglas),2.260,1.440
3,0:17,2,12,STL 48,14,13,Marc Bulger pass complete short middle to Steven Jackson for 7 yards (tackle by Patrick Willis),1.440,1.690
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,SFO 45,14,13,Marc Bulger pass incomplete short right intended for Drew Bennett (defended by Walt Harris),1.690,0.270
4,14:56,4,5,SFO 45,14,13,"Donnie Jones punts 27 yards, fair catch by Brandon Williams",0.270,-0.040
4,14:49,1,10,SFO 18,14,13,Frank Gore right tackle for 4 yards (tackle by Corey Chavous),0.040,0.140
4,14:08,2,6,SFO 22,14,13,Alex Smith pass incomplete short left intended for Frank Gore,0.140,-0.660
4,14:02,3,6,SFO 22,14,13,Alex Smith pass incomplete short middle intended for Arnaz Battle (defended by Lenny Walls),-0.660,-1.900
4,13:58,4,6,SFO 22,14,13,"Andy Lee punts 71 yards, returned by Dante Hall for 1 yard (tackle by Keith Lewis)",-1.900,0.380
4,13:45,1,10,STL 8,14,13,Marc Bulger pass complete short left to Brian Leonard for 16 yards (tackle by Michael Lewis),-0.380,0.540
4,13:15,1,10,STL 24,14,13,Steven Jackson left tackle for 2 yards (tackle by Nate Clements),0.540,0.270
4,12:38,2,8,STL 26,14,13,Marc Bulger pass incomplete short left intended for Joe Klopfenstein,0.270,-0.430
4,12:32,3,8,STL 26,14,13,Marc Bulger sacked by Marques Douglas for -11 yards,-0.430,-2.440
4,11:58,4,19,STL 15,14,13,"Donnie Jones punts 49 yards, returned by Brandon Williams for 12 yards (tackle by Quinton Culberson)",-2.440,-2.130
4,11:44,1,10,SFO 48,14,13,"Alex Smith sacked by Clifton Ryan for -7 yards. Alex Smith fumbles (forced by Clifton Ryan), recovered by Clifton Ryan at SFO-41 (tackle by Alex Smith)",2.130,-2.850
4,11:38,1,10,SFO 41,14,13,Steven Jackson left end for -3 yards (tackle by Isaac Sopoaga),2.850,1.900
4,10:57,2,13,SFO 44,14,13,Marc Bulger pass complete short right to Torry Holt for 10 yards (tackle by Nate Clements),1.900,2.540
4,10:16,3,3,SFO 34,14,13,Marc Bulger pass incomplete deep left intended for Isaac Bruce (defended by Walt Harris),2.540,1.090
4,10:09,4,3,SFO 34,14,16,Jeff Wilkins 53 yard field goal good,1.090,3.000
4,,,,STL 30,14,16,"Jeff Wilkins kicks off 65 yards, returned by Maurice Hicks for 12 yards (tackle by Travis Minor)",0.000,-0.060
4,9:58,1,10,SFO 17,14,16,Frank Gore right tackle for -1 yards (tackle by James Hall),-0.060,-0.730
4,9:15,2,11,SFO 16,14,16,Maurice Hicks up the middle for 3 yards (tackle by James Hall and Will Witherspoon),-0.730,-1.000
4,8:30,3,8,SFO 19,14,16,Alex Smith pass complete short middle to Maurice Hicks for 11 yards (tackle by Ronald Bartell),-1.000,0.940
4,7:48,1,10,SFO 30,14,16,Alex Smith sacked by Clifton Ryan for -4 yards,0.940,-0.150
4,7:16,2,14,SFO 26,14,16,Frank Gore up the middle for 2 yards (tackle by Leonard Little),-0.150,-0.560
4,6:28,3,12,SFO 28,14,16,Alex Smith pass complete short right to Vernon Davis for 4 yards (tackle by Brandon Chillar),-0.560,-1.240
4,5:54,4,8,SFO 32,14,16,"Andy Lee punts 43 yards, muffed catch by Dante Hall, recovered by Marcus Hudson and returned for no gain",-1.240,3.840
4,5:42,1,10,STL 26,14,16,Frank Gore left tackle for 1 yard (tackle by Will Witherspoon),3.840,3.430
4,4:54,,,,14,16,Timeout #1 by San Francisco 49ers,0.000,3.430
4,4:54,2,9,STL 25,14,16,Frank Gore right end for 3 yards (tackle by James Hall),3.430,3.140
4,4:10,3,6,STL 22,14,16,Frank Gore right tackle for no gain (tackle by La'Roi Glover),3.140,2.020
4,3:28,4,6,STL 22,17,16,Joe Nedney 40 yard field goal good,2.020,3.000
4,,,,SFO 30,17,16,Joe Nedney kicks off 67 yards,0.000,1.600
4,3:23,1,10,STL 40,17,16,Marc Bulger pass incomplete short right intended for Randy McMichael,1.600,1.050
4,3:20,2,10,STL 40,17,16,Steven Jackson up the middle for 3 yards (tackle by Marques Douglas),1.050,0.760
4,2:47,3,7,STL 43,17,16,Marc Bulger pass incomplete short right intended for Drew Bennett,0.760,-0.520
4,2:40,4,7,STL 43,17,16,Marc Bulger pass incomplete short left intended for Randy McMichael,-0.520,-2.720
4,2:35,1,10,STL 43,17,16,"Frank Gore up the middle for 8 yards (tackle by Brandon Chillar). Penalty on Joe Staley: Illegal Formation, 5 yards (no play)",2.720,2.390
4,2:30,1,15,STL 48,17,16,Moran Norris left guard for 2 yards (tackle by Chris Draft),2.390,1.770
4,2:26,,,,17,16,Timeout #2 by St. Louis Rams,0.000,1.770
4,2:26,2,13,STL 46,17,16,Frank Gore right guard for 2 yards (tackle by Corey Chavous and Ronald Bartell),1.770,1.360
4,2:19,,,,17,16,Timeout #3 by St. Louis Rams,0.000,1.360
4,2:19,3,11,STL 44,17,16,Frank Gore left tackle for -2 yards (tackle by Leonard Little and Brandon Chillar),1.360,0.200
4,2:00,4,13,STL 46,17,16,"Andy Lee punts 46 yards, touchback",0.200,-0.280
4,1:53,1,10,STL 20,17,16,"Marc Bulger pass complete short left to Steven Jackson for 6 yards (tackle by Nate Clements). Penalty on Manny Lawson: Illegal Contact, 5 yards (no play)",0.280,0.610
4,1:45,1,10,STL 25,17,16,Marc Bulger pass complete short right to Isaac Bruce for 9 yards (tackle by Shawntae Spencer),0.610,1.280
4,1:41,2,1,STL 34,17,16,Marc Bulger pass complete short right to Isaac Bruce for 9 yards (tackle by Shawntae Spencer),1.280,1.800
4,1:38,1,10,STL 43,17,16,Marc Bulger pass incomplete short right intended for Isaac Bruce,1.800,1.250
4,1:35,2,10,STL 43,17,16,Marc Bulger pass incomplete short left intended for Randy McMichael,1.250,0.560
4,1:30,3,10,STL 43,17,16,Marc Bulger pass complete short left to Drew Bennett for 12 yards (tackle by Shawntae Spencer),0.560,2.590
4,1:15,1,10,SFO 45,17,16,Marc Bulger spiked the ball,2.590,2.040
4,1:13,2,10,SFO 45,17,16,Marc Bulger sacked by Bryant Young for -7 yards. Penalty on Mark Setterstrom: Tripping (Declined),2.040,0.430
4,1:09,3,17,STL 48,17,16,Marc Bulger pass complete short right to Isaac Bruce for 14 yards (tackle by Shawntae Spencer),0.430,0.720
4,1:04,,,,17,16,Timeout #3 by San Francisco 49ers,0.000,0.720
4,1:04,4,3,SFO 38,17,16,Jeff Wilkins 56 yard field goal no good,0.720,-1.990
4,0:58,1,10,SFO 46,17,16,Alex Smith kneels for no gain,1.990,1.450
4,0:18,2,10,SFO 46,17,16,Alex Smith kneels for -1 yards,1.450,0.630
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
