Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
AJ Terrell,ATL,0,15,11,73.3%,72,6.5,4.8,1,105.4,10.8,56,16,0,0,0,0.0,0,13,0,0.0%
Foyesade Oluokun,ATL,0,9,7,77.8%,36,5.1,4.0,0,83.3,2.8,-4,40,7,0,1,1.0,2,11,1,8.3%
Isaiah Oliver,ATL,0,6,6,100.0%,67,11.2,11.2,1,152.8,7.5,45,22,1,0,0,0.0,0,5,1,16.7%
Deion Jones,ATL,0,6,6,100.0%,42,7.0,7.0,0,95.8,-1.8,-11,53,5,0,0,0.0,0,6,1,14.3%
Darqueze Dennard,ATL,0,3,3,100.0%,5,1.7,1.7,0,79.2,1.7,5,0,0,0,0,0.0,0,4,0,0.0%
Keanu Neal,ATL,0,3,2,66.7%,17,8.5,5.7,0,81.2,4.3,12,5,1,1,0,0.0,1,5,1,16.7%
Mykal Walker,ATL,0,1,1,100.0%,0,0.0,0.0,0,79.2,-5.0,-5,5,0,0,0,0.0,0,5,0,0.0%
Blidi Wreh-Wilson,ATL,1,1,1,100.0%,,,0.0,,39.6,7.0,,,1,0,0,0.0,0,0,0,
Sharrod Neasman,ATL,0,2,1,50.0%,4,4.0,2.0,0,56.2,24.5,0,4,0,0,0,0.0,0,3,1,25.0%
Dante Fowler,ATL,0,0,0,,,,,,,,,,1,1,1,0.0,2,2,1,33.3%
Jacob Tuioti-Mariner,ATL,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,0,0.0%
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%
John Cominsky,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%
Tyeler Davison,ATL,0,0,0,,,,,,,,,,0,0,0,0.0,0,7,1,12.5%
Edmond Robinson,ATL,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Casey Hayward,LAC,0,9,6,66.7%,79,13.2,8.8,0,94.2,9.3,49,30,0,0,0,0.0,0,5,1,16.7%
Kenneth Murray,LAC,0,4,4,100.0%,32,8.0,8.0,0,100.0,4.0,16,16,2,0,0,0.0,0,6,0,0.0%
Chris Harris Jr.,LAC,0,4,3,75.0%,83,27.7,20.8,2,156.2,23.3,50,33,0,0,0,0.0,0,2,1,33.3%
Nick Vigil,LAC,0,3,3,100.0%,9,3.0,3.0,0,79.2,-1.3,-4,13,0,0,0,0.0,0,5,0,0.0%
Michael Davis,LAC,1,5,2,40.0%,30,15.0,6.0,0,20.8,18.2,25,5,0,0,0,0.0,0,0,0,
Kyzir White,LAC,0,2,2,100.0%,7,3.5,3.5,0,81.2,0.0,0,7,0,0,0,0.0,0,7,0,0.0%
Jahleel Addae,LAC,1,1,1,100.0%,,,0.0,,39.6,4.0,,,1,0,0,0.0,0,2,1,33.3%
Rayshawn Jenkins,LAC,1,2,1,50.0%,4,4.0,2.0,0,16.7,-1.0,1,3,0,0,0,0.0,0,6,0,0.0%
Nasir Adderley,LAC,0,2,1,50.0%,19,19.0,9.5,0,83.3,22.5,15,4,1,0,0,0.0,0,3,2,40.0%
Joey Bosa,LAC,0,0,0,,,,,,,,,,0,0,3,0.0,3,3,0,0.0%
Uchenna Nwosu,LAC,0,0,0,,,,,,,,,,2,0,1,1.0,2,1,0,0.0%
Jerry Tillery,LAC,0,0,0,,,,,,,,,,0,2,0,0.0,2,3,2,40.0%
Justin Jones,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Isaac Rochell,LAC,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Linval Joseph,LAC,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
