Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,9,8,127,1,2,52,6.5,75,9.4,7.1,0,,0,0.0,0,155.8
Allen Robinson,LAR,5,3,24,0,3,23,7.7,1,0.3,8.4,0,,0,0.0,0,72.1
Malcolm Brown,LAR,1,1,10,0,1,-1,-1.0,11,11.0,-1.0,0,,0,0.0,0,108.3
Brandon Powell,LAR,1,1,4,0,,-6,-6.0,10,10.0,-6.0,0,,0,0.0,0,83.3
Darrell Henderson,LAR,1,0,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6
Tyler Higbee,LAR,1,0,0,0,,0,,0,,3.0,0,,1,100.0,0,39.6
Brycen Hopkins,LAR,1,0,0,0,,0,,0,,2.0,0,,1,100.0,0,39.6
Van Jefferson,LAR,5,0,0,0,,0,,0,,26.8,0,,1,20.0,0,39.6
Ben Skowronek,LAR,2,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Godwin,TAM,10,7,36,0,2,26,3.7,10,1.4,4.3,0,,1,10.0,0,75.4
Scott Miller,TAM,8,7,53,0,2,39,5.6,14,2.0,5.6,0,,1,12.5,0,94.3
Mike Evans,TAM,11,5,40,0,3,35,7.0,5,1.0,6.6,0,,2,18.2,0,55.1
Leonard Fournette,TAM,7,5,41,0,1,7,1.4,34,6.8,1.6,1,5.0,1,14.3,0,86.0
Cade Otton,TAM,6,5,68,1,4,34,6.8,34,6.8,6.7,1,5.0,0,0.0,0,153.5
Rachaad White,TAM,3,3,7,0,1,-7,-2.3,14,4.7,-2.3,0,,0,0.0,0,79.2
Julio Jones,TAM,5,2,28,0,2,15,7.5,13,6.5,12.2,1,2.0,0,0.0,0,58.7
Breshad Perriman,TAM,2,1,1,0,,-1,-1.0,2,2.0,2.0,0,,1,50.0,0,56.2
Ko Kieft,TAM,2,1,6,0,,5,5.0,1,1.0,3.0,0,,1,50.0,0,56.2
Ke'Shawn Vaughn,TAM,1,0,0,0,,0,,0,,-1.0,0,,0,0.0,0,39.6
