Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
1,6:17,3,3,CAR 42,7,0,Jeff Garcia pass incomplete deep right intended for Alex Smith,2.020,0.460
1,6:12,4,3,CAR 42,7,0,Josh Bidwell punts 38 yards,0.460,0.380
1,6:02,1,10,CAR 4,7,0,DeShaun Foster right guard for 2 yards (tackle by Cato June),-0.380,-0.630
1,5:26,2,8,CAR 6,7,0,DeShaun Foster right tackle for 9 yards (tackle by Ronde Barber),-0.630,-0.220
1,4:46,1,10,CAR 15,7,0,David Carr pass complete short right to DeAngelo Williams for 5 yards (tackle by Jermaine Phillips),-0.220,0.080
1,4:09,2,5,CAR 20,7,0,David Carr pass complete short right to Steve Smith for 1 yard (tackle by Barrett Ruud),0.080,-0.630
1,3:28,3,4,CAR 21,7,0,David Carr pass incomplete short right intended for Drew Carter,-0.630,-1.960
1,3:24,4,4,CAR 21,7,0,"Jason Baker punts 43 yards, returned by Mark Jones for 16 yards (tackle by Jon Beason)",-1.960,-2.390
1,3:13,1,10,CAR 48,7,0,Cadillac Williams right end for 18 yards (tackle by Chris Harris),2.390,3.580
1,2:43,1,10,CAR 30,7,0,Jeff Garcia pass complete short middle to B.J. Askew for 17 yards (tackle by Thomas Davis),3.580,4.710
1,2:06,1,10,CAR 13,7,0,Earnest Graham up the middle for 11 yards (tackle by Thomas Davis),4.710,6.740
1,1:32,1,2,CAR 2,7,0,Earnest Graham right guard for 1 yard (tackle by Na'il Diggs and Kindal Moorehead),6.740,5.910
1,0:53,2,1,CAR 1,13,0,"Earnest Graham left tackle for 1 yard, touchdown",5.910,7.000
1,,,,CAR 2,14,0,Matt Bryant kicks extra point good,0.000,0.000
1,,,,TAM 30,14,0,"Matt Bryant kicks off 69 yards, returned by Nick Goings for 21 yards (tackle by Greg Peterson)",0.000,0.410
1,0:43,1,10,CAR 22,14,0,David Carr pass incomplete short middle intended for Jeff King,0.410,-0.130
1,0:39,2,10,CAR 22,14,0,DeShaun Foster left guard for 3 yards (tackle by Jovan Haye),-0.130,-0.430
1,0:05,3,7,CAR 25,14,0,David Carr pass incomplete short left intended for DeAngelo Williams,-0.430,-1.700
Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,7,CAR 25,14,0,"Jason Baker punts 42 yards, returned by Mark Jones for 13 yards (tackle by Na'il Diggs)",-1.700,-1.990
2,14:53,1,10,TAM 46,14,0,Michael Pittman right guard for 5 yards (tackle by Ma'ake Kemoeatu and Deke Cooper),1.990,2.130
2,14:16,2,5,CAR 49,14,0,Jeff Garcia pass incomplete short middle intended for Earnest Graham (defended by Ma'ake Kemoeatu),2.130,1.420
2,14:12,3,5,CAR 49,14,0,Jeff Garcia pass complete short middle to Michael Clayton for 13 yards (tackle by James Anderson),1.420,3.180
2,13:33,1,10,CAR 36,14,0,Earnest Graham right tackle for 1 yard (tackle by Damione Lewis),3.180,2.770
2,12:54,2,9,CAR 35,14,0,Jeff Garcia pass complete short right to Alex Smith for 8 yards (tackle by Chris Harris),2.770,3.140
2,12:13,,,,14,0,Timeout #1 by Tampa Bay Buccaneers,0.000,3.140
2,12:13,3,1,CAR 27,14,0,Earnest Graham right guard for 1 yard (tackle by Ma'ake Kemoeatu),3.140,3.840
2,11:46,1,10,CAR 26,14,0,"Jeff Garcia pass complete short right to Ike Hilliard for 3 yards (tackle by Chris Gamble). Ike Hilliard fumbles (forced by Chris Gamble), recovered by Thomas Davis at CAR-22 (tackle by Donald Penn)",3.840,-0.410
2,11:37,1,10,CAR 22,14,0,David Carr pass incomplete deep right intended for Steve Smith,0.410,-0.130
2,11:30,2,10,CAR 22,14,0,David Carr pass incomplete short right intended for Steve Smith (defended by Phillip Buchanon),-0.130,-0.820
2,11:26,3,10,CAR 22,14,0,David Carr left tackle for 15 yards (tackle by Jermaine Phillips),-0.820,1.400
2,10:40,1,10,CAR 37,14,0,DeShaun Foster up the middle for 2 yards (tackle by Chris Hovan),1.400,1.130
2,10:04,2,8,CAR 39,14,0,David Carr pass complete short middle to Steve Smith for 4 yards (tackle by Derrick Brooks),1.130,0.960
2,9:27,3,4,CAR 43,14,0,David Carr pass incomplete deep right intended for Drew Carter,0.960,-0.520
2,9:20,4,4,CAR 43,14,0,"Jason Baker punts 40 yards, fair catch by Mark Jones. Penalty on Richard Marshall: Fair Catch Interference, 15 yards",-0.520,-1.070
2,9:11,1,10,TAM 32,14,0,Michael Pittman left tackle for 2 yards (tackle by Jon Beason),1.070,0.800
2,8:39,2,8,TAM 34,14,0,Jeff Garcia pass complete deep left to Ike Hilliard for 56 yards (tackle by Thomas Davis),0.800,4.910
2,8:15,,,,14,0,Timeout #2 by Tampa Bay Buccaneers,0.000,4.910
2,8:15,1,10,CAR 10,14,0,Jeff Garcia pass complete short middle to Alex Smith for 1 yard (tackle by Julius Peppers),4.910,4.380
2,7:31,2,9,CAR 9,14,0,Jeff Garcia pass incomplete short middle intended for Michael Clayton,4.380,3.360
2,7:28,3,9,CAR 9,14,0,Michael Pittman up the middle for 2 yards (tackle by Damione Lewis),3.360,2.970
2,6:44,4,7,CAR 7,17,0,Matt Bryant 25 yard field goal good,2.970,3.000
2,,,,TAM 30,17,0,"Matt Bryant kicks off 61 yards, returned by Nick Goings for 16 yards (tackle by Quincy Black)",0.000,0.610
2,6:36,1,10,CAR 25,17,0,Brad Hoover up the middle for 2 yards (tackle by Greg Spires),0.610,0.330
2,6:07,2,8,CAR 27,17,0,"David Carr pass complete short middle to DeShaun Foster for 7 yards (tackle by Barrett Ruud). DeShaun Foster fumbles (forced by Barrett Ruud), recovered by DeShaun Foster at CAR-34",0.330,0.560
2,5:33,3,1,CAR 34,17,0,DeShaun Foster left guard for 2 yards (tackle by Jermaine Phillips),0.560,1.330
2,4:48,1,10,CAR 36,17,0,David Carr pass complete short right to Brad Hoover for 3 yards (tackle by Phillip Buchanon),1.330,1.200
2,4:10,2,7,CAR 39,17,0,David Carr pass complete short right to Dwayne Jarrett for 6 yards (tackle by Jermaine Phillips),1.200,1.290
2,3:30,3,1,CAR 45,17,0,DeShaun Foster left end for 9 yards (tackle by Ronde Barber),1.290,2.520
2,3:03,1,10,TAM 46,17,0,"DeAngelo Williams left tackle for no gain (tackle by Ronde Barber). Penalty on Justin Hartwig: Offensive Holding, 10 yards (no play)",2.520,1.860
2,2:35,1,20,CAR 44,17,0,DeAngelo Williams right end for no gain (tackle by Chris Hovan),1.860,0.630
2,2:04,2,20,CAR 44,17,0,DeShaun Foster left tackle for 4 yards (tackle by Gaines Adams),0.630,0.500
2,1:59,3,16,CAR 48,17,0,David Carr pass incomplete,0.500,-0.190
2,1:51,4,16,CAR 48,17,0,"Jason Baker punts 41 yards, returned by Mark Jones for 7 yards (tackle by Deke Cooper)",-0.190,-0.040
2,1:40,1,10,TAM 18,17,0,Michael Pittman up the middle for 12 yards (tackle by Chris Harris),0.040,0.940
2,1:05,1,10,TAM 30,17,0,Earnest Graham right guard for 6 yards (tackle by Damione Lewis and James Anderson),0.940,1.200
2,0:20,2,4,TAM 36,17,0,Earnest Graham up the middle for 8 yards (tackle by Chris Harris),1.200,1.860
Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 30,17,0,"Matt Bryant kicks off 71 yards, returned by Nick Goings for 16 yards (tackle by Quincy Black)",0.000,-0.220
3,14:56,1,10,CAR 15,17,0,DeShaun Foster left tackle for 6 yards (tackle by Jermaine Phillips),-0.220,0.210
3,14:19,2,4,CAR 21,17,0,DeShaun Foster right end for 13 yards (tackle by Phillip Buchanon),0.210,1.200
3,13:56,1,10,CAR 34,17,0,David Carr pass incomplete short right intended for Jeff King,1.200,0.660
3,13:52,2,10,CAR 34,17,0,David Carr left end for 1 yard (tackle by Stylez G. White),0.660,0.100
3,13:10,3,9,CAR 35,17,0,David Carr pass complete short right to Brad Hoover for 14 yards (tackle by Ronde Barber),0.100,2.190
3,12:28,1,10,CAR 49,17,0,DeShaun Foster right guard for 1 yard (tackle by Derrick Brooks),2.190,1.780
3,11:52,2,9,,17,0,David Carr pass incomplete short right intended for Keary Colbert (defended by Phillip Buchanon),1.780,1.090
3,11:49,3,9,,17,0,David Carr pass incomplete short left intended for DeShaun Foster,1.090,-0.060
3,11:44,4,9,,17,0,"Jason Baker punts 36 yards, fair catch by Mark Jones",-0.060,0.280
3,11:36,1,10,TAM 14,17,0,Earnest Graham left guard for 4 yards (tackle by Jon Beason),-0.280,-0.210
3,11:00,2,6,TAM 18,17,0,Jeff Garcia pass complete short left to Alex Smith for 7 yards (tackle by Ken Lucas),-0.210,0.610
3,10:23,1,10,TAM 25,17,0,Michael Pittman right end for 29 yards (tackle by Chris Gamble),0.610,2.520
3,10:00,1,10,CAR 46,17,0,"Jeff Garcia for no gain. Jeff Garcia fumbles, recovered by Jeff Garcia at CAR-46",2.520,1.980
3,9:29,2,10,CAR 46,17,0,Jeff Garcia pass complete short left to Earnest Graham for 8 yards (tackle by Jon Beason),1.980,2.350
3,8:48,3,2,CAR 38,17,0,Earnest Graham right guard for 3 yards (tackle by Julius Peppers),2.350,3.250
3,8:12,1,10,CAR 35,17,0,Michael Pittman right tackle for no gain (tackle by Kris Jenkins),3.250,2.700
3,7:36,2,10,CAR 35,17,0,Jeff Garcia pass incomplete deep right intended for B.J. Askew,2.700,2.010
3,7:27,3,10,CAR 35,17,0,Jeff Garcia pass incomplete short right intended for Alex Smith,2.010,0.970
3,7:22,4,10,CAR 35,17,0,"Josh Bidwell punts 35 yards, touchback",0.970,-0.280
3,7:14,1,10,CAR 20,17,0,David Carr right end for 1 yard (tackle by Phillip Buchanon),0.280,-0.130
3,6:51,2,9,CAR 21,17,0,DeShaun Foster left tackle for -1 yards (tackle by Jovan Haye and Kevin Carter),-0.130,-0.960
3,6:14,3,10,CAR 20,17,0,"DeShaun Foster right guard for 7 yards (tackle by Tanard Jackson). DeShaun Foster fumbles (forced by Tanard Jackson), recovered by Greg Peterson at CAR-27",-0.960,-3.780
3,6:04,1,10,CAR 27,17,0,Michael Pittman up the middle for 11 yards (tackle by Jon Beason),3.780,4.510
3,5:22,1,10,CAR 16,17,0,Michael Pittman left tackle for no gain (tackle by Jon Beason),4.510,3.900
3,5:22,2,10,CAR 16,17,0,Michael Pittman left guard for 4 yards (tackle by Jon Beason),3.900,3.730
3,3:57,3,6,CAR 12,17,0,Jeff Garcia right tackle for 8 yards (tackle by Chris Gamble),3.730,6.280
3,3:13,1,4,CAR 4,17,0,Earnest Graham left guard for 2 yards (tackle by Ma'ake Kemoeatu),6.280,5.720
3,2:36,2,2,CAR 2,17,0,Earnest Graham left tackle for 1 yard (tackle by Mike Rucker),5.720,5.170
3,2:00,3,1,CAR 1,17,0,Earnest Graham left tackle for no gain (tackle by Mike Rucker and Jon Beason),5.170,3.550
3,1:16,,,,17,0,Timeout #1 by Tampa Bay Buccaneers,0.000,3.550
3,1:16,4,1,CAR 1,17,0,Earnest Graham right guard for no gain (tackle by Ma'ake Kemoeatu and Kindal Moorehead),3.550,0.380
3,1:10,1,10,CAR 1,17,0,DeShaun Foster up the middle for no gain (tackle by Cato June),-0.380,-0.780
3,0:37,2,10,CAR 1,17,0,DeShaun Foster right guard for 4 yards (tackle by Derrick Brooks),-0.780,-0.950
Quarter,Time,Down,ToGo,Location,TAM,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,CAR 5,17,0,David Carr pass incomplete short right intended for DeAngelo Williams,-0.950,-2.490
4,14:54,4,6,CAR 5,17,0,"Jason Baker punts 64 yards, returned by Mark Jones for 20 yards (tackle by Jason Kyle)",-2.490,-2.320
4,14:41,1,10,CAR 49,17,0,Michael Pittman left end for 11 yards (tackle by Deke Cooper),2.320,3.050
4,14:13,1,10,CAR 38,17,0,Michael Pittman left tackle for 3 yards (tackle by Ken Lucas and James Anderson),3.050,2.910
4,13:32,2,7,CAR 35,17,0,Michael Pittman up the middle for 2 yards (tackle by Thomas Davis),2.910,2.480
4,12:53,3,5,CAR 33,17,0,Jeff Garcia pass incomplete short right intended for Michael Pittman,2.480,1.170
4,12:53,4,5,CAR 33,17,0,"Penalty on Josh Bidwell: Delay of Game, 5 yards (no play)",1.170,0.720
4,12:49,4,10,CAR 38,17,0,"Josh Bidwell punts 23 yards, fair catch by Ryne Robinson",0.720,0.220
4,12:40,1,10,CAR 15,17,0,David Carr pass incomplete deep right intended for Steve Smith (defended by Cato June),-0.220,-0.710
4,12:34,2,10,CAR 15,17,0,David Carr sacked by Jovan Haye for -5 yards,-0.710,-2.010
4,11:57,3,15,CAR 10,17,0,David Carr pass incomplete deep left intended for Jeff King is intercepted by Jermaine Phillips at CAR-28,-2.010,-3.710
4,11:51,1,10,CAR 28,17,0,Jeff Garcia pass complete short left to Joey Galloway for 7 yards (tackle by Ken Lucas),3.710,4.110
4,11:15,2,3,CAR 21,17,0,Earnest Graham right guard for 1 yard (tackle by Thomas Davis),4.110,3.530
4,10:28,,,,17,0,Timeout #2 by Tampa Bay Buccaneers,0.000,3.530
4,10:28,3,2,CAR 20,17,0,Jeff Garcia pass incomplete short right intended for Joey Galloway (defended by Ma'ake Kemoeatu),3.530,2.250
4,10:24,4,2,CAR 20,20,0,Matt Bryant 38 yard field goal good,2.250,3.000
4,,,,TAM 30,20,0,"Matt Bryant kicks off 63 yards, returned by DeAngelo Williams for 29 yards (tackle by Tanard Jackson)",0.000,1.330
4,10:14,1,10,CAR 36,20,0,David Carr pass incomplete short right intended for DeShaun Foster,1.330,0.790
4,10:10,2,10,CAR 36,20,0,David Carr pass incomplete,0.790,0.100
4,10:05,3,10,CAR 36,20,0,David Carr pass complete short right to DeShaun Foster for 8 yards (tackle by Greg Peterson),0.100,-0.460
4,9:35,4,2,CAR 44,20,0,David Carr pass incomplete deep left intended for Drew Carter,-0.460,-2.650
4,9:29,1,10,CAR 44,20,0,Michael Pittman right guard for 3 yards (tackle by Chris Harris and Thomas Davis),2.650,2.520
4,8:48,2,7,CAR 41,20,0,Michael Pittman left tackle for 6 yards (tackle by Deke Cooper),2.520,2.610
4,8:06,3,1,CAR 35,20,0,Michael Pittman left tackle for no gain (tackle by Kris Jenkins),2.610,1.000
4,7:50,,,,20,0,Timeout #1 by Carolina Panthers,0.000,1.000
4,7:50,4,1,CAR 35,20,0,"Josh Bidwell punts 35 yards, touchback",1.000,-0.280
4,7:41,1,10,CAR 20,20,0,David Carr pass complete short middle to Jeff King for 14 yards (tackle by Barrett Ruud),0.280,1.200
4,7:23,1,10,CAR 34,20,0,David Carr pass incomplete short right intended for DeAngelo Williams,1.200,0.660
4,7:19,2,10,CAR 34,20,0,David Carr pass incomplete short right intended for Keary Colbert,0.660,-0.030
4,7:12,3,10,CAR 34,20,0,DeAngelo Williams right guard for 5 yards (tackle by Stylez G. White),-0.030,-0.780
4,6:45,4,5,CAR 39,20,0,David Carr pass complete short middle to Drew Carter for 9 yards (tackle by Barrett Ruud),-0.780,2.130
4,6:24,1,10,CAR 48,20,0,"David Carr right tackle for 2 yards (tackle by Stylez G. White). Penalty on Travelle Wharton: Offensive Holding, 10 yards (no play)",2.130,1.470
4,6:05,1,20,CAR 38,20,0,David Carr pass complete short right to Steve Smith for 15 yards,1.470,2.260
4,5:45,2,5,TAM 47,20,0,David Carr sacked by Patrick Chukwurah for -7 yards,2.260,0.630
4,5:29,3,12,CAR 46,20,0,David Carr sacked by Greg Peterson for -6 yards,0.630,-0.720
4,4:50,,,,20,0,Timeout #2 by Carolina Panthers,0.000,-0.720
4,4:50,4,18,CAR 40,20,0,"Jason Baker punts 50 yards, fair catch by Mark Jones",-0.720,0.380
4,4:42,1,10,TAM 10,20,0,Earnest Graham left guard for 2 yards (tackle by James Anderson),-0.380,-0.630
4,3:58,2,8,TAM 12,20,0,Earnest Graham left end for 3 yards (tackle by James Anderson),-0.630,-0.840
4,3:48,,,,20,0,Timeout #3 by Carolina Panthers,0.000,-0.840
4,3:47,3,5,TAM 15,20,0,Earnest Graham right end for 3 yards (tackle by Ma'ake Kemoeatu),-0.840,-2.240
4,3:05,4,2,TAM 18,20,0,"Josh Bidwell punts 45 yards, returned by Ryne Robinson for 3 yards (tackle by Tanard Jackson)",-2.240,-1.600
4,2:55,1,10,CAR 40,20,0,"David Carr pass complete short left to Jeff King for 8 yards (tackle by Cato June). Penalty on Justin Hartwig: Offensive Holding, 10 yards (no play)",1.600,0.940
4,2:44,1,20,CAR 30,20,0,David Carr pass complete short right to Drew Carter for 7 yards,0.940,0.650
4,2:16,2,13,CAR 37,20,0,David Carr pass complete short right to Steve Smith for 3 yards (tackle by Barrett Ruud),0.650,0.370
4,2:16,3,10,CAR 40,20,0,David Carr pass complete short right to Keary Colbert for 10 yards (tackle by Phillip Buchanon),0.370,2.260
4,1:53,1,10,,20,0,David Carr pass complete short right to DeAngelo Williams for 8 yards (tackle by Phillip Buchanon),2.260,2.790
4,1:53,2,2,TAM 42,20,0,David Carr right end for 5 yards (tackle by Tanard Jackson),2.790,3.120
4,1:26,1,10,TAM 37,20,0,David Carr right end for 6 yards (tackle by Jovan Haye),3.120,3.380
4,1:21,2,4,TAM 31,20,0,David Carr pass complete short left to Keary Colbert for 6 yards,3.380,3.910
4,1:17,1,10,TAM 25,20,0,David Carr pass complete short middle to DeShaun Foster for 2 yards (tackle by Phillip Buchanon),3.910,3.630
4,1:10,2,8,TAM 23,20,0,David Carr pass complete short left to Steve Smith for 9 yards (tackle by Sammy Davis),3.630,4.650
4,0:49,1,10,TAM 14,20,0,David Carr pass incomplete short left intended for DeShaun Foster,4.650,4.000
4,0:45,2,10,TAM 14,20,0,"David Carr pass complete short right to Drew Carter for 14 yards. Penalty on Jordan Gross: Offensive Holding, 10 yards (no play)",4.000,2.740
4,0:37,,,,20,0,Timeout #3 by Tampa Bay Buccaneers,0.000,2.740
4,0:37,2,20,TAM 24,20,0,David Carr pass incomplete deep right intended for Keary Colbert,2.740,2.080
4,0:31,3,20,TAM 24,20,6,"David Carr pass complete short left to DeAngelo Williams for 24 yards, touchdown",2.080,7.000
4,,,,TAM 2,20,7,John Kasay kicks extra point good,0.000,0.000
4,,,,CAR 30,20,7,John Kasay kicks onside 16 yards,0.000,2.520
4,0:23,1,10,CAR 46,20,7,Jeff Garcia kneels for -1 yards,2.520,1.840
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
