Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Mark Glowinski,G,83,100%,0,0%,11,33%
Germain Ifedi,G,83,100%,0,0%,5,15%
Justin Britt,C,83,100%,0,0%,5,15%
Garry Gilliam,T,83,100%,0,0%,5,15%
George Fant,T,83,100%,0,0%,5,15%
Russell Wilson,QB,83,100%,0,0%,0,0%
Doug Baldwin,WR,77,93%,0,0%,5,15%
Jimmy Graham,TE,68,82%,0,0%,0,0%
Jermaine Kearse,WR,66,80%,0,0%,3,9%
Paul Richardson,WR,49,59%,0,0%,4,12%
Alex Collins,RB,43,52%,0,0%,0,0%
Thomas Rawls,RB,36,43%,0,0%,0,0%
Luke Willson,TE,27,33%,0,0%,5,15%
Tyler Lockett,WR,26,31%,0,0%,6,18%
Marcel Reece,FB,12,14%,0,0%,0,0%
Tanner McEvoy,WR,7,8%,0,0%,0,0%
Rees Odhiambo,G,3,4%,0,0%,5,15%
Terrence Magee,RB,1,1%,0,0%,0,0%
Bobby Wagner,LB,0,0%,60,100%,7,21%
Steven Terrell,FS,0,0%,59,98%,9,27%
DeShawn Shead,CB,0,0%,59,98%,6,18%
Richard Sherman,CB,0,0%,59,98%,2,6%
K.J. Wright,LB,0,0%,57,95%,6,18%
Michael Bennett,DE,0,0%,52,87%,1,3%
Kam Chancellor,SS,0,0%,49,82%,7,21%
Cliff Avril,DE,0,0%,47,78%,1,3%
Jeremy Lane,CB,0,0%,41,68%,10,30%
Jarran Reed,DT,0,0%,35,58%,6,18%
Ahtyba Rubin,DT,0,0%,34,57%,5,15%
Frank Clark,DE,0,0%,33,55%,2,6%
Tony McDaniel,DT,0,0%,22,37%,6,18%
Mike Morgan,LB,0,0%,19,32%,4,12%
Cassius Marsh,DE,0,0%,18,30%,28,85%
Jeron Johnson,SS,0,0%,11,18%,12,36%
DeAndre Elliott,CB,0,0%,3,5%,16,48%
Kelcie McCray,SS,0,0%,1,2%,27,82%
Brock Coyle,LB,0,0%,1,2%,21,64%
Dewey McDonald,LB,0,0%,0,0%,27,82%
Brandon Williams,TE,0,0%,0,0%,26,79%
Kevin Pierre-Louis,LB,0,0%,0,0%,21,64%
Neiko Thorpe,CB,0,0%,0,0%,19,58%
Stephen Hauschka,K,0,0%,0,0%,11,33%
Jon Ryan,P,0,0%,0,0%,9,27%
Nolan Frese,LS,0,0%,0,0%,9,27%
Joey Hunt,C,0,0%,0,0%,6,18%
