Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
2,0:11,2,12,NWE 18,0,20,Tom Brady kneels for -1 yards,-0.630,-1.510
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,0,20,"Adam Vinatieri kicks off 63 yards, returned by Charlie Rogers for 13 yards (tackle by Patrick Pass)",0.000,0.280
3,14:54,1,10,BUF 20,0,20,Drew Bledsoe pass complete to Eric Moulds for 5 yards (tackle by Roman Phifer and Ted Johnson),0.280,0.410
3,14:20,2,5,BUF 25,0,20,Travis Henry right guard for 3 yards (tackle by Willie McGinest),0.410,0.100
3,13:36,3,2,BUF 28,0,20,Drew Bledsoe pass complete to Peerless Price for 9 yards (tackle by Otis Smith),0.100,1.400
3,13:11,1,10,BUF 37,0,20,Drew Bledsoe pass complete to Eric Moulds for 6 yards (tackle by Leonard Myers and Ty Law),1.400,1.670
3,12:27,2,4,BUF 43,0,20,"Drew Bledsoe pass incomplete intended for Eric Moulds (defended by Victor Green). Penalty on Richard Seymour: Defensive Holding, 5 yards (no play)",1.670,2.130
3,12:24,1,10,BUF 48,0,20,Drew Bledsoe pass complete to Jay Riemersma for 11 yards (tackle by Leonard Myers),2.130,2.850
3,11:58,1,10,NWE 41,0,20,Travis Henry middle for 1 yard (tackle by Willie McGinest and Richard Seymour),2.850,2.440
3,11:20,2,9,NWE 40,0,20,Travis Henry right end for 12 yards (tackle by Victor Green),2.440,3.710
3,10:47,1,10,NWE 28,0,20,Drew Bledsoe sacked by Ted Johnson for -6 yards,3.710,2.360
3,10:12,2,16,NWE 34,0,20,Drew Bledsoe pass complete to Peerless Price for 17 yards (tackle by Victor Green),2.360,4.440
3,9:45,1,10,NWE 17,0,20,Travis Henry left tackle for no gain (tackle by Anthony Pleasant and Victor Green),4.440,3.850
3,9:06,2,10,NWE 17,0,20,Travis Henry left guard for 5 yards (tackle by Bobby Hamilton and Willie McGinest),3.850,3.880
3,8:35,3,5,NWE 12,0,20,Drew Bledsoe pass complete to Eric Moulds for 4 yards (tackle by Ty Law),3.880,2.990
3,7:51,4,1,NWE 8,3,20,Mike Hollis 26 yard field goal good,2.990,3.000
3,7:51,,,BUF 30,3,20,"Mike Hollis kicks off 55 yards, returned by Patrick Pass for 8 yards (tackle by Charles Johnson)",0.000,0.480
3,7:41,1,10,NWE 23,3,20,Antowain Smith right tackle for 2 yards (tackle by London Fletcher and Eddie Robinson),0.480,0.200
3,7:06,2,8,NWE 25,3,20,Tom Brady pass complete to Antowain Smith for 6 yards (tackle by London Fletcher and Keith Newman),0.200,0.300
3,6:24,3,2,NWE 31,3,20,Tom Brady pass incomplete intended for Kevin Faulk (defended by London Fletcher),0.300,-1.310
3,6:18,4,2,NWE 31,3,20,Ken Walter punts 28 yards,-1.310,-1.660
3,6:08,1,10,BUF 41,3,20,Travis Henry right tackle for 5 yards (tackle by Ted Johnson),1.660,1.800
3,5:24,2,5,BUF 46,3,20,Drew Bledsoe pass incomplete intended for Travis Henry,1.800,1.090
3,5:21,3,5,BUF 46,3,20,Drew Bledsoe pass complete to Josh Reed for 42 yards (tackle by Tebucky Jones),1.090,4.780
3,4:30,1,10,NWE 12,3,20,Drew Bledsoe pass incomplete intended for Peerless Price,4.780,4.100
3,4:24,2,10,NWE 12,3,20,Drew Bledsoe pass incomplete intended for Eric Moulds,4.100,3.120
3,4:18,3,10,NWE 12,9,20,"Drew Bledsoe pass complete to Eric Moulds for 12 yards, touchdown",3.120,7.000
3,4:18,,,NWE 12,10,20,Mike Hollis kicks extra point good,0.000,0.000
3,4:18,,,BUF 30,10,20,"Mike Hollis kicks off 60 yards, returned by Kevin Faulk for 16 yards (tackle by Sammy Morris)",0.000,0.670
3,4:10,1,10,NWE 26,10,20,Tom Brady pass complete to Troy Brown for 4 yards (tackle by Chris Watson and London Fletcher),0.670,0.670
3,3:31,2,6,NWE 30,10,20,"Tom Brady for no gain. Tom Brady fumbles, recovered by Daniel Graham at NWE-20",0.670,-1.350
3,2:46,3,16,NWE 20,10,20,Tom Brady pass complete to Kevin Faulk for 5 yards (tackle by Pat Williams),-1.350,-1.700
3,2:04,4,11,NWE 25,10,20,"Ken Walter punts 53 yards, returned by Charlie Rogers for 7 yards (tackle by Patrick Pass)",-1.700,-0.870
3,1:54,1,10,BUF 29,10,20,Drew Bledsoe pass complete to Larry Centers for 9 yards (tackle by Ted Johnson),0.870,1.540
3,1:18,2,1,BUF 38,10,20,Travis Henry right end for 3 yards (tackle by Mike Vrabel),1.540,1.660
3,0:40,1,10,BUF 41,10,20,Drew Bledsoe sacked by Richard Seymour and Willie McGinest for -10 yards,1.660,-0.230
3,0:11,2,20,BUF 31,10,20,Drew Bledsoe pass complete to Eric Moulds for 12 yards (tackle by Ty Law),-0.230,0.700
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,BUF 43,10,20,Drew Bledsoe pass incomplete intended for Peerless Price (defended by Tebucky Jones),0.700,-0.520
4,14:55,4,8,BUF 43,10,20,"Brian Moorman punts 40 yards, returned by Troy Brown for 27 yards. Penalty on David Givens: Offensive Holding, 10 yards",-0.520,-1.200
4,14:39,1,10,NWE 34,10,20,Tom Brady pass incomplete intended for Troy Brown (defended by Antoine Winfield),1.200,0.660
4,14:34,2,10,NWE 34,10,20,Tom Brady pass incomplete intended for Donald Hayes,0.660,-0.030
4,14:34,3,10,NWE 34,10,20,"Penalty on Tom Brady: Illegal Substitution, 5 yards (no play)",-0.030,-0.690
4,14:32,3,15,NWE 29,10,20,Tom Brady pass complete to Marc Edwards for 7 yards (tackle by Justin Bannan and Chidi Ahanotu),-0.690,-0.980
4,13:48,4,8,NWE 36,10,20,"Ken Walter punts 44 yards, returned by Charlie Rogers for 2 yards (tackle by Mike Vrabel)",-0.980,-0.410
4,13:35,1,10,BUF 22,10,20,"Drew Bledsoe pass complete to Peerless Price for 6 yards (tackle by Otis Smith). Peerless Price fumbles (forced by Otis Smith), recovered by Otis Smith at BUF-28 (tackle by Peerless Price)",0.410,-3.710
4,13:23,1,10,BUF 28,10,20,Antowain Smith right tackle for 8 yards (tackle by Keith Newman and Ron Edwards),3.710,4.250
4,12:51,2,2,BUF 20,10,20,Antowain Smith right tackle for 1 yard (tackle by London Fletcher and Coy Wire),4.250,3.720
4,12:12,3,1,BUF 19,10,20,Antowain Smith left guard for 4 yards (tackle by London Fletcher and Coy Wire),3.720,4.580
4,11:35,1,10,BUF 15,10,20,Antowain Smith right end for 5 yards (tackle by Pierson Prioleau and Eddie Robinson),4.580,4.840
4,10:55,2,5,BUF 10,10,20,Antowain Smith middle for 6 yards (tackle by Pierson Prioleau and Pat Williams),4.840,6.280
4,10:15,1,4,BUF 4,10,20,Tom Brady pass incomplete intended for David Patten,6.280,5.340
4,10:10,2,4,BUF 4,10,26,"Antowain Smith right guard for 4 yards, touchdown",5.340,7.000
4,10:10,,,BUF 4,10,27,Adam Vinatieri kicks extra point good,0.000,0.000
4,10:10,,,NWE 30,10,27,"Adam Vinatieri kicks off 62 yards, returned by Charlie Rogers for 18 yards (tackle by Larry Izzo)",0.000,0.670
4,10:01,1,10,BUF 26,10,27,Drew Bledsoe pass incomplete intended for Eric Moulds is intercepted by Ty Law at BUF-30 and returned for 4 yards,0.670,-3.840
4,9:52,1,10,BUF 26,10,27,Tom Brady pass incomplete intended for David Patten,3.840,3.300
4,9:47,2,10,BUF 26,10,27,Antowain Smith left end for 1 yard (tackle by Aaron Schobel and Chidi Ahanotu),3.300,2.740
4,9:04,3,9,BUF 25,10,27,Tom Brady pass incomplete intended for Donald Hayes,2.740,1.800
4,8:59,4,9,BUF 25,10,27,Adam Vinatieri 43 yard field goal no good,1.800,-1.140
4,8:54,1,10,BUF 33,10,27,Drew Bledsoe pass complete to Jay Riemersma for 12 yards (tackle by Terrell Buckley),1.140,1.930
4,8:20,1,10,BUF 45,10,27,Drew Bledsoe pass complete to Larry Centers for 11 yards (tackle by Ted Johnson),1.930,2.650
4,7:51,1,10,NWE 44,10,27,Drew Bledsoe pass incomplete intended for Peerless Price is intercepted by Terrell Buckley at NWE-26 and returned for 39 yards,2.650,-3.250
4,7:37,1,10,BUF 35,10,27,Antowain Smith left guard for 8 yards (tackle by Coy Wire),3.250,3.780
4,6:55,2,2,BUF 27,10,27,"Kevin Faulk left end for 27 yards. Penalty on Christian Fauria: Offensive Holding, 10 yards (no play)",3.780,2.430
4,6:48,2,12,BUF 37,10,27,Kevin Faulk left tackle for 5 yards (tackle by Aaron Schobel and Justin Bannan),2.430,2.410
4,6:06,3,7,BUF 32,10,27,Tom Brady pass incomplete intended for David Patten,2.410,1.240
4,6:00,4,7,BUF 32,10,27,Ken Walter punts 20 yards,1.240,0.350
4,5:48,1,10,BUF 12,10,27,Drew Bledsoe pass incomplete intended for Peerless Price,-0.350,-0.780
4,5:44,2,10,BUF 12,10,27,Drew Bledsoe pass complete to Larry Centers for 9 yards (tackle by Antwan Harris),-0.780,-0.370
4,5:20,3,1,BUF 21,10,27,Drew Bledsoe middle for 10 yards (tackle by Victor Green),-0.370,1.000
4,4:51,1,10,BUF 31,10,27,Drew Bledsoe pass complete to Peerless Price for 4 yards (tackle by Ty Law),1.000,1.000
4,4:24,2,6,BUF 35,10,27,Drew Bledsoe pass complete to Peerless Price for 9 yards (tackle by Terrell Buckley),1.000,1.860
4,3:55,1,10,BUF 44,10,27,Drew Bledsoe pass incomplete intended for Eric Moulds,1.860,1.320
4,3:49,2,10,BUF 44,10,27,Drew Bledsoe pass complete to Charles Johnson for 7 yards (tackle by Willie McGinest and Roman Phifer),1.320,1.550
4,3:17,3,3,NWE 49,10,27,Drew Bledsoe pass complete to Charles Johnson for 10 yards (tackle by Victor Green),1.550,2.980
4,2:49,1,10,NWE 39,10,27,Drew Bledsoe pass incomplete intended for Larry Centers,2.980,2.440
4,2:46,2,10,NWE 39,10,27,Drew Bledsoe pass complete to Josh Reed for 7 yards (tackle by Otis Smith),2.440,2.680
4,2:19,3,3,NWE 32,10,27,Larry Centers left guard for 7 yards (tackle by Anthony Pleasant and Victor Green),2.680,3.910
4,2:12,3,3,NWE 32,,,Timeout #1 by Buffalo Bills,2.680,3.910
4,2:12,1,10,NWE 25,10,27,Drew Bledsoe pass complete to Larry Centers for 9 yards (tackle by Lawyer Milloy). Penalty on Richard Seymour: Encroachment (Declined),3.910,4.750
4,2:05,2,1,NWE 16,10,27,Drew Bledsoe pass incomplete intended for Eric Moulds,4.750,4.060
4,1:59,3,1,NWE 16,10,27,Drew Bledsoe left guard for 1 yard (tackle by Roman Phifer and Willie McGinest),4.060,4.580
4,1:59,3,1,NWE 16,,,Timeout #2 by Buffalo Bills,4.060,4.580
4,1:43,1,10,NWE 15,10,27,Drew Bledsoe pass complete to Eric Moulds for 11 yards (tackle by Ty Law and Lawyer Milloy),4.580,6.280
4,1:16,1,4,NWE 4,10,27,Drew Bledsoe pass incomplete intended for Eric Moulds,6.280,5.340
4,1:13,2,4,NWE 4,10,27,Drew Bledsoe pass incomplete intended for Peerless Price,5.340,4.490
4,1:09,3,4,NWE 4,16,27,"Drew Bledsoe pass complete to Eric Moulds for 4 yards, touchdown",4.490,7.000
4,1:09,,,NWE 4,17,27,Mike Hollis kicks extra point good,0.000,0.000
4,1:05,3,4,NWE 4,,,Timeout #1 by New England Patriots,4.490,0.000
4,1:05,,,BUF 30,17,27,"Mike Hollis kicks onside 25 yards, recovered by Nate Clements (onside kick successful). Penalty on Nate Clements: Illegal Touch Kick, 10 yards (no play)",0.000,0.000
4,1:05,,,BUF 20,17,27,Mike Hollis kicks off 34 yards. Penalty on Coy Wire: Encroachment (Declined),0.000,-1.990
4,1:03,1,10,NWE 46,17,27,Tom Brady kneels for -1 yards,1.990,1.320
4,0:37,2,11,NWE 45,17,27,Tom Brady kneels for -1 yards,1.320,0.500
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
