Player,Pos
Matt Ryan,QB
Michael Turner,RB
Roddy White,WR
Julio Jones,WR
Harry Douglas,WR
Tony Gonzalez,TE
Sam Baker,LT
Justin Blalock,LG
Todd McClure,C
Peter Konz,RG
Tyson Clabo,RT
John Abraham,LDE
Corey Peters,DT
Vance Walker,DT
Jonathan Babineaux,RDE
Stephen Nicholas,OLB
Sean Weatherspoon,OLB
Akeem Dent,MLB
Dunta Robinson,CB
Asante Samuel,CB
William Moore,S
Thomas DeCoud,S
