Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2,7:14,4,8,NYG 44,3,10,"Jeff Feagles punts 37 yards, returned by Zuriel Smith for -4 yards (tackle by David Tyree)",-0.460,0.220
2,7:04,1,10,DAL 15,3,10,Quincy Carter pass incomplete intended for Antonio Bryant,-0.220,-0.710
2,7:00,2,10,DAL 15,3,10,Quincy Carter pass complete to Terry Glenn for 11 yards (tackle by Dhani Jones),-0.710,0.670
2,6:18,1,10,DAL 26,3,10,Troy Hambrick up the middle for 2 yards (tackle by Johnnie Harris),0.670,0.400
2,5:39,2,8,DAL 28,3,10,Troy Hambrick up the middle for 4 yards (tackle by Dhani Jones),0.400,0.230
2,4:58,3,4,DAL 32,3,10,Quincy Carter up the middle for 7 yards (tackle by Dhani Jones),0.230,1.530
2,4:19,1,10,DAL 39,3,10,Quincy Carter pass complete to Antonio Bryant for 17 yards (tackle by Omar Stoutmire),1.530,2.650
2,3:34,1,10,NYG 44,3,10,Richie Anderson pass incomplete intended for Antonio Bryant,2.650,2.110
2,3:26,2,10,NYG 44,3,10,Richie Anderson left tackle for 3 yards (tackle by Cornelius Griffin),2.110,1.820
2,2:44,3,7,NYG 41,3,10,Quincy Carter sacked by Michael Strahan for -9 yards,1.820,-0.060
2,2:08,4,16,DAL 50,3,10,Toby Gowin punts 49 yards,-0.060,0.380
2,1:57,1,10,NYG 1,3,10,Tiki Barber up the middle for 2 yards (tackle by La'Roi Glover),-0.380,-0.630
2,1:23,2,8,NYG 3,3,10,Jesse Palmer pass incomplete intended for Amani Toomer,-0.630,-1.190
2,1:19,,,,3,10,Timeout #1 by New York Giants,0.000,-1.190
2,1:19,3,8,NYG 3,3,10,Tiki Barber up the middle for -2 yards (tackle by Randal Williams),-1.190,-2.490
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
2,0:36,4,10,NYG 1,3,10,Penalty on Jeff Feagles: Delay of Game (no play),-2.490,-2.490
2,0:36,4,10,NYG 1,3,10,"Jeff Feagles punts 39 yards, returned by Zuriel Smith for 2 yards (tackle by David Tyree)",-2.490,-3.050
2,0:26,1,10,NYG 38,3,10,Richie Anderson left tackle for 3 yards (tackle by Keith Washington),3.050,2.910
2,0:22,,,,3,10,Timeout #1 by Dallas Cowboys,0.000,2.910
2,0:20,2,7,NYG 35,3,10,Quincy Carter pass complete to Terry Glenn for 11 yards (tackle by Ryan Clark),2.910,3.970
2,0:17,1,10,NYG 24,3,10,Quincy Carter pass incomplete,3.970,3.430
2,0:09,2,10,NYG 24,3,10,Quincy Carter pass incomplete intended for Antonio Bryant,3.430,2.740
2,0:09,3,10,NYG 24,3,13,Billy Cundiff 42 yard field goal good,2.740,3.000
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,3,13,"Toby Gowin kicks off 69 yards, returned by Delvin Joyce for 19 yards (tackle by Lynn Scott). Penalty on Wesly Mallard: Offensive Holding, 10 yards",0.000,-0.380
3,14:53,1,10,NYG 10,3,13,Tiki Barber up the middle for -1 yards (tackle by Ebenezer Ekuban),-0.380,-0.850
3,14:19,2,11,NYG 9,3,13,Jesse Palmer pass complete to Amani Toomer for 7 yards (tackle by Pete Hunter),-0.850,-0.720
3,13:43,3,4,NYG 16,3,13,Jesse Palmer pass incomplete intended for David Tyree,-0.720,-2.390
3,13:37,4,4,NYG 16,3,13,Jeff Feagles punts 52 yards (tackle by Jeff Feagles),-2.390,-4.110
3,13:20,1,10,NYG 22,3,13,Troy Hambrick left tackle for 8 yards (tackle by Johnnie Harris),4.110,4.850
3,12:46,2,2,NYG 14,3,13,Troy Hambrick left tackle for 10 yards (tackle by Ike Charlton),4.850,6.280
3,12:09,1,4,NYG 4,3,13,Troy Hambrick up the middle for no gain (tackle by Micheal Barrow),6.280,5.340
3,11:26,2,4,NYG 4,3,13,Quincy Carter pass complete to Richie Anderson for 2 yards (tackle by Dhani Jones),5.340,4.950
3,10:44,3,2,NYG 2,3,13,Quincy Carter up the middle for -1 yards (tackle by Micheal Barrow),4.950,3.040
3,10:06,4,3,NYG 3,3,16,Billy Cundiff 21 yard field goal good,3.040,3.000
3,,,,DAL 30,3,16,"Toby Gowin kicks off 65 yards, returned by Brian Mitchell for 17 yards (tackle by Bradie James)",0.000,0.410
3,9:58,1,10,NYG 22,3,16,Jesse Palmer pass complete to Visanthe Shiancoe for 7 yards (tackle by Dexter Coakley),0.410,0.810
3,9:26,2,3,NYG 29,3,16,"Penalty on Visanthe Shiancoe: False Start, 5 yards (no play)",0.810,0.140
3,9:03,2,8,NYG 24,3,16,Jesse Palmer pass complete to Willie Ponder for 4 yards (tackle by Mario Edwards),0.140,-0.030
3,8:24,3,4,NYG 28,3,16,Jesse Palmer pass incomplete intended for Visanthe Shiancoe,-0.030,-1.500
3,8:14,4,4,NYG 28,3,16,Jeff Feagles punts 53 yards,-1.500,-0.150
3,8:02,1,10,DAL 19,3,16,Quincy Carter pass incomplete intended for Antonio Bryant,0.150,-0.390
3,8:01,2,10,DAL 19,3,16,Richie Anderson up the middle for 5 yards (tackle by Micheal Barrow),-0.390,-0.420
3,7:21,3,5,DAL 24,3,16,Quincy Carter pass complete to Richie Anderson for 3 yards (tackle by Dhani Jones),-0.420,-1.570
3,6:38,4,2,DAL 27,3,16,"Toby Gowin punts 38 yards, returned by Delvin Joyce for 1 yard (tackle by Randal Williams)",-1.570,-1.330
3,6:29,1,10,NYG 36,3,16,Tiki Barber left end for 2 yards (tackle by Dexter Coakley),1.330,1.060
3,6:07,2,8,NYG 38,3,16,Tiki Barber up the middle for 2 yards (tackle by Dexter Coakley),1.060,0.630
3,5:28,3,6,NYG 40,3,16,Jesse Palmer pass complete to Amani Toomer for 40 yards (tackle by Darren Woodson). Penalty on Darren Woodson: Defensive Pass Interference (Declined),0.630,4.240
3,5:02,1,10,DAL 20,3,16,Jesse Palmer pass complete to Visanthe Shiancoe for 5 yards (tackle by Terence Newman),4.240,4.450
3,4:29,2,5,DAL 15,3,16,Tiki Barber up the middle for -1 yards (tackle by Darren Woodson),4.450,3.520
3,3:50,3,6,DAL 16,3,16,Jesse Palmer pass complete to Tiki Barber for 4 yards (tackle by Randal Williams),3.520,2.760
3,3:12,,,,3,16,Timeout #1 by New York Giants,0.000,2.760
3,3:12,4,2,DAL 12,3,16,Jesse Palmer right end for -5 yards (tackle by Randal Williams),2.760,0.060
3,3:07,1,10,DAL 17,3,16,Troy Hambrick left tackle for 2 yards (tackle by Micheal Barrow),-0.060,-0.250
3,2:32,2,8,DAL 19,3,16,Quincy Carter pass complete to Antonio Bryant for 11 yards (tackle by Frank Walker),-0.250,0.940
3,1:50,1,10,DAL 30,3,16,Richie Anderson left end for 2 yards (tackle by Dhani Jones),0.940,0.660
3,1:01,2,8,DAL 32,3,16,Quincy Carter up the middle for 8 yards (tackle by Keith Hamilton),0.660,1.600
3,0:18,1,10,DAL 40,3,16,Troy Hambrick up the middle for 1 yard (tackle by Michael Strahan and Cornelius Griffin),1.600,1.190
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,DAL 41,3,16,Quincy Carter pass complete to Antonio Bryant for 5 yards (tackle by Ray Green),1.190,1.160
4,14:23,,,,3,16,Timeout #2 by New York Giants,0.000,1.160
4,14:23,3,4,DAL 46,3,16,Quincy Carter pass complete to Terry Glenn for 7 yards (tackle by Frank Walker). Penalty on Keith Hamilton: Defensive Offside (Declined),1.160,2.460
4,13:58,1,10,NYG 47,3,16,Troy Hambrick left tackle for 2 yards (tackle by Dhani Jones),2.460,2.180
4,13:18,2,8,NYG 45,3,16,Quincy Carter for 9 yards,2.180,3.180
4,12:43,1,10,NYG 36,3,16,Erik Bickerstaff up the middle for 2 yards (tackle by Micheal Barrow),3.180,2.910
4,12:02,2,8,NYG 34,3,16,Quincy Carter left end for 3 yards (tackle by Dhani Jones),2.910,2.610
4,11:34,3,5,NYG 31,3,16,Quincy Carter pass incomplete,2.610,1.350
4,11:27,4,5,NYG 31,3,19,Billy Cundiff 49 yard field goal good,1.350,3.000
4,,,,DAL 30,3,19,"Toby Gowin kicks off 75 yards, touchback",0.000,0.280
4,11:23,1,10,NYG 20,3,19,Jesse Palmer pass incomplete intended for Visanthe Shiancoe,0.280,-0.270
4,11:19,2,10,NYG 20,3,19,Dorsey Levens right end for 1 yard (tackle by Kenyon Coleman),-0.270,-0.820
4,10:34,3,9,NYG 21,3,19,"Jesse Palmer pass complete to Amani Toomer for 9 yards (tackle by Terence Newman). Penalty on Dexter Coakley: Roughing the Passer, 15 yards",-0.820,1.930
4,10:03,1,10,NYG 45,3,19,Jesse Palmer pass incomplete intended for Amani Toomer (defended by Darren Woodson),1.930,1.380
4,9:56,2,10,NYG 45,3,19,"Jesse Palmer sacked by Greg Ellis for -7 yards. Jesse Palmer fumbles (forced by Greg Ellis), recovered by Jesse Palmer at NYG-38",1.380,-0.230
4,9:20,3,17,NYG 38,3,19,Jesse Palmer pass incomplete (defended by Darren Woodson),-0.230,-0.850
4,9:17,4,17,NYG 38,3,19,"Jeff Feagles punts 33 yards, returned by Zuriel Smith for 8 yards (tackle by Darnell Dinkins)",-0.850,-1.400
4,9:08,1,10,DAL 37,3,19,Erik Bickerstaff right tackle for no gain (tackle by Lance LeGree),1.400,0.860
4,8:28,2,10,DAL 37,3,19,Quincy Carter sacked by Michael Strahan for -4 yards,0.860,-0.360
4,7:50,3,14,DAL 33,3,19,Quincy Carter pass complete to Richie Anderson for 12 yards (tackle by Omar Stoutmire),-0.360,-0.390
,,,,,,,"DAL challenged the ruling, and the play was upheld.",,
4,7:42,4,2,DAL 45,3,19,"Toby Gowin punts 46 yards, returned by Brian Mitchell for 7 yards (tackle by Markus Steele)",-0.390,0.140
4,7:31,1,10,NYG 16,3,19,Jesse Palmer sacked by La'Roi Glover for -6 yards,-0.140,-1.220
4,6:52,2,16,NYG 10,3,19,Tiki Barber left end for 15 yards (tackle by Mario Edwards),-1.220,-0.200
4,6:30,3,1,NYG 25,3,19,Dorsey Levens right guard for no gain (tackle by Randal Williams and Dat Nguyen),-0.200,-1.700
4,5:48,4,1,NYG 25,3,19,"Jeff Feagles punts 56 yards, returned by Zuriel Smith for 10 yards (tackle by Darnell Dinkins)",-1.700,-0.870
4,5:25,1,10,DAL 29,3,19,Erik Bickerstaff up the middle for 3 yards (tackle by Ray Green),0.870,0.730
4,4:42,2,7,DAL 32,3,19,Erik Bickerstaff up the middle for 2 yards (tackle by Keith Hamilton),0.730,0.300
4,4:34,,,,3,19,Timeout #3 by New York Giants,0.000,0.300
4,4:34,3,5,DAL 34,3,19,Quincy Carter pass complete to Terry Glenn for 11 yards (tackle by Johnnie Harris),0.300,1.930
4,4:29,1,10,DAL 45,3,19,Erik Bickerstaff up the middle for -1 yards (tackle by Keith Hamilton),1.930,1.250
4,3:43,2,11,DAL 44,3,19,Erik Bickerstaff left end for 5 yards (tackle by Ike Charlton),1.250,1.220
4,2:56,3,6,DAL 49,3,19,Erik Bickerstaff up the middle for -3 yards (tackle by Micheal Barrow),1.220,-0.320
4,2:16,4,9,DAL 46,3,19,"Toby Gowin punts 36 yards, fair catch by Brian Mitchell",-0.320,-0.040
4,2:10,1,10,NYG 18,3,19,Jesse Palmer pass complete to Tiki Barber for 7 yards (tackle by Dexter Coakley),0.040,0.550
4,1:59,2,3,NYG 25,3,19,Jesse Palmer pass complete to Visanthe Shiancoe for 8 yards (tackle by Pete Hunter),0.550,1.140
4,1:39,1,10,NYG 33,3,19,Jesse Palmer sacked by Eric Ogbogu for -8 yards,1.140,-0.490
4,1:14,2,18,NYG 25,3,19,Tiki Barber up the middle for 10 yards (tackle by Dat Nguyen),-0.490,0.170
4,0:48,3,8,NYG 35,3,19,Jesse Palmer pass complete to Amani Toomer for 7 yards (tackle by Mario Edwards),0.170,-0.590
4,0:42,4,1,NYG 42,3,19,Jesse Palmer pass complete to Tiki Barber for 27 yards (tackle by Pete Hunter),-0.590,3.510
4,0:22,1,10,DAL 31,3,19,Jesse Palmer spiked the ball,3.510,2.970
4,0:20,2,10,DAL 31,3,19,Jesse Palmer pass incomplete intended for Tiki Barber,2.970,2.280
4,0:17,3,10,DAL 31,3,19,Jesse Palmer sacked by Greg Ellis for -9 yards,2.280,0.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
