Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Earl Bennett,CHI,0,0,,0,0,4,76,19.0,1,49
Danieal Manning,CHI,3,67,22.3,0,36,0,0,,0,0
Rashied Davis,CHI,2,29,14.5,0,15,0,0,,0,0
Johnny Knox,CHI,1,31,31.0,0,31,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Chris Carr,BAL,0,0,,0,0,4,31,7.8,0,21
Lardarius Webb,BAL,2,57,28.5,0,32,0,0,,0,0
