#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CHI 19,4,1:26,33,Interception
2,1,11:59,CHI 39,11,6:29,47,Interception
3,1,2:20,CHI 26,19,9:15,73,Downs
4,2,1:49,CHI 20,3,0:28,6,Punt
5,2,0:13,CHI 12,1,0:13,-1,End of Half
6,3,12:24,,0,0:08,0,Fumble
7,3,10:20,CHI 9,2,0:54,-1,Fumble
8,3,7:55,CHI 26,3,1:02,-1,Punt
9,3,3:30,CHI 13,5,1:32,22,Punt
10,4,14:52,CHI 21,3,1:24,1,Punt
11,4,12:31,CHI 36,3,1:32,8,Punt
12,4,7:23,CHI 50,3,0:58,4,Interception
13,4,4:57,CHI 17,2,0:46,3,Interception
14,4,1:49,CHI 21,5,1:35,26,Downs
