Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Cowboys,5.0,12.15,16.87,-3.59,0.0,-7.69,-6.75,-1.86,10.29,0.55,-2.62,2.41,0.61,1.75,-1.6
Redskins,-5.0,7.69,6.75,1.86,-10.29,-12.15,-16.87,3.59,0.0,-0.55,-2.41,2.62,-1.75,-0.61,1.6
