Player,Pos
Zach Wilson,QB
Breece Hall,RB
Garrett Wilson,WR
Allen Lazard,WR
C.J. Uzomah,TE
Tyler Conklin,TE
Mekhi Becton,T
Duane Brown,T
Laken Tomlinson,G
Alijah Vera-Tucker,G
Connor McGovern,C
Quinton Jefferson,DL
John Franklin-Myers,DL
Quinnen Williams,DL
Jermaine Johnson II,LB
C.J. Mosley,LB
Quincy Williams,LB
Sauce Gardner,CB
D.J. Reed,CB
Michael Carter,CB
Jordan Whitehead,S
Tony Adams,S
