Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
1,4:18,1,3,DEN 3,7,0,"Penalty on Chris Conley: False Start, 5 yards (no play)",6.510,5.370
1,4:01,1,8,DEN 8,7,0,Patrick Mahomes pass incomplete short right intended for Travis Kelce,5.370,4.570
1,3:56,2,8,DEN 8,7,0,Patrick Mahomes pass complete short right to Kareem Hunt for 4 yards,4.570,4.490
1,3:18,3,4,DEN 4,7,0,Kareem Hunt left end for 3 yards (tackle by Bradley Roby and Will Parks),4.490,3.550
1,2:36,4,1,DEN 1,7,0,"Penalty on Mitchell Schwartz: False Start, 5 yards (no play)",3.550,2.990
1,2:21,4,6,DEN 6,7,3,Harrison Butker 24 yard field goal good,2.990,3.000
1,2:18,,,KAN 35,7,3,"Harrison Butker kicks off 70 yards, returned by Adam Jones for no gain (tackle by Dorian O'Daniel)",0.000,0.150
1,2:12,1,10,DEN 19,7,3,Case Keenum pass complete short middle to Demaryius Thomas for 11 yards (tackle by Jordan Lucas),0.150,0.940
1,1:35,1,10,DEN 30,7,3,Devontae Booker left guard for 8 yards (tackle by Kendall Fuller and Anthony Hitchens),0.940,1.470
1,0:52,2,2,DEN 38,7,3,Devontae Booker up the middle for 4 yards (tackle by Jordan Lucas),1.470,1.730
1,0:12,1,10,DEN 42,7,3,Tim Patrick left end for 13 yards (tackle by Reggie Ragland),1.730,2.590
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,KAN 45,7,3,Case Keenum pass complete deep right to Emmanuel Sanders for 22 yards (tackle by Kendall Fuller). Penalty on Emmanuel Sanders: Offensive Pass Interference (Offsetting) (no play),2.590,2.590
2,14:54,1,10,KAN 45,7,3,Case Keenum pass complete short right to Emmanuel Sanders for 1 yard (tackle by Xavier Williams),2.590,2.180
2,14:13,2,9,KAN 44,7,3,"Phillip Lindsay up the middle for 3 yards (tackle by Jordan Lucas). Penalty on Connor McGovern: Offensive Holding, 10 yards",2.180,1.230
2,13:49,2,16,DEN 49,7,3,Case Keenum pass complete short right to Matt LaCosse for 7 yards (tackle by Orlando Scandrick),1.230,1.490
2,13:11,3,9,KAN 44,7,3,"Case Keenum pass incomplete deep middle intended for Emmanuel Sanders. Penalty on Orlando Scandrick: Defensive Holding, 5 yards (no play)",1.490,2.980
2,13:06,1,10,KAN 39,7,3,Case Keenum pass incomplete deep right intended for Jeff Heuerman,2.980,2.440
2,13:00,2,10,KAN 39,7,3,Phillip Lindsay right end for 8 yards (tackle by Anthony Hitchens),2.440,2.810
2,12:25,3,2,KAN 31,7,3,Emmanuel Sanders left end for -6 yards (tackle by Tanoh Kpassagnon),2.810,0.790
2,11:46,,,,,,Timeout #1 by Denver Broncos,,
2,11:46,4,8,KAN 37,7,3,Brandon McManus 55 yard field goal no good,0.790,-1.930
2,11:41,1,10,KAN 45,7,3,Patrick Mahomes pass complete short right to Kareem Hunt for 1 yard (tackle by Shaquil Barrett),1.930,1.520
2,10:59,2,9,KAN 46,7,3,Patrick Mahomes pass complete short left to Tyreek Hill for 40 yards (tackle by Bradley Roby),1.520,4.650
2,10:12,1,10,DEN 14,7,3,Kareem Hunt left end for 5 yards,4.650,4.900
2,9:36,2,5,DEN 9,7,9,"Patrick Mahomes pass complete short middle to Travis Kelce for 9 yards, touchdown",4.900,7.000
2,9:31,,,DEN 15,7,10,Harrison Butker kicks extra point good,0.000,0.000
2,9:31,,,KAN 35,7,10,"Harrison Butker kicks off 64 yards, returned by Adam Jones for no gain (tackle by Frank Zombo)",0.000,0.670
2,9:24,1,10,DEN 26,7,10,Case Keenum pass complete short right to Demaryius Thomas for 9 yards (tackle by Kendall Fuller),0.670,1.350
2,8:49,2,1,DEN 35,7,10,Phillip Lindsay up the middle for no gain (tackle by Xavier Williams and Derrick Nnadi),1.350,0.630
2,8:12,3,1,DEN 35,7,10,Phillip Lindsay left end for 14 yards (tackle by Eric Murray),0.630,2.190
2,7:31,1,10,DEN 49,7,10,Case Keenum sacked by Breeland Speaks for -11 yards,2.190,0.160
2,6:48,2,21,DEN 38,7,10,Phillip Lindsay right tackle for 13 yards (tackle by Ron Parker),0.160,1.220
2,6:11,3,8,KAN 49,7,10,"Case Keenum sacked by Dee Ford for -12 yards. Case Keenum fumbles (forced by Dee Ford), recovered by Matt Paradis at DEN-39 (tackle by Anthony Hitchens)",1.220,-0.780
2,6:11,4,20,DEN 39,7,10,"Colby Wadman punts 50 yards, returned by Tyreek Hill for -3 yards (tackle by Shaquil Barrett)",-0.780,0.380
2,5:18,1,10,KAN 8,7,10,Patrick Mahomes pass complete short middle to Kareem Hunt for 5 yards (tackle by Josey Jewell),-0.380,-0.410
2,4:39,2,5,KAN 13,7,10,Patrick Mahomes pass complete short right to Travis Kelce for 18 yards (tackle by Todd Davis),-0.410,1.000
2,3:55,1,10,KAN 31,7,10,Patrick Mahomes pass complete deep middle to Sammy Watkins for 24 yards (tackle by Justin Simmons). Penalty on Tramaine Brock: Defensive Holding (Declined),1.000,2.590
2,3:29,1,10,DEN 45,7,10,Patrick Mahomes pass complete short right to Travis Kelce for 11 yards (tackle by Todd Davis),2.590,3.310
2,2:43,1,10,DEN 34,7,10,Kareem Hunt right guard for 4 yards (tackle by Shelby Harris and Josey Jewell),3.310,3.310
2,2:00,2,6,DEN 30,7,10,"Patrick Mahomes pass complete short right to Sammy Watkins for no gain (tackle by Chris Harris). Penalty on Derek Wolfe: Defensive Offside, 5 yards (no play)",3.310,3.990
2,1:53,2,1,DEN 25,7,10,Kareem Hunt left tackle for 11 yards (tackle by Will Parks),3.990,4.650
2,1:10,1,10,DEN 14,7,10,Patrick Mahomes right end for 1 yard (tackle by Chris Harris),4.650,4.160
2,1:00,,,,,,Timeout #1 by Kansas City Chiefs,,
2,1:00,2,9,DEN 13,7,16,"Patrick Mahomes pass complete short middle to Sammy Watkins for 13 yards, touchdown",4.160,7.000
2,0:54,,,DEN 15,7,16,Harrison Butker kicks extra point no good wide left,0.000,-1.000
2,0:54,,,KAN 35,7,16,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,0:54,1,10,DEN 25,7,16,Case Keenum right end for 9 yards (tackle by Eric Murray),0.610,1.280
2,0:45,,,,,,Timeout #2 by Denver Broncos,,
2,0:45,2,1,DEN 34,7,16,Case Keenum pass complete deep left to Courtland Sutton for 42 yards (tackle by Steven Nelson),1.280,3.970
2,0:24,1,10,KAN 24,7,16,Case Keenum pass incomplete deep left intended for Courtland Sutton,3.970,3.430
2,0:19,2,10,KAN 24,7,16,Case Keenum pass incomplete short right,3.430,2.740
2,0:12,3,10,KAN 24,13,16,"Case Keenum pass complete deep right to Tim Patrick for 24 yards, touchdown",2.740,7.000
2,0:05,,,KAN 15,14,16,Brandon McManus kicks extra point good,0.000,0.000
2,0:05,,,DEN 35,14,16,"Brandon McManus kicks off 67 yards, (tackle by Shaquil Barrett)",0.000,1.270
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,14,16,"Brandon McManus kicks off 67 yards, (tackle by Josey Jewell). Penalty on Frank Zombo: Offensive Holding, 10 yards",0.000,-0.060
3,14:54,1,10,KAN 17,14,16,"Patrick Mahomes pass complete short right to Travis Kelce for 6 yards (tackle by Will Parks). Penalty on Bradley Chubb: Illegal Use of Hands, 5 yards (no play)",-0.060,0.410
3,14:41,1,10,KAN 22,14,16,Kareem Hunt right end for 2 yards (tackle by Derek Wolfe),0.410,0.140
3,14:01,2,8,KAN 24,14,16,Patrick Mahomes pass incomplete deep middle intended for Travis Kelce,0.140,-0.560
3,13:55,3,8,KAN 24,14,16,Patrick Mahomes pass complete short left to Tyreek Hill for 8 yards (tackle by Bradley Roby),-0.560,1.070
3,13:12,1,10,KAN 32,14,16,Kareem Hunt up the middle for 5 yards (tackle by Justin Simmons),1.070,1.200
3,12:34,2,5,KAN 37,14,16,Patrick Mahomes pass complete short left to Sammy Watkins for 24 yards (tackle by Brandon Marshall),1.200,2.980
3,11:52,1,10,DEN 39,14,16,Kareem Hunt right guard for 5 yards (tackle by Zach Kerr),2.980,3.120
3,11:52,2,5,DEN 34,14,16,"Penalty on Demetrius Harris: False Start, 5 yards (no play)",3.120,2.440
3,10:52,2,10,DEN 39,14,16,Patrick Mahomes pass incomplete short middle intended for Kareem Hunt (defended by Todd Davis),2.440,1.750
3,10:46,3,10,DEN 39,14,16,"Patrick Mahomes pass complete short middle to Travis Kelce for 18 yards (tackle by Dymonte Thomas and Justin Simmons). Penalty on Shaquil Barrett: Roughing the Passer, 11 yards",1.750,4.910
3,10:23,1,10,DEN 10,14,22,"Patrick Mahomes pass complete short right to Sammy Watkins for 10 yards, touchdown",4.910,7.000
3,10:16,,,DEN 15,14,23,Harrison Butker kicks extra point good,0.000,0.000
3,10:16,,,KAN 35,14,23,"Harrison Butker kicks off 66 yards, returned by Adam Jones for no gain (tackle by Demetrius Harris)",0.000,0.150
3,10:12,1,10,DEN 19,14,23,"Phillip Lindsay up the middle for no gain (tackle by Orlando Scandrick). Penalty on Max Garcia: Offensive Holding, 9 yards (no play)",0.150,-0.720
3,9:44,1,19,DEN 10,14,23,Case Keenum pass complete short right to Emmanuel Sanders for no gain (tackle by Kendall Fuller),-0.720,-1.440
3,9:00,2,19,DEN 10,14,23,"Case Keenum pass complete short right to Phillip Lindsay for 2 yards (tackle by Ron Parker). Penalty on Connor McGovern: Illegal Block Above the Waist, 6 yards",-1.440,-1.730
3,8:31,2,23,DEN 6,14,23,Devontae Booker up the middle for 14 yards (tackle by Anthony Hitchens and Kendall Fuller),-1.730,-0.940
3,7:46,3,9,DEN 20,14,23,Case Keenum sacked by Chris Jones for -10 yards,-0.940,-2.490
3,7:12,4,19,DEN 10,14,23,Colby Wadman punts 22 yards out of bounds,-2.490,-3.450
3,7:05,1,10,DEN 32,14,23,Patrick Mahomes pass incomplete short right,3.450,2.900
3,6:59,2,10,DEN 32,14,23,Patrick Mahomes pass complete short right to Kareem Hunt for 3 yards (tackle by Todd Davis),2.900,2.610
3,6:13,3,7,DEN 29,14,23,Patrick Mahomes pass complete short left to Sammy Watkins for 6 yards (tackle by Chris Harris and Tramaine Brock),2.610,2.080
3,5:19,,,,,,Timeout #1 by Kansas City Chiefs,,
3,5:19,4,1,DEN 23,14,29,"Patrick Mahomes pass complete short middle to Kareem Hunt for 23 yards, touchdown",2.080,7.000
3,5:12,,,DEN 15,14,30,Harrison Butker kicks extra point good,0.000,0.000
3,5:12,,,KAN 35,14,30,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,5:12,1,10,DEN 25,14,30,"Phillip Lindsay right guard for 2 yards (tackle by Jarvis Jenkins). Penalty on Matt Paradis: Offensive Holding, 10 yards",0.610,-0.150
3,4:48,1,18,DEN 17,14,30,Case Keenum pass complete short left to Phillip Lindsay for 13 yards (tackle by Eric Murray),-0.150,0.740
3,4:08,2,5,DEN 30,14,30,Phillip Lindsay right tackle for 8 yards (tackle by Anthony Hitchens),0.740,1.470
3,3:32,1,10,DEN 38,14,30,Case Keenum pass complete short left to Matt LaCosse for 8 yards (tackle by Kendall Fuller),1.470,2.000
3,2:56,2,2,DEN 46,14,30,Devontae Booker up the middle for 8 yards (tackle by Steven Nelson),2.000,2.520
3,2:16,1,10,KAN 46,14,30,Case Keenum pass complete short left to Emmanuel Sanders for 16 yards (tackle by Steven Nelson),2.520,3.580
3,1:54,1,10,KAN 30,14,30,Devontae Booker right guard for 2 yards (tackle by Dee Ford and Xavier Williams),3.580,3.300
3,1:17,2,8,KAN 28,14,30,Case Keenum pass complete deep right to Courtland Sutton for 21 yards (tackle by Eric Murray),3.300,5.600
3,0:29,1,7,KAN 7,14,30,Case Keenum pass incomplete short left intended for Jeff Heuerman,5.600,4.760
3,0:23,2,7,KAN 7,14,30,Case Keenum pass incomplete short middle intended for Matt LaCosse,4.760,3.810
3,0:15,3,7,KAN 7,14,30,Devontae Booker up the middle for 3 yards (tackle by Jordan Lucas),3.810,3.030
Quarter,Time,Down,ToGo,Location,DEN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,4,KAN 4,20,30,"Case Keenum pass complete short right to Jeff Heuerman for 4 yards, touchdown",3.030,7.000
4,14:57,,,KAN 2,20,30,"Two Point Attempt: Phillip Lindsay rushes, conversion fails.",0.000,-1.000
4,14:57,,,DEN 35,20,30,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,14:57,1,10,KAN 25,20,30,Patrick Mahomes pass complete short left to Sammy Watkins for 11 yards (tackle by Todd Davis). Penalty on Bradley Roby: Illegal Use of Hands (Declined),0.610,1.330
4,14:34,1,10,KAN 36,20,30,Patrick Mahomes pass deep left intended for Travis Kelce is intercepted by Justin Simmons at DEN-39 and returned for no gain,1.330,-1.530
4,14:26,1,10,DEN 39,20,30,"Penalty on Garett Bolles: False Start, 5 yards (no play)",1.530,1.200
4,14:26,1,15,DEN 34,20,30,Devontae Booker left end for 26 yards (tackle by Eric Murray),1.200,2.920
4,13:40,1,10,KAN 40,20,30,Phillip Lindsay up the middle for -1 yards (tackle by Reggie Ragland),2.920,2.240
4,13:05,2,11,KAN 41,20,30,Phillip Lindsay up the middle for 2 yards (tackle by Derrick Nnadi),2.240,1.820
4,12:22,3,9,KAN 39,20,30,"Case Keenum sacked by Dee Ford for -7 yards. Case Keenum fumbles (forced by Dee Ford), recovered by Breeland Speaks at KC-46 (tackle by Devontae Booker). Penalty on Garett Bolles: Offensive Holding (Declined)",1.820,-1.990
4,12:16,1,10,KAN 46,20,30,Kareem Hunt left end for 1 yard (tackle by Chris Harris),1.990,1.590
4,11:40,2,9,KAN 47,20,30,Patrick Mahomes pass complete short right to Sammy Watkins for 10 yards (tackle by Bradley Roby),1.590,2.720
4,11:02,1,10,DEN 43,20,30,Patrick Mahomes pass complete short right to Travis Kelce for 8 yards (tackle by Todd Davis and Will Parks),2.720,3.260
4,10:19,2,2,DEN 35,20,30,Kareem Hunt right guard for -6 yards (tackle by Shaquil Barrett),3.260,1.750
4,9:33,3,8,DEN 41,20,30,Patrick Mahomes pass incomplete short right intended for Travis Kelce (defended by Tramaine Brock),1.750,0.530
4,9:28,4,8,DEN 41,20,30,"Dustin Colquitt punts 41 yards, touchback.",0.530,-0.280
4,9:20,1,10,DEN 20,20,30,Phillip Lindsay left guard for 11 yards (tackle by Reggie Ragland and Ron Parker),0.280,1.000
4,8:49,1,10,DEN 31,20,30,Phillip Lindsay left guard for 5 yards (tackle by Anthony Hitchens and Breeland Speaks),1.000,1.140
4,8:34,2,5,DEN 36,20,30,Phillip Lindsay up the middle for 5 yards (tackle by Breeland Speaks),1.140,1.660
4,8:08,1,10,DEN 41,20,30,Case Keenum pass short left intended for Demaryius Thomas is intercepted by Kendall Fuller at KC-45 and returned for no gain,1.660,-1.930
4,8:02,1,10,KAN 45,20,30,Patrick Mahomes sacked by Von Miller and Bradley Chubb for -6 yards. Penalty on Mitchell Schwartz: Offensive Holding (Declined),1.930,0.570
4,7:42,2,16,KAN 39,20,30,Patrick Mahomes pass incomplete short right intended for Tyreek Hill (defended by Tramaine Brock). Penalty on Cameron Erving: Unnecessary Roughness (Offsetting),0.570,-0.100
4,7:38,3,16,KAN 39,20,30,Patrick Mahomes pass complete short middle to Anthony Sherman for 10 yards (tackle by Justin Simmons). Penalty on Cameron Erving: Offensive Holding (Declined),-0.100,-0.130
4,7:21,4,6,KAN 49,20,30,"Dustin Colquitt punts 41 yards, returned by Isaiah McKenzie for 2 yards (tackle by Charvarius Ward)",-0.130,0.350
4,7:10,1,10,DEN 12,20,30,Case Keenum sacked by Dee Ford for no gain,-0.350,-0.780
4,6:32,2,10,DEN 12,20,30,Phillip Lindsay right guard for 8 yards (tackle by Dorian O'Daniel and Reggie Ragland),-0.780,-0.480
4,5:50,3,2,DEN 20,20,30,Case Keenum pass complete short right to Devontae Booker for -2 yards (tackle by Dorian O'Daniel),-0.480,-2.240
4,5:15,4,4,DEN 18,20,30,"Colby Wadman punts 59 yards, returned by Tyreek Hill for 4 yards (tackle by Josey Jewell)",-2.240,-0.740
4,5:03,1,10,KAN 27,20,30,Kareem Hunt up the middle for -1 yards (tackle by Shelby Harris),0.740,0.060
4,4:20,2,11,KAN 26,20,30,Kareem Hunt up the middle for 3 yards (tackle by Todd Davis and Von Miller),0.060,-0.230
4,4:16,,,,,,Timeout #1 by Denver Broncos,,
4,4:16,3,8,KAN 29,20,30,Patrick Mahomes sacked by Dymonte Thomas for -6 yards,-0.230,-1.830
4,4:12,,,,,,Timeout #2 by Denver Broncos,,
4,4:12,4,14,KAN 23,20,30,Dustin Colquitt punts 42 yards downed by James Winchester,-1.830,-1.330
4,4:00,1,10,DEN 36,20,30,Case Keenum pass complete short left to Devontae Booker for 1 yard (tackle by Dorian O'Daniel),1.330,0.930
4,3:36,2,9,DEN 37,20,30,Case Keenum pass complete short left to Courtland Sutton for 15 yards (tackle by Reggie Ragland and Steven Nelson),0.930,2.390
4,3:12,1,10,KAN 48,20,30,Case Keenum pass incomplete deep right intended for Demaryius Thomas (defended by Orlando Scandrick),2.390,1.850
4,3:06,2,10,KAN 48,20,30,Case Keenum pass complete short middle to Devontae Booker for 14 yards (tackle by Breeland Speaks),1.850,3.310
4,2:44,1,10,KAN 34,20,30,Case Keenum pass complete short right to Matt LaCosse for 7 yards (tackle by Ron Parker),3.310,3.720
4,2:25,2,3,KAN 27,20,30,Case Keenum pass complete short right to Matt LaCosse for 7 yards,3.720,4.240
4,2:22,1,10,KAN 20,20,30,Case Keenum pass complete short left to Phillip Lindsay for 2 yards (tackle by Reggie Ragland),4.240,3.960
4,2:02,2,8,KAN 18,20,30,Case Keenum pass incomplete deep left intended for Demaryius Thomas,3.960,3.220
4,1:57,3,8,KAN 18,20,30,Case Keenum pass incomplete short middle intended for Jeff Heuerman,3.220,2.250
4,1:52,4,8,KAN 18,23,30,Brandon McManus 36 yard field goal good,2.250,3.000
4,1:48,,,DEN 35,23,30,"Brandon McManus kicks onside 7 yards, returned by Anthony Sherman for no gain (tackle by Shamarko Thomas)",0.000,-3.120
4,1:48,1,10,DEN 37,23,30,"Penalty on Chris Conley: False Start, 5 yards (no play)",3.120,2.790
4,1:47,1,15,DEN 42,23,30,Kareem Hunt right tackle for 5 yards (tackle by Domata Peko and Von Miller),2.790,2.570
4,1:41,,,,,,Timeout #3 by Denver Broncos,,
4,1:41,2,10,DEN 37,23,30,Kareem Hunt left tackle for 3 yards (tackle by Bradley Chubb),2.570,2.280
4,0:59,3,7,DEN 34,23,30,Kareem Hunt right guard for 2 yards (tackle by Derek Wolfe),2.280,1.260
4,0:13,,,,,,Timeout #2 by Kansas City Chiefs,,
4,0:13,4,5,DEN 32,23,30,Dustin Colquitt punts 17 yards downed by Dorian O'Daniel,1.260,0.220
4,0:04,1,10,DEN 15,23,30,"Case Keenum pass complete short right to Devontae Booker for 10 yards, lateral to Tim Patrick for no gain, lateral to Emmanuel Sanders for -9 yards. Emmanuel Sanders fumbles out of bounds",-0.220,-0.580
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
