Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Oday Aboushi,G,54,100%,0,0%,3,9%
Andre Smith,T,54,100%,0,0%,3,9%
Korey Cunningham,T,54,100%,0,0%,3,9%
Mike Iupati,G,54,100%,0,0%,0,0%
Josh Rosen,QB,54,100%,0,0%,0,0%
Mason Cole,C,54,100%,0,0%,0,0%
Larry Fitzgerald,WR,50,93%,0,0%,0,0%
Christian Kirk,WR,48,89%,0,0%,8,24%
David Johnson,RB,43,80%,0,0%,0,0%
Jermaine Gresham,TE,39,72%,0,0%,3,9%
Ricky Seals-Jones,TE,21,39%,0,0%,0,0%
Trent Sherfield,WR,20,37%,0,0%,13,39%
JJ Nelson,WR,17,31%,0,0%,0,0%
John Phillips,TE,15,28%,0,0%,8,24%
Chase Edmonds,RB,11,20%,0,0%,12,36%
Derrick Coleman,FB,5,9%,0,0%,24,73%
T.J. Logan,RB,1,2%,0,0%,5,15%
Tre Boston,FS,0,0%,68,100%,8,24%
Josh Bynes,LB,0,0%,68,100%,6,18%
Antoine Bethea,FS,0,0%,68,100%,4,12%
Bene Benwikere,CB,0,0%,66,97%,13,39%
Patrick Peterson,CB,0,0%,66,97%,6,18%
Haason Reddick,LB,0,0%,61,90%,10,30%
Corey Peters,DT,0,0%,55,81%,8,24%
Chandler Jones,DE,0,0%,55,81%,6,18%
Olsen Pierre,DT,0,0%,40,59%,5,15%
Rodney Gunter,DT,0,0%,39,57%,2,6%
Markus Golden,DE,0,0%,39,57%,1,3%
Jamar Taylor,CB,0,0%,30,44%,4,12%
Benson Mayowa,DE,0,0%,29,43%,0,0%
Leonard Johnson,CB,0,0%,23,34%,11,33%
Deone Bucannon,LB,0,0%,18,26%,20,61%
Zach Moore,DE,0,0%,15,22%,6,18%
Gerald Hodges,LB,0,0%,6,9%,27,82%
Daniel Munyer,C,0,0%,2,3%,3,9%
Dennis Gardeck,LB,0,0%,0,0%,29,88%
Joe Walker,LB,0,0%,0,0%,29,88%
Zeke Turner,LB,0,0%,0,0%,24,73%
Brandon Williams,CB,0,0%,0,0%,24,73%
Aaron Brewer,LS,0,0%,0,0%,11,33%
Andy Lee,P,0,0%,0,0%,11,33%
Matthew McCrane,K,0,0%,0,0%,7,21%
Jeremy Vujnovich,G,0,0%,0,0%,3,9%
Vontarrius Dora,LB,0,0%,0,0%,2,6%
