Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Cory Littleton,LAR,1,14,10,71.4%,80,8.0,5.7,0,55.7,2.9,25,55,2,0,0,0.0,0,14,0,0.0%
Marcus Peters,LAR,0,4,3,75.0%,40,13.3,10.0,0,106.2,10.0,30,10,0,0,0,0.0,0,4,0,0.0%
John Johnson,LAR,0,5,3,60.0%,44,14.7,8.8,0,88.7,13.0,33,11,1,0,0,0.0,0,11,1,8.3%
Taylor Rapp,LAR,0,5,3,60.0%,17,5.7,3.4,0,66.2,4.0,8,9,0,0,0,0.0,0,8,0,0.0%
Nickell Robey-Coleman,LAR,0,3,2,66.7%,22,11.0,7.3,0,88.2,15.7,17,5,0,0,0,0.0,0,2,0,0.0%
Samson Ebukam,LAR,0,1,1,100.0%,14,14.0,14.0,0,118.7,8.0,8,6,3,1,0,0.0,1,1,1,50.0%
Eric Weddle,LAR,0,1,1,100.0%,2,2.0,2.0,0,79.2,0.0,0,2,0,0,0,0.0,0,6,0,0.0%
Aqib Talib,LAR,0,3,1,33.3%,16,16.0,5.3,0,52.1,13.3,8,8,0,0,0,0.0,0,1,0,0.0%
Marqui Christian,LAR,0,1,1,100.0%,15,15.0,15.0,0,118.7,13.0,13,2,0,0,0,0.0,0,5,2,28.6%
Bryce Hager,LAR,0,1,1,100.0%,4,4.0,4.0,0,83.3,-4.0,-4,8,1,0,0,0.0,0,4,1,20.0%
Dante Fowler,LAR,0,0,0,,,,,,,,,,1,1,1,2.0,4,2,0,0.0%
Aaron Donald,LAR,0,0,0,,,,,,,,,,0,2,1,0.0,3,1,1,50.0%
Clay Matthews,LAR,0,1,0,0.0%,,,0.0,,39.6,12.0,,,2,1,0,1.0,2,3,1,25.0%
Michael Brockers,LAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Morgan Fox,LAR,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Shaq Thompson,CAR,0,8,5,62.5%,29,5.8,3.6,0,69.3,3.0,12,17,1,1,0,0.0,1,9,1,10.0%
Eric Reid,CAR,0,5,4,80.0%,39,9.8,7.8,1,138.7,7.0,20,19,0,0,0,0.0,0,5,2,28.6%
Javien Elliott,CAR,0,6,4,66.7%,34,8.5,5.7,0,81.2,5.2,12,22,1,0,0,0.0,0,4,1,20.0%
James Bradberry,CAR,1,6,3,50.0%,20,6.7,3.3,0,18.1,11.3,12,8,0,0,0,1.0,1,4,2,33.3%
Donte Jackson,CAR,0,5,3,60.0%,38,12.7,7.6,0,83.7,14.4,29,9,0,0,0,0.0,0,3,0,0.0%
Rashaan Gaulden,CAR,0,2,2,100.0%,10,5.0,5.0,0,87.5,-3.0,-6,16,0,0,0,0.0,0,1,1,50.0%
Luke Kuechly,CAR,0,2,1,50.0%,5,5.0,2.5,0,56.2,4.5,4,1,2,0,0,0.0,0,8,1,11.1%
Ross Cockrell,CAR,0,2,1,50.0%,7,7.0,3.5,0,58.3,11.5,6,1,0,0,0,0.0,0,1,1,50.0%
Tre Boston,CAR,0,1,1,100.0%,15,15.0,15.0,0,118.7,12.0,12,3,0,0,0,0.0,0,9,0,0.0%
Kawann Short,CAR,0,0,0,,,,,,,,,,0,0,2,0.0,2,3,0,0.0%
Brian Burns,CAR,0,0,0,,,,,,,,,,0,0,2,0.0,2,2,1,33.3%
Gerald McCoy,CAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%
Mario Addison,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
D.J. Moore,CAR,0,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,0.0,0,0,0,
Jermaine Carter Jr.,CAR,0,1,0,0.0%,,,0.0,,39.6,7.0,,,3,0,0,0.0,0,4,0,0.0%
