Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Robert Woods,LAR,13,8,70,0,3,24,3.0,46,5.8,7.4,1,8.0,1,7.7,1,43.7
Cooper Kupp,LAR,10,7,46,0,3,24,3.4,22,3.1,5.0,0,,0,0.0,0,79.6
Tyler Higbee,LAR,5,4,20,1,2,5,1.3,15,3.8,4.6,0,,0,0.0,0,122.9
Brandin Cooks,LAR,6,2,39,0,2,27,13.5,12,6.0,15.3,0,,0,0.0,0,56.9
Gerald Everett,LAR,1,1,7,0,1,6,6.0,1,1.0,6.0,0,,0,0.0,0,95.8
Todd Gurley,LAR,1,1,4,0,1,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3
Josh Reynolds,LAR,2,0,0,0,,0,,0,,1.0,0,,2,100.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian McCaffrey,CAR,11,10,81,0,3,26,2.6,55,5.5,2.2,1,10.0,0,0.0,0,97.3
D.J. Moore,CAR,10,7,76,0,5,61,8.7,15,2.1,10.3,0,,0,0.0,0,92.1
Greg Olsen,CAR,9,4,36,0,2,20,5.0,16,4.0,6.9,0,,1,11.1,1,16.2
Curtis Samuel,CAR,4,3,32,0,2,8,2.7,24,8.0,9.5,1,3.0,0,0.0,0,97.9
Jarius Wright,CAR,1,1,14,0,1,10,10.0,4,4.0,10.0,0,,0,0.0,0,118.7
Chris Hogan,CAR,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Ian Thomas,CAR,1,0,0,0,,0,,0,,-2.0,0,,0,0.0,0,39.6
