0,1
Game Info,Game Info
Won Toss,Rams (deferred)
Roof,outdoors
Surface,grass
Duration,3:12
Attendance,72005
Weather,"87 degrees, relative humidity 53%, wind 3 mph"
Vegas Line,Los Angeles Rams -1.5
Over/Under,49.5 (over)
