#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:52,MIA 32,6,3:14,60,Fumble
2,1,9:31,CHI 38,4,2:01,38,Touchdown
3,1,4:12,MIA 11,3,1:56,-1,Punt
4,1,0:56,MIA 33,8,2:35,55,Fumble
5,2,12:14,MIA 13,6,3:01,18,Punt
6,2,7:26,MIA 16,7,3:14,84,Touchdown
7,2,1:45,MIA 15,7,1:45,39,End of Half
8,3,15:00,MIA 8,6,3:51,37,Interception
9,3,10:15,MIA 35,2,0:59,65,Touchdown
10,3,7:36,MIA 33,4,2:59,17,Punt
11,4,14:00,MIA 19,3,1:44,5,Punt
12,4,11:09,MIA 33,3,1:48,8,Punt
13,4,9:05,CHI 10,4,1:39,5,Field Goal
14,4,7:12,CHI 18,4,1:31,7,Field Goal
15,4,4:51,CHI 48,7,2:41,7,Downs
16,4,0:44,CHI 38,1,0:44,-2,End of Game
