Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
2,0:21,2,7,SDG 32,21,10,Steve Beuerlein spiked the ball,3.110,2.410
2,0:20,3,7,SDG 32,21,10,Steve Beuerlein pass complete to Ashley Lelie for 25 yards (tackle by Jerry Wilson),2.410,5.600
2,0:20,1,7,SDG 7,21,10,"Penalty on DEN: Delay of Game, 5 yards (no play)",5.600,4.640
2,0:14,1,12,SDG 12,21,10,Steve Beuerlein pass incomplete intended for Rod Smith,4.640,3.860
2,0:08,2,12,SDG 12,24,10,Jason Elam 30 yard field goal good,3.860,3.000
2,,,,DEN 30,24,10,"Micah Knorr kicks off 45 yards, returned by Leonardo Carson for 13 yards (tackle by Nick Ferguson). Penalty on DEN: Offside on Free Kick (Declined)",0.000,0.940
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,24,10,"Micah Knorr kicks off 62 yards, returned by Tim Dwight for 18 yards (tackle by Kelly Herndon)",0.000,0.670
3,14:46,1,10,SDG 26,24,10,LaDainian Tomlinson up the middle for 3 yards (tackle by Darius Holland),0.670,0.540
3,14:13,2,7,SDG 29,24,10,Drew Brees pass complete to Justin Peelle for 17 yards (tackle by Deltha O'Neal),0.540,1.990
3,13:33,1,10,SDG 46,24,10,LaDainian Tomlinson right guard for 3 yards (tackle by Deltha O'Neal and Kenoy Kennedy),1.990,1.860
3,12:48,2,7,SDG 49,24,10,Tim Dwight left end for 8 yards (tackle by Sam Brandon),1.860,2.720
3,12:19,1,10,DEN 43,24,10,LaDainian Tomlinson left end for 23 yards (tackle by Deltha O'Neal),2.720,4.240
3,11:47,1,10,DEN 20,24,10,LaDainian Tomlinson right tackle for 5 yards (tackle by Mario Fatafehi),4.240,4.450
3,11:10,2,5,DEN 15,24,10,LaDainian Tomlinson up the middle for 9 yards (tackle by Sam Brandon),4.450,5.830
3,10:26,1,6,DEN 6,24,10,Drew Brees pass incomplete intended for Tim Dwight (defended by Lenny Walls),5.830,4.950
3,10:19,2,6,DEN 6,24,10,LaDainian Tomlinson for -1 yards (tackle by Al Wilson),4.950,3.810
3,9:38,3,7,DEN 7,24,10,Drew Brees pass incomplete intended for Eric Parker,3.810,2.970
3,9:34,4,7,DEN 7,24,13,Steve Christie 25 yard field goal good,2.970,3.000
3,,,,SDG 30,24,13,"Steve Christie kicks off 57 yards, returned by Reuben Droughns for 36 yards (tackle by Andrew Pinnock)",0.000,2.190
3,9:21,1,10,DEN 49,24,13,"Steve Beuerlein pass complete to Shannon Sharpe for 19 yards (tackle by Kwamie Lassiter). Penalty on Dan Neil: Offensive Holding, 10 yards (no play)",2.190,1.530
3,8:57,1,20,DEN 39,24,13,Steve Beuerlein pass complete to Mike Anderson for 2 yards (tackle by Ben Leber),1.530,0.570
3,8:12,2,18,DEN 41,24,13,"Steve Beuerlein pass complete to Rod Smith for 10 yards (tackle by Kwamie Lassiter). Penalty on Adrian Dingle: Defensive Offside, 5 yards (no play)",0.570,1.240
3,7:43,2,13,DEN 46,24,13,Steve Beuerlein pass incomplete intended for Chris Cole,1.240,0.560
3,7:40,3,13,DEN 46,24,13,"Penalty on Matt Lepsis: False Start, 5 yards (no play)",0.560,-0.100
3,7:29,3,18,DEN 41,24,13,"Steve Beuerlein pass incomplete intended for Ashley Lelie. Penalty on Sammy Davis: Defensive Pass Interference, 22 yards (no play)",-0.100,3.120
3,7:23,1,10,SDG 37,24,13,"Mike Anderson up the middle for 3 yards (tackle by Jason Fisk). Penalty on Jamal Williams: Defensive Holding, 5 yards",3.120,3.640
3,6:57,1,10,SDG 29,24,13,Steve Beuerlein pass complete to Shannon Sharpe for 26 yards (tackle by Ben Leber),3.640,6.510
3,6:10,1,3,SDG 3,24,13,Mike Anderson left tackle for 1 yard (tackle by Jamal Williams and Zeke Moreno),6.510,5.720
3,5:30,2,2,SDG 2,24,13,Mike Anderson up the middle for 1 yard (tackle by Carlos Polk and Zeke Moreno),5.720,5.170
3,4:51,3,1,SDG 1,30,13,"Mike Anderson up the middle for 1 yard, touchdown",5.170,7.000
3,,,,SDG 2,31,13,Jason Elam kicks extra point good,0.000,0.000
3,,,,DEN 30,31,13,"Micah Knorr kicks off 70 yards, returned by Tim Dwight for 17 yards (tackle by Kelly Herndon). Penalty on Antonio Gates: Illegal Block Above the Waist, 8 yards",0.000,-0.380
3,4:42,1,10,SDG 9,31,13,Drew Brees pass incomplete intended for Justin Peelle (defended by Sam Brandon),-0.380,-0.780
3,4:37,2,10,SDG 9,31,13,Drew Brees pass complete to LaDainian Tomlinson for 1 yard (tackle by Al Wilson),-0.780,-1.300
3,3:56,3,9,SDG 10,31,13,"Penalty on Kelvin Garmon: False Start, 5 yards (no play)",-1.300,-1.890
3,3:42,3,14,SDG 5,31,13,Drew Brees pass incomplete,-1.890,-2.490
3,3:31,4,14,SDG 5,31,13,"Darren Bennett punts 42 yards, returned by Deltha O'Neal for 2 yards (tackle by Jesse Chatman)",-2.490,-2.590
3,3:21,1,10,SDG 45,31,13,"Steve Beuerlein sacked by Zeke Moreno for -7 yards. Steve Beuerlein fumbles (forced by Zeke Moreno), recovered by Matt Lepsis at DEN-48",2.590,1.100
3,2:38,2,17,DEN 48,31,13,Mike Anderson right tackle for 20 yards (tackle by Sammy Davis),1.100,3.450
3,1:55,1,10,SDG 32,31,13,Steve Beuerlein pass incomplete intended for Ed McCaffrey (defended by Quentin Jammer),3.450,2.900
3,1:49,2,10,SDG 32,31,13,Steve Beuerlein pass incomplete intended for Rod Smith,2.900,2.210
3,1:46,3,10,SDG 32,31,13,Steve Beuerlein pass complete to Ed McCaffrey for 5 yards (tackle by Drayton Florence),2.210,1.720
3,1:09,4,5,SDG 27,34,13,Jason Elam 45 yard field goal good,1.720,3.000
3,,,,DEN 30,34,13,"Micah Knorr kicks off 59 yards, returned by Tim Dwight for 26 yards (tackle by Willie Middlebrooks)",0.000,1.400
3,0:59,1,10,SDG 37,34,13,Drew Brees pass incomplete intended for Eric Parker (defended by Ian Gold),1.400,0.860
3,0:54,2,10,SDG 37,34,13,Drew Brees pass incomplete is intercepted by Ian Gold at SDG-26 and returned for 2 yards (tackle by Vaughn Parker),0.860,-3.970
3,0:47,1,10,SDG 24,34,13,Steve Beuerlein pass incomplete intended for Rod Smith,3.970,3.430
3,0:42,2,10,SDG 24,34,13,"Penalty on Reuben Droughns: False Start, 5 yards (no play)",3.430,2.760
3,0:42,2,15,SDG 29,34,13,Mike Anderson up the middle for 1 yard (tackle by Donnie Edwards),2.760,2.210
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,14,SDG 28,34,13,Steve Beuerlein pass complete to Shannon Sharpe for 12 yards (tackle by Jerry Wilson),2.210,2.500
4,14:25,4,2,SDG 16,37,13,Jason Elam 34 yard field goal good,2.500,3.000
4,,,,DEN 30,37,13,"Micah Knorr kicks off 63 yards, returned by Drayton Florence for 12 yards (tackle by Chris Cole)",0.000,0.150
4,14:12,1,10,SDG 19,37,13,"Drew Brees pass complete to LaDainian Tomlinson for 11 yards (tackle by Reggie Hayward). Penalty on Trevor Pryce: Roughing the Passer, 15 yards",0.150,1.930
4,13:50,1,10,SDG 45,37,13,Drew Brees pass incomplete intended for LaDainian Tomlinson,1.930,1.380
4,13:46,2,10,SDG 45,37,13,Drew Brees pass incomplete intended for Tim Dwight,1.380,0.700
4,13:40,3,10,SDG 45,37,13,Drew Brees pass incomplete intended for Kassim Osgood,0.700,-0.390
4,13:34,4,10,SDG 45,37,13,Darren Bennett punts 51 yards,-0.390,0.380
4,13:22,1,10,DEN 4,37,13,Mike Anderson left tackle for 6 yards (tackle by Kwamie Lassiter),-0.380,-0.340
4,12:41,2,4,DEN 10,37,13,Mike Anderson up the middle for 6 yards (tackle by Kwamie Lassiter),-0.340,-0.140
4,11:59,1,10,DEN 16,37,13,Mike Anderson left guard for 13 yards (tackle by Sammy Davis and Quentin Jammer),-0.140,0.870
4,11:12,1,10,DEN 29,37,13,Mike Anderson left tackle for no gain (tackle by Kwamie Lassiter and Zeke Moreno),0.870,0.330
4,10:27,2,10,DEN 29,37,13,Steve Beuerlein right end for 3 yards (tackle by Adrian Dingle),0.330,0.040
4,9:37,3,7,DEN 32,37,13,Steve Beuerlein pass incomplete intended for Ed McCaffrey,0.040,-1.240
4,9:32,4,7,DEN 32,37,13,"Micah Knorr punts 49 yards, returned by Eric Parker for 14 yards (tackle by Keith Burns)",-1.240,-1.140
4,9:22,1,10,SDG 33,37,13,LaDainian Tomlinson right end for 3 yards (tackle by Lenny Walls),1.140,1.000
4,8:50,2,7,SDG 36,37,13,LaDainian Tomlinson right tackle for 4 yards (tackle by Dorsett Davis and Lenny Walls),1.000,0.830
4,8:17,3,3,SDG 40,37,13,Drew Brees pass incomplete intended for Kassim Osgood (defended by Lenny Walls),0.830,-0.720
4,8:13,4,3,SDG 40,37,13,"Darren Bennett punts 42 yards, returned by Deltha O'Neal for 1 yard (tackle by Jesse Chatman). Penalty on SDG: Ineligible Downfield Kick (Declined)",-0.720,-0.150
4,8:03,1,10,DEN 19,37,13,Mike Anderson right tackle for 3 yards (tackle by Marcellus Wiley and Kwamie Lassiter),0.150,0.070
4,7:20,2,7,DEN 22,37,13,Steve Beuerlein pass complete to Rod Smith for 10 yards (tackle by Sammy Davis),0.070,1.070
4,6:35,1,10,DEN 32,37,13,Mike Anderson up the middle for 3 yards (tackle by Donnie Edwards),1.070,0.930
4,5:50,2,7,DEN 35,37,13,Chris Cole left end for no gain (tackle by Ben Leber),0.930,0.230
4,5:02,,,,37,13,Timeout #1 by Denver Broncos,0.000,0.230
4,5:02,3,7,DEN 35,37,13,Steve Beuerlein pass incomplete intended for Rod Smith,0.230,-1.040
4,4:58,4,7,DEN 35,37,13,"Micah Knorr punts 49 yards, returned by Eric Parker for 28 yards (tackle by Jashon Sykes)",-1.040,-1.860
4,4:46,1,10,SDG 44,37,13,Drew Brees pass complete to Jesse Chatman for 5 yards (tackle by Kelly Herndon),1.860,1.990
4,4:11,2,5,SDG 49,37,13,Drew Brees pass complete to Tim Dwight for 9 yards (tackle by Kelly Herndon),1.990,2.790
4,4:06,1,10,DEN 42,37,13,"Drew Brees pass incomplete intended for Eric Parker. Penalty on Deltha O'Neal: Defensive Holding, 6 yards (no play)",2.790,3.180
4,4:01,1,10,DEN 36,37,13,Drew Brees pass incomplete intended for Tim Dwight,3.180,2.640
4,3:57,2,10,DEN 36,37,13,"Drew Brees pass incomplete intended for Eric Parker. Penalty on Tim Dwight: Offensive Holding, 10 yards (no play)",2.640,1.290
4,3:52,2,20,DEN 46,37,13,Drew Brees pass complete to Eric Parker for 13 yards (tackle by Sam Brandon),1.290,2.350
4,3:19,3,7,DEN 33,37,13,Drew Brees pass incomplete intended for Eric Parker,2.350,1.150
4,3:15,4,7,DEN 33,37,13,Drew Brees pass complete to Justin Peelle for 7 yards (tackle by Kelly Herndon),1.150,3.840
4,2:45,1,10,DEN 26,37,13,Drew Brees pass complete to Jesse Chatman for 23 yards (tackle by Deltha O'Neal),3.840,6.510
4,2:03,1,3,DEN 3,37,13,Drew Brees pass incomplete intended for Kassim Osgood,6.510,5.530
4,1:58,2,3,DEN 3,37,13,Drew Brees pass incomplete intended for Lorenzo Neal,5.530,4.720
4,1:53,3,3,DEN 3,37,13,Drew Brees pass incomplete intended for Eric Parker (defended by Kelly Herndon),4.720,3.040
4,1:48,4,3,DEN 3,37,13,Drew Brees pass incomplete intended for Kassim Osgood,3.040,0.380
4,1:43,1,10,DEN 3,37,13,Mike Anderson left tackle for 1 yard (tackle by DeQuincy Scott),-0.380,-0.710
4,0:57,2,9,DEN 4,37,13,Steve Beuerlein kneels for -1 yards,-0.710,-1.420
4,0:57,3,10,DEN 3,37,13,Steve Beuerlein kneels for -1 yards,-1.420,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
