Player,Pos
Tyrod Taylor,QB
LeSean McCoy,RB
Deonte Thompson,WR
Charles Clay,TE
Logan Thomas,TE
Nick O'Leary,TE
Dion Dawkins,LT
Richie Incognito,LG
Eric Wood,C
Vlad Ducasse,RG
Jordan Mills,RT
Eddie Yarbrough,LDE
Kyle Williams,LDT
Adolphus Washington,RDT
Jerry Hughes,RDE
Preston Brown,MLB
Ramon Humber,WLB
Lorenzo Alexander,LB
Tre'Davious White,LCB
E.J. Gaines,RCB
Micah Hyde,SS
Jordan Poyer,FS
