Player,Pos
Jared Goff,QB
Todd Gurley,RB
Robert Woods,WR
Sammy Watkins,WR
Tyler Higbee,TE
Derek Carrier,TE
Andrew Whitworth,LT
Rodger Saffold,LG
John Sullivan,C
Jamon Brown,RG
Rob Havenstein,RT
Aaron Donald,DT
Tanzel Smart,DT
Michael Brockers,NT
Connor Barwin,OLB
Robert Quinn,OLB
Alec Ogletree,ILB
Mark Barron,ILB
Trumaine Johnson,LCB
Kayvon Webster,RCB
Maurice Alexander,SS
Cody Davis,FS
