Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,9:05,2,10,PIT 32,0,7,Willie Parker right end for no gain (tackle by Kelly Gregg),0.530,-0.160
1,8:26,,,,0,7,Timeout #1 by Pittsburgh Steelers,0.000,-0.160
1,8:26,3,10,PIT 32,0,7,Ben Roethlisberger pass incomplete short right intended for Cedrick Wilson,-0.160,-1.240
1,8:21,4,10,PIT 32,0,7,"Chris Gardocki punts 53 yards, returned by B.J. Sams for -4 yards",-1.240,0.370
1,8:12,1,10,BAL 11,0,7,Jamal Lewis left tackle for 6 yards (tackle by Bryant McFadden and Joey Porter),-0.370,-0.160
1,7:34,2,4,BAL 17,0,7,Steve McNair pass complete to Derrick Mason for 9 yards,-0.160,0.670
1,7:02,1,10,BAL 26,0,7,Jamal Lewis left tackle for 9 yards (tackle by Joey Porter and Ryan Clark),0.670,1.350
1,6:19,2,1,BAL 35,0,7,Ovie Mughelli middle for 4 yards (tackle by Brett Keisel),1.350,1.530
1,5:37,1,10,BAL 39,0,7,"Steve McNair pass incomplete intended for Derrick Mason (defended by Joey Porter). Penalty on Deshea Townsend: Defensive Holding, 5 yards (no play)",1.530,1.860
1,5:31,1,10,BAL 44,0,7,Jamal Lewis left tackle for 5 yards (tackle by Bryant McFadden),1.860,1.990
1,4:46,2,5,BAL 49,0,7,Jamal Lewis right tackle for -2 yards (tackle by Chris Hoke),1.990,1.030
1,4:03,3,7,BAL 47,0,7,Steve McNair pass incomplete short right intended for Mark Clayton. Penalty on Mike Flynn: Offensive Holding (Declined),1.030,-0.260
1,3:57,4,7,BAL 47,0,7,"Sam Koch punts 37 yards, fair catch by Santonio Holmes",-0.260,0.140
1,3:48,1,10,PIT 16,0,7,Ben Roethlisberger pass complete short right to Hines Ward for 8 yards (tackle by Ed Reed),-0.140,0.550
1,3:22,2,2,PIT 24,0,7,Willie Parker middle for 3 yards (tackle by Ray Lewis),0.550,0.740
1,2:44,1,10,PIT 27,0,7,Ben Roethlisberger pass incomplete short right intended for Hines Ward (defended by Chris McAlister),0.740,0.200
1,2:39,2,10,PIT 27,0,7,Ben Roethlisberger pass complete deep middle to Heath Miller for 16 yards (tackle by Ed Reed),0.200,1.800
1,2:02,1,10,PIT 43,0,7,Willie Parker left guard for 2 yards (tackle by Trevor Pryce and Dawan Landry),1.800,1.520
1,1:18,2,8,PIT 45,0,7,Ben Roethlisberger sacked by Jarret Johnson and Bart Scott for -11 yards,1.520,-0.620
1,0:43,3,19,PIT 34,0,7,Ben Roethlisberger pass complete short right to Hines Ward for 12 yards (tackle by Chris McAlister),-0.620,-0.320
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,7,PIT 46,0,7,"Chris Gardocki punts 27 yards, out of bounds",-0.320,-0.740
2,14:53,1,10,BAL 27,0,7,Jamal Lewis middle for 2 yards (tackle by Larry Foote and Casey Hampton),0.740,0.470
2,14:53,2,8,BAL 29,0,7,"Penalty on Todd Heap: False Start, 5 yards (no play)",0.470,-0.210
2,13:54,2,13,BAL 24,0,7,Jamal Lewis middle for 11 yards (tackle by James Farrior and Troy Polamalu),-0.210,0.560
2,13:11,3,2,BAL 35,0,7,Steve McNair pass complete short right to Todd Heap for 7 yards (tackle by Troy Polamalu),0.560,1.730
2,12:43,1,10,BAL 42,0,7,Musa Smith right end for -2 yards (tackle by Casey Hampton and Aaron Smith),1.730,0.920
2,12:02,2,12,BAL 40,0,7,"Steve McNair pass complete short left to Demetrius Williams for 3 yards (tackle by Deshea Townsend). Penalty on Chris Chester: Chop Block, 15 yards (no play)",0.920,-1.110
2,11:31,2,27,BAL 25,0,7,Jamal Lewis middle for 8 yards,-1.110,-0.690
2,10:52,3,19,BAL 33,0,7,Steve McNair pass complete short left to Musa Smith for 4 yards (tackle by Joey Porter),-0.690,-0.910
2,10:15,4,15,BAL 37,0,7,"Sam Koch punts 44 yards, returned by Santonio Holmes for 8 yards (tackle by Ovie Mughelli). Penalty on Hines Ward: Unsportsmanlike Conduct, 13 yards",-0.910,0.280
2,10:02,1,10,PIT 14,0,7,Ben Roethlisberger sacked by Terrell Suggs for -9 yards,-0.280,-1.440
2,9:25,2,19,PIT 5,0,7,Ben Roethlisberger pass incomplete short left intended for Willie Parker,-1.440,-2.470
2,9:21,3,19,PIT 5,0,7,Ben Roethlisberger pass incomplete short left intended for Santonio Holmes (defended by Samari Rolle),-2.470,-2.490
2,9:14,4,19,PIT 5,0,7,"Chris Gardocki punts 32 yards. Penalty on Ovie Mughelli: Offensive Holding, 10 yards",-2.490,-2.460
2,9:04,1,10,PIT 47,0,7,Steve McNair pass complete short middle to Jamal Lewis for 4 yards (tackle by Larry Foote and James Farrior),2.460,2.450
2,8:22,2,6,PIT 43,0,7,Jamal Lewis middle for 8 yards (tackle by Bryant McFadden and Ryan Clark),2.450,3.250
2,7:43,1,10,PIT 35,0,7,Jamal Lewis middle for 6 yards (tackle by Bryant McFadden and Tyrone Carter),3.250,3.510
2,7:02,2,4,PIT 29,0,7,Steve McNair pass complete short left to Mark Clayton for 13 yards (tackle by Brett Keisel),3.510,4.510
2,6:24,1,10,PIT 16,0,7,Ovie Mughelli middle for 9 yards (tackle by Troy Polamalu),4.510,5.540
2,5:44,2,1,PIT 7,0,7,Ovie Mughelli middle for 4 yards (tackle by James Farrior and Ryan Clark),5.540,6.510
2,5:07,1,3,PIT 3,0,7,Jamal Lewis middle for 2 yards (tackle by Troy Polamalu and Ryan Clark),6.510,5.910
2,4:25,2,1,PIT 1,0,13,"Jamal Lewis left guard for 1 yard, touchdown",5.910,7.000
2,4:25,,,PIT 2,0,14,Matt Stover kicks extra point good,0.000,0.000
2,4:21,,,BAL 30,0,14,"Matt Stover kicks off 64 yards, muffed catch by Najeh Davenport, recovered by Najeh Davenport at PIT-7, and returned for 5 yards",0.000,-0.350
2,4:14,1,10,PIT 12,0,14,Ben Roethlisberger pass complete short right to Hines Ward for 2 yards (tackle by Adalius Thomas),-0.350,-0.610
2,3:31,2,8,PIT 14,0,14,Ben Roethlisberger sacked by Bart Scott for -8 yards,-0.610,-2.120
2,3:12,3,16,PIT 6,0,14,Charlie Batch pass complete short left to Willie Parker for 10 yards (tackle by Ed Reed and Adalius Thomas),-2.120,-2.390
2,2:59,4,6,PIT 16,0,14,"Chris Gardocki punts 43 yards, returned by B.J. Sams for 4 yards (tackle by Sean Morey). Penalty on Evan Oglesby: Illegal Block Above the , 10 yards",-2.390,-0.610
2,2:48,1,10,BAL 25,0,14,Steve McNair pass complete short middle to Todd Heap for 11 yards (tackle by Troy Polamalu),0.610,1.330
2,2:11,1,10,BAL 36,0,14,Mike Anderson right guard for 3 yards (tackle by Larry Foote and Troy Polamalu),1.330,1.200
2,2:00,2,7,BAL 39,0,14,Steve McNair pass complete short left to Demetrius Williams for 7 yards (tackle by Tyrone Carter),1.200,1.990
2,1:31,1,10,BAL 46,0,14,"Steve McNair pass incomplete short right intended for Todd Heap. Penalty on James Farrior: Illegal Contact (Offsetting), Penalty on Steve McNair: Intentional Grounding (Offsetting) (no play)",1.990,1.990
2,1:26,1,10,BAL 46,0,14,Steve McNair pass complete short middle to Todd Heap for 13 yards (tackle by Ryan Clark),1.990,2.850
2,1:19,,,,0,14,Timeout #1 by Baltimore Ravens,0.000,2.850
2,1:19,1,10,PIT 41,0,14,Mike Anderson right tackle for 4 yards (tackle by Aaron Smith and James Farrior),2.850,2.850
2,0:59,2,6,PIT 37,0,14,Steve McNair pass incomplete short left intended for Ovie Mughelli (defended by Brett Keisel),2.850,2.150
2,0:56,3,6,PIT 37,0,14,"Steve McNair pass incomplete short left intended for Musa Smith. Penalty on Bryant McFadden: Defensive Pass Interfere, 5 yards (no play)",2.150,3.450
2,0:53,1,10,PIT 32,0,14,Steve McNair pass complete short left to Justin Green for 2 yards (tackle by Larry Foote),3.450,3.170
2,0:42,,,,0,14,Timeout #2 by Baltimore Ravens,0.000,3.170
2,0:42,2,8,PIT 30,0,14,Mike Anderson right tackle for 3 yards (tackle by Clark Haggans and Casey Hampton),3.170,2.870
2,0:32,,,,0,14,Timeout #3 by Baltimore Ravens,0.000,2.870
2,0:32,3,5,PIT 27,0,14,Mike Anderson middle for 8 yards (tackle by Ryan Clark and Tyrone Carter),2.870,4.310
2,0:19,1,10,PIT 19,0,14,Steve McNair spiked the ball,4.310,3.750
2,0:16,2,10,PIT 19,0,14,Steve McNair pass incomplete short left intended for Demetrius Williams,3.750,3.030
2,0:13,3,10,PIT 19,0,17,Matt Stover 37 yard field goal good,3.030,3.000
2,0:08,,,BAL 30,0,17,"Matt Stover kicks off 70 yards, touchback",0.000,0.280
2,0:08,1,10,PIT 20,0,17,Ben Roethlisberger kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,0,17,"Jeff Reed kicks off 67 yards, returned by B.J. Sams for 30 yards (tackle by Ryan Clark)",0.000,1.140
3,14:55,1,10,BAL 33,0,17,Jamal Lewis right tackle for no gain (tackle by Joey Porter),1.140,0.590
3,14:15,2,10,BAL 33,0,17,Steve McNair pass complete short left to Todd Heap for 4 yards (tackle by Deshea Townsend),0.590,0.430
3,13:33,3,6,BAL 37,0,17,Steve McNair pass complete short left to Mike Anderson for 2 yards (tackle by Bryant McFadden),0.430,-0.780
3,12:58,4,4,BAL 39,0,17,"Sam Koch punts 55 yards, returned by Santonio Holmes for 18 yards (tackle by Ovie Mughelli)",-0.780,-0.540
3,12:46,1,10,PIT 24,0,17,Willie Parker middle for 1 yard (tackle by Bart Scott),0.540,0.130
3,12:08,2,9,PIT 25,0,17,Ben Roethlisberger pass incomplete short right intended for Heath Miller,0.130,-0.560
3,12:04,3,9,PIT 25,0,17,Ben Roethlisberger pass incomplete short right intended for Nate Washington,-0.560,-1.700
3,11:59,4,9,PIT 25,0,17,Chris Gardocki punts 41 yards,-1.700,-1.200
3,11:48,1,10,BAL 34,0,17,Steve McNair pass incomplete short right intended for Derrick Mason,1.200,0.660
3,11:44,2,10,BAL 34,0,17,Jamal Lewis left tackle for 1 yard (tackle by Joey Porter and Casey Hampton),0.660,0.100
3,11:04,3,9,BAL 35,0,17,Steve McNair pass complete short middle to Derrick Mason for 10 yards (tackle by Troy Polamalu),0.100,1.930
3,10:18,1,10,BAL 45,0,17,Jamal Lewis right tackle for 4 yards (tackle by James Farrior and Troy Polamalu),1.930,1.920
3,9:33,2,6,BAL 49,0,17,Jamal Lewis middle for no gain (tackle by Troy Polamalu and Clark Haggans),1.920,1.220
3,8:52,3,6,BAL 49,0,17,Steve McNair pass incomplete deep left intended for Demetrius Williams,1.220,-0.130
3,8:47,4,6,BAL 49,0,17,"Sam Koch punts 35 yards, fair catch by Santonio Holmes",-0.130,0.140
3,8:39,1,10,PIT 16,0,17,Ben Roethlisberger pass complete short left to Hines Ward for 11 yards (tackle by Samari Rolle),-0.140,0.740
3,8:06,1,10,PIT 27,0,17,Willie Parker middle for 3 yards (tackle by Aubrayo Franklin),0.740,0.600
3,7:24,2,7,PIT 30,0,17,"Penalty on Alan Faneca: False Start, 5 yards (no play)",0.600,-0.070
3,6:36,2,12,PIT 25,0,17,Ben Roethlisberger pass complete to Nate Washington for 11 yards (tackle by Terrell Suggs),-0.070,0.700
3,6:15,3,1,PIT 36,0,17,Willie Parker right end for 2 yards (tackle by Bart Scott),0.700,1.470
3,6:06,1,10,PIT 38,0,17,Ben Roethlisberger pass incomplete short left intended for Heath Miller,1.470,0.920
3,5:59,2,10,PIT 38,0,17,Ben Roethlisberger pass complete deep middle to Nate Washington for 27 yards (tackle by Dawan Landry),0.920,3.250
3,5:12,1,10,BAL 35,0,17,Ben Roethlisberger pass incomplete short middle intended for Hines Ward (defended by Chris McAlister),3.250,2.700
3,5:06,2,10,BAL 35,0,17,Ben Roethlisberger pass incomplete short right intended for Hines Ward (defended by Corey Ivy),2.700,2.010
3,5:02,3,10,BAL 35,0,17,"Ben Roethlisberger pass incomplete short right intended for Santonio Holmes (defended by Chris McAlister). Penalty on BAL: Defensive 12 On-field, 5 yards (no play)",2.010,2.680
3,4:58,3,5,BAL 30,0,23,"Ben Roethlisberger sacked by Corey Ivy for -13 yards. Ben Roethlisberger fumbles (forced by Corey Ivy), recovered by Adalius Thomas at BAL-43 and returned for 57 yards, touchdown",2.680,-7.000
3,,,,PIT 2,0,24,Matt Stover kicks extra point good,0.000,0.000
3,4:46,,,BAL 30,0,24,"Matt Stover kicks off 65 yards, returned by Najeh Davenport for 27 yards (tackle by Quinn Sypniewski)",0.000,1.070
3,4:41,1,10,PIT 32,0,24,Ben Roethlisberger pass complete short left to Heath Miller for 9 yards (tackle by Terrell Suggs),1.070,1.740
3,4:08,2,1,PIT 41,0,24,Ben Roethlisberger pass complete short right to Nate Washington for 3 yards (tackle by Corey Ivy),1.740,1.860
3,3:35,1,10,PIT 44,0,24,Ben Roethlisberger sacked by Trevor Pryce for -10 yards,1.860,-0.030
3,3:00,2,20,PIT 34,0,24,Ben Roethlisberger pass complete short left to Willie Parker for 5 yards (tackle by Trevor Pryce and Adalius Thomas),-0.030,-0.030
3,2:15,3,15,PIT 39,0,24,Ben Roethlisberger pass incomplete deep middle intended for Cedrick Wilson (defended by Ed Reed),-0.030,-0.780
3,2:09,4,15,PIT 39,0,24,"Chris Gardocki punts 46 yards, returned by B.J. Sams for -2 yards. Penalty on Dennis Haley: Illegal Block Above the , 6 yards",-0.780,0.380
3,1:58,1,10,BAL 7,0,24,Steve McNair pass complete short left to Todd Heap for 3 yards (tackle by Joey Porter and Brett Keisel),-0.380,-0.560
3,1:21,2,7,BAL 10,0,24,Musa Smith middle for 3 yards (tackle by Aaron Smith and Clark Haggans),-0.560,-0.720
3,0:38,3,4,BAL 13,0,24,Steve McNair pass complete short right to Todd Heap for no gain,-0.720,-2.490
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,4,BAL 13,0,24,"Sam Koch punts 54 yards, returned by Santonio Holmes for 6 yards (tackle by Gary Stills)",-2.490,-1.530
4,14:49,1,10,PIT 39,0,24,Ben Roethlisberger pass complete short right to Cedrick Wilson for 10 yards (tackle by Evan Oglesby),1.530,2.190
4,14:25,1,10,PIT 49,0,24,Willie Parker middle for 1 yard (tackle by Chris McAlister),2.190,1.780
4,13:53,2,9,PIT 50,0,24,"Ben Roethlisberger pass complete short right to Najeh Davenport for 10 yards (tackle by Ray Lewis). Penalty on Ray Lewis: Personal Foul, 15 yards",1.780,3.910
4,13:33,1,10,BAL 25,0,24,Ben Roethlisberger sacked by Adalius Thomas and Jarret Johnson for -3 yards,3.910,2.960
4,12:40,2,13,BAL 28,0,24,Ben Roethlisberger pass complete to Cedrick Wilson for 13 yards (tackle by Chris McAlister),2.960,4.580
4,12:30,1,10,BAL 15,0,24,Ben Roethlisberger pass incomplete short right intended for Cedrick Wilson,4.580,3.950
4,12:24,2,10,BAL 15,0,24,Ben Roethlisberger pass incomplete short left intended for Hines Ward (defended by Samari Rolle),3.950,3.100
4,12:17,3,10,BAL 15,0,24,"Ben Roethlisberger sacked by Terrell Suggs for -5 yards. Penalty on Adalius Thomas: Defensive Holding (Declined), Penalty on Chris McAlister: Defensive Holding, 5 yards (no play)",3.100,4.910
4,11:54,1,10,BAL 10,0,24,Ben Roethlisberger sacked by Ray Lewis for -8 yards,4.910,3.150
4,11:23,2,18,BAL 18,0,24,Ben Roethlisberger pass complete short middle to Nate Washington for 8 yards (tackle by Ray Lewis),3.150,3.130
4,10:53,3,10,BAL 10,0,24,Ben Roethlisberger pass incomplete short middle intended for Nate Washington (defended by Ray Lewis),3.130,2.760
4,10:49,,,,0,24,Timeout #1 by Pittsburgh Steelers,0.000,2.760
4,10:49,4,10,BAL 10,0,24,Ben Roethlisberger sacked by Terrell Suggs for -4 yards,2.760,0.280
4,10:43,1,10,BAL 14,0,24,Kyle Boller pass complete short right to Ovie Mughelli for 11 yards (tackle by Ryan Clark),-0.280,0.610
4,10:17,1,10,BAL 25,0,24,Musa Smith left end for 2 yards (tackle by Joey Porter and James Farrior),0.610,0.330
4,9:36,2,8,BAL 27,0,24,Kyle Boller pass complete short right to Derrick Mason for 11 yards (tackle by Clark Haggans and Ryan Clark),0.330,1.470
4,9:07,1,10,BAL 38,0,24,Ovie Mughelli middle for 4 yards (tackle by Brett Keisel and Joey Porter),1.470,1.460
4,8:26,2,6,BAL 42,0,24,Musa Smith middle for 4 yards (tackle by Larry Foote and Chris Hoke),1.460,1.290
4,7:44,3,2,BAL 46,0,24,Kyle Boller pass complete short right to Mike Anderson for -1 yards (tackle by Ike Taylor),1.290,-0.390
4,7:03,,,,0,24,Timeout #2 by Pittsburgh Steelers,0.000,-0.390
4,7:03,4,3,BAL 45,0,24,"Sam Koch punts 34 yards, fair catch by Santonio Holmes",-0.390,-0.340
4,6:56,1,10,PIT 21,0,24,Ben Roethlisberger pass complete short right to Heath Miller for 10 yards (tackle by Ray Lewis and Dawan Landry),0.340,1.000
4,6:31,1,10,PIT 31,0,24,Ben Roethlisberger pass incomplete short left intended for Najeh Davenport is intercepted by Corey Ivy at PIT-27,1.000,-3.780
4,6:24,1,10,PIT 27,0,24,Musa Smith middle for 2 yards (tackle by Larry Foote),3.780,3.500
4,5:41,2,8,PIT 25,0,24,Musa Smith right end for 5 yards (tackle by Clark Haggans),3.500,3.470
4,5:00,3,3,PIT 20,0,24,Musa Smith left end for -2 yards (tackle by Larry Foote),3.470,2.040
4,4:20,4,5,PIT 22,0,27,Matt Stover 40 yard field goal good,2.040,3.000
4,4:15,,,BAL 30,0,27,"Matt Stover kicks off 69 yards, returned by Najeh Davenport for 13 yards (tackle by Gerome Sapp)",0.000,-0.280
4,4:07,1,10,PIT 14,0,27,Ben Roethlisberger pass complete short right to Santonio Holmes for 14 yards,-0.280,0.810
4,4:03,1,10,PIT 28,0,27,Ben Roethlisberger pass incomplete short left intended for Cedrick Wilson,0.810,0.260
4,3:59,2,10,PIT 28,0,27,Ben Roethlisberger pass incomplete short middle intended for Heath Miller,0.260,-0.430
4,3:53,3,10,PIT 28,0,27,Ben Roethlisberger pass complete short right to Cedrick Wilson for 8 yards (tackle by Chris McAlister),-0.430,-0.980
4,3:29,4,2,PIT 36,0,27,Ben Roethlisberger pass complete short right to Santonio Holmes for 11 yards (tackle by Chris McAlister),-0.980,2.060
4,3:05,1,10,PIT 47,0,27,"Ben Roethlisberger pass incomplete short right intended for Santonio Holmes. Penalty on Chris McAlister: Defensive Pass Interfere, 6 yards (no play)",2.060,2.460
4,2:58,1,10,BAL 47,0,27,Ben Roethlisberger pass complete short middle to Santonio Holmes for 6 yards (tackle by Gerome Sapp),2.460,2.720
4,2:36,2,4,BAL 41,0,27,Ben Roethlisberger pass complete short middle to Cedrick Wilson for 18 yards (tackle by Gerome Sapp),2.720,4.040
4,2:09,1,10,BAL 23,0,27,Ben Roethlisberger pass incomplete short right intended for Santonio Holmes,4.040,3.500
4,2:05,2,10,BAL 23,0,27,Ben Roethlisberger pass incomplete short right intended for Nate Washington (defended by Corey Ivy),3.500,2.810
4,2:00,3,10,BAL 23,0,27,"Ben Roethlisberger sacked by Trevor Pryce for -7 yards. Ben Roethlisberger fumbles (forced by Trevor Pryce), recovered by Jeff Hartings at BAL-30",2.810,1.410
4,1:44,,,,0,27,Timeout #3 by Pittsburgh Steelers,0.000,1.410
4,1:44,4,17,BAL 30,0,27,Ben Roethlisberger pass incomplete deep middle intended for Nate Washington is intercepted by Bart Scott at BAL-12 and returned for 7 yards,1.410,-0.150
4,1:34,1,10,BAL 19,0,27,Kyle Boller kneels for -1 yards,0.150,-0.560
4,0:56,2,11,BAL 18,0,27,Kyle Boller kneels for -1 yards,-0.560,-1.420
4,0:15,3,12,BAL 17,0,27,Kyle Boller kneels for -1 yards,-1.420,-2.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
