#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CLE 25,8,4:30,19,Punt
2,1,9:18,CLE 19,3,1:50,2,Punt
3,1,3:02,CLE 25,3,1:24,2,Punt
4,2,14:54,CLE 35,3,1:34,2,Punt
5,2,7:58,CLE 25,5,3:40,26,Punt
6,2,2:19,CLE 25,3,0:42,-6,Punt
7,2,0:50,TAM 19,4,0:32,9,Downs
8,3,14:23,TAM 26,3,1:22,26,Touchdown
9,3,10:29,CLE 8,6,3:31,25,Punt
10,3,0:28,CLE 25,7,3:11,75,Touchdown
11,4,9:32,CLE 20,10,4:37,79,Downs
12,4,2:36,TAM 16,1,0:08,16,Touchdown
13,5,10:00,CLE 25,3,1:22,4,Punt
14,5,6:15,TAM 45,3,2:04,0,Punt
