Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
1,8:54,3,2,TAM 35,7,0,Jonathan Stewart up the middle for no gain (tackle by Da'Quan Bowers and Adrian Clayborn),2.540,0.990
1,8:13,4,2,TAM 35,7,0,Cam Newton for 6 yards (tackle by Quincy Black),0.990,3.640
1,7:36,1,10,TAM 29,7,0,Legedu Naanee pass complete short left to Cam Newton for 27 yards (tackle by Ronde Barber),3.640,6.740
1,6:49,1,2,TAM 2,7,0,Cam Newton right end for 1 yard (tackle by Sean Jones),6.740,5.910
1,6:04,2,1,TAM 1,7,0,Jonathan Stewart left guard for no gain (tackle by Adrian Clayborn),5.910,5.170
1,5:21,3,1,TAM 1,7,0,Cam Newton pass incomplete short right intended for Greg Olsen. Penalty on Quincy Black: Defensive Holding (no play),5.170,6.970
1,5:13,1,1,TAM 1,13,0,"Jonathan Stewart left guard for 1 yard, touchdown",6.970,7.000
1,,,,TAM 2,14,0,Olindo Mare kicks extra point good,0.000,0.000
1,,,,CAR 35,14,0,"Olindo Mare kicks off 65 yards, returned by Sammie Stroughter for 27 yards (tackle by Charles Godfrey)",0.000,0.740
1,5:01,1,10,TAM 27,14,0,LeGarrette Blount up the middle for 1 yard (tackle by Greg Hardy),0.740,0.330
1,4:24,2,9,TAM 28,14,0,LeGarrette Blount right tackle for no gain (tackle by Greg Hardy),0.330,-0.360
1,3:43,3,9,TAM 28,14,0,Josh Johnson pass complete deep left to Arrelious Benn for 38 yards (tackle by Charles Godfrey),-0.360,3.310
1,2:57,,,,14,0,Timeout #1 by Carolina Panthers,0.000,3.310
1,2:57,1,10,CAR 34,14,0,Josh Johnson pass incomplete short right intended for Sammie Stroughter (defended by Greg Hardy),3.310,2.770
1,2:52,2,10,CAR 34,14,0,LeGarrette Blount left guard for -4 yards (tackle by Charles Johnson),2.770,1.550
1,2:14,3,14,CAR 38,14,0,Josh Johnson pass complete short right to Arrelious Benn for 6 yards (tackle by Captain Munnerlyn and Chris Gamble),1.550,1.240
1,1:29,4,8,CAR 32,14,3,Connor Barth 50 yard field goal good,1.240,3.000
1,,,,TAM 35,14,3,"Michael Koenen kicks off 65 yards, touchback",0.000,0.280
1,1:23,1,10,CAR 20,14,3,Jonathan Stewart left end for -2 yards (tackle by Da'Quan Bowers),0.280,-0.630
1,0:44,2,12,CAR 18,14,3,Cam Newton sacked by Da'Quan Bowers and Adrian Clayborn for -3 yards,-0.630,-1.860
1,0:05,3,15,CAR 15,14,3,Cam Newton sacked by Da'Quan Bowers for -6 yards,-1.860,-2.490
Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,21,CAR 9,14,3,"Jason Baker punts 46 yards, returned by Preston Parker for 8 yards (tackle by Jordan Senn). Penalty on Erik Lorig: Running Into the Kicker (Declined)",-2.490,-2.460
2,14:53,1,10,CAR 47,14,3,LeGarrette Blount up the middle for 6 yards (tackle by Charles Godfrey),2.460,2.720
2,14:19,2,4,CAR 41,14,3,Mossis Madu right end for 4 yards (tackle by Frank Kearse),2.720,3.120
2,13:39,1,10,CAR 37,14,3,Josh Johnson pass complete short middle to Kellen Winslow Jr. for 12 yards (tackle by Jordan Senn and Charles Godfrey),3.120,3.910
2,13:04,1,10,CAR 25,14,3,LeGarrette Blount up the middle for 6 yards (tackle by Chris Gamble),3.910,4.200
2,12:21,2,4,CAR 19,14,3,Kregg Lumpkin right guard for 2 yards (tackle by Greg Hardy),4.200,3.850
2,11:42,3,2,CAR 17,14,3,Arrelious Benn left end for -12 yards (tackle by Charles Johnson),3.850,1.500
2,10:58,4,14,CAR 29,14,6,Connor Barth 47 yard field goal good,1.500,3.000
2,,,,TAM 35,14,6,"Michael Koenen kicks off 74 yards, touchback",0.000,0.280
2,10:52,1,10,CAR 20,14,6,DeAngelo Williams right end for 4 yards (tackle by Ronde Barber),0.280,0.270
2,10:11,2,6,CAR 24,14,6,Cam Newton pass complete short left to Jeremy Shockey for 26 yards (tackle by E.J. Biggers),0.270,2.260
2,9:38,1,10,,14,6,"Cam Newton pass incomplete. Penalty on Ronde Barber: Illegal Contact, 5 yards (no play)",2.260,2.590
2,9:30,1,10,TAM 45,14,6,Jonathan Stewart up the middle for 2 yards (tackle by Adrian Clayborn and Roy Miller),2.590,2.310
2,8:49,2,8,TAM 43,14,6,Cam Newton pass incomplete short right intended for Steve Smith,2.310,1.620
2,8:44,3,8,TAM 43,14,6,Cam Newton left end for 22 yards (tackle by Sean Jones),1.620,4.170
2,7:58,1,10,TAM 21,14,6,Cam Newton left end for 2 yards (tackle by Sean Jones),4.170,3.900
2,7:17,2,8,TAM 19,14,6,Cam Newton pass incomplete deep middle intended for Brandon LaFell,3.900,3.180
2,7:12,,,,14,6,Timeout #2 by Carolina Panthers,0.000,3.180
2,7:12,3,8,TAM 19,20,6,"Cam Newton pass complete deep middle to Legedu Naanee for 19 yards, touchdown. Penalty on Sean Jones: Unnecessary Roughness, 15 yards",3.180,7.000
2,,,,TAM 2,21,6,Olindo Mare kicks extra point good,0.000,0.000
2,,,,,21,6,"Olindo Mare kicks off 50 yards, touchback",0.000,0.280
2,7:04,1,10,TAM 20,21,6,"Josh Johnson sacked by Greg Hardy for -9 yards. Penalty on Captain Munnerlyn: Defensive Holding, 5 yards (no play)",0.280,0.610
2,6:58,,,,21,6,Timeout #1 by Tampa Bay Buccaneers,0.000,0.610
2,6:58,1,10,TAM 25,21,6,LeGarrette Blount up the middle for 2 yards (tackle by Darius Butler),0.610,0.330
2,6:24,2,8,TAM 27,21,6,Josh Johnson pass complete deep left to Mike Williams for 42 yards (tackle by Darius Butler),0.330,3.510
2,5:54,1,10,CAR 31,21,6,Kregg Lumpkin left guard for -1 yards (tackle by Andre Neblett),3.510,2.830
2,5:21,2,11,CAR 32,21,6,Josh Johnson pass incomplete short right intended for Erik Lorig (defended by Charles Johnson),2.830,2.150
2,5:14,3,11,CAR 32,21,6,Josh Johnson up the middle for 4 yards (tackle by Antwan Applewhite),2.150,1.590
2,4:32,4,7,CAR 28,21,9,Connor Barth 46 yard field goal good,1.590,3.000
2,,,,TAM 35,21,9,"Michael Koenen kicks off 65 yards, touchback",0.000,0.280
2,4:25,1,10,CAR 20,21,9,Cam Newton left end for 2 yards (tackle by Elbert Mack),0.280,0.000
2,3:44,2,8,CAR 22,21,9,Cam Newton pass incomplete deep right intended for Legedu Naanee,0.000,-0.690
2,3:37,3,8,CAR 22,21,9,Cam Newton pass incomplete deep left intended for Greg Olsen,-0.690,-1.900
2,3:31,4,8,CAR 22,21,9,Jason Baker punts 31 yards,-1.900,-2.060
2,3:20,1,10,TAM 47,21,9,Mossis Madu right guard for 5 yards (tackle by Charles Godfrey),2.060,2.190
2,2:44,2,5,CAR 48,21,9,"Mossis Madu for 2 yards (tackle by Chris Gamble). Penalty on Davin Joseph: Offensive Holding, 10 yards",2.190,1.110
2,2:17,2,13,TAM 44,21,9,Josh Johnson pass complete short left to Kellen Winslow Jr. for 8 yards (tackle by Captain Munnerlyn),1.110,1.490
2,2:00,3,5,CAR 48,21,9,Josh Johnson right end for 14 yards (tackle by James Anderson),1.490,3.310
2,1:51,1,10,CAR 34,21,9,LeGarrette Blount up the middle for 1 yard (tackle by Terrell McClain),3.310,2.910
2,1:16,2,9,CAR 33,21,9,Josh Johnson right end for 7 yards (tackle by Chris Gamble),2.910,3.140
2,1:08,,,,21,9,Timeout #2 by Tampa Bay Buccaneers,0.000,3.140
2,1:08,3,2,CAR 26,21,9,Josh Johnson pass incomplete short middle intended for Mike Williams,3.140,1.860
2,1:03,4,2,CAR 26,21,12,Connor Barth 44 yard field goal good,1.860,3.000
2,,,,TAM 35,21,12,"Michael Koenen kicks off 69 yards, touchback",0.000,0.280
2,0:58,1,10,CAR 20,21,12,Cam Newton pass complete short right to Jonathan Stewart for 7 yards (tackle by Mason Foster),0.280,0.680
2,0:31,2,3,CAR 27,21,12,Cam Newton pass complete short left to Jonathan Stewart for 12 yards (tackle by Mason Foster),0.680,1.530
2,0:23,1,10,CAR 39,21,12,Cam Newton pass incomplete deep right intended for Steve Smith,1.530,0.990
2,0:17,2,10,CAR 39,21,12,"Cam Newton sacked by Da'Quan Bowers for -17 yards. Penalty on Da'Quan Bowers: Defensive Offside, 5 yards (no play)",0.990,1.660
2,0:13,2,5,CAR 44,21,12,Cam Newton pass complete deep left to Brandon LaFell for 31 yards (tackle by Tanard Jackson),1.660,3.910
2,0:03,1,10,TAM 25,24,12,Olindo Mare 43 yard field goal good,3.910,3.000
Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,24,12,"Olindo Mare kicks off 74 yards, touchback",0.000,0.280
3,15:00,1,10,TAM 20,24,12,Josh Johnson pass complete short right to Arrelious Benn for 2 yards (tackle by Sherrod Martin),0.280,0.000
3,14:18,2,8,TAM 22,24,12,LeGarrette Blount right guard for 6 yards (tackle by Dan Connor and Charles Godfrey),0.000,0.100
3,13:39,3,2,TAM 28,24,12,Josh Johnson pass complete short middle to Preston Parker for 6 yards (tackle by James Anderson),0.100,1.200
3,13:00,1,10,TAM 34,24,12,Josh Johnson pass complete deep right to Mike Williams for 20 yards (tackle by Charles Godfrey),1.200,2.520
3,12:19,1,10,CAR 46,24,12,LeGarrette Blount right tackle for no gain (tackle by Frank Kearse),2.520,1.980
3,11:40,2,10,CAR 46,24,12,Josh Johnson pass complete short middle to Mike Williams for 14 yards (tackle by Darius Butler),1.980,3.450
3,11:00,1,10,CAR 32,24,12,Josh Johnson pass incomplete intended for Kellen Winslow Jr.,3.450,2.900
3,10:50,2,10,CAR 32,24,12,Mossis Madu up the middle for 2 yards (tackle by Terrell McClain),2.900,2.480
3,10:40,3,8,CAR 30,24,12,Josh Johnson pass incomplete short middle intended for Dezmon Briscoe is intercepted by Thomas Keiser at CAR-30 and returned for 9 yards (tackle by Jeremy Zuttah),2.480,-1.530
3,10:03,1,10,CAR 39,24,12,DeAngelo Williams right guard for 4 yards (tackle by Da'Quan Bowers),1.530,1.530
3,9:31,2,6,CAR 43,24,12,DeAngelo Williams left guard for 6 yards (tackle by Tanard Jackson),1.530,2.190
3,8:49,1,10,CAR 49,24,12,Cam Newton pass complete deep middle to Brandon LaFell for 28 yards (tackle by Sean Jones),2.190,4.040
3,8:05,1,10,TAM 23,24,12,Cam Newton left end for 20 yards (tackle by Mason Foster),4.040,6.510
3,7:17,1,3,TAM 3,24,12,Cam Newton up the middle for 2 yards (tackle by Sean Jones and Roy Miller),6.510,5.910
3,6:36,2,1,TAM 1,30,12,"Cam Newton up the middle for 1 yard, touchdown",5.910,7.000
3,,,,TAM 2,31,12,Olindo Mare kicks extra point good,0.000,0.000
3,,,,CAR 35,31,12,"Olindo Mare kicks off 70 yards, returned by Sammie Stroughter for 37 yards (tackle by Charles Godfrey). Penalty on Jacob Cutrera: Offensive Holding, 10 yards",0.000,-0.370
3,6:21,1,10,TAM 11,31,12,LeGarrette Blount left guard for 4 yards (tackle by Jordan Senn and Dan Connor),-0.370,-0.430
3,5:41,2,6,TAM 15,31,12,Josh Johnson pass incomplete short right intended for LeGarrette Blount,-0.430,-0.950
3,5:33,3,6,TAM 15,31,12,Josh Johnson pass complete deep right to Kellen Winslow Jr. for 18 yards (tackle by Chris Gamble),-0.950,1.140
3,4:51,1,10,TAM 33,31,12,Josh Johnson left end for 8 yards (tackle by Dan Connor),1.140,1.670
3,4:09,2,2,TAM 41,31,12,Josh Johnson left end for 12 yards (tackle by Antwan Applewhite and Darius Butler),1.670,2.460
3,3:39,1,10,CAR 47,31,12,Josh Johnson pass incomplete deep middle intended for Arrelious Benn,2.460,1.910
3,3:31,2,10,CAR 47,31,12,Josh Johnson pass complete short right to Kellen Winslow Jr. for 3 yards (tackle by Charles Godfrey),1.910,1.620
3,2:50,3,7,CAR 44,31,12,Josh Johnson pass incomplete short middle intended for Mike Williams,1.620,0.330
3,2:42,4,7,CAR 44,31,12,"Michael Koenen punts 35 yards, fair catch by Armanti Edwards",0.330,0.380
3,2:34,1,10,CAR 9,31,12,DeAngelo Williams left end for -1 yards (tackle by Quincy Black),-0.380,-0.850
3,1:58,2,11,CAR 8,31,12,Jonathan Stewart up the middle for 10 yards (tackle by Sean Jones),-0.850,-0.370
3,1:15,3,1,CAR 18,31,12,Cam Newton up the middle for 2 yards (tackle by Albert Haynesworth),-0.370,0.280
3,0:33,1,10,CAR 20,31,12,Cam Newton pass incomplete short left intended for Steve Smith,0.280,-0.270
3,0:28,2,10,CAR 20,31,12,"Cam Newton left end for -4 yards (tackle by Geno Hayes). Penalty on Brian Price: Unnecessary Roughness, 15 yards",-0.270,1.000
Quarter,Time,Down,ToGo,Location,CAR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CAR 31,31,12,Cam Newton pass incomplete deep right intended for Steve Smith,1.000,0.460
4,14:52,2,10,CAR 31,31,12,Cam Newton pass complete short right to Brandon LaFell for 5 yards (tackle by E.J. Biggers),0.460,0.430
4,14:12,3,5,CAR 36,31,12,"Cam Newton pass incomplete short right intended for Greg Olsen. Penalty on Anthony Gaitor: Defensive Pass Interference, 8 yards (no play)",0.430,1.860
4,14:07,1,10,CAR 44,31,12,DeAngelo Williams left guard for -4 yards (tackle by Da'Quan Bowers). Penalty on Greg Olsen: Offensive Holding (Declined),1.860,0.780
4,13:40,2,14,CAR 40,31,12,Cam Newton pass incomplete deep left intended for Greg Olsen (defended by E.J. Biggers),0.780,0.100
4,13:32,3,14,CAR 40,31,12,Cam Newton pass complete short middle to Legedu Naanee for 19 yards (tackle by E.J. Biggers),0.100,2.850
4,12:50,1,10,TAM 41,31,12,Jonathan Stewart left end for 11 yards (tackle by E.J. Biggers and Adrian Clayborn),2.850,3.580
4,12:06,1,10,TAM 30,31,12,Jonathan Stewart right end for -1 yards (tackle by Roy Miller),3.580,2.900
4,11:22,2,11,TAM 31,31,12,Cam Newton pass complete deep right to Steve Smith for 23 yards (tackle by E.J. Biggers),2.900,5.370
4,10:37,1,8,TAM 8,31,12,DeAngelo Williams up the middle for 7 yards (tackle by Sean Jones),5.370,5.910
4,9:53,2,1,TAM 1,37,12,"Cam Newton up the middle for 1 yard, touchdown",5.910,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,TAM 2,38,12,Olindo Mare kicks extra point good,0.000,0.000
4,,,,CAR 35,38,12,"Olindo Mare kicks off 65 yards, touchback. Penalty on Kion Wilson: Personal Foul, 15 yards",0.000,1.270
4,9:48,1,10,TAM 35,38,12,Mossis Madu right guard for 6 yards (tackle by Charles Godfrey),1.270,1.530
4,9:21,2,4,TAM 41,38,12,Josh Johnson pass complete short middle to Preston Parker for 12 yards (tackle by Jordan Senn and James Anderson),1.530,2.460
4,8:55,1,10,CAR 47,38,12,Mossis Madu up the middle for 2 yards (tackle by Antwan Applewhite),2.460,2.180
4,8:23,2,8,CAR 45,38,12,Josh Johnson pass complete short right to Preston Parker for 8 yards (tackle by Captain Munnerlyn),2.180,3.120
4,7:53,1,10,CAR 37,38,12,Josh Johnson pass incomplete deep right intended for Mike Williams,3.120,2.570
4,7:47,2,10,CAR 37,38,12,Mossis Madu right end for 6 yards (tackle by Chris Gamble and Jordan Senn),2.570,2.680
4,7:09,3,4,CAR 31,38,12,Josh Johnson pass complete short left to Mike Williams for 8 yards (tackle by Captain Munnerlyn and Jordan Senn),2.680,4.040
4,6:43,1,10,CAR 23,38,18,"Josh Johnson pass complete deep right to Dezmon Briscoe for 23 yards, touchdown",4.040,7.000
4,,,,CAR 2,38,19,Connor Barth kicks extra point good,0.000,0.000
4,,,,TAM 35,38,19,"Michael Koenen kicks off 65 yards, touchback",0.000,0.280
4,6:35,1,10,CAR 20,38,19,DeAngelo Williams up the middle for -1 yards (tackle by Da'Quan Bowers),0.280,-0.460
4,5:48,2,11,CAR 19,38,19,Jonathan Stewart left end for 2 yards (tackle by John McCargo),-0.460,-0.820
4,5:01,3,9,CAR 21,38,19,"Penalty on Adrian Clayborn: Neutral Zone Infraction, 5 yards (no play)",-0.820,-0.160
4,4:59,3,4,CAR 26,38,19,Jonathan Stewart up the middle for no gain (tackle by Mason Foster and Ronde Barber),-0.160,-1.630
4,4:17,4,4,CAR 26,38,19,"Jason Baker punts 37 yards, returned by Preston Parker for 34 yards (tackle by Jason Baker)",-1.630,-3.640
4,4:01,1,10,CAR 29,38,19,Josh Johnson pass complete short left to Mike Williams for 9 yards (tackle by Charles Godfrey),3.640,4.320
4,3:31,2,1,CAR 20,38,19,Josh Johnson pass incomplete short left intended for Mike Williams,4.320,3.600
4,3:25,3,1,CAR 20,38,19,Mossis Madu up the middle for -2 yards (tackle by Andre Neblett),3.600,2.090
4,2:59,4,3,CAR 22,38,19,Josh Johnson sacked by Charles Johnson for -10 yards,2.090,-1.070
4,2:54,1,10,CAR 32,38,19,Jonathan Stewart right guard for 5 yards (tackle by E.J. Biggers),1.070,1.200
4,2:10,2,5,CAR 37,38,19,Jonathan Stewart right guard for 2 yards (tackle by Anthony Gaitor),1.200,0.760
4,2:03,,,,38,19,Timeout #1 by Tampa Bay Buccaneers,0.000,0.760
4,2:03,3,3,CAR 39,38,19,Cam Newton pass complete short left to Seyi Ajirotutu for 4 yards (tackle by Corey Lynch),0.760,1.800
4,1:57,1,10,CAR 43,38,19,DeAngelo Williams left end for 4 yards (tackle by Elbert Mack),1.800,1.790
4,1:10,2,6,CAR 47,38,19,Cam Newton kneels for -1 yards,1.790,0.960
4,0:37,3,7,CAR 46,38,19,Cam Newton kneels for -1 yards,0.960,-0.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
