Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
1,7:35,1,10,CAR 28,3,0,Aaron Brooks pass complete to Deuce McAllister for 19 yards (tackle by Deon Grant),3.710,5.140
1,7:02,1,9,CAR 9,3,0,Aaron Brooks sacked by Mike Rucker for -8 yards,5.140,3.240
1,6:28,2,17,CAR 17,3,0,Aaron Brooks pass complete to Jerome Pathon for 12 yards (tackle by Terry Cousin),3.240,4.260
1,5:47,3,5,CAR 5,3,0,Aaron Brooks pass incomplete intended for Joe Horn,4.260,3.010
1,5:42,4,5,CAR 5,6,0,John Carney 23 yard field goal good,3.010,3.000
1,5:42,,,NOR 30,6,0,"Toby Gowin kicks off 67 yards, returned by Steve Smith for 12 yards (tackle by Steve Gleason)",0.000,-0.220
1,5:33,1,10,CAR 15,6,0,Rodney Peete pass incomplete intended for Muhsin Muhammad (defended by Dale Carter),-0.220,-0.710
1,5:28,2,10,CAR 15,6,0,Rodney Peete pass incomplete intended for Karl Hankton,-0.710,-1.370
1,5:22,3,10,CAR 15,6,0,Rodney Peete pass complete to Dee Brown for 15 yards (tackle by Jay Bellamy),-1.370,0.940
1,4:41,1,10,CAR 30,6,0,Nick Goings left guard for 3 yards (tackle by Darren Howard),0.940,0.800
1,4:01,2,7,CAR 33,6,0,Karl Hankton left end for -6 yards (tackle by Darren Howard),0.800,-0.690
1,3:16,3,13,CAR 27,6,0,Rodney Peete pass incomplete intended for Dee Brown (defended by Charles Grant),-0.690,-1.570
1,3:11,4,13,CAR 27,6,0,"Todd Sauerbrun punts 54 yards, returned by Michael Lewis for 29 yards (tackle by Todd Sauerbrun)",-1.570,-2.130
1,2:57,1,10,NOR 48,6,0,Deuce McAllister right guard for 2 yards (tackle by Mike Rucker and Julius Peppers),2.130,1.850
1,2:21,2,8,,6,0,Deuce McAllister left tackle for 4 yards (tackle by Julius Peppers),1.850,1.680
1,1:41,3,4,CAR 46,6,0,Aaron Brooks pass complete to Joe Horn for 7 yards (tackle by Emmanuel McDaniel),1.680,2.980
1,1:04,1,10,CAR 39,6,0,Deuce McAllister left end for -4 yards (tackle by Reggie Howard and Hannibal Navies),2.980,1.900
1,0:15,2,14,CAR 43,6,0,Aaron Brooks pass incomplete intended for Joe Horn,1.900,1.220
1,0:07,3,14,CAR 43,6,0,Aaron Brooks pass incomplete intended for Deuce McAllister (defended by Will Witherspoon),1.220,0.400
1,0:02,4,14,CAR 43,6,0,"Toby Gowin punts 35 yards, fair catch by Steve Smith",0.400,0.380
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CAR 8,6,0,Rodney Peete pass complete to Muhsin Muhammad for 29 yards (tackle by Jay Bellamy),-0.380,1.400
2,14:34,1,10,CAR 37,6,0,Lamar Smith right guard for -6 yards (tackle by Martin Chase),1.400,0.050
2,13:50,2,16,CAR 31,6,0,Lamar Smith left guard for 5 yards (tackle by Fred Thomas and Darrin Smith),0.050,0.040
2,13:11,3,11,CAR 36,6,0,Rodney Peete pass complete to Lamar Smith for -1 yards (tackle by Sedrick Hodge),0.040,-1.040
2,12:31,4,12,CAR 35,6,0,"Todd Sauerbrun punts 44 yards, returned by Michael Lewis for 15 yards (tackle by Will Witherspoon). Penalty on Brad Hoover: Face Mask (5 Yards), 5 yards",-1.040,-1.660
2,12:18,1,10,NOR 41,6,0,Aaron Brooks pass complete to Terrelle Smith for 5 yards (tackle by Hannibal Navies),1.660,1.800
2,11:42,2,5,NOR 46,6,0,Deuce McAllister left end for 2 yards (tackle by Mike Rucker and Hannibal Navies),1.800,1.360
2,11:00,3,3,NOR 48,6,0,Aaron Brooks pass complete to Joe Horn for 9 yards (tackle by Mark Fields),1.360,2.720
2,10:21,1,10,CAR 43,6,0,Aaron Brooks pass incomplete,2.720,2.180
2,10:13,2,10,CAR 43,6,0,"Penalty on Kendyl Jacox: False Start, 5 yards (no play)",2.180,1.500
2,10:13,2,15,CAR 48,6,0,Aaron Brooks pass complete to Deuce McAllister for 1 yard (tackle by Mark Fields),1.500,0.960
2,9:28,3,14,CAR 47,6,0,"Penalty on Spencer Folau: False Start, 5 yards (no play)",0.960,0.300
2,9:10,3,19,NOR 48,6,0,Aaron Brooks pass incomplete intended for Donte' Stallworth (defended by Deon Grant),0.300,-0.190
2,9:02,4,19,NOR 48,6,0,"Toby Gowin punts 52 yards, touchback. Penalty on Keyuo Craver: Illegal Contact (Declined)",-0.190,-0.280
2,8:51,1,10,CAR 20,6,0,Lamar Smith left guard for 1 yard (tackle by Norman Hand and Darren Howard),0.280,-0.130
2,8:11,2,9,CAR 21,6,0,"Rodney Peete pass incomplete intended for Steve Smith. Penalty on Todd Steussie: Tripping, 10 yards (no play)",-0.130,-1.440
2,8:06,2,19,CAR 11,6,0,Dee Brown left tackle for 12 yards (tackle by Darrin Smith),-1.440,-0.560
2,7:27,3,7,CAR 23,6,0,Dee Brown left guard for 5 yards (tackle by Sedrick Hodge),-0.560,-1.500
2,6:56,4,2,CAR 28,6,0,"Todd Sauerbrun punts 43 yards, returned by Michael Lewis for no gain",-1.500,-0.870
2,6:44,1,10,NOR 29,6,0,Aaron Brooks pass complete to Deuce McAllister for 9 yards (tackle by Will Witherspoon),0.870,1.540
2,6:18,2,1,NOR 38,6,0,Aaron Brooks pass complete to Joe Horn for 42 yards (tackle by Deon Grant),1.540,4.240
2,5:53,1,10,CAR 20,12,0,"Deuce McAllister right guard for 20 yards, touchdown",4.240,7.000
2,5:53,,,CAR 20,13,0,John Carney kicks extra point good,0.000,0.000
2,5:53,,,NOR 30,13,0,"Toby Gowin kicks off 75 yards, returned by Steve Smith for 20 yards (tackle by James Fenderson)",0.000,-0.220
2,5:43,1,10,CAR 15,13,0,Rodney Peete pass complete to Muhsin Muhammad for 28 yards (tackle by Fred Thomas). Penalty on Fred Thomas: Defensive Holding (Declined),-0.220,1.800
2,5:23,1,10,CAR 43,13,0,Rodney Peete pass incomplete intended for Muhsin Muhammad,1.800,1.250
2,5:16,2,10,CAR 43,13,0,Rodney Peete pass incomplete intended for Wesley Walls,1.250,0.560
2,5:12,3,10,CAR 43,13,0,Rodney Peete pass incomplete intended for Muhsin Muhammad is intercepted by Darrin Smith at 50 and returned for 4 yards,0.560,-2.520
2,5:00,1,10,CAR 46,13,0,Deuce McAllister right tackle for no gain (tackle by Kris Jenkins),2.520,1.980
2,4:26,2,10,CAR 46,13,0,Deuce McAllister middle for 1 yard (tackle by Shane Burton),1.980,1.420
2,3:48,3,9,CAR 45,13,0,Aaron Brooks pass incomplete intended for Jake Reed (defended by Will Witherspoon),1.420,0.270
2,3:43,4,9,CAR 45,13,0,"Toby Gowin punts 45 yards, touchback",0.270,-0.280
2,3:33,1,10,CAR 20,13,0,Rodney Peete pass complete to Lamar Smith for 2 yards (tackle by Dale Carter),0.280,0.000
2,3:33,2,8,CAR 22,13,0,"Penalty on Martin Chase: Encroachment, 5 yards (no play)",0.000,0.680
2,2:28,2,3,CAR 27,13,0,Lamar Smith left end for -4 yards (tackle by Charlie Clemons),0.680,-0.560
2,2:00,3,7,CAR 23,13,0,"Penalty on Karl Hankton: False Start, 5 yards (no play)",-0.560,-1.330
2,2:00,3,12,CAR 18,13,0,Rodney Peete pass complete to Muhsin Muhammad for 13 yards (tackle by Dale Carter),-1.330,1.000
2,1:28,1,10,CAR 31,13,0,Rodney Peete pass complete to Karl Hankton for 22 yards (tackle by Darrin Smith and Jay Bellamy),1.000,2.460
2,1:06,1,10,NOR 47,13,0,Rodney Peete pass complete to Steve Smith for 6 yards (tackle by Fred Thomas),2.460,2.720
2,0:58,2,4,NOR 41,13,0,Rodney Peete pass complete to Dee Brown for -3 yards (tackle by Sedrick Hodge),2.720,1.620
2,0:51,2,4,NOR 41,,,Timeout #1 by Carolina Panthers,2.720,1.620
2,0:51,3,7,NOR 44,13,0,"Rodney Peete pass complete to Steve Smith for 37 yards (tackle by Fred Thomas). Penalty on Willie Whitehead: Roughing the Passer, 4 yards",1.620,6.510
2,0:41,3,7,NOR 44,,,Timeout #2 by Carolina Panthers,1.620,6.510
2,0:41,1,3,NOR 3,13,6,"Rodney Peete pass complete to Jermaine Wiggins for 3 yards, touchdown",6.510,7.000
2,0:41,,,NOR 3,13,7,"Shayne Graham kicks extra point good. Penalty on NOR: Defensive 12 On-field, 5 yards",0.000,0.000
2,0:41,,,CAR 35,13,7,"Todd Sauerbrun kicks off 58 yards, returned by James Fenderson for 21 yards (tackle by Karl Hankton)",0.000,0.810
2,0:41,1,3,NOR 3,,,Timeout #1 by New Orleans Saints,6.510,-0.810
2,0:29,1,10,NOR 28,13,7,Aaron Brooks pass complete to Donte' Stallworth for 20 yards (tackle by Emmanuel McDaniel),0.810,2.130
2,0:23,1,10,NOR 28,,,Timeout #2 by New Orleans Saints,0.810,2.130
2,0:23,1,10,NOR 48,13,7,Aaron Brooks pass incomplete,2.130,1.580
2,0:18,2,10,NOR 48,13,7,Aaron Brooks pass incomplete intended for Joe Horn,1.580,0.890
2,0:13,3,10,NOR 48,13,7,Aaron Brooks pass complete to Boo Williams for 4 yards (tackle by Terry Cousin),0.890,0.070
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
2,0:05,4,6,CAR 48,13,7,Jake Delhomme pass incomplete intended for Joe Horn (defended by Deon Grant),0.070,2.130
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,13,7,"Toby Gowin kicks off 71 yards, returned by Steve Smith for 23 yards (tackle by Michael Lewis)",0.000,0.410
3,14:55,1,10,CAR 22,13,7,"Rodney Peete pass incomplete intended for Muhsin Muhammad (defended by Jay Bellamy). Penalty on Norman Hand: Roughing the Passer, 15 yards (no play)",0.410,1.400
3,14:48,1,10,CAR 37,13,7,Lamar Smith left guard for 59 yards (tackle by Dale Carter),1.400,6.280
3,14:08,1,4,NOR 4,13,7,Nick Goings middle for 2 yards (tackle by Norman Hand),6.280,5.720
3,13:34,1,4,NOR 4,,,Timeout #1 by New Orleans Saints,6.280,5.720
3,13:34,2,2,NOR 2,13,7,Lamar Smith right guard for 1 yard (tackle by Martin Chase),5.720,5.170
3,12:56,3,1,NOR 1,13,7,Brad Hoover right guard for no gain (tackle by Charlie Clemons),5.170,3.550
3,12:12,4,1,NOR 1,13,10,Shayne Graham 19 yard field goal good,3.550,3.000
3,12:12,,,CAR 30,13,10,"Todd Sauerbrun kicks off 62 yards, returned by Michael Lewis for 5 yards (tackle by Damien Richardson)",0.000,-0.320
3,12:04,1,10,NOR 13,13,10,Aaron Brooks pass complete to Joe Horn for 4 yards (tackle by Reggie Howard),-0.320,-0.300
3,11:46,2,6,NOR 17,13,10,Deuce McAllister middle for 1 yard (tackle by Kris Jenkins),-0.300,-0.830
3,11:10,3,5,NOR 18,13,10,Aaron Brooks pass incomplete intended for Donte' Stallworth,-0.830,-2.240
3,10:59,4,5,NOR 18,13,10,"Toby Gowin punts 46 yards, returned by Steve Smith for 3 yards (tackle by Roger Knight)",-2.240,-1.530
3,10:51,1,10,CAR 39,13,10,Rodney Peete pass incomplete intended for Muhsin Muhammad (defended by Dale Carter),1.530,0.990
3,10:48,2,10,CAR 39,13,10,Lamar Smith middle for 4 yards (tackle by Charlie Clemons and Darrin Smith),0.990,0.830
3,10:04,3,6,CAR 43,13,10,Rodney Peete pass complete to Steve Smith for 21 yards (tackle by Jay Bellamy),0.830,3.180
3,9:24,1,10,NOR 36,13,10,Rodney Peete pass complete to Kris Mangum for 35 yards (tackle by Sammy Knight),3.180,6.970
3,8:38,1,1,NOR 1,13,10,Lamar Smith right tackle for no gain (tackle by Charlie Clemons and Fred Thomas),6.970,5.910
3,7:55,2,1,NOR 1,13,10,Rodney Peete pass incomplete is intercepted by Darren Howard at NOR--3 and returned for 22 yards. Penalty on Kenny Smith: Defensive Offside (no play),5.910,5.910
3,7:33,2,1,NOR 1,13,16,"Lamar Smith right tackle for 1 yard, touchdown",5.910,7.000
3,7:33,,,NOR 1,13,17,Shayne Graham kicks extra point good,0.000,0.000
3,7:33,,,CAR 30,13,17,"Todd Sauerbrun kicks off 67 yards, returned by Michael Lewis for 20 yards (tackle by Karl Hankton)",0.000,0.480
3,7:23,1,10,NOR 23,13,17,Deuce McAllister right tackle for 6 yards (tackle by Shane Burton and Deon Grant),0.480,0.740
3,6:47,2,4,NOR 29,13,17,Aaron Brooks pass incomplete intended for Jerome Pathon (defended by Terry Cousin),0.740,0.040
3,6:44,3,4,NOR 29,13,17,Aaron Brooks middle for 3 yards (tackle by Will Witherspoon and Emmanuel McDaniel),0.040,-1.240
3,6:44,4,1,NOR 32,13,17,"Penalty on Aaron Brooks: Delay of Game, 5 yards (no play)",-1.240,-1.570
3,5:50,4,6,NOR 27,13,17,"Toby Gowin punts 55 yards, returned by Steve Smith for 6 yards (tackle by Mel Mitchell). Penalty on Hannibal Navies: Unnecessary Roughness, 12 yards",-1.570,0.350
3,5:39,1,10,CAR 12,13,17,Lamar Smith right guard for 8 yards (tackle by Kenny Smith),-0.350,0.290
3,4:57,2,2,CAR 20,13,17,Nick Goings left end for 2 yards (tackle by Fred Thomas),0.290,0.410
3,4:29,1,10,CAR 22,13,17,Lamar Smith left end for 7 yards (tackle by Charlie Clemons),0.410,0.810
3,3:48,2,3,CAR 29,13,17,Lamar Smith left guard for 2 yards (tackle by Charlie Clemons),0.810,0.370
3,3:08,3,1,CAR 31,13,17,Lamar Smith middle for -1 yards (tackle by Darren Howard and Willie Whitehead),0.370,-1.370
3,2:34,4,2,CAR 30,13,17,"Todd Sauerbrun punts, blocked by Steve Gleason, recovered by Kris Mangum",-1.370,-5.140
3,2:17,1,9,CAR 9,13,17,Aaron Brooks pass complete to Jerome Pathon for 5 yards (tackle by Deon Grant),5.140,5.340
3,1:40,2,4,CAR 4,19,17,"Deuce McAllister right end for 4 yards, touchdown",5.340,7.000
3,1:40,,,CAR 4,20,17,John Carney kicks extra point good,0.000,0.000
3,1:40,,,NOR 30,20,17,"Toby Gowin kicks off 70 yards, returned by Steve Smith for 25 yards (tackle by Roger Knight)",0.000,0.610
3,1:29,1,10,CAR 25,20,17,Rodney Peete pass incomplete intended for Muhsin Muhammad,0.610,0.060
3,1:24,2,10,CAR 25,20,17,Rodney Peete pass incomplete intended for Dee Brown (defended by Sedrick Hodge),0.060,-0.620
3,1:18,3,10,CAR 25,20,17,Nick Goings left tackle for 1 yard (tackle by Willie Whitehead),-0.620,-1.630
3,0:44,4,9,CAR 26,20,17,"Todd Sauerbrun punts 63 yards, muffed catch by Michael Lewis, recovered by Michael Lewis and returned for 4 yards (tackle by Emmanuel McDaniel)",-1.630,0.370
3,0:29,1,10,NOR 11,20,17,Aaron Brooks pass incomplete intended for Boo Williams,-0.370,-0.780
3,0:24,2,10,NOR 11,20,17,Aaron Brooks pass incomplete intended for Jake Reed,-0.780,-1.420
3,0:20,3,10,NOR 11,20,17,Aaron Brooks pass incomplete intended for Joe Horn (defended by Emmanuel McDaniel),-1.420,-2.490
3,0:16,4,10,NOR 11,20,17,"Toby Gowin punts 42 yards, fair catch by Steve Smith. Penalty on Karl Hankton: Unnecessary Roughness, 15 yards",-2.490,-1.070
3,0:07,1,10,CAR 32,20,17,Rodney Peete pass complete to Wesley Walls for 9 yards (tackle by Fred Thomas),1.070,1.740
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,CAR 41,20,17,Rodney Peete pass complete to Brad Hoover for 1 yard (tackle by Jay Bellamy),1.740,1.730
4,14:23,1,10,CAR 42,20,17,Rodney Peete pass complete to Lamar Smith for 12 yards (tackle by Charlie Clemons and Fred Thomas),1.730,2.520
4,13:39,1,10,NOR 46,20,17,Lamar Smith right tackle for -3 yards (tackle by Charles Grant),2.520,1.570
4,12:57,2,13,NOR 49,20,17,Rodney Peete pass incomplete intended for Wesley Walls (defended by Fred Thomas),1.570,0.890
4,12:53,3,13,NOR 49,20,17,Rodney Peete pass incomplete intended for Dee Brown (defended by Darrin Smith),0.890,0.000
4,12:51,4,13,NOR 49,20,17,"Todd Sauerbrun punts 40 yards, returned by Michael Lewis for -3 yards (tackle by Will Witherspoon)",0.000,0.380
4,12:37,1,10,NOR 6,20,17,Deuce McAllister left tackle for 2 yards (tackle by Hannibal Navies and Mike Minter),-0.380,-0.630
4,12:04,2,8,NOR 8,20,17,Deuce McAllister left guard for 5 yards (tackle by Kris Jenkins),-0.630,-0.600
4,11:22,3,3,NOR 13,20,17,Deuce McAllister left tackle for 1 yard (tackle by Reggie Howard),-0.600,-2.470
4,10:51,4,2,NOR 14,20,17,"Toby Gowin punts 43 yards, returned by Steve Smith for -6 yards (tackle by Keyuo Craver)",-2.470,-1.400
4,10:39,1,10,CAR 37,20,17,Rodney Peete pass complete to Lamar Smith for 4 yards (tackle by Charlie Clemons),1.400,1.400
4,10:02,2,6,CAR 41,20,17,Lamar Smith left guard for 2 yards (tackle by Willie Whitehead and Sammy Knight),1.400,0.960
4,9:19,3,4,CAR 43,20,17,Rodney Peete pass incomplete intended for Wesley Walls,0.960,-0.520
4,9:15,4,4,CAR 43,20,17,"Penalty on J.J. Jones: Neutral Zone Infraction, 5 yards (no play)",-0.520,2.130
4,9:15,1,10,CAR 48,20,17,Rodney Peete pass incomplete intended for Muhsin Muhammad,2.130,1.580
4,9:13,2,10,CAR 48,20,17,Rodney Peete pass incomplete intended for Steve Smith,1.580,0.890
4,9:07,2,10,CAR 48,,,Timeout #1 by Carolina Panthers,1.580,0.890
4,9:07,3,10,CAR 48,20,17,Rodney Peete sacked by Willie Whitehead for -11 yards,0.890,-0.910
4,9:01,4,21,CAR 37,20,17,"Todd Sauerbrun punts 57 yards, returned by Michael Lewis for 18 yards (tackle by Rod Smart)",-0.910,-0.540
4,8:50,1,10,NOR 24,20,17,Aaron Brooks left end for 12 yards (tackle by Reggie Howard),0.540,1.330
4,8:29,1,10,NOR 36,20,17,Deuce McAllister left tackle for 1 yard (tackle by Kris Jenkins),1.330,0.930
4,7:51,2,9,NOR 37,20,17,Deuce McAllister right guard for 4 yards (tackle by Shane Burton),0.930,0.760
4,7:27,3,5,NOR 41,20,17,Aaron Brooks sacked by Julius Peppers for -3 yards,0.760,-0.850
4,7:14,4,8,NOR 38,20,17,"Toby Gowin punts 54 yards, returned by Steve Smith for 13 yards (tackle by Fred McAfee)",-0.850,-0.340
4,7:02,1,10,CAR 21,20,17,Rodney Peete pass complete to Kris Mangum for 12 yards (tackle by Charlie Clemons),0.340,1.140
4,6:19,1,10,CAR 33,20,17,Rodney Peete pass incomplete intended for Lamar Smith,1.140,0.590
4,6:13,2,10,CAR 33,20,17,Lamar Smith left guard for 2 yards (tackle by Charlie Clemons),0.590,0.170
4,5:33,3,8,CAR 35,20,17,Rodney Peete pass complete to Isaac Byrd for 7 yards (tackle by Keyuo Craver),0.170,-0.590
4,5:07,4,1,CAR 42,20,17,Rodney Peete middle for 1 yard (tackle by Charles Grant),-0.590,1.800
4,4:26,1,10,CAR 43,20,17,Rodney Peete pass complete to Muhsin Muhammad for 42 yards (tackle by Jay Bellamy),1.800,4.580
4,3:37,1,10,NOR 15,20,23,"Rodney Peete pass complete to Wesley Walls for 15 yards, touchdown",4.580,7.000
4,3:37,,,NOR 15,20,24,Shayne Graham kicks extra point good,0.000,0.000
4,3:37,,,CAR 30,20,24,"Todd Sauerbrun kicks off 74 yards, returned by Michael Lewis for 13 yards (tackle by Damien Richardson). Penalty on J.J. Jones: Illegal Block Above the Waist, 4 yards",0.000,-0.380
4,3:25,1,10,NOR 5,20,24,"Aaron Brooks pass incomplete intended for Joe Horn is intercepted by Reggie Howard at NOR-15 and returned for 2 yards. Penalty on Reggie Howard: Illegal Contact, 5 yards (no play)",-0.380,-0.380
4,3:19,1,10,NOR 10,20,24,Aaron Brooks left guard for 4 yards (tackle by Mark Fields),-0.380,-0.460
4,2:45,2,6,NOR 14,20,24,Aaron Brooks pass incomplete intended for Donte' Stallworth,-0.460,-0.950
4,2:41,3,6,NOR 14,20,24,Aaron Brooks pass complete to Joe Horn for 19 yards (tackle by Terry Cousin),-0.950,1.140
4,2:32,3,6,NOR 14,,,Timeout #2 by New Orleans Saints,-0.950,1.140
4,2:32,1,10,NOR 33,20,24,Aaron Brooks pass complete to Boo Williams for 12 yards (tackle by Mark Fields),1.140,1.930
4,2:11,1,10,NOR 45,20,24,Aaron Brooks pass incomplete intended for Jerome Pathon,1.930,1.380
4,2:07,2,10,NOR 45,20,24,"Aaron Brooks left tackle for 7 yards (tackle by Mike Minter). Penalty on Joe Horn: Illegal Block Above the Waist, 10 yards",1.380,0.980
4,1:58,2,13,NOR 42,20,24,"Aaron Brooks sacked by Julius Peppers and Shane Burton for -8 yards. Penalty on Terry Cousin: Defensive Holding, 5 yards (no play)",0.980,2.060
4,1:49,1,10,NOR 47,20,24,Aaron Brooks pass complete to Deuce McAllister for 5 yards (tackle by Mark Fields),2.060,2.190
4,1:18,2,5,CAR 48,20,24,Aaron Brooks pass complete to Donte' Stallworth for 38 yards (tackle by Reggie Howard),2.190,4.910
4,1:09,2,5,CAR 48,,,Timeout #2 by Carolina Panthers,2.190,4.910
4,1:09,1,10,CAR 10,20,24,Deuce McAllister right guard for 3 yards (tackle by Will Witherspoon and Mark Fields),4.910,4.760
4,0:37,2,7,CAR 7,26,24,"Aaron Brooks pass complete to Donte' Stallworth for 7 yards, touchdown",4.760,7.000
4,0:37,,,CAR 7,27,24,John Carney kicks extra point good,0.000,0.000
4,0:37,,,NOR 30,27,24,"Toby Gowin kicks off 62 yards, returned by Steve Smith for 25 yards (tackle by Fred Thomas)",0.000,1.140
4,0:27,1,10,CAR 33,27,24,Rodney Peete pass complete to Steve Smith for 4 yards (tackle by Fred Thomas),1.140,1.130
4,0:15,2,6,CAR 37,27,24,Rodney Peete pass incomplete,1.130,0.430
4,0:13,3,6,CAR 37,27,24,Rodney Peete pass incomplete intended for Karl Hankton,0.430,-0.910
4,0:08,4,6,CAR 37,33,24,"Rodney Peete sacked by Darren Howard for -9 yards. Rodney Peete fumbles (forced by Darren Howard), recovered by Charles Grant at CAR-34 and returned for 34 yards, touchdown",-0.910,-7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,0:00,,,CAR 37,34,24,John Carney kicks extra point good,0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
