Quarter,Time,Down,ToGo,Location,CIN,KAN,Detail,EPB,EPA
2,12:25,3,2,CIN 5,3,13,"Patrick Mahomes pass complete short right to Travis Kelce for 5 yards, touchdown",,
2,12:14,,,CIN 15,3,14,Harrison Butker kicks extra point good,,
2,12:14,,,KAN 35,3,14,"Harrison Butker kicks off 65 yards, touchback.",,
2,12:14,1,10,CIN 25,3,14,Joe Burrow pass incomplete short middle,,
2,12:10,2,10,CIN 25,3,14,Joe Mixon left tackle for 12 yards (tackle by Tyrann Mathieu),,
2,11:31,1,10,CIN 37,3,14,Ja'Marr Chase left end for 3 yards (tackle by Juan Thornhill),,
2,10:53,2,7,CIN 40,3,14,Joe Mixon right end for 1 yard (tackle by Michael Danna),,
2,10:15,3,6,CIN 41,3,14,Joe Burrow pass incomplete short right intended for Samaje Perine,,
2,10:07,4,6,CIN 41,3,14,Kevin Huber punts 31 yards out of bounds,,
2,10:00,1,10,KAN 28,3,14,Clyde Edwards-Helaire left tackle for 3 yards (tackle by Khalid Kareem and D.J. Reader),,
2,9:26,2,7,KAN 31,3,14,"Patrick Mahomes pass incomplete deep left intended for Mecole Hardman. Penalty on Khalid Kareem: Defensive Offside, 5 yards (accepted) (no play)",,
2,9:19,2,2,KAN 36,3,14,Clyde Edwards-Helaire left tackle for 7 yards (tackle by Sam Hubbard and Jessie Bates),,
2,8:39,1,10,KAN 43,3,14,Patrick Mahomes pass complete short left to Travis Kelce for 19 yards (tackle by Mike Hilton and Eli Apple),,
2,7:57,1,10,CIN 38,3,14,Clyde Edwards-Helaire left end for 14 yards (tackle by Chidobe Awuzie and Vonn Bell),,
2,7:22,1,10,CIN 24,3,14,Clyde Edwards-Helaire left end for 4 yards (tackle by Logan Wilson and Vonn Bell),,
2,6:37,2,6,CIN 20,3,14,Patrick Mahomes pass complete short left to Jerick McKinnon for 5 yards (tackle by Chidobe Awuzie and Germaine Pratt),,
2,5:55,3,1,CIN 15,3,14,Patrick Mahomes pass complete short left to Travis Kelce for 12 yards (tackle by Germaine Pratt),,
2,5:10,1,3,CIN 3,3,20,"Patrick Mahomes pass complete short right to Mecole Hardman for 3 yards, touchdown",,
2,5:04,,,CIN 15,3,21,Harrison Butker kicks extra point good,,
2,5:04,,,KAN 35,3,21,"Harrison Butker kicks off 61 yards, returned by Chris Evans for 26 yards (tackle by Ben Niemann and Mike Hughes)",,
2,4:59,1,10,CIN 30,3,21,Joe Burrow pass complete short right to Ja'Marr Chase for 6 yards (tackle by Charvarius Ward),,
2,4:22,2,4,CIN 36,3,21,Joe Mixon left end for -1 yards (tackle by L'Jarius Sneed and Rashad Fenton),,
2,3:37,3,5,CIN 35,3,21,Joe Burrow pass complete short middle to Tee Higgins for 8 yards (tackle by Tyrann Mathieu),,
2,2:54,1,10,CIN 43,3,21,Joe Burrow pass incomplete short middle,,
2,2:48,2,10,CIN 43,3,21,Joe Burrow pass complete short right to Tee Higgins for 18 yards (tackle by Nick Bolton),,
2,2:00,1,10,KAN 39,3,21,Joe Mixon right end for -2 yards (tackle by Willie Gay),,
2,1:16,2,12,KAN 41,9,21,"Joe Burrow pass complete short right to Samaje Perine for 41 yards, touchdown",,
2,1:05,,,KAN 15,10,21,Evan McPherson kicks extra point good,,
2,1:05,,,CIN 35,10,21,"Evan McPherson kicks off 62 yards, returned by Byron Pringle for 16 yards (tackle by Michael Thomas)",,
2,1:01,1,10,KAN 19,10,21,Patrick Mahomes pass incomplete short right intended for Mecole Hardman,,
2,0:58,2,10,KAN 19,10,21,Patrick Mahomes pass complete deep right to Tyreek Hill for 33 yards (tackle by Jessie Bates),,
2,0:49,1,10,CIN 48,10,21,Patrick Mahomes pass complete short left to Tyreek Hill for 14 yards (tackle by Chidobe Awuzie),,
2,0:41,,,,,,Timeout #2 by Kansas City Chiefs,,
2,0:41,1,10,CIN 34,10,21,Patrick Mahomes pass complete short middle to Travis Kelce for 9 yards (tackle by Chidobe Awuzie),,
2,0:20,2,1,CIN 25,10,21,Patrick Mahomes pass complete short left to Byron Pringle for 10 yards (tackle by Chidobe Awuzie and Vonn Bell),,
2,0:13,,,,,,Timeout #3 by Kansas City Chiefs,,
2,0:13,1,10,CIN 15,10,21,"Patrick Mahomes pass incomplete short right intended for Tyreek Hill. Penalty on Eli Apple: Defensive Pass Interference, 14 yards (accepted) (no play)",,
2,0:09,,,,,,Timeout #1 by Cincinnati Bengals,,
2,0:09,1,1,CIN 1,10,21,Patrick Mahomes pass incomplete short left,,
2,0:05,2,1,CIN 1,10,21,Patrick Mahomes pass complete short left to Tyreek Hill for no gain (tackle by Eli Apple),,
Quarter,Time,Down,ToGo,Location,CIN,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 35,10,21,"Evan McPherson kicks off 66 yards, returned by Byron Pringle for 22 yards (tackle by Chris Evans)",,
3,14:55,1,10,KAN 21,10,21,Jerick McKinnon up the middle for 6 yards (tackle by Jessie Bates),,
3,14:24,2,4,KAN 27,10,21,Patrick Mahomes pass complete short right to Byron Pringle for 6 yards (tackle by Logan Wilson),,
3,13:48,1,10,KAN 33,10,21,Jerick McKinnon up the middle for 4 yards (tackle by D.J. Reader and Logan Wilson),,
3,13:12,2,6,KAN 37,10,21,Patrick Mahomes pass incomplete short right intended for Tyreek Hill (defended by Mike Hilton),,
3,13:03,3,6,KAN 37,10,21,"Creed Humphrey aborted snap, recovered by Patrick Mahomes at KC-31 Patrick Mahomes pass incomplete short right intended for Travis Kelce (defended by Tre Flowers)",,
3,12:58,4,6,KAN 37,10,21,"Tommy Townsend punts 57 yards, returned by Trent Taylor for 11 yards (tackle by Armani Watts and James Winchester)",,
3,12:47,1,10,CIN 17,10,21,Joe Burrow pass complete deep left to Tee Higgins for 44 yards (tackle by L'Jarius Sneed),,
3,12:02,1,10,KAN 39,10,21,Joe Mixon right end for 2 yards (tackle by Jarran Reed),,
3,11:13,2,8,KAN 37,10,21,"Penalty on Joe Burrow: Delay of Game, 6 yards (accepted) (no play)",,
3,11:12,2,14,KAN 43,10,21,Joe Burrow pass incomplete short middle intended for Drew Sample (defended by Willie Gay),,
3,11:08,3,14,KAN 43,10,21,Joe Burrow pass incomplete deep right intended for Tee Higgins,,
3,11:04,4,14,KAN 43,10,21,"Kevin Huber punts 36 yards, fair catch by Mecole Hardman at KC-7",,
3,10:57,1,10,KAN 7,10,21,Patrick Mahomes pass complete short right to Clyde Edwards-Helaire for 4 yards (tackle by Logan Wilson),,
3,10:17,2,6,KAN 11,10,21,Mecole Hardman right end for 9 yards (tackle by Vonn Bell),,
3,9:42,1,10,KAN 20,10,21,Clyde Edwards-Helaire up the middle for 4 yards (tackle by Sam Hubbard and Logan Wilson),,
3,9:02,2,6,KAN 24,10,21,Patrick Mahomes pass incomplete deep right,,
3,8:53,3,6,KAN 24,10,21,Patrick Mahomes pass incomplete deep right intended for Byron Pringle,,
3,8:48,4,6,KAN 24,10,21,"Tommy Townsend punts 41 yards, fair catch by Trent Taylor at CIN-35",,
3,8:40,1,10,CIN 35,10,21,Joe Mixon right end for 5 yards (tackle by Charvarius Ward),,
3,8:08,2,5,CIN 40,10,21,Joe Burrow pass complete short right to Drew Sample for 4 yards (tackle by Willie Gay),,
3,7:27,3,1,CIN 44,10,21,Joe Burrow up the middle for 2 yards (tackle by Chris Jones),,
3,6:53,1,10,CIN 46,10,21,Joe Mixon left end for no gain (tackle by Anthony Hitchens),,
3,6:25,2,10,CIN 46,10,21,Joe Burrow pass complete short right to Ja'Marr Chase for 22 yards (tackle by Charvarius Ward),,
3,5:40,1,10,KAN 32,10,21,Joe Mixon left tackle for no gain (tackle by Chris Jones),,
3,5:03,2,10,KAN 32,10,21,"Joe Burrow pass incomplete short left intended for Ja'Marr Chase. Penalty on Rashad Fenton: Defensive Pass Interference, 6 yards (accepted) (no play)",,
3,4:58,1,10,KAN 26,10,21,Joe Burrow pass complete short right to Joe Mixon for 18 yards (tackle by Anthony Hitchens and L'Jarius Sneed),,
3,4:16,1,8,KAN 8,10,21,"Joe Burrow sacked by Melvin Ingram for -7 yards. Penalty on Isaiah Prince: Offensive Holding, 10 yards (declined)",,
3,3:49,2,15,KAN 15,10,21,Joe Burrow pass incomplete short right intended for Tyler Boyd (defended by Melvin Ingram),,
3,3:46,3,15,KAN 15,10,21,Joe Burrow pass complete short left to Samaje Perine for 2 yards (tackle by L'Jarius Sneed),,
3,3:02,4,13,KAN 13,13,21,Evan McPherson 31 yard field goal good,,
3,2:58,,,CIN 35,13,21,"Evan McPherson kicks off 65 yards, touchback.",,
3,2:58,1,10,KAN 25,13,21,Jerick McKinnon up the middle for 7 yards (tackle by B.J. Hill and Sam Hubbard),,
3,2:25,2,3,KAN 32,13,21,Patrick Mahomes pass short left intended for Demarcus Robinson is intercepted by B.J. Hill at KC-30 and returned for 3 yards (tackle by Patrick Mahomes),,
3,2:18,1,10,KAN 27,13,21,Joe Mixon left end for 5 yards (tackle by Nick Bolton),,
3,1:37,2,5,KAN 22,13,21,Joe Burrow pass complete short right to Ja'Marr Chase for 17 yards (tackle by Willie Gay),,
3,0:59,1,5,KAN 5,13,21,Joe Mixon left end for 3 yards (tackle by Michael Danna and Anthony Hitchens),,
3,0:22,2,2,KAN 2,13,21,Joe Burrow pass incomplete short left intended for Ja'Marr Chase,,
3,0:18,3,2,KAN 2,19,21,"Joe Burrow pass complete short left to Ja'Marr Chase for 2 yards, touchdown",,
3,0:14,,,KAN 2,21,21,Two Point Attempt: Joe Burrow pass complete to to Trent Taylor for no gain,,
3,0:14,,,CIN 35,21,21,"Evan McPherson kicks off 65 yards, touchback.",,
3,0:14,1,10,KAN 25,21,21,Patrick Mahomes pass incomplete short left intended for Jerick McKinnon,,
3,0:10,2,10,KAN 25,21,21,Patrick Mahomes pass complete short middle to Travis Kelce for 7 yards (tackle by Eli Apple),,
Quarter,Time,Down,ToGo,Location,CIN,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,KAN 32,21,21,Patrick Mahomes sacked by and B.J. Hill for -9 yards and Trey Hendrickson for -9 yards,,
4,14:13,4,12,KAN 23,21,21,"Tommy Townsend punts 54 yards, returned by Trent Taylor for 11 yards (tackle by Armani Watts)",,
4,14:01,1,10,CIN 34,21,21,Joe Burrow pass deep left intended for Ja'Marr Chase is intercepted by L'Jarius Sneed at KC-47 and returned for no gain (tackle by Ja'Marr Chase),,
4,13:56,1,10,KAN 47,21,21,Clyde Edwards-Helaire right end for 4 yards (tackle by Vonn Bell),,
4,13:19,2,6,CIN 49,21,21,Patrick Mahomes pass incomplete short left intended for Clyde Edwards-Helaire,,
4,13:14,3,6,CIN 49,21,21,Patrick Mahomes sacked by Trey Hendrickson for -8 yards,,
4,12:37,4,14,KAN 43,21,21,"Tommy Townsend punts 57 yards, touchback.",,
4,12:27,1,10,CIN 20,21,21,Joe Mixon right tackle for 4 yards (tackle by Chris Jones and Jarran Reed),,
4,11:52,2,6,CIN 24,21,21,Joe Burrow pass incomplete short right intended for Tee Higgins,,
4,11:45,3,6,CIN 24,21,21,Joe Burrow scrambles left end for 7 yards (tackle by Ben Niemann),,
4,11:01,1,10,CIN 31,21,21,Joe Mixon up the middle for 1 yard (tackle by Alex Okafor and Jarran Reed),,
4,10:19,2,9,CIN 32,21,21,Joe Burrow pass complete short right to Tyler Boyd for 2 yards (tackle by L'Jarius Sneed),,
4,9:37,3,7,CIN 34,21,21,Joe Burrow scrambles up the middle for 11 yards (tackle by Daniel Sorensen and Rashad Fenton),,
4,8:42,,,,,,Timeout #1 by Cincinnati Bengals,,
4,8:42,1,10,CIN 45,21,21,"Joe Mixon up the middle for no gain (tackle by Willie Gay). Penalty on Frank Clark: Defensive Offside, 5 yards (accepted) (no play)",,
4,8:22,1,5,CIN 50,21,21,Joe Burrow pass complete short right to Tee Higgins for 16 yards (tackle by Juan Thornhill and Anthony Hitchens),,
4,7:36,1,10,KAN 34,21,21,"Penalty on Jackson Carman: False Start, 5 yards (accepted) (no play)",,
4,7:36,1,15,KAN 39,21,21,Joe Burrow pass incomplete deep right intended for Tee Higgins,,
4,7:32,2,15,KAN 39,21,21,Joe Burrow pass complete short right to Ja'Marr Chase for 5 yards (tackle by L'Jarius Sneed),,
4,6:54,3,10,KAN 34,21,21,Joe Burrow pass complete short right to Samaje Perine for no gain (tackle by Charvarius Ward),,
4,6:09,4,10,KAN 34,24,21,Evan McPherson 52 yard field goal good,,
4,6:04,,,CIN 35,24,21,"Evan McPherson kicks off 65 yards, touchback.",,
4,6:04,1,10,KAN 25,24,21,Patrick Mahomes pass complete short right to Mecole Hardman for 5 yards (tackle by Sam Hubbard),,
4,5:32,2,5,KAN 30,24,21,Patrick Mahomes pass complete short right to Travis Kelce for 5 yards (tackle by Eli Apple),,
4,4:55,1,10,KAN 35,24,21,Patrick Mahomes pass complete short right to Travis Kelce for 8 yards (tackle by Germaine Pratt),,
4,4:15,2,2,KAN 43,24,21,Jerick McKinnon right tackle for 1 yard (tackle by Vonn Bell and Germaine Pratt),,
4,3:31,3,1,KAN 44,24,21,Patrick Mahomes pass complete short right to Travis Kelce for 18 yards (tackle by Logan Wilson and Jessie Bates),,
4,2:57,1,10,CIN 38,24,21,Mecole Hardman right end for 9 yards (tackle by Eli Apple),,
4,2:48,2,1,CIN 29,24,21,Jerick McKinnon left end for 14 yards (tackle by Chidobe Awuzie),,
4,2:00,1,10,CIN 15,24,21,Patrick Mahomes scrambles left end for 4 yards (tackle by Trey Hendrickson),,
4,1:53,2,6,CIN 11,24,21,Patrick Mahomes scrambles left end for 4 yards (tackle by Trey Hendrickson),,
4,1:38,3,2,CIN 7,24,21,Patrick Mahomes pass complete short middle to Travis Kelce for 2 yards (tackle by Sam Hubbard and Germaine Pratt),,
4,1:30,,,,,,Timeout #2 by Cincinnati Bengals,,
4,1:30,1,5,CIN 5,24,21,Jerick McKinnon right tackle for 1 yard (tackle by Logan Wilson and D.J. Reader),,
4,1:26,,,,,,Timeout #3 by Cincinnati Bengals,,
4,1:26,2,4,CIN 4,24,21,Patrick Mahomes sacked by Sam Hubbard for -5 yards,,
4,0:39,,,,,,Timeout #1 by Kansas City Chiefs,,
4,0:39,3,9,CIN 9,24,21,"Patrick Mahomes sacked by Sam Hubbard for -17 yards. Patrick Mahomes fumbles (forced by Sam Hubbard), recovered by Joe Thuney at CIN-26 (tackle by Sam Hubbard)",,
4,0:03,,,,,,Timeout #2 by Kansas City Chiefs,,
4,0:03,4,26,CIN 26,24,24,Harrison Butker 44 yard field goal good,,
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,CIN,KAN,Detail,EPB,EPA
,,,,,,,"Chiefs won the coin toss, Chiefs to receive the overtime kickoff.",,
OT,15:00,,,CIN 35,24,24,"Evan McPherson kicks off 65 yards, touchback.",,
OT,15:00,1,10,KAN 25,24,24,Patrick Mahomes pass incomplete short left intended for Demarcus Robinson,,
OT,14:58,2,10,KAN 25,24,24,Patrick Mahomes pass incomplete short right intended for Demarcus Robinson,,
OT,14:55,3,10,KAN 25,24,24,Patrick Mahomes pass deep left (defended by Jessie Bates) intended for Tyreek Hill is intercepted by Vonn Bell at CIN-40 and returned for 5 yards (tackle by Travis Kelce),,
OT,14:46,1,10,CIN 45,24,24,Joe Burrow pass complete short left to Tee Higgins for 9 yards (tackle by Rashad Fenton),,
OT,14:08,2,1,KAN 46,24,24,Joe Mixon left end for 4 yards (tackle by Rashad Fenton and Willie Gay),,
OT,13:31,1,10,KAN 42,24,24,Joe Mixon left end for 2 yards (tackle by Frank Clark and Jarran Reed),,
OT,12:46,2,8,KAN 40,24,24,Joe Burrow pass complete short left to Tee Higgins for 8 yards (tackle by Rashad Fenton),,
OT,12:12,1,10,KAN 32,24,24,Joe Mixon up the middle for 7 yards (tackle by Tyrann Mathieu),,
OT,11:27,2,3,KAN 25,24,24,Joe Mixon left end for 13 yards (tackle by Juan Thornhill),,
OT,10:52,,,,,,Timeout #1 by Kansas City Chiefs,,
OT,10:52,1,10,KAN 12,24,24,Joe Mixon up the middle for 2 yards (tackle by Jarran Reed),,
OT,10:08,2,8,KAN 10,24,24,Joe Burrow right end for -3 yards,,
OT,9:27,3,11,KAN 13,27,24,Evan McPherson 31 yard field goal good,,
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
