Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
1,10:16,1,10,NYG 32,0,12,Eli Manning pass complete short right to Hunter Sharp for 6 yards (tackle by D.J. Swearinger),1.070,1.340
1,9:49,2,4,NYG 38,0,12,Wayne Gallman right tackle for 5 yards (tackle by Deshazor Everett and Zach Vigil),1.340,1.800
1,9:19,1,10,NYG 43,0,12,"Wayne Gallman left end for 16 yards (tackle by Deshazor Everett). Penalty on Adam Bisnowaty: Offensive Holding, 10 yards (no play)",1.800,1.140
1,8:47,1,20,NYG 33,0,12,Eli Manning pass incomplete short left intended for Wayne Gallman is intercepted by Preston Smith at NYG-28 and returned for 8 yards,1.140,-4.240
1,8:40,1,10,NYG 20,0,12,Kirk Cousins pass complete short left to Kapri Bibbs for 8 yards (tackle by Brandon Dixon and Calvin Munson),4.240,5.040
1,8:02,2,2,NYG 12,6,12,"Kirk Cousins left end for 12 yards, touchdown",5.040,7.000
1,7:55,,,NYG 15,7,12,Dustin Hopkins kicks extra point good,0.000,0.000
1,7:55,,,WAS 35,7,12,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
1,7:55,1,10,NYG 25,7,12,Wayne Gallman left guard for 6 yards (tackle by Martrell Spaight and Matthew Ioannidis),0.610,0.870
1,7:17,2,4,NYG 31,7,12,Eli Manning pass complete short left to Travis Rudolph for 29 yards (tackle by Deshazor Everett),0.870,2.920
1,6:54,1,10,WAS 40,7,12,"Wayne Gallman right end for 8 yards (tackle by D.J. Swearinger). Penalty on Anthony Lanier: Illegal Use of Hands, 5 yards",2.920,3.780
1,6:31,1,10,WAS 27,7,12,Wayne Gallman right tackle for 5 yards (tackle by D.J. Swearinger and Deshazor Everett),3.780,3.910
1,5:55,2,5,WAS 22,7,12,Eli Manning pass complete short middle to Rhett Ellison for 16 yards (tackle by Deshazor Everett),3.910,5.830
1,5:34,1,6,WAS 6,7,12,Wayne Gallman middle for 1 yard (tackle by D.J. Swearinger and A.J. Francis),5.830,5.150
1,5:03,2,5,WAS 5,7,12,Eli Manning pass incomplete short right intended for Jerell Adams,5.150,4.260
1,4:59,3,5,WAS 5,7,12,Eli Manning pass incomplete short middle intended for Jerell Adams,4.260,3.010
1,4:53,4,5,WAS 5,7,15,Aldrick Rosas 23 yard field goal good,3.010,3.000
1,4:49,,,NYG 35,7,15,"Aldrick Rosas kicks off 61 yards, muffed catch by Bashaud Breeland, recovered by Kapri Bibbs and returned for no gain",0.000,0.220
1,4:42,1,10,WAS 15,7,15,Kirk Cousins pass complete short left to Ryan Grant for 20 yards (tackle by Kelvin Sheppard and Darian Thompson),-0.220,1.270
1,4:04,1,10,WAS 35,7,15,Kirk Cousins pass complete short right to Kapri Bibbs for 14 yards (tackle by Darian Thompson and Kelvin Sheppard),1.270,2.190
1,3:24,1,10,WAS 49,7,15,Kapri Bibbs left tackle for 2 yards (tackle by Dalvin Tomlinson and Damon Harrison),2.190,1.920
1,2:46,2,8,NYG 49,7,15,Kapri Bibbs right tackle for 7 yards (tackle by Kelvin Sheppard and Darian Thompson),1.920,2.150
1,2:09,3,1,NYG 42,7,15,Kapri Bibbs middle for no gain (tackle by Damon Harrison and Ray-Ray Armstrong),2.150,0.460
1,1:23,4,1,NYG 42,7,15,Kapri Bibbs left guard for 2 yards (tackle by Brandon Dixon),0.460,2.920
1,0:50,1,10,NYG 40,7,15,Kirk Cousins sacked by Olivier Vernon for -6 yards,2.920,1.560
1,0:12,2,16,NYG 46,7,15,Kirk Cousins pass complete short left to Ryan Grant for 3 yards (tackle by Andrew Adams),1.560,1.290
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,13,NYG 43,7,15,Kirk Cousins pass complete short right to Kapri Bibbs for 6 yards (tackle by Kelvin Sheppard),1.290,0.790
2,14:27,4,7,NYG 37,7,15,"Tress Way punts 28 yards, fair catch by Kalif Raymond",0.790,0.380
2,14:18,1,10,NYG 9,7,15,Orleans Darkwa right tackle for 4 yards (tackle by D.J. Swearinger),-0.380,-0.480
2,13:48,2,6,NYG 13,7,15,Eli Manning pass incomplete short right intended for Jerell Adams,-0.480,-0.950
2,13:44,3,6,NYG 13,7,15,Eli Manning pass complete short right to Rhett Ellison for 5 yards (tackle by Deshazor Everett),-0.950,-2.240
2,13:09,4,1,NYG 18,7,15,"Brad Wing punts 46 yards, returned by Jamison Crowder for 6 yards (tackle by Andrew Adams)",-2.240,-1.730
2,12:55,1,10,WAS 42,7,15,Kapri Bibbs right end for 6 yards (tackle by Andrew Adams),1.730,2.000
2,12:21,2,4,WAS 48,7,15,Kirk Cousins pass incomplete deep right intended for Josh Doctson (defended by Ross Cockrell),2.000,1.290
2,12:08,3,4,WAS 48,7,15,Kirk Cousins pass complete short middle to Jamison Crowder for 8 yards (tackle by Darian Thompson and Darryl Morris),1.290,2.650
2,11:33,1,10,NYG 44,7,15,"Kapri Bibbs right tackle for 1 yard (tackle by Devon Kennard and Jason Pierre-Paul). Penalty on Tyler Catalina: Clipping, 15 yards (no play)",2.650,1.660
2,10:57,1,25,WAS 41,7,15,"Penalty on Kirk Cousins: Delay of Game, 5 yards (no play)",1.660,1.330
2,10:39,1,30,WAS 36,7,15,Kirk Cousins pass complete short right to Niles Paul for no gain,1.330,-0.590
2,9:58,2,30,WAS 36,7,15,Kirk Cousins pass complete short right to Vernon Davis for 19 yards (tackle by Darian Thompson and Ray-Ray Armstrong),-0.590,1.290
2,9:31,3,11,NYG 45,7,15,Kirk Cousins sacked by Devon Kennard for -10 yards,1.290,-0.390
2,8:57,4,21,WAS 45,7,15,"Tress Way punts 42 yards, returned by Kalif Raymond for 11 yards (tackle by Josh Harvey-Clemons)",-0.390,-0.540
2,8:46,1,10,NYG 24,7,15,Wayne Gallman left end for 7 yards (tackle by Preston Smith and Martrell Spaight),0.540,0.940
2,8:07,2,3,NYG 31,7,15,Eli Manning pass incomplete deep right intended for Wayne Gallman,0.940,0.230
2,7:58,3,3,NYG 31,7,15,"Eli Manning pass incomplete. Penalty on D.J. Swearinger: Tripping, 10 yards (no play)",0.230,1.660
2,7:52,1,10,NYG 41,7,15,Paul Perkins right end for 3 yards (tackle by Martrell Spaight),1.660,1.530
2,7:24,2,7,NYG 44,7,15,Paul Perkins middle for 4 yards (tackle by A.J. Francis and Zach Vigil),1.530,1.360
2,6:46,3,3,NYG 48,7,15,Eli Manning pass complete short left to Paul Perkins for 11 yards (tackle by Josh Harvey-Clemons),1.360,2.850
2,6:23,1,10,WAS 41,7,15,Paul Perkins middle for no gain (tackle by Matthew Ioannidis),2.850,2.310
2,5:48,2,10,WAS 41,7,15,Eli Manning pass incomplete short middle intended for Hunter Sharp (defended by Kendall Fuller),2.310,1.620
2,5:44,3,10,WAS 41,7,15,Eli Manning pass incomplete short right intended for Hunter Sharp,1.620,0.530
2,5:41,4,10,WAS 41,7,15,"Brad Wing punts 41 yards, touchback",0.530,-0.280
2,5:33,1,10,WAS 20,7,15,Jamison Crowder right end for -1 yards (tackle by Andrew Adams),0.280,-0.460
2,4:57,2,11,WAS 19,7,15,Kirk Cousins pass complete short middle to Kapri Bibbs for -2 yards (tackle by Kelvin Sheppard),-0.460,-1.510
2,4:19,3,13,WAS 17,7,15,Kirk Cousins pass incomplete short right intended for Jamison Crowder (defended by Jason Pierre-Paul),-1.510,-2.320
2,4:15,4,13,WAS 17,7,15,"Tress Way punts 51 yards, returned by Kalif Raymond for -1 yards (tackle by Quinton Dunbar)",-2.320,-1.000
2,4:04,1,10,NYG 31,7,15,Orleans Darkwa middle for 3 yards (tackle by Martrell Spaight and A.J. Francis),1.000,0.870
2,3:22,2,7,NYG 34,7,15,Eli Manning pass incomplete deep left intended for Hunter Sharp (defended by Bashaud Breeland),0.870,0.170
2,3:16,3,7,NYG 34,7,15,Eli Manning pass complete short right to Rhett Ellison for 13 yards (tackle by D.J. Swearinger),0.170,2.060
2,2:42,1,10,NYG 47,7,15,Shane Vereen left guard for 3 yards (tackle by Martrell Spaight),2.060,1.920
2,2:06,2,7,,7,15,"Eli Manning sacked by Ryan Kerrigan for -7 yards. Eli Manning fumbles (forced by Ryan Kerrigan), recovered by Eli Manning at NYG-43",1.920,0.300
2,2:00,3,14,NYG 43,7,15,Eli Manning pass incomplete short left intended for Travis Rudolph,0.300,-0.520
2,1:55,4,14,NYG 43,7,15,Brad Wing punts 30 yards,-0.520,-0.740
2,1:46,1,10,WAS 27,7,15,Kirk Cousins pass complete short right to Kapri Bibbs for 2 yards (tackle by Andrew Adams and Ray-Ray Armstrong),0.740,0.470
2,1:24,2,8,WAS 29,7,15,Kirk Cousins pass incomplete short middle intended for Jamison Crowder (defended by Devon Kennard),0.470,-0.230
2,1:19,3,8,WAS 29,7,15,Kirk Cousins pass incomplete deep middle intended for Ryan Grant,-0.230,-1.440
2,1:12,4,8,WAS 29,7,15,"Tress Way punts 54 yards, muffed catch by Kalif Raymond, recovered by Kalif Raymond and returned for no gain",-1.440,0.060
2,1:01,1,10,NYG 17,7,15,Shane Vereen right tackle for 8 yards (tackle by Kendall Fuller),-0.060,0.620
2,0:41,2,2,NYG 25,7,15,Eli Manning sacked by Ryan Kerrigan for -4 yards,0.620,-0.750
2,0:26,3,6,NYG 21,7,15,Eli Manning pass incomplete short middle intended for Shane Vereen (defended by Josh Harvey-Clemons),-0.750,-1.960
2,0:18,4,6,NYG 21,7,15,"Brad Wing punts 39 yards, returned by Jamison Crowder for 29 yards (tackle by Brad Wing)",-1.960,-3.510
2,0:04,1,10,NYG 31,10,15,Dustin Hopkins 49 yard field goal good,3.510,3.000
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,10,15,"Aldrick Rosas kicks off 60 yards, returned by Kapri Bibbs for 17 yards (tackle by Ryan Murphy)",0.000,-0.410
3,14:47,1,10,WAS 22,10,15,Kirk Cousins pass incomplete short right intended for Josh Doctson,0.410,-0.130
3,14:42,2,10,WAS 22,10,15,Kirk Cousins pass complete short left to Josh Doctson for 11 yards (tackle by Brandon Dixon),-0.130,1.140
3,14:11,1,10,WAS 33,10,15,Kirk Cousins pass incomplete deep right intended for Ryan Grant is intercepted by Ross Cockrell at NYG-37,1.140,-1.400
3,14:02,1,10,NYG 37,10,15,Orleans Darkwa left tackle for 3 yards (tackle by Martrell Spaight and Deshazor Everett),1.400,1.260
3,13:29,2,7,NYG 40,10,15,Orleans Darkwa middle for 3 yards (tackle by Zach Vigil and A.J. Francis),1.260,0.960
3,13:05,3,4,NYG 43,10,15,Eli Manning pass incomplete short left intended for Rhett Ellison,0.960,-0.520
3,12:59,4,4,NYG 43,10,15,Brad Wing punts 51 yards,-0.520,0.380
3,12:48,1,10,WAS 6,10,15,Kapri Bibbs right tackle for 6 yards (tackle by Dalvin Tomlinson and Brandon Dixon),-0.380,-0.340
3,12:15,2,4,WAS 12,10,15,Kirk Cousins pass complete short right to Josh Doctson for 12 yards,-0.340,0.540
3,11:36,1,10,WAS 24,10,15,Kirk Cousins pass incomplete short middle intended for Kapri Bibbs,0.540,0.000
3,11:31,2,10,WAS 24,10,15,Kirk Cousins pass complete short right to Vernon Davis for 1 yard (tackle by Dominique Rodgers-Cromartie),0.000,-0.560
3,10:58,3,9,WAS 25,10,15,Kirk Cousins pass incomplete short middle intended for Josh Doctson (defended by Ross Cockrell),-0.560,-1.700
3,10:51,4,9,WAS 25,10,15,"Tress Way punts 54 yards, returned by Kalif Raymond for 4 yards (tackle by Otha Peters)",-1.700,-0.610
3,10:39,1,10,NYG 25,10,15,Orleans Darkwa right end for 1 yard (tackle by Preston Smith and A.J. Francis),0.610,0.200
3,10:05,2,9,NYG 26,10,15,Eli Manning pass incomplete short middle intended for Orleans Darkwa,0.200,-0.490
3,9:59,3,9,NYG 26,10,15,Eli Manning pass incomplete short middle intended for Shane Vereen,-0.490,-1.630
3,9:55,4,9,NYG 26,10,15,"Brad Wing punts 35 yards, fair catch by Jamison Crowder",-1.630,-1.530
3,9:48,1,10,WAS 39,10,15,Kapri Bibbs right tackle for 2 yards (tackle by Damon Harrison and Olivier Vernon),1.530,1.260
3,9:10,2,8,WAS 41,10,15,Kapri Bibbs middle for 16 yards (tackle by Darian Thompson and Brandon Dixon),1.260,2.720
3,8:30,1,10,NYG 43,10,15,Kirk Cousins pass complete short right to Kapri Bibbs for 13 yards (tackle by Darian Thompson and Damon Harrison),2.720,3.580
3,7:50,1,10,NYG 30,10,15,Kapri Bibbs left end for 1 yard (tackle by Darryl Morris),3.580,3.170
3,7:05,2,9,NYG 29,10,15,Kirk Cousins pass incomplete short middle intended for Josh Doctson,3.170,2.480
3,7:00,3,9,NYG 29,10,15,Kirk Cousins pass incomplete short left intended for Josh Doctson (defended by Ross Cockrell),2.480,1.500
3,6:56,4,9,NYG 29,10,15,Dustin Hopkins 47 yard field goal no good,1.500,-1.400
3,6:51,1,10,NYG 37,10,15,"Wayne Gallman left guard for no gain (tackle by D.J. Swearinger and Martrell Spaight). Wayne Gallman fumbles (forced by D.J. Swearinger), recovered by Wayne Gallman at NYG-37",1.400,0.860
3,6:16,2,10,NYG 37,10,15,"Eli Manning pass incomplete short right intended for Wayne Gallman. Penalty on Adam Bisnowaty: Offensive Holding, 10 yards (no play)",0.860,-0.490
3,6:12,2,20,NYG 27,10,15,Wayne Gallman middle for 24 yards (tackle by Kendall Fuller),-0.490,2.320
3,5:35,1,10,WAS 49,10,15,"Penalty on John Greco: False Start, 5 yards (no play)",2.320,1.990
3,5:20,1,15,NYG 46,10,15,Eli Manning pass incomplete short left intended for Marquis Bundy (defended by Bashaud Breeland),1.990,1.110
3,5:14,2,15,NYG 46,10,15,Wayne Gallman middle for -2 yards (tackle by Junior Galette and D.J. Swearinger),1.110,0.170
3,4:37,3,17,NYG 44,10,15,Wayne Gallman middle for -1 yards (tackle by Josh Harvey-Clemons and Zach Vigil),0.170,-0.520
3,4:06,4,18,NYG 43,10,15,Brad Wing punts 34 yards,-0.520,-0.480
3,3:58,1,10,WAS 23,10,15,Kirk Cousins pass incomplete short middle intended for Niles Paul (defended by Dalvin Tomlinson),0.480,-0.070
3,3:52,2,10,WAS 23,10,15,Kirk Cousins pass complete short middle to Kapri Bibbs for 4 yards (tackle by Kelvin Sheppard),-0.070,-0.230
3,3:05,3,6,WAS 27,10,15,Kirk Cousins pass incomplete short left intended for Jamison Crowder,-0.230,-1.570
3,2:55,4,6,WAS 27,10,15,"Tress Way punts 53 yards, returned by Kalif Raymond for 17 yards (tackle by Zach Vigil)",-1.570,-1.400
3,2:41,1,10,NYG 37,10,15,Orleans Darkwa right guard for 3 yards (tackle by Josh Norman and Martrell Spaight),1.400,1.260
3,2:24,2,7,NYG 40,10,15,Eli Manning pass complete short right to Rhett Ellison for 17 yards (tackle by Zach Vigil),1.260,2.720
3,1:51,1,10,WAS 43,10,15,Orleans Darkwa middle for 9 yards (tackle by Deshazor Everett),2.720,3.390
3,1:29,2,1,WAS 34,10,15,Orleans Darkwa middle for 3 yards (tackle by Matthew Ioannidis and D.J. Swearinger),3.390,3.510
3,1:03,1,10,WAS 31,10,15,Eli Manning pass complete short right to Hunter Sharp for 7 yards (tackle by Josh Norman),3.510,3.910
3,0:35,2,3,WAS 24,10,15,Orleans Darkwa right guard for 8 yards (tackle by Martrell Spaight and Josh Norman),3.910,4.510
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 16,10,15,Wayne Gallman left end for 5 yards (tackle by Terrell McClain and Bashaud Breeland),4.510,4.760
4,14:22,2,5,WAS 11,10,15,Eli Manning pass incomplete short left intended for Travis Rudolph,4.760,3.940
4,14:16,3,5,WAS 11,10,15,Eli Manning pass incomplete short left intended for Marquis Bundy (defended by Zach Vigil),3.940,2.750
4,14:12,4,5,WAS 11,10,18,Aldrick Rosas 29 yard field goal good,2.750,3.000
4,14:09,,,NYG 35,10,18,"Aldrick Rosas kicks off 65 yards, touchback",0.000,-0.610
4,14:09,1,10,WAS 25,10,18,Kapri Bibbs middle for 1 yard (tackle by Damon Harrison),0.610,0.200
4,13:29,2,9,WAS 26,10,18,Kirk Cousins pass incomplete deep middle intended for Vernon Davis,0.200,-0.490
4,13:22,3,9,WAS 26,10,18,Kirk Cousins pass complete short right to Kapri Bibbs for 8 yards (tackle by Andrew Adams and Devon Kennard),-0.490,-1.110
4,12:48,4,1,WAS 34,10,18,"Tress Way punts 43 yards, fair catch by Kalif Raymond",-1.110,-0.480
4,12:38,1,10,NYG 23,10,18,Orleans Darkwa right guard for 3 yards (tackle by Zach Vigil),0.480,0.340
4,12:06,2,7,NYG 26,10,18,Orleans Darkwa right tackle for 5 yards (tackle by Zach Vigil),0.340,0.300
4,11:32,3,2,NYG 31,10,18,Eli Manning pass incomplete short right intended for Travis Rudolph (defended by Josh Norman),0.300,-1.310
4,11:26,4,2,NYG 31,10,18,"Brad Wing punts 51 yards, returned by Jamison Crowder for 11 yards (tackle by Shane Smith)",-1.310,-0.870
4,11:15,1,10,WAS 29,10,18,Kapri Bibbs middle for 1 yard (tackle by Jason Pierre-Paul and Robert Thomas),0.870,0.460
4,10:39,2,9,WAS 30,10,18,Kirk Cousins pass complete short right to Josh Doctson for 10 yards (tackle by Brandon Dixon),0.460,1.600
4,9:55,1,10,WAS 40,10,18,Kirk Cousins sacked by Jason Pierre-Paul and Olivier Vernon for -6 yards,1.600,0.240
4,9:12,2,16,WAS 34,10,18,Kirk Cousins pass complete short middle to Jamison Crowder for 11 yards (tackle by Darryl Morris),0.240,1.030
4,8:30,3,5,WAS 45,10,18,Kirk Cousins pass incomplete short right intended for Brian Quick (defended by Andrew Adams),1.030,-0.390
4,8:25,4,5,WAS 45,10,18,Tress Way punts 53 yards,-0.390,0.380
4,8:09,1,10,NYG 2,10,18,Orleans Darkwa right guard for 3 yards (tackle by Matthew Ioannidis and Zach Vigil),-0.380,-0.560
4,7:30,2,7,NYG 5,10,18,Orleans Darkwa right guard for 4 yards (tackle by D.J. Swearinger),-0.560,-0.600
4,6:48,3,3,NYG 9,10,18,Orleans Darkwa middle for 9 yards (tackle by D.J. Swearinger and Zach Vigil),-0.600,0.040
4,6:10,1,10,NYG 18,10,18,Wayne Gallman right guard for 1 yard (tackle by Martrell Spaight and Zach Vigil),0.040,-0.320
4,5:29,2,9,NYG 19,10,18,Wayne Gallman left end for 9 yards (tackle by Zach Vigil),-0.320,0.810
4,4:49,1,10,NYG 28,10,18,Wayne Gallman right tackle for no gain (tackle by Zach Vigil and Preston Smith),0.810,0.260
4,4:08,2,10,NYG 28,10,18,Orleans Darkwa right guard for 6 yards (tackle by Martrell Spaight and Deshazor Everett),0.260,0.370
4,3:28,3,4,NYG 34,10,18,Shane Vereen right guard for 3 yards (tackle by Deshazor Everett),0.370,0.000
4,3:18,,,,,,Timeout #1 by Washington Redskins,0.000,0.910
4,3:18,4,1,NYG 37,10,18,"Brad Wing punts 36 yards, fair catch by Jamison Crowder",-0.910,-0.740
4,3:11,1,10,WAS 27,10,18,Kirk Cousins pass complete short left to Josh Doctson for 4 yards (tackle by Ross Cockrell),0.740,0.740
4,2:51,2,6,WAS 31,10,18,Kirk Cousins pass incomplete short middle intended for Ryan Grant is intercepted by Kelvin Sheppard at WAS-34 and returned for 5 yards,0.740,-3.640
4,2:40,1,10,WAS 29,10,18,Orleans Darkwa right guard for 3 yards (tackle by Josh Norman and Zach Vigil),3.640,0.000
4,2:33,,,,,,Timeout #2 by Washington Redskins,0.000,-3.510
4,2:33,2,7,WAS 26,10,18,Orleans Darkwa right guard for 4 yards (tackle by Anthony Lanier and Martrell Spaight),3.510,0.000
4,2:26,,,,,,Timeout #3 by Washington Redskins,0.000,-3.340
4,2:26,3,3,WAS 22,10,18,Wayne Gallman left end for 21 yards (tackle by Bashaud Breeland and Pete Robertson),3.340,6.970
4,2:00,1,1,WAS 1,10,18,Eli Manning kneels for -1 yards,6.970,5.720
4,1:20,2,2,WAS 2,10,18,Eli Manning kneels for -2 yards,5.720,4.490
4,0:39,3,4,WAS 4,10,18,Eli Manning kneels for -1 yards,4.490,3.010
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
