#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NYG 25,2,0:17,75,Touchdown
2,1,13:23,WAS 19,2,0:41,19,Touchdown
3,1,11:07,NYG 18,5,2:27,15,Interception
4,1,7:55,NYG 25,9,3:06,70,Field Goal
5,2,14:18,NYG 9,3,1:23,9,Punt
6,2,8:46,NYG 24,8,3:13,35,Punt
7,2,4:04,NYG 31,6,2:18,12,Punt
8,2,1:01,NYG 17,3,0:57,4,Punt
9,3,14:02,NYG 37,3,1:14,6,Punt
10,3,10:39,NYG 25,3,0:51,1,Punt
11,3,6:51,NYG 37,5,2:53,6,Punt
12,3,2:41,NYG 37,10,3:32,52,Field Goal
13,4,12:38,NYG 23,3,1:23,8,Punt
14,4,8:09,NYG 2,8,4:58,35,Punt
15,4,2:40,WAS 29,6,2:40,24,End of Game
