Player,Pos
Matthew Stafford,QB
Sony Michel,RB
Odell Beckham Jr.,WR
Cooper Kupp,WR
Van Jefferson,WR
Kendall Blanton,TE
Bobby Evans,T
Andrew Whitworth,T
Austin Corbett,G
David Edwards,G
Brian Allen,C
Greg Gaines,DT
Aaron Donald,DT
A'Shawn Robinson,DT
Von Miller,OLB
Leonard Floyd,OLB
Troy Reeder,LB
Ernest Jones,LB
Jalen Ramsey,CB
Darious Williams,CB
Taylor Rapp,S
Nick Scott,S
