Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Deontay Burnett,NYJ,4,4,61,0,3,48,12.0,13,3.3,12.0,1,4.0,0,0.0,0,118.7
Trenton Cannon,NYJ,4,3,12,0,1,2,0.7,10,3.3,6.0,1,3.0,0,0.0,0,77.1
Jermaine Kearse,NYJ,10,3,30,0,1,23,7.7,7,2.3,8.8,0,,2,20.0,0,39.6
Isaiah Crowell,NYJ,1,1,13,0,1,-3,-3.0,16,16.0,-3.0,0,,0,0.0,0,118.7
Chris Herndon,NYJ,2,1,16,1,1,15,15.0,1,1.0,12.5,0,,0,0.0,0,116.7
Charone Peake,NYJ,1,1,14,0,1,10,10.0,4,4.0,10.0,0,,0,0.0,0,118.7
Neal Sterling,NYJ,1,1,7,0,,6,6.0,1,1.0,6.0,0,,0,0.0,0,95.8
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Josh Bellamy,CHI,5,4,37,0,2,29,7.3,8,2.0,8.4,0,,0,0.0,0,97.5
Taylor Gabriel,CHI,6,4,52,0,4,36,9.0,16,4.0,15.2,0,,0,0.0,0,93.7
Trey Burton,CHI,4,3,18,0,1,-3,-1.0,21,7.0,0.5,0,,0,0.0,0,83.3
Anthony Miller,CHI,7,3,37,1,3,26,8.7,11,3.7,11.4,0,,1,14.3,0,99.4
Tarik Cohen,CHI,3,1,70,1,1,1,1.0,69,69.0,1.7,0,,0,0.0,0,121.5
Kevin White,CHI,3,1,6,0,,5,5.0,1,1.0,14.7,0,,0,0.0,0,42.4
