Player,Pos
Philip Rivers,QB
Mike Tolbert,RB
Jacob Hester,FB
Legedu Naanee,WR
Malcom Floyd,WR
Antonio Gates,TE
Brandyn Dombrowski,LT
Kris Dielman,LG
Nick Hardwick,C
Tyronne Green,RG
Jeromey Clary,RT
Jacques Cesaire,DE
Luis Castillo,DE
Antonio Garay,DT
Shaun Phillips,OLB
Antwan Applewhite,OLB
Kevin Burnett,ILB
Stephen Cooper,ILB
Quentin Jammer,LCB
Antoine Cason,RCB
Steve Gregory,SS
Eric Weddle,FS
