#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:52,ARI 27,5,2:37,6,Punt
2,1,9:15,ARI 21,3,1:33,13,Interception
3,1,6:13,ARI 24,3,1:53,0,Punt
4,1,2:55,ARI 19,6,2:19,70,Field Goal
5,2,13:59,ARI 12,7,3:27,41,Punt
6,2,7:50,ARI 35,7,3:58,26,Punt
7,2,0:03,,0,0:03,0,End of Half
8,3,15:00,ARI 20,8,5:22,61,Field Goal
9,3,8:43,STL 28,6,2:49,28,Touchdown
10,4,14:49,ARI 26,1,0:15,0,Interception
11,4,13:02,ARI 40,3,2:04,5,Punt
12,4,9:59,ARI 45,2,0:48,-2,Fumble
13,4,7:46,ARI 25,8,3:37,71,Field Goal
14,4,3:14,ARI 26,8,3:14,39,End of Game
