Player,Pos
Gardner Minshew II,QB
Jonathan Taylor,RB
Josh Downs,WR
Michael Pittman Jr.,WR
Mo Alie-Cox,TE
Kylen Granson,TE
Will Fries,OL
Braden Smith,T
Bernhard Raimann,T
Quenton Nelson,G
Ryan Kelly,C
Samson Ebukam,DE
Kwity Paye,DE
Grover Stewart,DT
DeForest Buckner,DT
Segun Olubi,LB
Ronnie Harrison,LB
Zaire Franklin,LB
E.J. Speed,LB
Kenny Moore,CB
Julius Brents,CB
Nick Cross,S
