Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
1,7:23,1,10,HOU 24,7,3,Devin Singletary up the middle for 5 yards (tackle by DeForest Buckner and E.J. Speed),0.540,0.670
1,6:51,2,5,HOU 29,7,3,Devin Singletary up the middle for 2 yards (tackle by Ronnie Harrison and Zaire Franklin),0.670,0.230
1,6:14,3,3,HOU 31,7,3,C.J. Stroud scrambles up the middle for 4 yards (tackle by Ronnie Harrison),0.230,1.270
1,5:34,1,10,HOU 35,7,3,C.J. Stroud pass complete short left to Nico Collins for 6 yards,1.270,1.530
1,5:01,2,4,HOU 41,7,3,Devin Singletary left end for 2 yards (tackle by Segun Olubi),1.530,1.090
1,4:27,3,2,HOU 43,7,3,Devin Singletary up the middle for -1 yards (tackle by E.J. Speed and Jaylon Jones),1.090,-0.590
1,3:38,4,3,HOU 42,7,3,"Cameron Johnston punts 44 yards, fair catch by Josh Downs at IND-14",-0.590,0.280
1,3:31,1,10,IND 14,7,3,Jonathan Taylor left end for 14 yards (tackle by DeAndre Houston-Carson and Christian Harris),-0.280,0.810
1,2:55,1,10,IND 28,7,3,Gardner Minshew pass incomplete short middle intended for Alec Pierce,0.810,0.260
1,2:51,2,10,IND 28,7,3,Gardner Minshew pass incomplete short left intended for Will Mallory (defended by DeAndre Houston-Carson),0.260,-0.430
1,2:47,3,10,IND 28,7,3,"Gardner Minshew pass incomplete deep middle intended for Alec Pierce. Penalty on Braden Smith: Offensive Holding, 10 yards (declined)",-0.430,-1.500
1,2:40,4,10,IND 28,7,3,"Rigoberto Sanchez punts 52 yards, returned by Desmond King for 15 yards (tackle by Mo Alie-Cox and Kylen Granson)",-1.500,-1.270
1,2:29,1,10,HOU 35,7,3,C.J. Stroud pass incomplete deep right intended for Dalton Schultz,1.270,0.720
1,2:24,2,10,HOU 35,7,3,C.J. Stroud pass complete short right to Nico Collins for 12 yards (tackle by Julius Brents),0.720,2.060
1,1:51,1,10,HOU 47,7,3,Devin Singletary left tackle for 1 yard (tackle by DeForest Buckner and Grover Stewart),2.060,1.650
1,1:10,2,9,HOU 48,7,3,Devin Singletary right end for 4 yards (tackle by Nick Cross),1.650,1.490
1,0:27,3,5,IND 48,7,3,"Penalty on Laremy Tunsil: False Start, 5 yards (accepted) (no play)",1.490,0.830
1,0:21,3,10,HOU 47,7,3,C.J. Stroud pass complete short middle to Nico Collins for 7 yards (tackle by E.J. Speed),0.830,0.200
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,3,IND 46,7,3,Cameron Johnston punts 45 yards downed by D'Angelo Ross,0.200,0.380
2,14:51,1,10,IND 1,7,3,"Penalty on Teair Tart: Neutral Zone Infraction, 5 yards (accepted) (no play)",-0.380,-0.190
2,14:51,1,5,IND 6,7,3,Jonathan Taylor right tackle for 3 yards (tackle by Blake Cashman),-0.190,-0.200
2,14:11,2,2,IND 9,7,3,Jonathan Taylor up the middle for 6 yards (tackle by Christian Harris),-0.200,-0.220
2,13:35,1,10,IND 15,7,3,Jonathan Taylor up the middle for 2 yards (tackle by Jerry Hughes and Christian Harris),-0.220,-0.440
2,12:53,2,8,IND 17,7,3,Gardner Minshew pass complete short left to Jonathan Taylor for 6 yards (tackle by Denzel Perryman),-0.440,-0.390
2,12:09,3,2,IND 23,7,3,Jonathan Taylor right tackle for -1 yards (tackle by Maliek Collins),-0.390,-1.900
2,11:25,4,3,IND 22,7,3,"Rigoberto Sanchez punts 63 yards, returned by Desmond King for 15 yards (tackle by Segun Olubi)",-1.900,-0.940
2,11:11,1,10,HOU 30,7,3,Devin Singletary left guard for 1 yard (tackle by Segun Olubi),0.940,0.530
2,10:34,2,9,HOU 31,7,3,C.J. Stroud pass complete short right to John Metchie for 5 yards (tackle by Kenny Moore),0.530,0.500
2,9:53,3,4,HOU 36,7,3,C.J. Stroud pass complete short middle to Dalton Schultz for 5 yards (tackle by E.J. Speed),0.500,1.660
2,9:14,1,10,HOU 41,7,3,C.J. Stroud pass incomplete short left intended for Dalton Schultz,1.660,1.120
2,9:09,2,10,HOU 41,7,3,Devin Singletary up the middle for 3 yards (tackle by Grover Stewart and Zaire Franklin),1.120,0.830
2,8:30,3,7,HOU 44,7,3,C.J. Stroud pass complete short middle to Xavier Hutchinson for 6 yards (tackle by Kenny Moore),0.830,-0.060
2,7:58,4,1,HOU 50,7,3,"Penalty on Laremy Tunsil: False Start, 5 yards (accepted) (no play)",-0.060,-0.390
2,7:58,4,6,HOU 45,7,3,Cameron Johnston punts 44 yards out of bounds,-0.390,0.370
2,7:51,1,10,IND 11,7,3,Gardner Minshew pass incomplete deep middle intended for Mo Alie-Cox (defended by Derek Stingley),-0.370,-0.780
2,7:47,2,10,IND 11,7,3,Zack Moss up the middle for 6 yards (tackle by Christian Harris and Blake Cashman),-0.780,-0.720
2,7:07,3,4,IND 17,7,3,Gardner Minshew pass complete short right to Jonathan Taylor for 2 yards (tackle by Maliek Collins),-0.720,-2.140
2,6:33,4,2,IND 19,7,3,"Rigoberto Sanchez punts 50 yards, returned by Desmond King for 12 yards (tackle by Segun Olubi)",-2.140,-1.800
2,6:23,1,10,HOU 43,7,3,Devin Singletary right end for 7 yards (tackle by Zaire Franklin),1.800,2.200
2,5:41,2,3,IND 50,7,3,C.J. Stroud pass complete short left to Eric Saubert for 5 yards (tackle by Segun Olubi),2.200,2.590
2,5:04,1,10,IND 45,7,3,Devin Singletary up the middle for 6 yards (tackle by Segun Olubi),2.590,2.850
2,4:30,2,4,IND 39,7,3,Devin Singletary right end for 2 yards (tackle by Grover Stewart and Kwity Paye),2.850,2.410
2,3:52,3,2,IND 37,7,3,C.J. Stroud pass complete short left to Nico Collins for 29 yards (tackle by Jaylon Jones),2.410,5.370
2,3:10,1,8,IND 8,7,3,Devin Singletary left end for 4 yards (tackle by E.J. Speed),5.370,5.340
2,2:27,2,4,IND 4,7,3,Devin Singletary up the middle for 3 yards (tackle by Jaylon Jones and Samson Ebukam),5.340,5.170
2,2:00,3,1,IND 1,13,3,"C.J. Stroud pass complete short middle to Andrew Beck for 1 yard, touchdown",5.170,7.000
2,1:57,,,IND 15,14,3,Ka'imi Fairbairn kicks extra point good,0.000,0.000
2,1:57,,,HOU 35,14,3,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
2,1:57,1,10,IND 25,14,3,Jonathan Taylor right tackle for 11 yards (tackle by DeAndre Houston-Carson and Blake Cashman),0.610,1.330
2,1:35,1,10,IND 36,14,3,Gardner Minshew pass complete deep right to Josh Downs for 16 yards (tackle by Jalen Pitre),1.330,2.390
2,1:11,1,10,HOU 48,14,3,Gardner Minshew pass complete short middle to Jonathan Taylor for no gain (tackle by Blake Cashman) (no play),2.390,2.970
2,1:04,1,6,HOU 44,14,3,"Gardner Minshew pass incomplete short right intended for Josh Downs. Penalty on Jalen Pitre: Illegal Contact, 5 yards (accepted) (no play)",2.970,2.980
2,0:59,1,10,HOU 39,14,3,"Penalty on Michael Pittman: False Start, 5 yards (accepted) (no play)",2.980,2.650
2,0:59,1,15,HOU 44,14,3,Gardner Minshew pass incomplete deep right intended for Michael Pittman,2.650,1.770
2,0:54,2,15,HOU 44,14,3,Gardner Minshew pass incomplete deep left intended for Mo Alie-Cox,1.770,1.090
2,0:48,3,15,HOU 44,14,3,Jonathan Taylor up the middle for 10 yards (tackle by Jalen Pitre),1.090,1.070
2,0:40,,,,,,Timeout #1 by Houston Texans,,
2,0:40,4,5,HOU 34,14,6,Matt Gay 52 yard field goal good,1.070,3.000
2,0:35,,,IND 35,14,6,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
2,0:35,1,10,HOU 25,14,6,"Penalty on Xavier Hutchinson: False Start, 5 yards (accepted) (no play)",0.610,0.280
2,0:35,1,15,HOU 20,14,6,Devin Singletary left guard for no gain (tackle by DeForest Buckner and Samson Ebukam),0.280,-0.610
2,0:30,,,,,,Timeout #1 by Indianapolis Colts,,
2,0:30,2,15,HOU 20,14,6,Devin Singletary left end for 3 yards (tackle by E.J. Speed and DeForest Buckner),-0.610,-0.890
2,0:23,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:23,3,12,HOU 23,14,6,C.J. Stroud pass incomplete short left intended for Xavier Hutchinson,-0.890,-1.830
2,0:18,4,12,HOU 23,14,6,"Cameron Johnston punts 53 yards, returned by Josh Downs for 10 yards (tackle by Jake Hansen)",-1.830,-1.200
2,0:07,1,10,IND 34,14,6,Gardner Minshew pass incomplete short right,1.200,0.660
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,14,6,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,HOU 25,14,6,C.J. Stroud pass complete deep left to Nico Collins for 23 yards (tackle by Julius Brents),0.610,2.130
3,14:17,1,10,HOU 48,14,6,C.J. Stroud pass complete short right to Devin Singletary for 2 yards (tackle by E.J. Speed),2.130,1.850
3,13:30,2,8,IND 50,14,6,"Penalty on Eric Saubert: False Start, 5 yards (accepted) (no play)",1.850,1.180
3,13:16,2,13,HOU 45,14,6,C.J. Stroud sacked by DeForest Buckner for -8 yards,1.180,-0.560
3,12:34,3,21,HOU 37,14,6,C.J. Stroud pass complete short left to Nico Collins for 6 yards (tackle by Samson Ebukam),-0.560,-0.520
3,11:56,4,15,HOU 43,14,6,"Cameron Johnston punts 50 yards, returned by Josh Downs for 6 yards (tackle by Neville Hewitt)",-0.520,0.320
3,11:46,1,10,IND 13,14,6,Jonathan Taylor right guard for 11 yards (tackle by Blake Cashman and Jalen Pitre),-0.320,0.540
3,11:09,1,10,IND 24,14,6,Jonathan Taylor up the middle for 4 yards (tackle by Kurt Hinish and Denzel Perryman),0.540,0.540
3,10:32,2,6,IND 28,14,6,Gardner Minshew pass complete deep middle to Kylen Granson for 23 yards (tackle by Steven Nelson),0.540,2.320
3,10:06,1,10,HOU 49,14,12,"Jonathan Taylor right guard for 49 yards, touchdown",2.320,7.000
3,9:56,,,HOU 2,14,14,Two Point Attempt: Gardner Minshew pass complete to to Mo Alie-Cox for no gain,1.000,1.000
3,9:56,,,IND 35,14,14,"Matt Gay kicks off 65 yards, touchback.",0.000,0.610
3,9:56,1,10,HOU 25,14,14,Devin Singletary up the middle for 2 yards (tackle by E.J. Speed and Grover Stewart),0.610,0.330
3,9:17,2,8,HOU 27,14,14,C.J. Stroud pass incomplete short left intended for John Metchie,0.330,-0.360
3,9:13,3,8,HOU 27,14,14,C.J. Stroud pass incomplete deep right intended for Xavier Hutchinson,-0.360,-1.570
3,9:08,4,8,HOU 27,14,14,"Cameron Johnston punts 62 yards, returned by Josh Downs for 9 yards (tackle by Neville Hewitt)",-1.570,-0.280
3,8:58,1,10,IND 20,14,14,Zack Moss right tackle for 7 yards (tackle by Sheldon Rankins),0.280,0.680
3,8:22,2,3,IND 27,14,14,Zack Moss right tackle for 11 yards (tackle by DeAndre Houston-Carson and Derek Stingley),0.680,1.470
3,7:39,1,10,IND 38,14,14,Jonathan Taylor left guard for 22 yards (tackle by Christian Harris),1.470,2.920
3,7:13,1,10,HOU 40,14,14,Jonathan Taylor up the middle for 1 yard (tackle by Jalen Pitre and Blake Cashman),2.920,2.510
3,6:32,2,9,HOU 39,14,14,Jonathan Taylor up the middle for no gain (tackle by Denzel Perryman and Kurt Hinish),2.510,1.820
3,5:47,3,9,HOU 39,14,14,Gardner Minshew pass incomplete short middle intended for Alec Pierce (defended by Maliek Collins),1.820,0.660
3,5:42,4,9,HOU 39,14,14,Matt Gay 57 yard field goal no good,0.660,-2.060
3,5:37,1,10,HOU 47,14,14,C.J. Stroud scrambles right end for 12 yards (tackle by E.J. Speed),2.060,2.850
3,4:57,1,10,IND 41,14,14,Devin Singletary up the middle for 4 yards (tackle by DeForest Buckner and Zaire Franklin),2.850,2.850
3,4:20,2,6,IND 37,14,14,C.J. Stroud scrambles left end for 4 yards (tackle by Zaire Franklin),2.850,2.680
3,3:51,3,2,IND 33,14,14,C.J. Stroud pass incomplete deep middle intended for Xavier Hutchinson (defended by Darrell Baker),2.680,1.200
3,3:44,4,2,IND 33,17,14,Ka'imi Fairbairn 51 yard field goal good,1.200,3.000
3,3:39,,,HOU 35,17,14,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,3:39,1,10,IND 25,17,14,Jonathan Taylor left tackle for 1 yard (tackle by Blake Cashman and Christian Harris),0.610,0.200
3,3:03,2,9,IND 26,17,14,Gardner Minshew pass complete short middle to Mo Alie-Cox for 12 yards (tackle by Denzel Perryman),0.200,1.470
3,2:23,1,10,IND 38,17,14,Jonathan Taylor up the middle for -4 yards (tackle by Khalil Davis),1.470,0.380
3,1:43,2,14,IND 34,17,14,Gardner Minshew pass complete deep left to Michael Pittman for 18 yards (tackle by Desmond King),0.380,2.390
3,1:37,1,10,HOU 48,17,14,"Penalty on Desmond King: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",2.390,3.380
3,1:27,1,10,HOU 33,17,14,Gardner Minshew pass complete short left to Michael Pittman for 5 yards (tackle by Kareem Jackson),3.380,3.510
3,0:48,2,5,HOU 28,17,14,"Zack Moss up the middle for 4 yards (tackle by Denzel Perryman and Christian Harris) IND challenged the short of the line to gain ruling, and the original play was overturned. Zack Moss up the middle for 5 yards and Denzel Perryman and Christian Harris)",3.510,4.040
3,0:26,1,10,HOU 23,17,14,Zack Moss up the middle for -1 yards (tackle by Derek Barnett),4.040,3.360
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,11,HOU 24,17,14,Zack Moss up the middle for 2 yards (tackle by Christian Harris),3.360,2.940
4,14:20,3,9,HOU 22,17,14,Gardner Minshew pass complete short middle to Mo Alie-Cox for 6 yards (tackle by Blake Cashman and Desmond King),2.940,2.480
4,13:37,4,3,HOU 16,17,17,Matt Gay 35 yard field goal good,2.480,3.000
4,13:33,,,IND 35,17,17,"Matt Gay kicks off 68 yards, returned by Dameon Pierce for 30 yards (tackle by Trevor Denbow and Cameron McGrone)",0.000,0.740
4,13:27,1,10,HOU 27,17,17,C.J. Stroud pass complete short right to Andrew Beck for 8 yards (tackle by Segun Olubi),0.740,1.280
4,12:51,2,2,HOU 35,17,17,Devin Singletary up the middle for 3 yards (tackle by Grover Stewart and Taven Bryan),1.280,1.470
4,12:10,1,10,HOU 38,17,17,C.J. Stroud sacked by Ronnie Harrison for -10 yards,1.470,-0.430
4,11:26,2,20,HOU 28,17,17,C.J. Stroud pass complete short right to Dalton Schultz for 17 yards (tackle by Zaire Franklin and Nick Cross),-0.430,1.160
4,10:54,3,3,HOU 45,17,17,C.J. Stroud pass complete short right to Dalton Schultz for 5 yards (tackle by E.J. Speed),1.160,2.260
4,10:19,1,10,IND 50,17,17,"Devin Singletary left end for no gain (tackle by Nick Cross). Penalty on Andrew Beck: Offensive Holding, 10 yards (accepted) (no play)",2.260,1.600
4,10:06,1,20,HOU 40,17,17,C.J. Stroud pass complete short middle to Dalton Schultz for 6 yards (tackle by E.J. Speed),1.600,1.170
4,9:43,2,14,HOU 46,17,17,C.J. Stroud pass complete short right to Nico Collins for 14 yards,1.170,2.920
4,8:49,1,10,IND 40,17,17,C.J. Stroud pass complete short left to Dalton Schultz for 9 yards (tackle by Nick Cross),2.920,3.590
4,8:03,2,1,IND 31,17,17,Devin Singletary left guard for 4 yards (tackle by Zaire Franklin and Ronnie Harrison),3.590,3.780
4,7:24,1,10,IND 27,17,17,Devin Singletary left tackle for -3 yards (tackle by E.J. Speed),3.780,2.830
4,6:45,2,13,IND 30,17,17,C.J. Stroud pass complete deep middle to Nico Collins for 23 yards (tackle by Ronnie Harrison),2.830,5.600
4,6:38,1,7,IND 7,17,17,"Penalty on Ronnie Harrison: Horse Collar Tackle, 4 yards (accepted) (no play)",5.600,6.510
4,6:23,1,3,IND 3,23,17,"Devin Singletary up the middle for 3 yards, touchdown",6.510,7.000
4,6:20,,,IND 15,23,17,Ka'imi Fairbairn kicks extra point no good,0.000,-1.000
4,6:20,,,HOU 35,23,17,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
4,6:20,1,10,IND 25,23,17,Jonathan Taylor right tackle for -1 yards (tackle by Jalen Pitre),0.610,-0.070
4,5:45,2,11,IND 24,23,17,Gardner Minshew pass complete short left to Josh Downs for 28 yards (tackle by Desmond King),-0.070,2.390
4,4:59,1,10,HOU 48,23,17,Jonathan Taylor right guard for no gain (tackle by Will Anderson and Derek Barnett),2.390,1.850
4,4:24,2,10,HOU 48,23,17,Gardner Minshew pass complete short middle to Josh Downs for 4 yards (tackle by Denzel Perryman),1.850,1.690
4,3:46,3,6,HOU 44,23,17,Jonathan Taylor up the middle for 5 yards (tackle by Derek Barnett),1.690,0.660
4,3:41,4,1,HOU 39,23,17,"Penalty on Maliek Collins: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",0.660,3.310
4,3:41,1,10,HOU 34,23,17,Jonathan Taylor up the middle for 5 yards (tackle by Christian Harris),3.310,3.450
4,2:59,2,5,HOU 29,23,17,Jonathan Taylor right end for no gain (tackle by Derek Barnett and Jalen Pitre),3.450,2.740
4,2:27,3,5,HOU 29,23,17,Jonathan Taylor up the middle for 5 yards (tackle by Desmond King and Blake Cashman),2.740,3.970
4,2:00,1,10,HOU 24,23,17,Jonathan Taylor right end for 2 yards (tackle by Christian Harris),3.970,3.700
4,1:54,2,8,HOU 22,23,17,Jonathan Taylor left end for 6 yards (tackle by Blake Cashman and Desmond King),3.700,3.950
4,1:48,3,2,HOU 16,23,17,Jonathan Taylor up the middle for 1 yard (tackle by Blake Cashman),3.950,2.590
4,1:06,,,,,,Timeout #1 by Indianapolis Colts,,
4,1:06,4,1,HOU 15,23,17,Gardner Minshew pass incomplete short left intended for Tyler Goodson,2.590,0.220
4,1:03,1,10,HOU 15,23,17,Devin Singletary up the middle for 3 yards (tackle by Kwity Paye and Zaire Franklin),-0.220,-0.280
4,0:58,,,,,,Timeout #2 by Indianapolis Colts,,
4,0:58,2,7,HOU 18,23,17,Devin Singletary up the middle for 1 yard (tackle by E.J. Speed and Zaire Franklin),-0.280,-0.880
4,0:54,,,,,,Timeout #3 by Indianapolis Colts,,
4,0:54,3,6,HOU 19,23,17,Devin Singletary right tackle for 4 yards (tackle by Segun Olubi),-0.880,-1.830
4,0:08,,,,,,Timeout #1 by Houston Texans,,
4,0:08,4,2,HOU 23,23,19,Cameron Johnston up the middle for -23 yards (tackle by Ameer Speed),-1.830,-2.000
4,0:01,,,HOU 20,23,19,"Cameron Johnston kicks off 67 yards, returned by Josh Downs for 7 yards, lateral to Michael Pittman for 5 yards. Michael Pittman fumbles (forced by Dare Ogunbowale), recovered by Henry To'oTo'o at IND-27",0.000,4.240
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
