Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
2,7:31,1,10,WAS 14,3,0,Rock Cartwright for 34 yards (tackle by Keith Brooking),-0.280,2.130
2,7:02,1,10,WAS 48,3,0,Jason Campbell pass incomplete short left intended for Fred Davis,2.130,1.580
2,6:55,2,10,WAS 48,3,0,Jason Campbell pass incomplete short left intended for Devin Thomas,1.580,0.890
2,6:52,3,10,WAS 48,3,0,Jason Campbell pass complete short left to Rock Cartwright for 6 yards (tackle by Orlando Scandrick and Keith Brooking),0.890,0.200
2,6:15,4,4,DAL 46,3,0,"Hunter Smith punts 46 yards, touchback",0.200,-0.280
2,6:06,1,10,DAL 20,3,0,Felix Jones right end for 2 yards (tackle by DeAngelo Hall),0.280,0.000
2,5:23,2,8,DAL 22,3,0,Tony Romo pass complete deep middle to Martellus Bennett for 21 yards (tackle by DeAngelo Hall),0.000,1.800
2,4:41,1,10,DAL 43,3,0,Felix Jones left tackle for 6 yards (tackle by LaRon Landry and London Fletcher),1.800,2.060
2,4:05,2,4,DAL 49,3,0,Felix Jones right tackle for 3 yards (tackle by Reed Doughty),2.060,1.750
2,3:26,3,1,WAS 48,3,0,Marion Barber right guard for 1 yard (tackle by Phillip Daniels and London Fletcher),1.750,2.460
2,2:45,1,10,WAS 47,3,0,Tony Romo pass complete short left to Marion Barber for 8 yards (tackle by Fred Smoot),2.460,2.990
2,1:59,2,2,WAS 39,3,0,Marion Barber right end for 9 yards (tackle by Reed Doughty),2.990,3.580
2,1:54,1,10,WAS 30,3,0,"Tony Romo pass incomplete short middle intended for Jason Witten. Penalty on Flozell Adams: Offensive Holding, 10 yards (no play)",3.580,2.920
2,1:49,,,,3,0,Timeout #2 by Washington Redskins,0.000,2.920
2,1:49,1,20,WAS 40,3,0,Marion Barber right end for 2 yards (tackle by Chris Wilson),2.920,1.950
2,1:49,2,18,WAS 38,3,0,"Penalty on Leonard Davis: False Start, 5 yards (no play)",1.950,1.280
2,1:42,2,23,WAS 43,3,0,Tony Romo pass complete short left to Martellus Bennett for 15 yards (tackle by Rocky McIntosh),1.280,2.610
2,1:24,,,,3,0,Timeout #1 by Dallas Cowboys,0.000,2.610
2,1:24,3,8,WAS 28,3,0,Tony Romo pass incomplete short middle intended for Roy Williams,2.610,1.590
2,1:18,4,8,WAS 28,3,0,Nick Folk 46 yard field goal no good,1.590,-1.330
2,1:12,1,10,WAS 36,3,0,Jason Campbell pass complete short middle to Fred Davis for 17 yards (tackle by Bobby Carpenter),1.330,2.460
2,0:54,1,10,DAL 47,3,0,Jason Campbell pass complete short right to Santana Moss for 5 yards,2.460,2.590
2,0:50,2,5,DAL 42,3,0,Jason Campbell pass incomplete short left intended for Antwaan Randle El,2.590,1.880
2,0:46,3,5,DAL 42,3,0,Jason Campbell pass complete short middle to Antwaan Randle El for 13 yards (tackle by Orlando Scandrick),1.880,3.640
2,0:26,1,10,DAL 29,3,0,Jason Campbell pass complete short middle to Rock Cartwright for 9 yards (tackle by Bobby Carpenter and Bradie James),3.640,4.320
2,0:21,,,,3,0,Timeout #3 by Washington Redskins,0.000,4.320
2,0:21,2,1,DAL 20,3,0,Jason Campbell pass incomplete,4.320,3.600
,,,,,,,"Replay Assistant challenged the runner was in bounds ruling, and the original play was overturned.",,
2,0:21,3,1,DAL 20,3,0,Shaun Suisham 39 yard field goal no good,3.600,-0.870
2,0:05,1,10,DAL 29,3,0,Tony Romo kneels for -1 yards,0.870,0.190
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,3,0,"David Buehler kicks off 64 yards, returned by Devin Thomas for 38 yards (tackle by Gerald Sensabaugh)",0.000,1.860
3,14:50,1,10,WAS 44,3,0,Jason Campbell pass incomplete short right intended for Devin Thomas,1.860,1.320
3,14:46,2,10,WAS 44,3,0,Rock Cartwright left guard for no gain (tackle by Keith Brooking and Anthony Spencer),1.320,0.630
3,14:15,3,10,WAS 44,3,0,Jason Campbell pass complete short left to Antwaan Randle El for 10 yards (tackle by Mike Jenkins),0.630,2.520
3,13:34,1,10,DAL 46,3,0,Jason Campbell pass complete short right to Santana Moss for -1 yards (tackle by Terence Newman),2.520,1.840
3,12:55,2,11,DAL 47,3,0,"Penalty on Levi Jones: False Start, 5 yards (no play)",1.840,1.170
3,12:32,2,16,WAS 48,3,0,Jason Campbell pass incomplete short right intended for Rock Cartwright,1.170,0.500
3,12:27,3,16,WAS 48,3,0,Jason Campbell pass complete short right to Santana Moss for 9 yards (tackle by Bobby Carpenter),0.500,0.400
3,11:49,4,7,DAL 43,3,0,Hunter Smith punts 37 yards,0.400,0.380
3,11:37,1,10,DAL 6,3,0,Marion Barber left guard for 1 yard (tackle by Andre Carter),-0.380,-0.710
3,10:58,2,9,DAL 7,3,0,Tony Romo pass complete short middle to Jason Witten for 13 yards (tackle by Rocky McIntosh),-0.710,0.280
3,10:17,1,10,DAL 20,3,0,Tony Romo pass incomplete short right intended for Miles Austin,0.280,-0.270
3,10:12,2,10,DAL 20,3,0,Marion Barber middle for 8 yards (tackle by London Fletcher),-0.270,0.100
3,9:33,3,2,DAL 28,3,0,Tashard Choice left tackle for 1 yard (tackle by Cornelius Griffin),0.100,-1.440
3,8:57,4,1,DAL 29,3,0,"Mat McBriar punts 46 yards, fair catch by Antwaan Randle El",-1.440,-0.610
3,8:49,1,10,WAS 25,3,0,Rock Cartwright right guard for 4 yards (tackle by Junior Siavii and Marcus Spears),0.610,0.600
3,8:17,2,6,WAS 29,3,0,Jason Campbell pass complete short middle to Rock Cartwright for 29 yards (tackle by Anthony Spencer),0.600,2.790
3,7:32,1,10,DAL 42,3,0,Jason Campbell pass incomplete intended for Santana Moss. Penalty on Mike Sellers: Illegal Motion (Declined),2.790,2.240
3,7:26,2,10,DAL 42,3,0,Rock Cartwright right tackle for no gain (tackle by Igor Olshansky),2.240,1.550
3,6:44,3,10,DAL 42,3,0,Jason Campbell pass complete short left to Antwaan Randle El for 4 yards (tackle by Orlando Scandrick),1.550,0.720
3,6:12,4,6,DAL 38,3,0,"Hunter Smith punts 28 yards, fair catch by Patrick Crayton",0.720,0.380
3,6:04,1,10,DAL 10,3,0,Tony Romo pass incomplete deep left intended for Roy Williams,-0.380,-0.780
3,5:58,2,10,DAL 10,3,0,Felix Jones middle for 3 yards (tackle by Phillip Daniels),-0.780,-1.070
3,5:13,3,7,DAL 13,3,0,Tony Romo pass incomplete,-1.070,-2.490
3,5:06,4,7,DAL 13,3,0,"Mat McBriar punts 47 yards, returned by Antwaan Randle El for no gain",-2.490,-1.600
3,4:53,1,10,WAS 40,3,0,Rock Cartwright middle for 1 yard (tackle by Marcus Spears and DeMarcus Ware),1.600,1.190
3,4:20,2,9,WAS 41,3,0,Rock Cartwright left tackle for 4 yards (tackle by Keith Brooking),1.190,1.030
3,3:42,3,5,WAS 45,3,0,Jason Campbell pass complete short left to Malcolm Kelly for 36 yards (tackle by Alan Ball). Penalty on Bradie James: Defensive Holding (Declined),1.030,4.310
3,3:15,1,10,DAL 19,3,0,Rock Cartwright left tackle for -2 yards (tackle by Igor Olshansky),4.310,3.490
3,3:15,2,12,DAL 21,3,0,"Penalty on Fred Davis: False Start, 5 yards (no play)",3.490,2.820
3,2:10,,,,3,0,Timeout #1 by Washington Redskins,0.000,2.820
3,2:10,2,17,DAL 26,3,0,Jason Campbell pass complete short middle to Devin Thomas for 1 yard (tackle by Keith Brooking),2.820,2.280
3,1:30,3,16,DAL 25,3,0,Jason Campbell pass complete short left to Rock Cartwright for 12 yards (tackle by Mike Jenkins),2.280,2.640
3,0:46,4,4,DAL 13,6,0,Shaun Suisham 31 yard field goal good,2.640,3.000
3,,,,WAS 30,6,0,"Shaun Suisham kicks off 61 yards, returned by Felix Jones for 15 yards (tackle by H.B. Blades)",0.000,0.540
3,0:34,1,10,DAL 24,6,0,"Tony Romo pass complete short left to Martellus Bennett for 6 yards (tackle by Reed Doughty). Penalty on Martellus Bennett: Illegal Shift, 5 yards (no play)",0.540,0.130
3,0:13,1,15,DAL 19,6,0,Tony Romo pass complete short middle to Miles Austin for 23 yards (tackle by DeAngelo Hall),0.130,1.730
Quarter,Time,Down,ToGo,Location,WAS,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 42,6,0,Tony Romo sacked by Cornelius Griffin for -6 yards,1.730,0.380
4,14:23,2,16,DAL 36,6,0,Marion Barber middle for 17 yards (tackle by Reed Doughty),0.380,2.460
4,13:45,1,10,WAS 47,6,0,Tony Romo pass incomplete short right intended for John Phillips,2.460,1.910
4,13:39,2,10,WAS 47,6,0,Felix Jones middle for 9 yards (tackle by LaRon Landry),1.910,2.410
4,12:54,3,1,WAS 38,6,0,Marion Barber left tackle for -1 yards (tackle by Andre Carter),2.410,0.660
4,12:08,4,2,WAS 39,6,0,Tony Romo pass incomplete short middle intended for Miles Austin is intercepted by London Fletcher at WAS-33 and returned for 2 yards,0.660,-1.270
4,11:58,1,10,WAS 35,6,0,Jason Campbell pass complete short left to Mike Sellers for 7 yards (tackle by Keith Brooking and Bradie James),1.270,1.670
4,11:33,2,3,WAS 42,6,0,Quinton Ganther right guard for 2 yards (tackle by Bradie James),1.670,1.220
4,10:52,3,1,WAS 44,6,0,Jason Campbell pass complete short right to Fred Davis for 7 yards (tackle by Alan Ball),1.220,2.320
4,10:03,,,,6,0,Timeout #2 by Washington Redskins,0.000,2.320
4,10:03,1,10,DAL 49,6,0,Jason Campbell pass incomplete intended for Devin Thomas,2.320,1.780
4,9:58,2,10,DAL 49,6,0,Jason Campbell pass complete short right to Devin Thomas for 6 yards (tackle by Anthony Spencer),1.780,1.880
4,9:58,3,4,DAL 43,6,0,"Jason Campbell pass incomplete short middle intended for Santana Moss. Penalty on Mike Jenkins: Illegal Contact, 5 yards (no play)",1.880,3.050
4,9:12,1,10,DAL 38,6,0,Rock Cartwright middle for 6 yards (tackle by Victor Butler),3.050,3.320
4,8:38,2,4,DAL 32,6,0,Quinton Ganther left tackle for 2 yards (tackle by Junior Siavii),3.320,2.870
4,7:58,3,2,DAL 30,6,0,Rock Cartwright middle for -2 yards (tackle by Alan Ball and Victor Butler),2.870,1.270
4,7:12,4,4,DAL 32,6,0,Shaun Suisham 50 yard field goal no good,1.270,-1.600
4,7:06,1,10,DAL 40,6,0,Tony Romo pass incomplete short right intended for Patrick Crayton,1.600,1.050
4,7:02,2,10,DAL 40,6,0,Tony Romo pass complete short right to Felix Jones for 7 yards (tackle by Rocky McIntosh and DeAngelo Hall),1.050,1.290
4,6:23,3,3,DAL 47,6,0,Tony Romo middle for 5 yards (tackle by London Fletcher and Reed Doughty),1.290,2.390
4,5:49,1,10,WAS 48,6,0,Tony Romo pass complete short left to Jason Witten for 7 yards (tackle by Rocky McIntosh),2.390,2.790
4,5:18,2,3,WAS 41,6,0,Tony Romo pass complete short left to Miles Austin for 9 yards (tackle by DeAngelo Hall),2.790,3.450
4,4:40,1,10,WAS 32,6,0,Tony Romo pass complete short middle to Jason Witten for 12 yards (tackle by London Fletcher),3.450,4.240
4,4:06,1,10,WAS 20,6,0,Tony Romo pass complete short right to Miles Austin for 11 yards (tackle by DeAngelo Hall),4.240,5.140
4,3:26,1,9,WAS 9,6,0,"Penalty on Jason Witten: False Start, 5 yards (no play)",5.140,4.440
4,3:24,1,14,WAS 14,6,0,Tony Romo pass complete short middle to Miles Austin for 4 yards (tackle by Justin Tryon),4.440,4.190
4,2:50,2,10,WAS 10,6,6,"Tony Romo pass complete short middle to Patrick Crayton for 10 yards, touchdown",4.190,7.000
4,,,,WAS 2,6,7,Nick Folk kicks extra point good,0.000,0.000
4,,,,DAL 30,6,7,"David Buehler kicks off 73 yards, returned by Devin Thomas for 18 yards (tackle by Pat Watkins). Penalty on WAS: Illegal Formation, 7 yards",0.000,-0.380
4,2:35,1,10,WAS 8,6,7,Jason Campbell pass complete short left to Rock Cartwright for 7 yards (tackle by Bradie James and Mike Jenkins),-0.380,-0.210
4,2:35,2,3,WAS 15,6,7,Jason Campbell pass complete short left to Antwaan Randle El for 7 yards,-0.210,0.410
4,2:05,1,10,WAS 22,6,7,Jason Campbell pass complete short right to Antwaan Randle El for 11 yards (tackle by Orlando Scandrick),0.410,1.140
4,1:59,1,10,WAS 33,6,7,Jason Campbell pass incomplete is intercepted by Anthony Spencer at WAS-34 and returned for -3 yards,1.140,-3.120
4,1:46,1,10,WAS 37,6,7,Marion Barber middle for no gain (tackle by Andre Carter),3.120,2.570
4,1:46,,,,6,7,Timeout #3 by Washington Redskins,0.000,2.570
4,1:46,2,10,WAS 37,6,7,Marion Barber right tackle for 2 yards (tackle by London Fletcher),2.570,2.150
4,1:02,3,8,WAS 35,6,7,Marion Barber right end for 2 yards (tackle by LaRon Landry),2.150,1.160
4,0:14,,,,6,7,Timeout #1 by Dallas Cowboys,0.000,1.160
4,0:14,4,6,WAS 33,6,7,"Mat McBriar punts 19 yards, fair catch by DeAngelo Hall",1.160,0.280
4,0:07,1,10,WAS 14,6,7,Jason Campbell pass incomplete deep right intended for Devin Thomas (defended by Terence Newman),-0.280,-0.750
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
