Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
1,4:17,3,8,CAR 49,0,7,Teddy Bridgewater pass complete deep middle to Curtis Samuel for 22 yards (tackle by Alex Anzalone),1.090,3.640
1,3:28,1,10,NOR 29,0,7,Teddy Bridgewater pass incomplete deep right intended for D.J. Moore,3.640,3.100
1,3:24,2,10,NOR 29,0,7,Mike Davis left guard for -1 yards (tackle by Alex Anzalone),3.100,2.280
1,2:41,3,11,NOR 30,0,7,Teddy Bridgewater up the middle for 5 yards (tackle by David Onyemata),2.280,1.830
1,1:59,4,6,NOR 25,3,7,Joey Slye 43 yard field goal good,1.830,3.000
1,1:54,,,CAR 35,3,7,"Joey Slye kicks off 72 yards, returned by Deonte Harris for 29 yards (tackle by Adarius Taylor)",0.000,0.410
1,1:49,1,10,NOR 22,3,7,Drew Brees pass complete short left to Marquez Callaway for 15 yards (tackle by Jeremy Chinn),0.410,1.400
1,1:08,1,10,NOR 37,3,7,Drew Brees pass complete short left to Marquez Callaway for 8 yards (tackle by Shaq Thompson and Brian Burns),1.400,1.940
1,0:25,2,2,NOR 45,3,7,Latavius Murray left guard for 25 yards (tackle by Sam Franklin and Jeremy Chinn),1.940,3.580
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,,,,,,Timeout #1 by New Orleans Saints,,
2,15:00,1,10,CAR 30,3,7,Drew Brees pass complete short middle to Marquez Callaway for 14 yards (tackle by Shaq Thompson),3.580,4.510
2,14:21,1,10,CAR 16,3,7,Drew Brees pass incomplete short right intended for Marquez Callaway,4.510,3.900
2,14:16,2,10,CAR 16,3,7,Drew Brees pass complete short right to Marquez Callaway for 10 yards (tackle by Eli Apple),3.900,5.830
2,13:37,1,6,CAR 6,3,7,Alvin Kamara right guard for 4 yards (tackle by Tre Boston and Sam Franklin),5.830,5.720
2,12:54,2,2,CAR 2,3,7,Latavius Murray right guard for 1 yard (tackle by Tahir Whitehead),5.720,5.170
2,12:15,3,1,CAR 1,3,13,"Drew Brees left guard for 1 yard, touchdown",5.170,7.000
2,12:13,,,CAR 15,3,14,Wil Lutz kicks extra point good,0.000,0.000
2,12:13,,,NOR 35,3,14,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,12:13,1,10,CAR 25,3,14,"Teddy Bridgewater pass complete short left to D.J. Moore for 6 yards (tackle by Janoris Jenkins). Penalty on Marshon Lattimore: Defensive Holding, 5 yards (no play)",0.610,0.940
2,11:47,1,10,CAR 30,3,14,Mike Davis left tackle for -4 yards (tackle by Sheldon Rankins and Alex Anzalone),0.940,-0.150
2,11:06,2,14,CAR 26,9,14,"Teddy Bridgewater pass complete deep middle to D.J. Moore for 74 yards, touchdown",-0.150,7.000
2,10:56,,,NOR 15,10,14,Joey Slye kicks extra point good,0.000,0.000
2,10:56,,,CAR 35,10,14,"Joey Slye kicks off 67 yards, returned by Deonte Harris for 18 yards (tackle by Myles Hartsfield)",0.000,-0.140
2,10:50,1,10,NOR 16,10,14,Drew Brees pass incomplete short middle intended for Deonte Harris,-0.140,-0.660
2,10:46,2,10,NOR 16,10,14,Drew Brees pass complete short middle to Tre'Quan Smith for 5 yards (tackle by Adarius Taylor),-0.660,-0.700
2,10:01,3,5,NOR 21,10,14,"Drew Brees pass complete short right to Alvin Kamara for 2 yards (tackle by Efe Obada). Penalty on Donte Jackson: Defensive Holding, 5 yards (no play)",-0.700,0.670
2,9:36,1,10,NOR 26,10,14,Alvin Kamara right guard for 32 yards (tackle by Sam Franklin),0.670,2.790
2,9:03,1,10,CAR 42,10,14,Latavius Murray left guard for no gain (tackle by Woodrow Hamilton),2.790,2.240
2,8:17,2,10,CAR 42,10,14,Drew Brees pass incomplete short middle,2.240,1.550
2,8:13,3,10,CAR 42,10,14,Drew Brees pass complete deep right to Deonte Harris for 17 yards,1.550,3.910
2,7:42,1,10,CAR 25,10,14,Latavius Murray right guard for no gain (tackle by Brian Burns and Shaq Thompson),3.910,3.360
2,7:05,2,10,CAR 25,10,14,"Drew Brees sacked by Brian Burns for -10 yards. Drew Brees fumbles (forced by Brian Burns), recovered by Marquis Haynes at CAR-35",3.360,-1.270
2,6:58,1,10,CAR 35,10,14,Teddy Bridgewater pass complete short left to Robby Anderson for 5 yards (tackle by Marshon Lattimore),1.270,1.400
2,6:21,2,5,CAR 40,10,14,Mike Davis right guard for 2 yards (tackle by Janoris Jenkins),1.400,0.960
2,5:39,3,3,CAR 42,10,14,Teddy Bridgewater pass complete short left to Curtis Samuel for 11 yards (tackle by Marshon Lattimore),0.960,2.460
2,4:56,1,10,NOR 47,10,14,Mike Davis left tackle for 1 yard (tackle by Cameron Jordan),2.460,2.050
2,4:18,2,9,NOR 46,10,14,Teddy Bridgewater pass complete short middle to Robby Anderson for 19 yards (tackle by Marshon Lattimore),2.050,3.780
2,3:36,1,10,NOR 27,10,14,Teddy Bridgewater pass complete short left to Mike Davis for 8 yards (tackle by Marshon Lattimore and Marcus Williams),3.780,4.350
2,2:45,2,2,NOR 19,10,14,Teddy Bridgewater pass complete short right to Brandon Zylstra for 4 yards (tackle by Janoris Jenkins),4.350,4.580
2,2:00,1,10,NOR 15,10,14,Teddy Bridgewater pass complete short left to Mike Davis for 8 yards (tackle by Demario Davis),4.580,5.410
2,1:44,,,,,,Timeout #2 by New Orleans Saints,,
2,1:44,2,2,NOR 7,16,14,"Teddy Bridgewater pass complete short middle to D.J. Moore for 7 yards, touchdown",5.410,7.000
2,1:37,,,NOR 15,17,14,Joey Slye kicks extra point good,0.000,0.000
2,1:37,,,CAR 35,17,14,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,1:37,1,10,NOR 25,17,14,Drew Brees pass complete short left to Alvin Kamara for 3 yards (tackle by Corn Elder),0.610,0.470
2,1:16,2,7,NOR 28,17,14,Drew Brees pass complete deep right to Deonte Harris for 18 yards,0.470,1.990
2,1:07,1,10,NOR 46,17,14,Drew Brees pass complete short right to Deonte Harris for 7 yards (tackle by Eli Apple),1.990,2.400
2,0:51,2,3,CAR 47,17,14,Alvin Kamara right guard for 4 yards (tackle by Jeremy Chinn),2.400,2.720
2,0:30,1,10,CAR 43,17,14,Drew Brees pass complete deep middle to Jared Cook for 22 yards (tackle by Shaq Thompson),2.720,4.170
2,0:24,,,,,,Timeout #3 by New Orleans Saints,,
2,0:24,1,10,CAR 21,17,14,Drew Brees pass complete short right to Alvin Kamara for 17 yards (tackle by Jeremy Chinn and Corn Elder),4.170,6.280
2,0:06,1,4,CAR 4,17,14,Drew Brees spiked the ball,6.280,5.340
2,0:05,,,,,,Timeout #1 by Carolina Panthers,,
2,0:05,2,4,CAR 4,17,20,"Drew Brees pass complete short right to Deonte Harris for 4 yards, touchdown",5.340,7.000
2,0:02,,,CAR 15,17,21,Wil Lutz kicks extra point good,0.000,0.000
2,0:02,,,NOR 35,17,21,"Wil Lutz kicks off 37 yards, muffed catch by Brandon Zylstra returned by Brandon Zylstra for 6 yards (tackle by Craig Robertson)",0.000,1.270
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,17,21,"Wil Lutz kicks off 62 yards, returned by Pharoh Cooper for 16 yards (tackle by J.T. Gray)",0.000,0.150
3,14:56,1,10,CAR 19,17,21,Teddy Bridgewater pass complete short middle to Robby Anderson for 8 yards (tackle by Chauncey Gardner-Johnson),0.150,0.750
3,14:12,2,2,CAR 27,17,21,Teddy Bridgewater pass incomplete deep right intended for Robby Anderson (defended by Chauncey Gardner-Johnson),0.750,-0.030
3,14:07,3,2,CAR 27,17,21,Teddy Bridgewater left end for 2 yards (tackle by Marshon Lattimore). Penalty on Marshon Lattimore: Illegal Use of Hands (Offsetting) . Penalty on Will Clapp: Offensive Holding (Offsetting) (no play),-0.030,-0.030
3,13:39,3,2,CAR 27,17,21,Teddy Bridgewater pass complete short left to Curtis Samuel for 3 yards (tackle by Chauncey Gardner-Johnson),-0.030,0.940
3,13:02,1,10,CAR 30,17,21,Myles Hartsfield left guard for no gain (tackle by Marcus Williams),0.940,0.390
3,12:19,2,10,CAR 30,17,21,Teddy Bridgewater pass incomplete deep middle intended for Robby Anderson,0.390,-0.300
3,12:13,3,10,CAR 30,17,21,Teddy Bridgewater pass complete short right to D.J. Moore for 4 yards (tackle by Chauncey Gardner-Johnson),-0.300,-1.110
3,11:30,4,6,CAR 34,17,21,"Joseph Charlton punts 51 yards, returned by Deonte Harris for 4 yards (tackle by Julian Stanford and Jermaine Carter)",-1.110,-0.150
3,11:17,1,10,NOR 19,17,21,Drew Brees pass complete short middle to Jared Cook for 6 yards (tackle by Tahir Whitehead),0.150,0.480
3,10:37,2,4,NOR 25,17,21,Drew Brees pass incomplete short right intended for Adam Trautman (defended by Jeremy Chinn),0.480,-0.290
3,10:32,3,4,NOR 25,17,21,Drew Brees pass complete short left to Alvin Kamara for 16 yards (tackle by Tre Boston),-0.290,1.660
3,9:58,1,10,NOR 41,17,21,"Latavius Murray right end for 15 yards (tackle by Austin Larkin and Tahir Whitehead). Penalty on Ryan Ramczyk: Offensive Holding, 10 yards (no play)",1.660,1.000
3,9:37,1,20,NOR 31,17,21,Drew Brees pass incomplete short middle intended for Jared Cook,1.000,-0.230
3,9:33,2,20,NOR 31,17,21,Drew Brees pass complete short middle to Tre'Quan Smith for 6 yards (tackle by Adarius Taylor),-0.230,-0.100
3,8:45,3,14,NOR 37,17,21,Drew Brees pass complete short right to Alvin Kamara for 14 yards (tackle by Corn Elder),-0.100,2.320
3,8:20,1,10,CAR 49,17,21,Alvin Kamara right guard for 7 yards (tackle by Tahir Whitehead),2.320,2.730
3,7:45,2,3,CAR 42,17,21,Alvin Kamara right tackle for 2 yards (tackle by Tre Boston),2.730,2.280
3,7:10,3,1,CAR 40,17,21,Drew Brees pass complete short left to Tre'Quan Smith for 23 yards (tackle by Jeremy Chinn),2.280,4.440
3,6:34,1,10,CAR 17,17,21,Latavius Murray right guard for 4 yards (tackle by Derrick Brown and Eli Apple),4.440,4.500
3,5:55,2,6,CAR 13,17,21,Alvin Kamara right end for 2 yards (tackle by Shaq Thompson and Brian Burns),4.500,4.100
3,5:13,3,4,CAR 11,17,21,"Drew Brees pass complete short left to Marquez Callaway for 11 yards. Penalty on Tre'Quan Smith: Offensive Pass Interference, 10 yards (no play)",4.100,2.680
3,5:08,3,14,CAR 21,17,21,Drew Brees pass complete short left to Alvin Kamara for -2 yards (tackle by Adarius Taylor),2.680,1.930
3,4:28,4,16,CAR 23,17,24,Wil Lutz 41 yard field goal good,1.930,3.000
3,4:24,,,NOR 35,17,24,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,4:24,1,10,CAR 25,17,24,"Teddy Bridgewater pass complete deep right to Robby Anderson for 26 yards (tackle by Chauncey Gardner-Johnson). Penalty on Chauncey Gardner-Johnson: Unnecessary Roughness, 15 yards",0.610,3.310
3,3:54,1,10,NOR 34,17,24,Trenton Cannon left end for 7 yards (tackle by Marshon Lattimore),3.310,3.720
3,3:16,2,3,NOR 27,17,24,Teddy Bridgewater pass complete short left to Mike Davis for 2 yards (tackle by Zack Baun),3.720,3.270
3,2:46,3,1,NOR 25,17,24,Alex Armah left guard for 1 yard (tackle by Carl Granderson and David Onyemata),3.270,3.970
3,1:49,1,10,NOR 24,17,24,Mike Davis right guard for 3 yards (tackle by Malcom Brown),3.970,3.840
3,1:17,2,7,NOR 21,17,24,Teddy Bridgewater pass complete short left to Curtis Samuel for 5 yards (tackle by Janoris Jenkins),3.840,3.950
3,0:29,3,2,NOR 16,17,24,Teddy Bridgewater pass complete short left to Ian Thomas for 11 yards (tackle by Trey Hendrickson and Marcus Williams),3.950,6.060
3,0:12,1,5,NOR 5,23,24,"Curtis Samuel left guard for 5 yards, touchdown",6.060,7.000
3,0:08,,,NOR 15,24,24,Joey Slye kicks extra point good,0.000,0.000
3,0:08,,,CAR 35,24,24,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,0:08,1,10,NOR 25,24,24,Drew Brees pass complete short middle to Marquez Callaway for 5 yards (tackle by Shaq Thompson),0.610,0.740
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,NOR 30,24,24,Latavius Murray right guard for no gain (tackle by Stephen Weatherly and Brian Burns),0.740,0.040
4,14:14,3,5,NOR 30,24,24,Drew Brees pass complete short middle to Marquez Callaway for 7 yards (tackle by Eli Apple),0.040,1.400
4,13:35,1,10,NOR 37,24,24,Alvin Kamara left guard for 2 yards (tackle by Tre Boston and Brian Burns),1.400,1.130
4,12:58,2,8,NOR 39,24,24,Drew Brees pass incomplete deep middle intended for Marquez Callaway (defended by Brian Burns),1.130,0.430
4,12:53,,,,,,Timeout #2 by Carolina Panthers,,
4,12:53,3,8,NOR 39,24,24,Drew Brees pass complete deep middle to Tre'Quan Smith for 20 yards (tackle by Shaq Thompson),0.430,2.850
4,12:11,1,10,CAR 41,24,24,Alvin Kamara left guard for 4 yards (tackle by Zach Kerr and Shaq Thompson),2.850,2.850
4,11:29,2,6,CAR 37,24,24,Taysom Hill pass complete short right to Josh Hill for no gain (tackle by Shaq Thompson),2.850,2.150
4,10:42,3,6,CAR 37,24,24,Drew Brees pass complete short right to Alvin Kamara for 8 yards (tackle by Shaq Thompson),2.150,3.640
4,10:08,1,10,CAR 29,24,24,Alvin Kamara left end for -4 yards (tackle by Marquis Haynes),3.640,2.560
4,9:24,2,14,CAR 33,24,24,Alvin Kamara right guard for 6 yards (tackle by Adarius Taylor),2.560,2.680
4,8:38,3,8,CAR 27,24,24,"Penalty on James Hurst: False Start, 5 yards (no play)",2.680,2.020
4,8:38,3,13,CAR 32,24,24,Drew Brees pass complete short middle to Marquez Callaway for 7 yards (tackle by Adarius Taylor),2.020,1.830
4,7:59,4,6,CAR 25,24,27,Wil Lutz 43 yard field goal good,1.830,3.000
4,7:55,,,NOR 35,24,27,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,7:55,1,10,CAR 25,24,27,Teddy Bridgewater pass complete short right to Mike Davis for 7 yards (tackle by Alex Anzalone),0.610,1.010
4,7:16,2,3,CAR 32,24,27,Teddy Bridgewater pass complete short middle to Robby Anderson for 6 yards (tackle by Chauncey Gardner-Johnson),1.010,1.470
4,6:30,1,10,CAR 38,24,27,Teddy Bridgewater pass complete short middle to D.J. Moore for 8 yards (tackle by Marcus Williams),1.470,2.000
4,5:45,2,2,CAR 46,24,27,Mike Davis right guard for 4 yards (tackle by Cameron Jordan and Malcolm Jenkins),2.000,2.260
4,5:01,1,10,CAR 50,24,27,Myles Hartsfield left end for 2 yards (tackle by Shy Tuttle),2.260,1.980
4,4:13,2,8,NOR 48,24,27,Teddy Bridgewater pass complete short left to Curtis Samuel for 5 yards (tackle by Malcolm Jenkins),1.980,1.950
4,3:29,3,3,NOR 43,24,27,Teddy Bridgewater left end for 5 yards (tackle by Sheldon Rankins),1.950,3.050
4,3:20,1,10,NOR 38,24,27,Teddy Bridgewater pass incomplete short right,3.050,2.510
4,3:12,2,10,NOR 38,24,27,Teddy Bridgewater pass complete short left to Mike Davis for -1 yards (tackle by Marcus Davenport and David Onyemata),2.510,1.680
4,2:25,3,11,NOR 39,24,27,Teddy Bridgewater sacked by Marcus Davenport for -8 yards,1.680,0.130
4,2:00,4,19,NOR 47,24,27,Joey Slye 65 yard field goal no good,0.130,-2.590
4,1:55,1,10,CAR 45,24,27,Latavius Murray right tackle for 6 yards (tackle by Bravvion Roy),2.590,2.850
4,1:51,,,,,,Timeout #3 by Carolina Panthers,,
4,1:51,2,4,CAR 39,24,27,Latavius Murray left guard for 3 yards (tackle by Tre Boston and Jermaine Carter),2.850,2.540
4,1:05,,,,,,Timeout #1 by New Orleans Saints,,
4,1:05,3,1,CAR 36,24,27,Drew Brees right guard for 2 yards (tackle by Bravvion Roy),2.540,3.310
4,0:27,1,10,CAR 34,24,27,Drew Brees kneels for -1 yards,3.310,2.640
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
